,Boman_Index,y
Neg_489,-1.02368,0
Neg_2545,0.68834,0
Neg_1306,0.08871,0
Neg_617,0.12976,0
Neg_1372,1.37513,0
Neg_2481,-1.30525,0
Neg_1908,0.567,0
Neg_1981,-0.08546,0
Neg_906,0.99715,0
Neg_1425,1.0382,0
Neg_846,0.68513,0
Neg_2611,-1.10531,0
Neg_1230,-1.42644,0
Neg_1906,-0.47885,0
Neg_2554,0.53478,0
Neg_348,-1.14471,0
Neg_477,1.88649,0
Neg_67,0.11036,0
Neg_2639,0.87039,0
Neg_2012,0.21538,0
Neg_1028,-2.22856,0
Neg_1874,-0.07148,0
Neg_1109,-1.31233,0
Neg_2529,-1.08122,0
Neg_2141,-1.29662,0
Neg_2462,-1.02162,0
Neg_2011,0.3295,0
Neg_377,-0.04186,0
Neg_90,-1.77946,0
Neg_1506,0.00475,0
Neg_767,-0.21902,0
Neg_434,-1.88416,0
Neg_1460,0.07144,0
Neg_1666,0.29006,0
Neg_126,0.30213,0
Neg_2668,5.03504,0
Neg_1674,-0.84365,0
Neg_2140,0.89564,0
Neg_323,0.14638,0
Neg_2514,-0.57172,0
Neg_598,0.74209,0
Neg_2337,-0.5497,0
Neg_497,-0.94449,0
Neg_2693,1.17582,0
Neg_1651,-1.19897,0
Neg_2347,0.37268,0
Neg_68,0.42608,0
Neg_318,-0.68423,0
Neg_2441,-2.7287,0
Neg_2136,-1.501,0
Neg_870,0.31727,0
Neg_699,3.07983,0
Neg_1726,0.2383,0
Neg_1325,-0.11126,0
Neg_2002,-0.0732,0
Neg_519,0.52305,0
Neg_199,0.71932,0
Neg_471,-0.22508,0
Neg_1673,1.40407,0
Neg_272,-0.68822,0
Neg_118,0.10077,0
Neg_135,2.78534,0
Neg_2502,0.08876,0
Neg_2787,0.59443,0
Neg_546,0.37014,0
Neg_127,0.51054,0
Neg_1784,-2.05954,0
Neg_439,-3.48438,0
Neg_535,0.47336,0
Neg_227,0.20167,0
Neg_2299,-0.22714,0
Neg_2627,1.69999,0
Neg_1982,-2.06653,0
Neg_1382,-1.61924,0
Neg_2090,-0.20876,0
Neg_1532,0.23675,0
Neg_527,-2.39177,0
Neg_11,-2.02658,0
Neg_1246,-1.01351,0
Neg_2525,0.42897,0
Neg_2818,-1.12873,0
Neg_1920,0.31304,0
Neg_918,-0.86368,0
Neg_102,-1.08403,0
Neg_2621,0.22323,0
Neg_1585,-0.22961,0
Neg_266,-0.49304,0
Neg_710,0.23147,0
Neg_712,-0.25361,0
Neg_24,0.71078,0
Neg_170,-0.14672,0
Neg_721,-0.84507,0
Neg_1365,0.55516,0
Neg_1735,-1.98609,0
Neg_954,0.12175,0
Neg_1993,0.00719,0
Neg_1652,0.02633,0
Neg_2306,-1.20634,0
Neg_2479,1.94095,0
Neg_423,-2.23658,0
Neg_2799,0.1119,0
Neg_822,-0.8628,0
Neg_931,0.33516,0
Neg_2497,-0.02809,0
Neg_2925,0.1319,0
Neg_267,0.40077,0
Neg_242,1.38776,0
Neg_233,-0.40561,0
Neg_1868,-2.07961,0
Neg_2032,-0.19603,0
Neg_2720,1.15681,0
Neg_2343,0.76293,0
Neg_2055,0.11408,0
Neg_2624,0.43188,0
Neg_745,-1.10928,0
Neg_2850,-0.12895,0
Neg_1483,0.446,0
Neg_2708,-0.18648,0
Neg_2131,-0.52527,0
Neg_440,-0.34833,0
Neg_793,0.55264,0
Neg_2000,0.3696,0
Neg_328,0.66164,0
Neg_2022,1.56419,0
Neg_1676,-2.85172,0
Neg_47,-0.34129,0
Neg_889,-0.44885,0
Neg_2715,-0.04216,0
Neg_2214,-0.35476,0
Neg_1579,-1.3357,0
Neg_878,0.98186,0
Neg_2103,-1.41908,0
Neg_1114,-0.61276,0
Neg_681,0.28034,0
Neg_346,0.20198,0
Neg_2532,0.39422,0
Neg_1669,-1.01753,0
Neg_949,-0.23144,0
Neg_1081,-0.75002,0
Neg_501,-1.44337,0
Neg_2079,-1.40033,0
Neg_2360,0.2548,0
Neg_1492,-1.37773,0
Neg_1400,-1.45029,0
Neg_840,-0.52239,0
Neg_1343,-0.46279,0
Neg_1169,1.79125,0
Neg_1095,-1.39555,0
Neg_2160,-1.03037,0
Neg_1886,-0.3228,0
Neg_462,-0.27494,0
Neg_1618,-1.22495,0
Neg_1638,-0.04274,0
Neg_335,-1.95122,0
Neg_2543,-0.91278,0
Neg_1503,-0.51552,0
Neg_2634,0.43873,0
Neg_1295,0.11414,0
Neg_1778,0.73694,0
Neg_1420,-0.65116,0
Neg_2915,-1.8855,0
Neg_823,-0.35358,0
Neg_1675,0.37965,0
Neg_589,1.04763,0
Neg_1481,-0.72448,0
Neg_2342,0.31001,0
Neg_1054,-0.90363,0
Neg_2098,-0.77391,0
Neg_2847,0.87459,0
Neg_2645,0.7173,0
Neg_1236,0.42408,0
Neg_1108,-0.80048,0
Neg_2375,2.77905,0
Neg_1516,0.34972,0
Neg_1038,0.1271,0
Neg_2217,1.86472,0
Neg_2728,0.5307,0
Neg_1386,0.78068,0
Neg_1513,-0.40896,0
Neg_816,-1.9555,0
Neg_2754,-0.49373,0
Neg_363,0.11793,0
Neg_2326,-1.0192,0
Neg_2442,-0.93739,0
Neg_2080,0.48877,0
Neg_1213,-0.42115,0
Neg_2687,-2.19272,0
Neg_1636,-1.53081,0
Neg_1037,0.10326,0
Neg_36,-0.3657,0
Neg_1469,0.75124,0
Neg_1928,0.84577,0
Neg_916,0.44385,0
Neg_1155,-0.8074,0
Neg_2793,-0.67675,0
Neg_2052,0.6722,0
Neg_1029,-0.94824,0
Neg_2685,-0.11673,0
Neg_280,-0.20585,0
Neg_2924,0.30967,0
Neg_1552,-1.7519,0
Neg_2150,-0.42172,0
Neg_1454,-0.08365,0
Neg_1438,1.84539,0
Neg_2910,0.26761,0
Neg_2210,-0.57941,0
Neg_284,0.31366,0
Neg_2162,-1.23581,0
Neg_740,-0.63622,0
Neg_1850,0.19684,0
Neg_2864,0.1982,0
Neg_2319,0.84065,0
Neg_2530,-0.15235,0
Neg_2094,0.3515,0
Neg_321,0.845,0
Neg_2126,-0.43581,0
Neg_15,0.38927,0
Neg_1360,-0.79641,0
Neg_2640,-0.52913,0
Neg_1251,0.88749,0
Neg_830,-0.27916,0
Neg_782,0.54046,0
Neg_2913,1.15886,0
Neg_794,-0.40364,0
Neg_1435,1.56993,0
Neg_520,-0.71164,0
Neg_4,0.15795,0
Neg_228,1.49045,0
Neg_977,0.77506,0
Neg_618,0.00185,0
Neg_1278,-1.81609,0
Neg_1858,-0.05794,0
Neg_479,-2.32331,0
Neg_957,-0.15696,0
Neg_2917,0.15326,0
Neg_1765,-1.10214,0
Neg_1991,-0.30696,0
Neg_526,1.32298,0
Neg_1715,0.18297,0
Neg_722,0.44862,0
Neg_747,0.26801,0
Neg_2498,-3.12721,0
Neg_2636,-0.04607,0
Neg_1015,0.34297,0
Neg_785,-0.1823,0
Neg_560,0.1366,0
Neg_1254,-0.01917,0
Neg_1430,0.31858,0
Neg_1253,-0.92021,0
Neg_2909,0.09278,0
Neg_1540,0.41826,0
Neg_997,-1.84826,0
Neg_2812,-0.43795,0
Neg_2694,0.26212,0
Neg_420,-0.54806,0
Neg_92,-1.01554,0
Neg_1822,0.20457,0
Neg_678,-0.05374,0
Neg_952,-0.20196,0
Neg_1067,-0.43319,0
Neg_1023,-0.50022,0
Neg_94,0.4041,0
Neg_1575,1.1948,0
Neg_2350,0.80754,0
Neg_2445,0.33569,0
Neg_2226,-0.11719,0
Neg_568,-0.13557,0
Neg_2515,-0.15917,0
Neg_1334,-0.36965,0
Neg_930,-0.39713,0
Neg_354,1.16714,0
Neg_2604,0.43915,0
Neg_69,0.13073,0
Neg_2782,0.45025,0
Neg_1205,0.03427,0
Neg_1269,1.91182,0
Neg_1188,0.37652,0
Neg_2705,-0.07766,0
Neg_2896,0.7764,0
Neg_2890,-1.0362,0
Neg_2813,-2.10834,0
Neg_483,-0.09719,0
Neg_2333,-0.56091,0
Neg_1243,-0.20795,0
Neg_2268,-1.70205,0
Neg_2001,-0.6481,0
Neg_783,0.88708,0
Neg_1611,-1.2118,0
Neg_2424,1.21589,0
Neg_472,0.5113,0
Neg_1791,0.42659,0
Neg_645,0.728,0
Neg_1781,-1.36131,0
Neg_205,1.30971,0
Neg_2771,1.28677,0
Neg_1957,0.8759,0
Neg_2408,-1.58883,0
Neg_2298,0.4361,0
Neg_2301,-2.89033,0
Neg_2235,-1.0201,0
Neg_2056,-0.79278,0
Neg_803,-0.24565,0
Neg_2461,-0.12664,0
Neg_1185,-0.64267,0
Neg_1794,-1.57931,0
Neg_970,-0.92691,0
Neg_1479,1.09149,0
Neg_775,0.53307,0
Neg_748,-0.51248,0
Neg_1293,-0.85255,0
Neg_2907,0.24512,0
Neg_626,-0.09227,0
Neg_1211,-0.21761,0
Neg_2029,0.71669,0
Neg_2484,-0.63502,0
Neg_737,0.14122,0
Neg_2637,0.38869,0
Neg_493,0.23169,0
Neg_1851,2.1264,0
Neg_275,-1.44994,0
Neg_606,-1.11369,0
Neg_1681,-0.51616,0
Neg_861,0.9049,0
Neg_2800,-0.97306,0
Neg_390,-0.37981,0
Neg_950,-0.82247,0
Neg_2285,-0.35498,0
Neg_1066,0.07271,0
Neg_1485,-0.55371,0
Neg_2718,0.59112,0
Neg_107,0.12184,0
Neg_2560,1.34077,0
Neg_1520,0.52154,0
Neg_951,-0.17159,0
Neg_2753,1.10553,0
Neg_2737,-0.80571,0
Neg_2449,0.87588,0
Neg_1538,0.5871,0
Neg_1588,1.15854,0
Neg_1070,-1.56814,0
Neg_1907,0.62889,0
Neg_1444,0.02974,0
Neg_2536,0.43979,0
Neg_1336,-1.59144,0
Neg_1125,-2.12222,0
Neg_1238,-0.25441,0
Neg_2438,1.13239,0
Neg_2869,0.24645,0
Neg_734,0.4476,0
Neg_2747,-0.09799,0
Neg_2767,-0.37709,0
Neg_347,-0.64664,0
Neg_1890,0.05142,0
Neg_2457,0.3206,0
Neg_2919,-1.09878,0
Neg_2764,0.02469,0
Neg_834,-0.21371,0
Neg_1570,0.10582,0
Neg_2750,0.0937,0
Neg_290,0.27396,0
Neg_862,-0.8029,0
Neg_2654,1.06871,0
Neg_597,0.2177,0
Neg_353,-0.67351,0
Neg_2500,-0.76717,0
Neg_1446,-1.45067,0
Neg_842,1.86317,0
Neg_53,0.16487,0
Neg_291,1.0499,0
Neg_1687,-0.58356,0
Neg_809,-0.65685,0
Neg_2858,-1.27137,0
Neg_1779,-0.39387,0
Neg_2114,-1.39734,0
Neg_327,0.77459,0
Neg_249,0.65269,0
Neg_514,-0.43605,0
Neg_894,-1.07166,0
Neg_1154,-0.9808,0
Neg_1974,-0.3857,0
Neg_607,-0.06821,0
Neg_1464,1.36757,0
Neg_2840,-1.35211,0
Neg_2251,-0.08942,0
Neg_2517,0.53021,0
Neg_1853,0.96293,0
Neg_1312,0.19739,0
Neg_2838,0.4813,0
Neg_1722,0.01829,0
Neg_2116,-1.21825,0
Neg_2327,-1.10483,0
Neg_1128,-0.28165,0
Neg_1231,-1.6745,0
Neg_2384,-3.1102,0
Neg_713,0.17541,0
Neg_2475,-1.46765,0
Neg_545,-0.70266,0
Neg_1732,-0.54221,0
Neg_1703,-1.84726,0
Neg_2537,0.14933,0
Neg_1601,-0.07611,0
Neg_238,-0.2203,0
Neg_2704,-1.2317,0
Neg_2652,-2.09836,0
Neg_1700,0.12913,0
Neg_2744,-0.82269,0
Neg_43,0.95419,0
Neg_235,-3.61136,0
Neg_1433,0.58783,0
Neg_1473,-0.72596,0
Neg_1047,1.88827,0
Neg_2221,-0.14656,0
Neg_691,-1.81166,0
Neg_128,-0.73332,0
Neg_1952,-0.5502,0
Neg_2059,1.07186,0
Neg_661,0.8735,0
Neg_1100,-0.05793,0
Neg_2458,1.38386,0
Neg_983,2.94101,0
Neg_2250,-2.04901,0
Neg_674,-0.14795,0
Neg_2825,-0.69884,0
Neg_445,-0.18168,0
Neg_640,1.24056,0
Neg_1903,0.30395,0
Neg_671,1.20193,0
Neg_2147,-1.8535,0
Neg_475,2.12479,0
Neg_1302,-0.49722,0
Neg_2077,-1.04586,0
Neg_2040,-0.40813,0
Neg_2660,0.43179,0
Neg_2166,0.60553,0
Neg_2376,-0.22387,0
Neg_1962,0.84224,0
Neg_1000,-0.29709,0
Neg_250,0.30304,0
Neg_1718,0.83213,0
Neg_750,-1.07167,0
Neg_1014,-0.1332,0
Neg_2399,-0.04078,0
Neg_561,-0.20471,0
Neg_1762,-0.49119,0
Neg_1449,-0.06191,0
Neg_237,0.3033,0
Neg_345,0.0272,0
Neg_2511,-0.43282,0
Neg_2097,1.37236,0
Neg_1966,0.95693,0
Neg_255,-0.37408,0
Neg_2365,-1.245,0
Neg_1987,-0.60337,0
Neg_2805,1.10951,0
Neg_2904,-0.13283,0
Neg_2872,-0.7838,0
Neg_2355,-0.3322,0
Neg_576,0.64303,0
Neg_2459,-0.46111,0
Neg_971,-0.5958,0
Neg_898,0.27472,0
Neg_928,1.60143,0
Neg_2823,0.40563,0
Neg_2364,0.19348,0
Neg_2806,-1.58565,0
Neg_1871,0.50788,0
Neg_50,-0.07676,0
Neg_2496,-0.34116,0
Neg_1030,-0.3328,0
Neg_1978,-0.85935,0
Neg_669,0.37356,0
Neg_1341,-1.55072,0
Neg_843,0.84314,0
Neg_761,-0.49244,0
Neg_988,1.11134,0
Neg_2255,-1.44902,0
Neg_2557,0.86679,0
Neg_2677,0.10496,0
Neg_18,1.03886,0
Neg_315,-0.09881,0
Neg_1741,-1.83738,0
Neg_2578,-2.1717,0
Neg_389,-0.34005,0
Neg_210,-0.30459,0
Neg_2427,0.39254,0
Neg_2323,-0.32754,0
Neg_2007,-1.20736,0
Neg_891,-0.49125,0
Neg_387,-0.61597,0
Neg_741,-1.07116,0
Neg_362,1.01228,0
Neg_1212,-0.74804,0
Neg_2057,-0.5151,0
Neg_468,-3.03237,0
Neg_2468,0.36326,0
Neg_873,-0.18934,0
Neg_1079,-0.22652,0
Neg_1710,-0.64672,0
Neg_482,0.20931,0
Neg_121,-1.52086,0
Neg_2172,-0.42853,0
Neg_1897,-1.78686,0
Neg_2690,0.41209,0
Neg_42,-0.80128,0
Neg_1748,-1.38274,0
Neg_620,-0.70818,0
Neg_2881,0.2491,0
Neg_188,-0.00831,0
Neg_184,-0.04489,0
Neg_584,-3.1512,0
Neg_2423,1.03526,0
Neg_2699,1.34034,0
Neg_147,-0.64145,0
Neg_1376,-0.68657,0
Neg_2589,0.40231,0
Neg_2501,0.92079,0
Neg_288,-0.90425,0
Neg_982,-0.22069,0
Neg_511,-0.55861,0
Neg_1308,-0.42781,0
Neg_125,-1.18033,0
Neg_564,0.57133,0
Neg_2039,0.24535,0
Neg_1237,-1.69762,0
Neg_749,0.34921,0
Neg_189,0.78155,0
Neg_2815,0.48164,0
Neg_2573,0.75194,0
Neg_911,1.07183,0
Neg_2225,-0.55012,0
Neg_591,-0.6799,0
Neg_428,-0.44592,0
Neg_739,-0.52676,0
Neg_449,0.42038,0
Neg_1358,-1.3083,0
Neg_707,2.03627,0
Neg_1196,0.53804,0
Neg_1113,-2.27828,0
Neg_1437,0.00056,0
Neg_996,-0.24375,0
Neg_2480,0.1366,0
Neg_2324,-1.51214,0
Neg_2391,-0.91066,0
Neg_1084,0.3709,0
Neg_1194,0.22917,0
Neg_908,0.13076,0
Neg_638,0.61415,0
Neg_2741,0.17038,0
Neg_1368,-0.33562,0
Neg_1005,-0.50259,0
Neg_2790,-0.88584,0
Neg_1572,-0.3863,0
Neg_1734,0.58557,0
Neg_435,0.0225,0
Neg_409,1.98494,0
Neg_436,-1.72047,0
Neg_1409,-0.33096,0
Neg_1603,1.30763,0
Neg_2900,1.03317,0
Neg_469,0.607,0
Neg_395,0.60874,0
Neg_2006,2.31788,0
Neg_2138,-0.09352,0
Neg_1534,-0.68678,0
Neg_726,-0.036,0
Neg_2658,-0.16491,0
Neg_885,1.49598,0
Neg_1364,-0.13283,0
Neg_2867,0.63016,0
Neg_1869,-0.36431,0
Neg_429,2.76063,0
Neg_1518,-0.32815,0
Neg_2431,-0.77616,0
Neg_788,-0.62607,0
Neg_2574,-0.53246,0
Neg_1548,0.35357,0
Neg_1959,0.39936,0
Neg_1124,0.08127,0
Neg_1324,-0.73395,0
Neg_1533,-2.26414,0
Neg_2429,-0.56616,0
Neg_2123,-0.86226,0
Neg_384,-1.87828,0
Neg_2551,0.93312,0
Neg_380,-0.59825,0
Neg_1697,-1.57064,0
Neg_2382,-0.36748,0
Neg_193,-0.35138,0
Neg_392,0.67557,0
Neg_1136,-0.23932,0
Neg_2371,-0.24656,0
Neg_910,0.89277,0
Neg_656,0.37026,0
Neg_718,2.01183,0
Neg_400,0.70237,0
Neg_742,-1.20735,0
Neg_1273,-0.05082,0
Neg_2830,-0.67388,0
Neg_567,-0.52122,0
Neg_588,-0.87963,0
Neg_183,-2.06607,0
Neg_2770,0.8939,0
Neg_864,-1.12177,0
Neg_2883,-0.06848,0
Neg_2689,1.48225,0
Neg_1381,-0.00845,0
Neg_829,-1.42913,0
Neg_2495,0.45101,0
Neg_1148,-2.52265,0
Neg_819,1.39351,0
Neg_2683,-0.74507,0
Neg_1304,-0.35609,0
Neg_932,0.67963,0
Neg_2003,1.12484,0
Neg_1512,-0.22092,0
Neg_789,-1.74203,0
Neg_1705,-0.62292,0
Neg_360,-0.18179,0
Neg_2473,-0.07425,0
Neg_1567,0.57936,0
Neg_2582,0.74897,0
Neg_980,-0.24961,0
Neg_2740,-1.93789,0
Neg_1041,-0.86942,0
Neg_2713,-1.1776,0
Neg_593,-0.84127,0
Neg_1882,-0.26816,0
Neg_2760,0.62436,0
Neg_1296,0.98566,0
Neg_784,0.24973,0
Neg_2205,0.15306,0
Neg_981,-1.0806,0
Neg_115,-0.4984,0
Neg_499,-0.66857,0
Neg_877,-0.49578,0
Neg_594,-0.18561,0
Neg_596,-0.35969,0
Neg_156,-1.49941,0
Neg_1199,-0.79492,0
Neg_1091,-0.52527,0
Neg_2380,1.30862,0
Neg_1193,0.17754,0
Neg_2038,0.26569,0
Neg_796,-0.20627,0
Neg_583,0.54503,0
Neg_1399,0.58245,0
Neg_773,0.62149,0
Neg_2320,1.46376,0
Neg_2170,-1.8553,0
Neg_1443,0.60737,0
Neg_1969,-1.18755,0
Neg_1220,-0.34004,0
Neg_1111,-1.02142,0
Neg_2065,0.04361,0
Neg_1451,-0.83025,0
Neg_1328,0.12453,0
Neg_140,-0.54886,0
Neg_258,1.63512,0
Neg_175,0.61126,0
Neg_2922,1.42128,0
Neg_577,-0.56693,0
Neg_1641,-0.40606,0
Neg_758,1.94919,0
Neg_2195,1.1049,0
Neg_157,-0.48323,0
Neg_2325,-1.91832,0
Neg_181,-0.68773,0
Neg_2641,-0.47551,0
Neg_1505,1.61635,0
Neg_2608,-0.58151,0
Neg_2181,0.51168,0
Neg_2798,0.33956,0
Neg_924,1.68703,0
Neg_1138,0.15492,0
Neg_2880,-1.35802,0
Neg_2670,0.15838,0
Neg_925,0.05322,0
Neg_230,-0.7369,0
Neg_2071,-0.01821,0
Neg_2650,0.01892,0
Neg_841,-0.17826,0
Neg_2054,-0.26828,0
Neg_146,0.82257,0
Neg_162,1.74239,0
Neg_990,0.43517,0
Neg_2024,-0.47492,0
Neg_155,-1.26407,0
Neg_1412,0.77353,0
Neg_619,0.68551,0
Neg_154,0.73508,0
Neg_264,0.14117,0
Neg_457,1.24972,0
Neg_1529,0.46514,0
Neg_1725,0.27937,0
Neg_582,-0.99949,0
Neg_2293,0.72463,0
Neg_2023,0.07866,0
Neg_1192,-0.07872,0
Neg_1702,-0.22753,0
Neg_989,-0.37643,0
Neg_856,0.06713,0
Neg_2460,-0.63296,0
Neg_1967,-0.31114,0
Neg_1584,2.05439,0
Neg_909,-1.05312,0
Neg_517,-1.55634,0
Neg_2302,-1.12748,0
Neg_1633,-0.92043,0
Neg_2563,0.34798,0
Neg_2911,0.31664,0
Neg_1261,-0.59408,0
Neg_2493,-1.12648,0
Neg_1707,-0.33369,0
Neg_2035,-1.47262,0
Neg_2507,-1.5766,0
Neg_2843,0.37236,0
Neg_2279,-0.20959,0
Neg_633,-0.75671,0
Neg_1442,-1.05175,0
Neg_1910,0.81167,0
Neg_2307,0.14213,0
Neg_1627,-0.98147,0
Neg_1043,-0.56537,0
Neg_851,-0.31203,0
Neg_1342,0.55876,0
Neg_507,-0.28204,0
Neg_2892,0.59426,0
Neg_887,1.45973,0
Neg_2177,0.97922,0
Neg_2875,3.56888,0
Neg_187,-0.70794,0
Neg_731,-1.18632,0
Neg_2878,-0.30609,0
Neg_1195,0.87002,0
Neg_2134,-0.87513,0
Neg_209,-0.67088,0
Neg_2339,1.13975,0
Neg_1950,1.77752,0
Neg_1521,-1.10838,0
Neg_2328,-0.52296,0
Neg_504,0.14604,0
Neg_1415,0.70269,0
Neg_1244,-0.7107,0
Neg_2317,0.7304,0
Neg_1759,-1.2517,0
Neg_1105,-0.45265,0
Neg_1599,-1.06987,0
Neg_349,0.65746,0
Neg_2091,-0.69903,0
Neg_2417,-0.20333,0
Neg_100,0.15067,0
Neg_2420,-0.29047,0
Neg_1970,0.46988,0
Neg_893,-2.88906,0
Neg_2534,0.78567,0
Neg_481,-1.99877,0
Neg_1894,0.54816,0
Neg_627,0.76859,0
Neg_2523,-0.01015,0
Neg_1173,-3.34064,0
Neg_2625,0.18807,0
Neg_2452,-0.48666,0
Neg_754,1.19803,0
Neg_2294,-0.11312,0
Neg_2466,-1.11651,0
Neg_1017,1.21633,0
Neg_539,-0.15957,0
Neg_2199,0.51729,0
Neg_1739,-0.07082,0
Neg_1318,0.66703,0
Neg_2842,-0.56599,0
Neg_1817,0.94563,0
Neg_1427,0.1298,0
Neg_60,-0.8523,0
Neg_1202,-1.02479,0
Neg_1417,0.30616,0
Neg_1392,0.74763,0
Neg_1245,1.12173,0
Neg_1621,-0.262,0
Neg_2101,0.09957,0
Neg_1662,1.99002,0
Neg_967,0.81299,0
Neg_1576,0.17214,0
Neg_1044,-1.08711,0
Neg_2674,0.53782,0
Neg_81,-0.0541,0
Neg_1408,-0.1389,0
Neg_1528,0.48428,0
Neg_2218,-1.09191,0
Neg_913,-0.62919,0
Neg_1553,0.27726,0
Neg_1203,0.22005,0
Neg_2776,-0.06797,0
Neg_2133,0.68147,0
Neg_1961,0.04936,0
Neg_1895,-0.86912,0
Neg_2043,0.32383,0
Neg_334,0.48001,0
Neg_2174,1.23324,0
Neg_1792,1.53283,0
Neg_1052,-1.32172,0
Neg_1327,1.70806,0
Neg_2663,-1.59326,0
Neg_644,-0.86815,0
Neg_2092,2.21716,0
Neg_559,0.16734,0
Neg_487,1.02844,0
Neg_2018,-1.73583,0
Neg_1474,0.2876,0
Neg_1264,0.17336,0
Neg_884,0.57033,0
Neg_1191,-0.61192,0
Neg_1852,0.36089,0
Neg_786,0.28018,0
Neg_1686,-0.40383,0
Neg_2755,-2.06948,0
Neg_2143,0.87191,0
Neg_2619,0.56654,0
Neg_1600,0.39102,0
Neg_725,0.42006,0
Neg_70,0.04047,0
Neg_2340,0.9898,0
Neg_1366,3.92357,0
Neg_458,0.90675,0
Neg_744,-0.3652,0
Neg_2839,-0.00752,0
Neg_575,-0.7833,0
Neg_1839,-1.05896,0
Neg_2678,-0.10701,0
Neg_1204,-0.29242,0
Neg_2351,1.29321,0
Neg_2899,0.50001,0
Neg_2474,-0.95159,0
Neg_1760,-1.60459,0
Neg_369,0.3047,0
Neg_2710,-0.13906,0
Neg_2852,-0.33857,0
Neg_1373,0.04445,0
Neg_2807,0.33805,0
Neg_543,-0.14609,0
Neg_1453,0.34798,0
Neg_860,-0.56586,0
Neg_223,-0.56896,0
Neg_1842,-0.74451,0
Neg_1769,-1.13209,0
Neg_2295,1.18196,0
Neg_1598,-0.32395,0
Neg_642,0.09031,0
Neg_2592,-1.32832,0
Neg_2426,-0.19051,0
Neg_1004,1.24975,0
Neg_2066,-0.55275,0
Neg_1482,0.26006,0
Neg_111,-1.21273,0
Neg_2546,0.30278,0
Neg_2168,0.3296,0
Neg_1605,-0.37464,0
Neg_2512,-0.17557,0
Neg_93,0.47783,0
Neg_772,0.27036,0
Neg_206,-0.97985,0
Neg_723,1.15837,0
Neg_1946,0.72264,0
Neg_2284,0.26169,0
Neg_2267,-0.55432,0
Neg_778,0.45536,0
Neg_87,-0.19321,0
Neg_2746,-1.13358,0
Neg_1171,-1.85157,0
Neg_1671,-0.32646,0
Neg_2416,0.74407,0
Neg_1935,1.10792,0
Neg_2891,-0.79859,0
Neg_1354,1.94023,0
Neg_763,-0.19529,0
Neg_1222,-0.52111,0
Neg_371,0.40029,0
Neg_1955,0.47169,0
Neg_2848,-0.43462,0
Neg_2766,0.05724,0
Neg_2233,1.03961,0
Neg_1833,0.06959,0
Neg_1123,-0.03237,0
Neg_2809,-0.01541,0
Neg_2194,1.73752,0
Neg_2144,-0.75186,0
Neg_27,-0.56046,0
Neg_2559,0.11018,0
Neg_2373,1.71568,0
Neg_2161,-0.71711,0
Neg_1954,-0.1726,0
Neg_23,-0.32571,0
Neg_1075,-0.11867,0
Neg_2385,0.10188,0
Neg_1821,-0.31341,0
Neg_2256,-0.44474,0
Neg_2171,-0.323,0
Neg_921,-1.47095,0
Neg_832,-3.42538,0
Neg_552,0.03218,0
Neg_1002,0.98699,0
Neg_123,-0.30181,0
Neg_204,0.19569,0
Neg_375,-2.02517,0
Neg_372,-0.2973,0
Neg_1287,0.05601,0
Neg_2125,-0.25986,0
Neg_74,0.60304,0
Neg_871,-0.88405,0
Neg_694,0.41144,0
Neg_824,1.05797,0
Neg_2063,-1.3178,0
Neg_1031,-1.24356,0
Neg_332,-1.36671,0
Neg_1165,-0.03796,0
Neg_2186,-1.77346,0
Neg_1986,-0.18828,0
Neg_2394,-0.70943,0
Neg_1379,-0.93929,0
Neg_2522,0.93143,0
Neg_1899,-0.26379,0
Neg_1322,-0.16407,0
Neg_2414,0.27373,0
Neg_26,-1.35209,0
Neg_1284,-0.89952,0
Neg_820,-0.66202,0
Neg_863,0.73865,0
Neg_268,-2.0304,0
Neg_2153,1.57528,0
Neg_63,-0.34037,0
Neg_687,2.17955,0
Neg_1297,-0.92357,0
Neg_1556,-0.79121,0
Neg_2455,-0.88467,0
Neg_1016,0.27364,0
Neg_366,-0.26843,0
Neg_641,1.74038,0
Neg_2874,-0.2662,0
Neg_948,-0.59279,0
Neg_2780,-1.47621,0
Neg_760,-0.6715,0
Neg_1782,-0.24027,0
Neg_2735,1.63402,0
Neg_705,-0.22618,0
Neg_764,0.51464,0
Neg_1582,0.56838,0
Neg_1061,-0.79937,0
Neg_2183,-0.41696,0
Neg_1543,1.74296,0
Neg_1964,0.91876,0
Neg_1330,1.05709,0
Neg_2411,0.66369,0
Neg_25,-2.20426,0
Neg_1463,-1.91448,0
Neg_1738,0.94619,0
Neg_2261,0.76631,0
Neg_1416,-0.91437,0
Neg_2389,-0.05891,0
Neg_2905,-0.93464,0
Neg_1488,0.17934,0
Neg_180,-0.45111,0
Neg_557,-0.03431,0
Neg_1595,0.49081,0
Neg_1103,-0.80179,0
Neg_510,1.35824,0
Neg_2472,-0.56698,0
Neg_122,-0.83195,0
Neg_2290,-0.18058,0
Neg_2696,-0.41156,0
Neg_1289,-0.39205,0
Neg_1936,0.44866,0
Neg_2265,1.85742,0
Neg_2555,0.63774,0
Neg_1580,-0.45457,0
Neg_2082,-1.65015,0
Neg_1591,1.35213,0
Neg_1470,-0.8243,0
Neg_1509,-0.85483,0
Neg_77,-0.05597,0
Neg_1247,-0.17437,0
Neg_2122,-0.18835,0
Neg_1953,-0.69687,0
Neg_2894,-0.06155,0
Neg_1260,-0.85454,0
Neg_2719,-0.21944,0
