,Hopp_woods,y
Neg_453,-1.26519,0
Neg_1396,-0.24448,0
Neg_2665,-0.05157,0
Neg_2357,-0.14136,0
Neg_1937,-1.31992,0
Neg_2673,-0.88043,0
Neg_693,-0.69787,0
Neg_769,-0.51098,0
Neg_2833,-0.18719,0
Neg_2773,0.98071,0
Neg_1447,-0.69654,0
Neg_29,-0.62172,0
Neg_489,-1.12589,0
Neg_2545,-0.08282,0
Neg_1306,-0.69949,0
Neg_617,2.93617,0
Neg_1372,-0.1359,0
Neg_2481,-0.12938,0
Neg_1908,-1.48024,0
Neg_1981,3.66544,0
Neg_906,-0.55265,0
Neg_1425,-0.19898,0
Neg_846,0.44513,0
Neg_2611,-0.34352,0
Neg_1230,1.70588,0
Neg_1906,-0.57864,0
Neg_2554,0.30526,0
Neg_348,-1.04009,0
Neg_477,0.25844,0
Neg_67,-0.6987,0
Neg_2639,-0.51527,0
Neg_2012,-0.90537,0
Neg_1028,-0.73291,0
Neg_1874,-0.40705,0
Neg_1109,0.31861,0
Neg_2529,0.95415,0
Neg_2141,-1.20898,0
Neg_2462,-0.81026,0
Neg_2011,-1.00696,0
Neg_377,-0.16256,0
Neg_90,-0.90355,0
Neg_1506,0.68584,0
Neg_767,0.37869,0
Neg_434,1.09522,0
Neg_1460,0.19847,0
Neg_1666,-0.87026,0
Neg_126,-0.75556,0
Neg_2668,-0.5046,0
Neg_1674,-0.36612,0
Neg_2140,-0.49398,0
Neg_323,1.56901,0
Neg_2514,0.06439,0
Neg_598,-0.12038,0
Neg_2337,-1.00827,0
Neg_497,-1.23408,0
Neg_2693,-1.24707,0
Neg_1651,-1.17673,0
Neg_2347,-0.47894,0
Neg_68,-0.37131,0
Neg_318,0.43468,0
Neg_2441,-0.66812,0
Neg_2136,-0.51562,0
Neg_870,-1.28388,0
Neg_699,-1.22937,0
Neg_1726,-0.50587,0
Neg_1325,-0.45848,0
Neg_2002,-0.30333,0
Neg_519,-0.77885,0
Neg_199,-0.29971,0
Neg_471,-0.1909,0
Neg_1673,-0.1328,0
Neg_272,-0.7285,0
Neg_118,-0.02615,0
Neg_135,-1.31646,0
Neg_2502,-1.25818,0
Neg_2787,0.52486,0
Neg_546,0.08453,0
Neg_127,-1.01759,0
Neg_1784,1.40786,0
Neg_439,0.80127,0
Neg_535,-0.36384,0
Neg_227,-0.59811,0
Neg_2299,-0.99248,0
Neg_2627,1.26378,0
Neg_1982,-0.70424,0
Neg_1382,0.17546,0
Neg_2090,-1.14635,0
Neg_1532,-0.42979,0
Neg_527,-1.29119,0
Neg_11,-0.37196,0
Neg_1246,-0.83276,0
Neg_2525,-0.84574,0
Neg_2818,-0.9177,0
Neg_1920,1.59194,0
Neg_918,-0.74851,0
Neg_102,-0.10279,0
Neg_2621,0.6659,0
Neg_1585,-0.22571,0
Neg_266,-0.82768,0
Neg_710,-1.14932,0
Neg_712,-0.56528,0
Neg_24,1.62447,0
Neg_170,-0.59019,0
Neg_721,-0.85367,0
Neg_1365,-0.27195,0
Neg_1735,-1.44856,0
Neg_954,-0.04188,0
Neg_1993,-0.94501,0
Neg_1652,-0.94109,0
Neg_2306,-0.51123,0
Neg_2479,-0.91088,0
Neg_423,0.55221,0
Neg_2799,-0.46591,0
Neg_822,-0.72662,0
Neg_931,-0.22747,0
Neg_2497,-0.48837,0
Neg_2925,0.24414,0
Neg_267,-1.41862,0
Neg_242,-0.78315,0
Neg_233,-0.53647,0
Neg_1868,-1.1836,0
Neg_2032,-0.48419,0
Neg_2720,-0.33068,0
Neg_2343,-0.64464,0
Neg_2055,-0.87118,0
Neg_2624,-0.59152,0
Neg_745,-0.81644,0
Neg_2850,0.78238,0
Neg_1483,1.16253,0
Neg_2708,-0.07893,0
Neg_2131,-0.3751,0
Neg_440,0.29796,0
Neg_793,-1.38277,0
Neg_2000,-0.74307,0
Neg_328,0.54693,0
Neg_2022,-0.38776,0
Neg_1676,0.08912,0
Neg_47,0.35431,0
Neg_889,-1.23076,0
Neg_2715,0.47122,0
Neg_2214,-0.57325,0
Neg_1579,-0.32798,0
Neg_878,1.3897,0
Neg_2103,-1.04861,0
Neg_1114,-0.05608,0
Neg_681,0.43313,0
Neg_346,-1.09838,0
Neg_2532,-0.68169,0
Neg_1669,-0.27692,0
Neg_949,0.1961,0
Neg_1081,-1.11943,0
Neg_501,-0.91726,0
Neg_2079,-0.93433,0
Neg_2360,-0.13064,0
Neg_1492,0.00687,0
Neg_1400,2.20613,0
Neg_840,0.20812,0
Neg_1343,0.17073,0
Neg_1169,0.42869,0
Neg_1095,-0.71703,0
Neg_2160,0.00789,0
Neg_1886,-1.31056,0
Neg_462,0.84925,0
Neg_1618,0.3831,0
Neg_1638,-0.61365,0
Neg_335,-1.27931,0
Neg_2543,-0.10995,0
Neg_1503,0.85345,0
Neg_2634,0.15156,0
Neg_1295,-0.731,0
Neg_1778,-0.78351,0
Neg_1420,-0.30127,0
Neg_2915,-0.94813,0
Neg_823,-0.68894,0
Neg_1675,-0.75959,0
Neg_589,-0.81909,0
Neg_1481,-1.12544,0
Neg_2342,-0.0506,0
Neg_1054,-0.49597,0
Neg_2098,-0.87962,0
Neg_2847,-1.29753,0
Neg_2645,-0.17292,0
Neg_1236,1.73602,0
Neg_1108,-0.04014,0
Neg_2375,1.05899,0
Neg_1516,-1.03171,0
Neg_1038,0.08113,0
Neg_2217,-0.02335,0
Neg_2728,-0.47949,0
Neg_1386,1.85982,0
Neg_1513,-0.74829,0
Neg_816,-0.78927,0
Neg_2754,-0.71189,0
Neg_363,-0.97464,0
Neg_2326,0.28326,0
Neg_2442,-0.32003,0
Neg_2080,-0.33055,0
Neg_1213,-1.43192,0
Neg_2687,-0.81039,0
Neg_1636,2.36964,0
Neg_1037,0.85453,0
Neg_36,-1.27269,0
Neg_1469,0.25213,0
Neg_1928,-0.08212,0
Neg_916,-1.0412,0
Neg_1155,-0.54537,0
Neg_2793,-0.62427,0
Neg_2052,1.51505,0
Neg_1029,-0.32932,0
Neg_2685,-0.541,0
Neg_280,-0.64486,0
Neg_2924,-0.04569,0
Neg_1552,-0.07869,0
Neg_2150,-0.21284,0
Neg_1454,-0.3761,0
Neg_1438,0.02213,0
Neg_2910,0.25741,0
Neg_2210,-0.47521,0
Neg_284,0.28059,0
Neg_2162,-1.10671,0
Neg_740,-1.34901,0
Neg_1850,2.00108,0
Neg_2864,0.5475,0
Neg_2319,-0.86253,0
Neg_2530,-0.91357,0
Neg_2094,1.38316,0
Neg_321,1.41864,0
Neg_2126,0.44575,0
Neg_15,-0.56938,0
Neg_1360,-0.48515,0
Neg_2640,-0.2268,0
Neg_1251,-0.75796,0
Neg_830,-0.79531,0
Neg_782,-0.88986,0
Neg_2913,-0.88837,0
Neg_794,-0.92532,0
Neg_1435,-0.99151,0
Neg_520,0.26632,0
Neg_4,-0.54791,0
Neg_228,-1.31979,0
Neg_977,-0.29015,0
Neg_618,-0.558,0
Neg_1278,-1.10539,0
Neg_1858,-0.66561,0
Neg_479,-0.35057,0
Neg_957,0.31421,0
Neg_2917,-1.00891,0
Neg_1765,-0.92617,0
Neg_1991,-0.12622,0
Neg_526,0.31318,0
Neg_1715,-0.80712,0
Neg_722,0.10931,0
Neg_747,0.50327,0
Neg_2498,-0.51216,0
Neg_2636,-0.16566,0
Neg_1015,1.56503,0
Neg_785,-1.16317,0
Neg_560,2.30078,0
Neg_1254,0.73531,0
Neg_1430,0.99131,0
Neg_1253,-0.87857,0
Neg_2909,0.04874,0
Neg_1540,-0.78059,0
Neg_997,-0.0933,0
Neg_2812,0.09481,0
Neg_2694,-0.83823,0
Neg_420,-0.52983,0
Neg_92,-0.36162,0
Neg_1822,-0.11306,0
Neg_678,-0.84781,0
Neg_952,-1.07094,0
Neg_1067,0.14543,0
Neg_1023,1.17377,0
Neg_94,0.46276,0
Neg_1575,0.90917,0
Neg_2350,0.15691,0
Neg_2445,-0.66499,0
Neg_2226,-0.21725,0
Neg_568,-1.24779,0
Neg_2515,-0.91314,0
Neg_1334,-0.82704,0
Neg_930,1.1006,0
Neg_354,3.40477,0
Neg_2604,-0.25299,0
Neg_69,-1.06186,0
Neg_2782,-1.34228,0
Neg_1205,-0.72558,0
Neg_1269,-0.91595,0
Neg_1188,-0.42692,0
Neg_2705,-0.29229,0
Neg_2896,-0.43601,0
Neg_2890,-0.73532,0
Neg_2813,-1.18001,0
Neg_483,0.44984,0
Neg_2333,2.12977,0
Neg_1243,-0.58152,0
Neg_2268,1.04392,0
Neg_2001,-0.29011,0
Neg_783,-0.27936,0
Neg_1611,0.3967,0
Neg_2424,1.68561,0
Neg_472,-0.1384,0
Neg_1791,-1.18741,0
Neg_645,0.07779,0
Neg_1781,-1.3852,0
Neg_205,-0.90598,0
Neg_2771,0.018,0
Neg_1957,-0.71875,0
Neg_2408,0.8359,0
Neg_2298,0.30417,0
Neg_2301,0.13481,0
Neg_2235,-0.98672,0
Neg_2056,-0.93993,0
Neg_803,0.40738,0
Neg_2461,0.84117,0
Neg_1185,-1.2485,0
Neg_1794,-1.33762,0
Neg_970,-0.08084,0
Neg_1479,-0.60052,0
Neg_775,-0.44445,0
Neg_748,-0.58529,0
Neg_1293,-0.08509,0
Neg_2907,-0.17007,0
Neg_626,-0.53771,0
Neg_1211,-1.19904,0
Neg_2029,-1.01166,0
Neg_2484,-0.91667,0
Neg_737,-1.32051,0
Neg_2637,-1.23368,0
Neg_493,-1.10134,0
Neg_1851,1.2246,0
Neg_275,-0.95134,0
Neg_606,-0.02474,0
Neg_1681,1.14049,0
Neg_861,-1.12963,0
Neg_2800,-0.696,0
Neg_390,0.70369,0
Neg_950,0.86488,0
Neg_2285,1.72754,0
Neg_1066,-0.29722,0
Neg_1485,-1.0166,0
Neg_2718,-0.95706,0
Neg_107,1.41857,0
Neg_2560,-0.69493,0
Neg_1520,0.92499,0
Neg_951,-0.25404,0
Neg_2753,-0.51582,0
Neg_2737,-0.79131,0
Neg_2449,-1.16096,0
Neg_1538,-0.76434,0
Neg_1588,-0.58608,0
Neg_1070,-0.97275,0
Neg_1907,-1.48557,0
Neg_1444,0.93139,0
Neg_2536,-0.80726,0
Neg_1336,-0.11261,0
Neg_1125,-0.10726,0
Neg_1238,-0.55213,0
Neg_2438,-1.23977,0
Neg_2869,-0.53347,0
Neg_734,-1.43224,0
Neg_2747,-0.36868,0
Neg_2767,-1.1931,0
Neg_347,-0.05048,0
Neg_1890,-0.90947,0
Neg_2457,-1.1062,0
Neg_2919,-0.74865,0
Neg_2764,-1.35412,0
Neg_834,-0.66138,0
Neg_1570,-0.0315,0
Neg_2750,-0.2159,0
Neg_290,-1.18696,0
Neg_862,-1.29758,0
Neg_2654,0.0152,0
Neg_597,-0.62376,0
Neg_353,0.27138,0
Neg_2500,-0.77176,0
Neg_1446,0.67305,0
Neg_842,-0.27891,0
Neg_53,-0.44565,0
Neg_291,-0.54926,0
Neg_1687,-0.35509,0
Neg_809,-0.42637,0
Neg_2858,-0.22818,0
Neg_1779,-1.1376,0
Neg_2114,-0.22561,0
Neg_327,1.97828,0
Neg_249,-0.77074,0
Neg_514,0.17917,0
Neg_894,1.08267,0
Neg_1154,0.16413,0
Neg_1974,-1.16601,0
Neg_607,0.64242,0
Neg_1464,-1.16939,0
Neg_2840,0.10261,0
Neg_2251,-0.51751,0
Neg_2517,0.38722,0
Neg_1853,-0.92203,0
Neg_1312,-1.00034,0
Neg_2838,3.19724,0
Neg_1722,1.04007,0
Neg_2116,-0.76601,0
Neg_2327,-1.08398,0
Neg_1128,-1.10312,0
Neg_1231,-0.89521,0
Neg_2384,-0.65401,0
Neg_713,-1.11948,0
Neg_2475,-0.60409,0
Neg_545,-1.05564,0
Neg_1732,-0.43812,0
Neg_1703,-1.14712,0
Neg_2537,-0.63429,0
Neg_1601,0.86457,0
Neg_238,-0.37533,0
Neg_2704,1.34961,0
Neg_2652,0.68918,0
Neg_1700,-1.07341,0
Neg_2744,-1.27177,0
Neg_43,-0.75409,0
Neg_235,-0.40841,0
Neg_1433,0.04023,0
Neg_1473,-0.64931,0
Neg_1047,-1.16317,0
Neg_2221,-0.59939,0
Neg_691,1.21376,0
Neg_128,-0.54187,0
Neg_1952,-0.62687,0
Neg_2059,-0.39365,0
Neg_661,-0.19192,0
Neg_1100,1.27407,0
Neg_2458,-0.83353,0
Neg_983,-0.14534,0
Neg_2250,1.26475,0
Neg_674,-0.28538,0
Neg_2825,0.13976,0
Neg_445,1.14228,0
Neg_640,-1.25041,0
Neg_1903,-0.65761,0
Neg_671,-0.14891,0
Neg_2147,-0.93408,0
Neg_475,1.62519,0
Neg_1302,-1.17167,0
Neg_2077,0.14332,0
Neg_2040,-0.46995,0
Neg_2660,1.55604,0
Neg_2166,-1.02472,0
Neg_2376,-0.65729,0
Neg_1962,-1.12573,0
Neg_1000,-0.87111,0
Neg_250,-1.3188,0
Neg_1718,0.88881,0
Neg_750,-1.42298,0
Neg_1014,-0.16871,0
Neg_2399,-0.77923,0
Neg_561,-0.65736,0
Neg_1762,-0.27172,0
Neg_1449,-0.96409,0
Neg_237,-1.19834,0
Neg_345,-0.40901,0
Neg_2511,-0.11089,0
Neg_2097,-0.92105,0
Neg_1966,-0.34836,0
Neg_255,0.86334,0
Neg_2365,0.11284,0
Neg_1987,1.40248,0
Neg_2805,1.77349,0
Neg_2904,-1.04073,0
Neg_2872,-0.74479,0
Neg_2355,-0.20603,0
Neg_576,0.75375,0
Neg_2459,0.05589,0
Neg_971,-0.62619,0
Neg_898,0.38384,0
Neg_928,-0.68508,0
Neg_2823,-0.30938,0
Neg_2364,-0.9072,0
Neg_2806,0.27459,0
Neg_1871,0.06858,0
Neg_50,0.86164,0
Neg_2496,-0.85614,0
Neg_1030,0.87948,0
Neg_1978,-0.81591,0
Neg_669,0.43923,0
Neg_1341,0.40531,0
Neg_843,0.37886,0
Neg_761,-0.3924,0
Neg_988,2.89717,0
Neg_2255,-0.12711,0
Neg_2557,-0.67153,0
Neg_2677,1.39614,0
Neg_18,1.16049,0
Neg_315,-0.9749,0
Neg_1741,0.42554,0
Neg_2578,-1.39065,0
Neg_389,0.40464,0
Neg_210,-1.16755,0
Neg_2427,1.08844,0
Neg_2323,-1.34493,0
Neg_2007,-0.98541,0
Neg_891,-0.83747,0
Neg_387,-0.02872,0
Neg_741,0.21645,0
Neg_362,0.09892,0
Neg_1212,-0.7404,0
Neg_2057,-0.56375,0
Neg_468,-0.62233,0
Neg_2468,-0.45021,0
Neg_873,-0.11164,0
Neg_1079,-0.59961,0
Neg_1710,-0.14512,0
Neg_482,1.39138,0
Neg_121,-0.41329,0
Neg_2172,0.59925,0
Neg_1897,-0.89834,0
Neg_2690,-0.56303,0
Neg_42,-0.92686,0
Neg_1748,0.01167,0
Neg_620,0.75888,0
Neg_2881,-0.40547,0
Neg_188,-0.4841,0
Neg_184,-1.08199,0
Neg_584,-0.74837,0
Neg_2423,-0.86376,0
Neg_2699,-0.85894,0
Neg_147,-1.3532,0
Neg_1376,0.26442,0
Neg_2589,0.06863,0
Neg_2501,0.0231,0
Neg_288,-0.08238,0
Neg_982,-0.53808,0
Neg_511,-1.01974,0
Neg_1308,0.16139,0
Neg_125,-1.09262,0
Neg_564,-0.47742,0
Neg_2039,-0.71124,0
Neg_1237,-0.91425,0
Neg_749,-0.75559,0
Neg_189,-0.52567,0
Neg_2815,1.14562,0
Neg_2573,-0.69576,0
Neg_911,-0.03709,0
Neg_2225,-0.75232,0
Neg_591,-0.41809,0
Neg_428,0.10653,0
Neg_739,0.04725,0
Neg_449,1.67645,0
Neg_1358,-0.93905,0
Neg_707,-0.58302,0
Neg_1196,-0.0609,0
Neg_1113,-1.23457,0
Neg_1437,-1.28453,0
Neg_996,0.32185,0
Neg_2480,0.28232,0
Neg_2324,0.53546,0
Neg_2391,0.55946,0
Neg_1084,-0.62742,0
Neg_1194,0.12373,0
Neg_908,-0.6297,0
Neg_638,-1.50263,0
Neg_2741,0.69858,0
Neg_1368,-0.23375,0
Neg_1005,-0.01917,0
Neg_2790,-1.13331,0
Neg_1572,-0.38137,0
Neg_1734,0.44099,0
Neg_435,-1.07057,0
Neg_409,2.26095,0
Neg_436,0.62005,0
Neg_1409,-0.30373,0
Neg_1603,-0.3475,0
Neg_2900,1.54817,0
Neg_469,-0.45422,0
Neg_395,-0.13345,0
Neg_2006,-1.09799,0
Neg_2138,-0.58463,0
Neg_1534,0.10353,0
Neg_726,-0.66889,0
Neg_2658,-0.68135,0
Neg_885,-0.72664,0
Neg_1364,-1.36388,0
Neg_2867,0.07726,0
Neg_1869,-1.1319,0
Neg_429,-0.25755,0
Neg_1518,0.8296,0
Neg_2431,-0.80931,0
Neg_788,0.11147,0
Neg_2574,-1.26229,0
Neg_1548,-0.48245,0
Neg_1959,0.18348,0
Neg_1124,0.2681,0
Neg_1324,0.36956,0
Neg_1533,2.05785,0
Neg_2429,0.68544,0
Neg_2123,-0.73815,0
Neg_384,-0.37315,0
Neg_2551,-0.08221,0
Neg_380,-1.12123,0
Neg_1697,0.26764,0
Neg_2382,-0.55508,0
Neg_193,-1.12634,0
Neg_392,-1.07747,0
Neg_1136,-0.57782,0
Neg_2371,-0.16117,0
Neg_910,-0.50316,0
Neg_656,-0.99117,0
Neg_718,-1.22715,0
Neg_400,-0.25138,0
Neg_742,2.03774,0
Neg_1273,-1.21146,0
Neg_2830,-0.78116,0
Neg_567,-0.98135,0
Neg_588,-1.08072,0
Neg_183,0.05232,0
Neg_2770,-0.18676,0
Neg_864,-1.07499,0
Neg_2883,2.58995,0
Neg_2689,-0.58025,0
Neg_1381,0.29653,0
Neg_829,0.73868,0
Neg_2495,0.56908,0
Neg_1148,-0.97587,0
Neg_819,1.04563,0
Neg_2683,0.3748,0
Neg_1304,-0.52294,0
Neg_932,-0.60673,0
Neg_2003,-1.5114,0
Neg_1512,-1.09456,0
Neg_789,-0.5768,0
Neg_1705,0.40379,0
Neg_360,-0.41277,0
Neg_2473,-0.33487,0
Neg_1567,0.10214,0
Neg_2582,1.29103,0
Neg_980,-0.02093,0
Neg_2740,-0.49949,0
Neg_1041,-0.3845,0
Neg_2713,-0.54632,0
Neg_593,-0.47657,0
Neg_1882,0.63058,0
Neg_2760,0.17972,0
Neg_1296,0.06186,0
Neg_784,0.73373,0
Neg_2205,1.3272,0
Neg_981,-0.15947,0
Neg_115,-0.09484,0
Neg_499,-0.45369,0
Neg_877,0.46571,0
Neg_594,-0.41721,0
Neg_596,0.10399,0
Neg_156,-0.56974,0
Neg_1199,0.90992,0
Neg_1091,-0.50316,0
Neg_2380,-1.37029,0
Neg_1193,-0.27008,0
Neg_2038,-0.1388,0
Neg_796,-0.06402,0
Neg_583,-0.06698,0
Neg_1399,-0.04396,0
Neg_773,-0.85799,0
Neg_2320,-0.22567,0
Neg_2170,-0.84764,0
Neg_1443,-1.01869,0
Neg_1969,-0.43263,0
Neg_1220,-1.37839,0
Neg_1111,-1.00916,0
Neg_2065,-0.81417,0
Neg_1451,-0.95607,0
Neg_1328,-0.64636,0
Neg_140,-0.87351,0
Neg_258,-0.97023,0
Neg_175,-0.98834,0
Neg_2922,2.23969,0
Neg_577,-0.43811,0
Neg_1641,-0.66489,0
Neg_758,-1.13711,0
Neg_2195,0.06919,0
Neg_157,-0.54005,0
Neg_2325,-0.76242,0
Neg_181,-0.42205,0
Neg_2641,-0.57571,0
Neg_1505,-0.75888,0
Neg_2608,-0.57222,0
Neg_2181,-1.29507,0
Neg_2798,-1.26385,0
Neg_924,0.67244,0
Neg_1138,-1.14462,0
Neg_2880,0.42591,0
Neg_2670,-0.65592,0
Neg_925,0.21357,0
Neg_230,-0.03353,0
Neg_2071,-0.11632,0
Neg_2650,-0.32044,0
Neg_841,-0.70858,0
Neg_2054,0.30938,0
Neg_146,-1.19169,0
Neg_162,0.48999,0
Neg_990,0.30232,0
Neg_2024,-1.21489,0
Neg_155,-0.6307,0
Neg_1412,-0.60575,0
Neg_619,-1.21652,0
Neg_154,-0.78654,0
Neg_264,-1.33152,0
Neg_457,-0.61278,0
Neg_1529,-0.62785,0
Neg_1725,0.49876,0
Neg_582,-0.69072,0
Neg_2293,-1.31485,0
Neg_2023,-0.88648,0
Neg_1192,0.48065,0
Neg_1702,-0.52589,0
Neg_989,-0.45723,0
Neg_856,-0.00222,0
Neg_2460,0.17295,0
Neg_1967,-0.84757,0
Neg_1584,-0.61638,0
Neg_909,-0.2604,0
Neg_517,-0.67283,0
Neg_2302,-0.83081,0
Neg_1633,0.65742,0
Neg_2563,1.13263,0
Neg_2911,-0.94592,0
Neg_1261,1.87392,0
Neg_2493,-0.78175,0
Neg_1707,-0.94273,0
Neg_2035,-1.07424,0
Neg_2507,-0.61806,0
Neg_2843,-0.59349,0
Neg_2279,-0.01745,0
Neg_633,0.26266,0
Neg_1442,0.39473,0
Neg_1910,0.03353,0
Neg_2307,-0.49632,0
Neg_1627,-0.79928,0
Neg_1043,-0.78433,0
Neg_851,0.41741,0
Neg_1342,-0.99855,0
Neg_507,-1.12623,0
Neg_2892,-1.0775,0
Neg_887,-0.79083,0
Neg_2177,2.0404,0
Neg_2875,0.21193,0
Neg_187,-0.17374,0
Neg_731,-0.72173,0
Neg_2878,0.39528,0
Neg_1195,-0.11977,0
Neg_2134,-1.19398,0
Neg_209,-0.86692,0
Neg_2339,-1.20459,0
Neg_1950,-0.68431,0
Neg_1521,-0.58583,0
Neg_2328,0.63005,0
Neg_504,-0.64691,0
Neg_1415,-0.76137,0
Neg_1244,-0.72603,0
Neg_2317,1.52739,0
Neg_1759,-0.23593,0
Neg_1105,-0.10731,0
Neg_1599,0.53221,0
Neg_349,0.34017,0
Neg_2091,-0.24164,0
Neg_2417,0.72976,0
Neg_100,0.68605,0
Neg_2420,-0.02361,0
Neg_1970,-0.74474,0
Neg_893,-0.63634,0
Neg_2534,0.32502,0
Neg_481,-0.4968,0
Neg_1894,-1.11411,0
Neg_627,0.54877,0
Neg_2523,-0.83818,0
Neg_1173,-0.79781,0
Neg_2625,-1.20071,0
Neg_2452,-1.07686,0
Neg_754,-0.75135,0
Neg_2294,1.59124,0
Neg_2466,-0.28498,0
Neg_1017,-0.4365,0
Neg_539,-1.27633,0
Neg_2199,0.13376,0
Neg_1739,-0.5994,0
Neg_1318,0.99738,0
Neg_2842,-0.71001,0
Neg_1817,-0.43909,0
Neg_1427,0.21238,0
Neg_60,-0.11023,0
Neg_1202,-1.03902,0
Neg_1417,0.05402,0
Neg_1392,2.20827,0
Neg_1245,0.90407,0
Neg_1621,0.99099,0
Neg_2101,-1.4961,0
Neg_1662,0.59547,0
Neg_967,-1.03866,0
Neg_1576,-0.27179,0
Neg_1044,0.00513,0
Neg_2674,-0.88238,0
Neg_81,-0.7438,0
Neg_1408,-0.06503,0
Neg_1528,1.17835,0
Neg_2218,-1.1254,0
Neg_913,-0.67362,0
Neg_1553,0.87301,0
Neg_1203,1.35572,0
Neg_2776,-0.44923,0
Neg_2133,0.3987,0
Neg_1961,-0.6306,0
Neg_1895,-0.71332,0
Neg_2043,-0.57659,0
Neg_334,-1.13272,0
Neg_2174,-1.47193,0
Neg_1792,0.48805,0
Neg_1052,0.29715,0
Neg_1327,-1.05721,0
Neg_2663,0.30356,0
Neg_644,-0.16277,0
Neg_2092,-0.40687,0
Neg_559,0.63913,0
Neg_487,-0.70347,0
Neg_2018,-0.42597,0
Neg_1474,0.29103,0
Neg_1264,-0.94557,0
Neg_884,0.21668,0
Neg_1191,-0.21694,0
Neg_1852,-0.59619,0
Neg_786,-0.96701,0
Neg_1686,-0.41228,0
Neg_2755,-1.24806,0
Neg_2143,-0.19223,0
Neg_2619,1.93406,0
Neg_1600,-0.69369,0
Neg_725,-0.68689,0
Neg_70,-0.58288,0
Neg_2340,-0.35364,0
Neg_1366,0.12148,0
Neg_458,-1.34991,0
Neg_744,-1.0788,0
Neg_2839,-1.30566,0
Neg_575,0.19286,0
Neg_1839,-1.20805,0
Neg_2678,-1.03398,0
Neg_1204,-0.71215,0
Neg_2351,0.74373,0
Neg_2899,-0.95152,0
Neg_2474,-0.74891,0
Neg_1760,-0.70627,0
Neg_369,0.21055,0
Neg_2710,0.55939,0
Neg_2852,-0.68289,0
Neg_1373,-0.87717,0
Neg_2807,0.31016,0
Neg_543,-0.59759,0
Neg_1453,-0.86501,0
Neg_860,0.51752,0
Neg_223,-0.07729,0
Neg_1842,-0.44712,0
Neg_1769,-0.35064,0
Neg_2295,0.3617,0
Neg_1598,-0.64014,0
Neg_642,-0.53479,0
Neg_2592,-0.81744,0
Neg_2426,-0.63361,0
Neg_1004,-1.19953,0
Neg_2066,1.03114,0
Neg_1482,-1.02307,0
Neg_111,-1.0519,0
Neg_2546,-1.03492,0
Neg_2168,0.02607,0
Neg_1605,-0.9784,0
Neg_2512,-0.13888,0
Neg_93,0.35456,0
Neg_772,-0.58721,0
Neg_206,-0.30097,0
Neg_723,-0.83687,0
Neg_1946,-0.67575,0
Neg_2284,0.85244,0
Neg_2267,-1.31958,0
Neg_778,-0.41714,0
Neg_87,-1.2138,0
Neg_2746,1.57686,0
Neg_1171,0.32466,0
Neg_1671,-0.76766,0
Neg_2416,0.74364,0
Neg_1935,-0.04087,0
Neg_2891,-0.17532,0
Neg_1354,-0.67422,0
Neg_763,0.69318,0
Neg_1222,-0.25236,0
Neg_371,-0.77925,0
Neg_1955,-0.54957,0
Neg_2848,-1.11642,0
Neg_2766,-0.64377,0
Neg_2233,-0.86353,0
Neg_1833,-0.92725,0
Neg_1123,-0.61266,0
Neg_2809,-0.81957,0
Neg_2194,-1.23699,0
Neg_2144,-0.11426,0
Neg_27,-0.46013,0
Neg_2559,1.61373,0
Neg_2373,-0.11347,0
Neg_2161,-1.33244,0
Neg_1954,-0.82104,0
Neg_23,-0.18756,0
Neg_1075,-0.45129,0
Neg_2385,-0.7211,0
Neg_1821,-0.66093,0
Neg_2256,-0.6608,0
Neg_2171,-0.3771,0
Neg_921,0.71406,0
Neg_832,-0.42153,0
Neg_552,-0.9831,0
Neg_1002,-0.74404,0
Neg_123,-1.10744,0
Neg_204,-0.55698,0
Neg_375,0.11476,0
Neg_372,-0.71791,0
Neg_1287,-0.19163,0
Neg_2125,-0.97801,0
Neg_74,-0.53611,0
Neg_871,-0.50455,0
Neg_694,-0.61886,0
Neg_824,-1.12299,0
Neg_2063,-1.02487,0
Neg_1031,-1.29208,0
Neg_332,-0.74925,0
Neg_1165,0.53725,0
Neg_2186,0.4291,0
Neg_1986,-1.24651,0
Neg_2394,0.2632,0
Neg_1379,-0.32533,0
Neg_2522,1.17045,0
Neg_1899,-1.0416,0
Neg_1322,-0.05116,0
Neg_2414,-0.00142,0
Neg_26,0.40369,0
Neg_1284,-0.95521,0
Neg_820,-0.98663,0
Neg_863,-1.36605,0
Neg_268,-0.1859,0
Neg_2153,-0.33117,0
Neg_63,-0.194,0
Neg_687,-1.12621,0
Neg_1297,0.4178,0
Neg_1556,-0.54609,0
Neg_2455,-0.75819,0
Neg_1016,-0.50564,0
Neg_366,-1.03369,0
Neg_641,2.30658,0
Neg_2874,-0.54775,0
Neg_948,-0.72129,0
Neg_2780,-0.58893,0
Neg_760,-0.31601,0
Neg_1782,-0.17843,0
Neg_2735,1.03328,0
Neg_705,-0.65163,0
Neg_764,-0.46192,0
Neg_1582,1.84271,0
Neg_1061,-0.62718,0
Neg_2183,-0.40994,0
Neg_1543,-0.4177,0
Neg_1964,-0.89084,0
Neg_1330,0.65096,0
Neg_2411,-0.62415,0
Neg_25,-0.21832,0
Neg_1463,-1.20108,0
Neg_1738,-0.09708,0
Neg_2261,-0.41503,0
Neg_1416,-0.98956,0
Neg_2389,-1.07526,0
Neg_2905,-0.18059,0
Neg_1488,-0.82089,0
Neg_180,-0.77444,0
Neg_557,-0.98876,0
