,Shannon-Entropy,y
Neg_2012,1.28559,0
Neg_1028,0.92918,0
Neg_1874,0.31419,0
Neg_1109,0.60305,0
Neg_2529,0.28857,0
Neg_2141,0.68225,0
Neg_2462,0.80572,0
Neg_2011,0.02766,0
Neg_377,1.21804,0
Neg_90,-0.33574,0
Neg_1506,1.29025,0
Neg_767,0.09522,0
Neg_434,-0.65954,0
Neg_1460,0.74282,0
Neg_1666,1.46963,0
Neg_126,0.31652,0
Neg_2668,-2.74445,0
Neg_1674,-0.00029,0
Neg_2140,1.35781,0
Neg_323,-0.73642,0
Neg_2514,0.78242,0
Neg_598,0.47027,0
Neg_2337,0.76611,0
Neg_497,0.66595,0
Neg_2693,0.38873,0
Neg_1651,-0.42193,0
Neg_2347,0.84765,0
Neg_68,1.06429,0
Neg_318,0.53316,0
Neg_2441,-0.65256,0
Neg_2136,1.20872,0
Neg_870,0.5285,0
Neg_699,-0.29148,0
Neg_1726,-1.20465,0
Neg_1325,1.04566,0
Neg_2002,-0.585,0
Neg_519,0.56112,0
Neg_199,1.13418,0
Neg_471,1.09923,0
Neg_1673,0.50521,0
Neg_272,1.1202,0
Neg_118,0.07891,0
Neg_135,-2.44628,0
Neg_2502,0.03465,0
Neg_2787,0.6147,0
Neg_546,1.20872,0
Neg_127,0.88259,0
Neg_1784,-1.40965,0
Neg_439,-1.54709,0
Neg_535,0.8989,0
Neg_227,1.42071,0
Neg_2299,1.04333,0
Neg_2627,-3.44564,0
Neg_1982,0.09522,0
Neg_1382,-0.65256,0
Neg_2090,0.63799,0
Neg_1532,0.45862,0
Neg_527,0.95247,0
Neg_11,0.13715,0
Neg_1246,0.65197,0
Neg_2525,1.14349,0
Neg_2818,0.6939,0
Neg_1920,0.33981,0
Neg_918,0.631,0
Neg_102,-1.55641,0
Neg_2621,0.12084,0
Neg_1585,0.95713,0
Neg_266,0.49822,0
Neg_710,0.6939,0
Neg_712,0.36311,0
Neg_24,0.15112,0
Neg_170,0.45862,0
Neg_721,0.33283,0
Neg_1365,1.02469,0
Neg_1735,-1.42595,0
Neg_954,1.37877,0
Neg_1993,0.95946,0
Neg_1652,0.83833,0
Neg_2306,0.71719,0
Neg_2479,-0.20995,0
Neg_423,-1.1138,0
Neg_2799,1.40207,0
Neg_822,1.34616,0
Neg_931,0.10453,0
Neg_2497,0.67293,0
Neg_2925,0.15811,0
Neg_267,-0.39398,0
Neg_242,0.27692,0
Neg_233,0.08823,0
Neg_1868,0.52617,0
Neg_2032,1.00605,0
Neg_2720,0.78941,0
Neg_2343,0.15811,0
Neg_2055,1.20173,0
Neg_2624,0.66362,0
Neg_745,0.87327,0
Neg_2850,0.17442,0
Neg_1483,-1.57038,0
Neg_2708,1.041,0
Neg_2131,0.54714,0
Neg_440,0.2443,0
Neg_793,1.26696,0
Neg_2000,1.11787,0
Neg_328,-0.31478,0
Neg_2022,0.85231,0
Neg_1676,-1.40033,0
Neg_47,1.03168,0
Neg_889,-0.42892,0
Neg_2715,1.15514,0
Neg_2214,1.01537,0
Neg_1579,1.17844,0
Neg_878,-0.58966,0
Neg_2103,0.92685,0
Neg_1114,0.88492,0
Neg_681,0.75913,0
Neg_346,0.51919,0
Neg_2532,0.93617,0
Neg_1669,0.4097,0
Neg_949,0.72884,0
Neg_1081,0.67759,0
Neg_501,0.35845,0
Neg_2079,0.23033,0
Neg_2360,1.32753,0
Neg_1492,-2.04327,0
Neg_1400,0.17442,0
Neg_840,0.43299,0
Neg_1343,1.30423,0
Neg_1169,0.45163,0
Neg_1095,-0.83426,0
Neg_2160,-0.64091,0
Neg_1886,1.33684,0
Neg_462,0.68225,0
Neg_1618,1.13418,0
Neg_1638,0.85231,0
Neg_335,0.46561,0
Neg_2543,0.85929,0
Neg_1503,0.02766,0
Neg_2634,0.68691,0
Neg_1295,0.17442,0
Neg_1778,0.00669,0
Neg_1420,0.93151,0
Neg_2915,0.7731,0
Neg_823,-0.85289,0
Neg_1675,1.04798,0
Neg_589,-0.0166,0
Neg_1481,0.92452,0
Neg_2342,1.04566,0
Neg_1054,-2.67224,0
Neg_2098,0.88492,0
Neg_2847,0.83833,0
Neg_2645,0.27692,0
Neg_1236,1.03867,0
Neg_1108,1.03634,0
Neg_2375,-1.193,0
Neg_1516,1.15048,0
Neg_1038,-0.31245,0
Neg_2217,-0.38932,0
Neg_2728,1.21338,0
Neg_1386,0.43299,0
Neg_1513,0.50987,0
Neg_816,0.76611,0
Neg_2754,1.06662,0
Neg_363,1.03168,0
Neg_2326,-0.51512,0
Neg_2442,0.88958,0
Neg_2080,0.77077,0
Neg_1213,0.53316,0
Neg_2687,0.43067,0
Neg_1636,-1.50516,0
Neg_1037,1.31821,0
Neg_36,1.13884,0
Neg_1469,-0.00262,0
Neg_1928,0.41669,0
Neg_916,-0.30779,0
Neg_1155,1.17378,0
Neg_2793,1.44866,0
Neg_2052,-1.28152,0
Neg_1029,0.21635,0
Neg_2685,1.09225,0
Neg_280,0.72418,0
Neg_2924,0.44231,0
Neg_1552,0.32351,0
Neg_2150,-0.05387,0
Neg_1454,0.31419,0
Neg_1438,0.29322,0
Neg_2910,0.50987,0
Neg_2210,0.66362,0
Neg_284,0.65896,0
Neg_2162,0.99674,0
Neg_740,0.77776,0
Neg_1850,0.28624,0
Neg_2864,1.51389,0
Neg_2319,1.20639,0
Neg_2530,0.94549,0
Neg_2094,0.13482,0
Neg_321,-1.89651,0
Neg_2126,0.6147,0
Neg_15,-1.01829,0
Neg_1360,-1.18601,0
Neg_2640,1.16912,0
Neg_1251,0.62867,0
Neg_830,0.39805,0
Neg_782,-3.87194,0
Neg_2913,-1.398,0
Neg_794,1.23435,0
Neg_1435,-0.04688,0
Neg_520,1.06895,0
Neg_4,0.52152,0
Neg_228,0.33748,0
Neg_977,0.71254,0
Neg_618,0.97344,0
Neg_1278,0.85231,0
Neg_1858,-0.0562,0
Neg_479,0.64265,0
Neg_957,-0.33807,0
Neg_2917,0.76844,0
Neg_1765,0.64032,0
Neg_1991,0.42601,0
Neg_526,0.35379,0
Neg_1715,1.02935,0
Neg_722,0.58441,0
Neg_747,0.07425,0
Neg_2498,-1.99202,0
Neg_2636,1.239,0
Neg_1015,0.99208,0
Neg_785,1.19474,0
Neg_560,-0.03757,0
Neg_1254,1.46031,0
Neg_1430,-0.17501,0
Neg_1253,1.12253,0
Neg_2909,0.70322,0
Neg_1540,1.4044,0
Neg_997,0.86395,0
Neg_2812,-0.37069,0
Neg_2694,-0.19597,0
Neg_420,0.04164,0
Neg_92,0.36544,0
Neg_1822,0.95713,0
Neg_678,1.11554,0
Neg_952,-0.74341,0
Neg_1067,1.28326,0
Neg_1023,0.36544,0
Neg_94,0.81736,0
Neg_1575,0.54481,0
Neg_2350,0.32584,0
Neg_2445,0.78009,0
Neg_2226,0.92452,0
Neg_568,0.80339,0
Neg_2515,1.23435,0
Neg_1334,1.28326,0
Neg_930,0.67992,0
Neg_354,-0.32642,0
Neg_2604,1.07128,0
Neg_69,-0.79466,0
Neg_2782,0.66362,0
Neg_1205,0.64731,0
Neg_1269,-0.15404,0
Neg_1188,1.54883,0
Neg_2705,0.66595,0
Neg_2896,0.19538,0
Neg_2890,0.71952,0
Neg_2813,0.17908,0
Neg_483,1.14116,0
Neg_2333,0.38407,0
Neg_1243,0.95946,0
Neg_2268,0.16277,0
Neg_2001,1.54417,0
Neg_783,0.82435,0
Neg_1611,-0.08649,0
Neg_2424,-0.17501,0
Neg_472,0.78475,0
Neg_1791,0.25362,0
Neg_645,-1.24658,0
Neg_1781,-1.16272,0
Neg_205,1.29258,0
Neg_2771,-0.34739,0
Neg_1957,0.81503,0
Neg_2408,-0.65954,0
Neg_2298,0.84998,0
Neg_2301,-1.01363,0
Neg_2235,0.80106,0
Neg_2056,0.89657,0
Neg_803,0.77776,0
Neg_2461,0.74515,0
Neg_1185,0.80572,0
Neg_1794,1.041,0
Neg_970,0.30487,0
Neg_1479,0.53316,0
Neg_775,0.33981,0
Neg_748,-0.08882,0
Neg_1293,0.9781,0
Neg_2907,0.49356,0
Neg_626,0.74282,0
Neg_1211,0.80805,0
Neg_2029,-0.16802,0
Neg_2484,0.74981,0
Neg_737,0.2443,0
Neg_2637,-0.46387,0
Neg_493,0.30021,0
Neg_1851,0.40271,0
Neg_275,1.06196,0
Neg_606,0.58674,0
Neg_1681,1.29025,0
Neg_861,0.76611,0
Neg_2800,0.17442,0
Neg_390,0.94083,0
Neg_950,-0.80164,0
Neg_2285,-0.13541,0
Neg_1066,1.16213,0
Neg_1485,-0.05853,0
Neg_2718,0.74748,0
Neg_107,0.23499,0
Neg_2560,0.05794,0
Neg_1520,0.97577,0
Neg_951,0.84299,0
Neg_2753,1.20406,0
Neg_2737,1.44167,0
Neg_2449,0.92918,0
Neg_1538,0.84066,0
Neg_1588,0.85929,0
Neg_1070,0.13715,0
Neg_1907,0.04164,0
Neg_1444,0.64032,0
Neg_2536,1.09923,0
Neg_1336,-1.11846,0
Neg_1125,0.48191,0
Neg_1238,1.444,0
Neg_2438,0.06493,0
Neg_2869,0.84066,0
Neg_734,-0.41029,0
Neg_2747,0.71487,0
Neg_2767,0.33283,0
Neg_347,0.35612,0
Neg_1890,1.13185,0
Neg_2457,1.16679,0
Neg_2919,0.99208,0
Neg_2764,-0.17734,0
Neg_834,1.29258,0
Neg_1570,0.68691,0
Neg_2750,0.99906,0
Neg_290,1.37412,0
Neg_862,1.13418,0
Neg_2654,-0.52676,0
Neg_597,0.88492,0
Neg_353,-0.98568,0
Neg_2500,-0.02126,0
Neg_1446,-0.15171,0
Neg_842,-0.31711,0
Neg_53,0.85231,0
Neg_291,1.34383,0
Neg_1687,0.66827,0
Neg_809,0.15811,0
Neg_2858,0.63799,0
Neg_1779,1.07827,0
Neg_2114,-0.29148,0
Neg_327,0.91753,0
Neg_249,-0.69216,0
Neg_514,1.20406,0
Neg_894,0.1255,0
Neg_1154,0.06726,0
Neg_1974,0.67293,0
Neg_607,1.15747,0
Neg_1464,0.36078,0
Neg_2840,0.55879,0
Neg_2251,1.11321,0
Neg_2517,1.3648,0
Neg_1853,1.30889,0
Neg_1312,-0.33341,0
Neg_2838,0.17442,0
Neg_1722,0.24896,0
Neg_2116,0.61936,0
Neg_2327,0.49356,0
Neg_1128,0.57742,0
Neg_1231,0.21868,0
Neg_2384,-2.25759,0
Neg_713,1.55349,0
Neg_2475,0.49822,0
Neg_545,0.77543,0
Neg_1732,1.60707,0
Neg_1703,0.3468,0
Neg_2537,1.17378,0
Neg_1601,0.94549,0
Neg_238,0.12783,0
Neg_2704,-0.91113,0
Neg_2652,-0.29381,0
Neg_1700,1.21338,0
Neg_2744,1.11088,0
Neg_43,0.46328,0
Neg_235,-2.17605,0
Neg_1433,0.46794,0
Neg_1473,-0.11677,0
Neg_1047,0.74282,0
Neg_2221,1.03634,0
Neg_691,-0.98568,0
Neg_128,0.4889,0
Neg_1952,0.69856,0
Neg_2059,0.53782,0
Neg_661,0.5518,0
Neg_1100,-0.02825,0
Neg_2458,-0.71079,0
Neg_983,-3.48524,0
Neg_2250,-0.0166,0
Neg_674,0.94782,0
Neg_2825,-0.45688,0
Neg_445,1.03168,0
Neg_640,0.42601,0
Neg_1903,1.12719,0
Neg_671,0.78242,0
Neg_2147,0.87793,0
Neg_475,-0.65023,0
Neg_1302,1.25997,0
Neg_2077,-1.01363,0
Neg_2040,1.02469,0
Neg_2660,0.15345,0
Neg_2166,1.08293,0
Neg_2376,0.67526,0
Neg_1962,0.88492,0
Neg_1000,0.84066,0
Neg_250,0.78475,0
Neg_1718,-0.18665,0
Neg_750,1.22969,0
Neg_1014,1.19474,0
Neg_2399,1.41838,0
Neg_561,0.82202,0
Neg_1762,0.7731,0
Neg_1449,0.88026,0
Neg_237,1.12952,0
Neg_345,-0.22393,0
Neg_2511,1.43934,0
Neg_2097,0.00437,0
Neg_1966,0.55879,0
Neg_255,0.55413,0
Neg_2365,-0.68284,0
Neg_1987,-0.42426,0
Neg_2805,0.53316,0
Neg_2904,0.45163,0
Neg_2872,0.66362,0
Neg_2355,0.33516,0
Neg_576,-0.24955,0
Neg_2459,1.53951,0
Neg_971,1.12253,0
Neg_898,0.81503,0
Neg_928,0.32118,0
Neg_2823,0.90588,0
Neg_2364,0.74748,0
Neg_2806,-0.95539,0
Neg_1871,-0.13541,0
Neg_50,0.31419,0
Neg_2496,1.11088,0
Neg_1030,-0.27052,0
Neg_1978,0.31186,0
Neg_669,-0.09114,0
Neg_1341,-0.20063,0
Neg_843,1.02469,0
Neg_761,-0.01893,0
Neg_988,-0.38,0
Neg_2255,1.02469,0
Neg_2557,0.33283,0
Neg_2677,-1.40965,0
Neg_18,-0.7667,0
Neg_315,0.75913,0
Neg_1741,-0.31478,0
Neg_2578,0.49822,0
Neg_389,0.57509,0
Neg_210,1.00372,0
Neg_2427,0.70322,0
Neg_2323,0.60538,0
Neg_2007,0.65896,0
Neg_891,0.28391,0
Neg_387,1.02236,0
Neg_741,0.7568,0
Neg_362,-0.31478,0
Neg_1212,-1.99202,0
Neg_2057,1.27162,0
Neg_468,-0.67352,0
Neg_2468,0.42368,0
Neg_873,0.15112,0
Neg_1079,0.94782,0
Neg_1710,0.19306,0
Neg_482,-0.55472,0
Neg_121,0.91753,0
Neg_2172,1.16679,0
Neg_1897,-1.58436,0
Neg_2690,0.47958,0
Neg_42,0.66827,0
Neg_1748,0.43067,0
Neg_620,1.08759,0
Neg_2881,0.41436,0
Neg_188,1.2227,0
Neg_184,1.21804,0
Neg_584,-1.50516,0
Neg_2423,0.22334,0
Neg_2699,-0.21461,0
Neg_147,0.97577,0
Neg_1376,0.9152,0
Neg_2589,1.04798,0
Neg_2501,-0.08416,0
Neg_288,0.56811,0
Neg_982,1.09225,0
Neg_511,0.67759,0
Neg_1308,0.88259,0
Neg_125,0.64964,0
Neg_564,0.7964,0
Neg_2039,1.04566,0
Neg_1237,-0.39631,0
Neg_749,0.62867,0
Neg_189,0.62168,0
Neg_2815,-0.11211,0
Neg_2573,-0.38233,0
Neg_911,-0.25654,0
Neg_2225,1.33684,0
Neg_591,0.37942,0
Neg_428,1.29724,0
Neg_739,1.14815,0
Neg_449,-2.12248,0
Neg_1358,1.29957,0
Neg_707,0.84066,0
Neg_1196,0.76378,0
Neg_1113,0.46794,0
Neg_1437,-0.53841,0
Neg_996,-0.32875,0
Neg_2480,-0.84823,0
Neg_2324,-0.84591,0
Neg_2391,-0.16802,0
Neg_1084,1.34616,0
Neg_1194,0.55413,0
Neg_908,0.11618,0
Neg_638,0.5285,0
Neg_2741,0.228,0
Neg_1368,1.30423,0
Neg_1005,0.6147,0
Neg_2790,-0.0562,0
Neg_1572,-1.10215,0
Neg_1734,0.75214,0
Neg_435,1.239,0
Neg_409,-0.52676,0
Neg_436,-0.85056,0
Neg_1409,1.03168,0
Neg_1603,-0.93909,0
Neg_2900,-0.50813,0
Neg_469,0.88725,0
Neg_395,0.50987,0
Neg_2006,-0.14705,0
Neg_2138,1.39508,0
Neg_1534,-1.02761,0
Neg_726,0.82668,0
Neg_2658,0.75214,0
Neg_885,0.96878,0
Neg_1364,-0.82261,0
Neg_2867,0.61237,0
Neg_1869,0.49123,0
Neg_429,-0.64091,0
Neg_1518,0.01368,0
Neg_2431,1.51156,0
Neg_788,-0.15404,0
Neg_2574,0.79873,0
Neg_1548,-0.06319,0
Neg_1959,0.19306,0
Neg_1124,1.15514,0
Neg_1324,1.37412,0
Neg_1533,-0.78534,0
Neg_2429,0.23266,0
Neg_2123,0.57975,0
Neg_384,-0.20063,0
Neg_2551,0.27925,0
Neg_380,0.78242,0
Neg_1697,-0.44989,0
Neg_2382,0.54248,0
Neg_193,-0.22393,0
Neg_392,0.92918,0
Neg_1136,1.03634,0
Neg_2371,-0.18432,0
Neg_910,1.01537,0
Neg_656,1.34616,0
Neg_718,-1.10448,0
Neg_400,0.56112,0
Neg_742,-1.40965,0
Neg_1273,0.9781,0
Neg_2830,0.61703,0
Neg_567,1.06662,0
Neg_588,1.25531,0
Neg_183,0.99674,0
Neg_2770,0.46328,0
Neg_864,-0.69682,0
Neg_2883,0.04164,0
Neg_2689,0.32118,0
Neg_1381,1.03634,0
Neg_829,-0.53375,0
Neg_2495,0.90123,0
Neg_1148,0.51453,0
Neg_819,-2.00833,0
Neg_2683,-0.39398,0
Neg_1304,1.34383,0
Neg_932,1.04798,0
Neg_2003,1.14815,0
Neg_1512,0.58208,0
Neg_789,0.57975,0
Neg_1705,1.11787,0
Neg_360,1.22736,0
Neg_2473,0.73583,0
Neg_1567,1.05264,0
Neg_2582,-0.36603,0
Neg_980,-0.22626,0
Neg_2740,0.65197,0
Neg_1041,0.80339,0
Neg_2713,1.16213,0
Neg_593,0.3305,0
Neg_1882,0.98975,0
Neg_2760,0.24896,0
Neg_1296,0.51919,0
Neg_784,1.22037,0
Neg_2205,-0.60131,0
Neg_981,-0.14239,0
Neg_115,0.52152,0
Neg_499,0.96412,0
Neg_877,1.16679,0
Neg_594,0.17908,0
Neg_596,0.55413,0
Neg_156,-0.0166,0
Neg_1199,0.21635,0
Neg_1091,0.631,0
Neg_2380,1.24832,0
Neg_1193,1.39042,0
Neg_2038,0.69157,0
Neg_796,0.67759,0
Neg_583,1.2623,0
Neg_1399,1.37645,0
Neg_773,0.29322,0
Neg_2320,0.70322,0
Neg_2170,0.83833,0
Neg_1443,1.15747,0
Neg_1969,0.15811,0
Neg_1220,0.75447,0
Neg_1111,0.78941,0
Neg_2065,-0.75272,0
Neg_1451,0.02533,0
Neg_1328,1.1831,0
Neg_140,1.24599,0
Neg_258,0.79407,0
Neg_175,0.90588,0
Neg_2922,-1.34675,0
Neg_577,1.15281,0
Neg_1641,0.14181,0
Neg_758,0.42368,0
Neg_2195,0.02766,0
Neg_157,0.77776,0
Neg_2325,1.20872,0
Neg_181,0.62867,0
Neg_2641,1.34383,0
Neg_1505,0.26527,0
Neg_2608,1.16213,0
Neg_2181,1.39741,0
Neg_2798,0.82435,0
Neg_924,0.49589,0
Neg_1138,0.86395,0
Neg_2880,-0.46852,0
Neg_2670,-2.39969,0
Neg_925,0.96412,0
Neg_230,0.75447,0
Neg_2071,-0.13075,0
Neg_2650,-0.31711,0
Neg_841,0.45163,0
Neg_2054,0.44464,0
Neg_146,0.8127,0
Neg_162,0.66362,0
Neg_990,0.3468,0
Neg_2024,0.07192,0
Neg_155,0.71021,0
Neg_1412,0.83367,0
Neg_619,0.03931,0
Neg_154,1.07594,0
Neg_264,0.57975,0
Neg_457,0.98509,0
Neg_1529,1.13418,0
Neg_1725,-1.94543,0
Neg_582,-0.59199,0
Neg_2293,-0.01893,0
Neg_2023,0.97577,0
Neg_1192,0.09755,0
Neg_1702,0.61936,0
Neg_989,0.97577,0
Neg_856,0.9548,0
Neg_2460,0.00902,0
Neg_1967,1.34616,0
Neg_1584,0.23266,0
Neg_909,0.21169,0
Neg_517,1.04798,0
Neg_2302,0.87327,0
Neg_1633,-0.29148,0
Neg_2563,-1.38868,0
Neg_2911,1.32986,0
Neg_1261,-2.36241,0
Neg_2493,-0.25188,0
Neg_1707,0.836,0
Neg_2035,1.26696,0
Neg_2507,1.21804,0
Neg_2843,0.47726,0
Neg_2279,1.32287,0
Neg_633,0.88259,0
Neg_1442,-0.2612,0
Neg_1910,0.46328,0
Neg_2307,1.02935,0
Neg_1627,0.87094,0
Neg_1043,0.58907,0
Neg_851,1.07594,0
Neg_1342,0.72884,0
Neg_507,0.39805,0
Neg_2892,0.53316,0
Neg_887,0.59373,0
Neg_2177,0.49356,0
Neg_2875,-0.51512,0
Neg_187,1.20872,0
Neg_731,0.27925,0
Neg_2878,0.86861,0
Neg_1195,0.46095,0
Neg_2134,0.99441,0
Neg_209,0.88725,0
Neg_2339,1.13651,0
Neg_1950,0.2676,0
Neg_1521,0.94316,0
Neg_2328,0.50521,0
Neg_504,0.91054,0
Neg_1415,1.28094,0
Neg_1244,1.17611,0
Neg_2317,-1.0113,0
Neg_1759,0.47726,0
Neg_1105,-0.02359,0
Neg_1599,0.631,0
Neg_349,0.66595,0
Neg_2091,-0.02825,0
Neg_2417,0.85929,0
Neg_100,0.60771,0
Neg_2420,-0.08183,0
Neg_1970,0.66129,0
Neg_893,0.10919,0
Neg_2534,-0.03058,0
Neg_481,-1.04391,0
Neg_1894,0.28391,0
Neg_627,-0.10978,0
Neg_2523,0.98742,0
Neg_1173,-1.01829,0
Neg_2625,0.59373,0
Neg_2452,0.57509,0
Neg_754,1.14116,0
Neg_2294,0.64265,0
Neg_2466,1.16446,0
Neg_1017,1.14349,0
Neg_539,1.07827,0
Neg_2199,1.27395,0
Neg_1739,-2.36241,0
Neg_1318,0.31885,0
Neg_2842,1.32054,0
Neg_1817,1.11787,0
Neg_1427,1.57678,0
Neg_60,0.96645,0
Neg_1202,0.72884,0
Neg_1417,0.66827,0
Neg_1392,-0.48949,0
Neg_1245,-1.11846,0
Neg_1621,-0.56171,0
Neg_2101,1.00139,0
Neg_1662,0.51919,0
Neg_967,1.03168,0
Neg_1576,1.07594,0
Neg_1044,0.88725,0
Neg_2674,1.13651,0
Neg_81,1.36713,0
Neg_1408,0.88725,0
Neg_1528,-0.56171,0
Neg_2218,1.16213,0
Neg_913,1.5861,0
Neg_1553,0.99208,0
Neg_1203,-1.90816,0
Neg_2776,0.42834,0
Neg_2133,0.87327,0
Neg_1961,0.76844,0
Neg_1895,0.39805,0
Neg_2043,1.15048,0
Neg_334,0.33981,0
Neg_2174,0.55413,0
Neg_1792,0.67526,0
Neg_1052,0.56345,0
Neg_1327,-0.78534,0
Neg_2663,-0.14938,0
Neg_644,1.05264,0
Neg_2092,0.06726,0
Neg_559,-0.50114,0
Neg_487,0.94782,0
Neg_2018,0.65896,0
Neg_1474,0.76611,0
Neg_1264,0.84066,0
Neg_884,-0.93443,0
Neg_1191,0.38175,0
Neg_1852,0.60072,0
Neg_786,1.19707,0
Neg_1686,-0.01893,0
Neg_2755,0.58208,0
Neg_2143,0.39572,0
Neg_2619,0.93151,0
Neg_1600,-0.20762,0
Neg_725,0.27459,0
Neg_70,0.85697,0
Neg_2340,-0.92045,0
Neg_1366,-2.12713,0
Neg_458,0.7568,0
Neg_744,0.94782,0
Neg_2839,-0.57102,0
Neg_575,-0.11677,0
Neg_1839,0.53782,0
Neg_2678,1.11088,0
Neg_1204,1.13185,0
Neg_2351,0.64498,0
Neg_2899,-0.05853,0
Neg_2474,1.17378,0
Neg_1760,0.99674,0
Neg_369,0.71254,0
Neg_2710,1.23435,0
Neg_2852,0.61703,0
Neg_1373,0.91986,0
Neg_2807,0.24896,0
Neg_543,-0.63159,0
Neg_1453,1.66297,0
Neg_860,-0.84823,0
Neg_223,-0.25654,0
Neg_1842,0.81037,0
Neg_1769,-0.54773,0
Neg_2295,0.64498,0
Neg_1598,0.88492,0
Neg_642,1.28792,0
Neg_2592,0.80106,0
Neg_2426,1.36014,0
Neg_1004,0.6147,0
Neg_2066,-1.54709,0
Neg_1482,-0.70846,0
Neg_111,0.94782,0
Neg_2546,0.65896,0
Neg_2168,1.01071,0
Neg_1605,-0.27052,0
Neg_2512,1.26929,0
Neg_93,-0.78534,0
Neg_772,0.7964,0
Neg_206,1.26463,0
Neg_723,0.69157,0
Neg_1946,-0.06785,0
Neg_2284,0.22567,0
Neg_2267,0.68458,0
Neg_778,1.17844,0
Neg_87,1.05264,0
Neg_2746,-1.52146,0
Neg_1171,0.13482,0
Neg_1671,1.12253,0
Neg_2416,-0.63625,0
Neg_1935,0.00669,0
Neg_2891,0.93617,0
Neg_1354,-0.22626,0
Neg_763,-0.06319,0
Neg_1222,0.35845,0
Neg_371,0.24197,0
Neg_1955,-0.14938,0
Neg_2848,0.93384,0
Neg_2766,1.17145,0
Neg_2233,0.47958,0
Neg_1833,0.67293,0
Neg_1123,1.36946,0
Neg_2809,0.56345,0
Neg_2194,0.5914,0
Neg_2144,1.1994,0
Neg_27,1.24599,0
Neg_2559,0.42135,0
Neg_2373,0.54947,0
Neg_2161,0.15345,0
Neg_1954,0.94782,0
Neg_23,0.54947,0
Neg_1075,0.9781,0
Neg_2385,-0.45688,0
Neg_1821,0.85231,0
Neg_2256,0.99208,0
Neg_2171,1.14582,0
Neg_921,1.32054,0
Neg_832,-3.7904,0
Neg_552,0.83134,0
Neg_1002,0.90123,0
Neg_123,1.03401,0
Neg_204,0.79407,0
Neg_375,0.39805,0
Neg_372,0.59373,0
Neg_1287,-0.03291,0
Neg_2125,0.08823,0
Neg_74,0.07192,0
Neg_871,0.58441,0
Neg_694,0.88725,0
Neg_824,1.07594,0
Neg_2063,0.15345,0
Neg_1031,0.36311,0
Neg_332,1.04798,0
Neg_1165,0.45629,0
Neg_2186,-0.24955,0
Neg_1986,0.59373,0
Neg_2394,0.73816,0
Neg_1379,-0.16802,0
Neg_2522,0.73583,0
Neg_1899,-0.59432,0
Neg_1322,0.01834,0
Neg_2414,1.24832,0
Neg_26,0.28624,0
Neg_1284,0.96412,0
Neg_820,0.75214,0
Neg_863,-0.03757,0
Neg_268,0.74748,0
Neg_2153,-0.5454,0
Neg_63,0.7731,0
Neg_687,0.48191,0
Neg_1297,0.82202,0
Neg_1556,1.05264,0
Neg_2455,0.77776,0
Neg_1016,1.37877,0
Neg_366,1.0969,0
Neg_641,0.23732,0
Neg_2874,0.66129,0
Neg_948,0.74282,0
Neg_2780,0.10453,0
Neg_760,1.041,0
Neg_1782,0.57044,0
Neg_2735,-0.01194,0
Neg_705,1.51622,0
Neg_764,1.02003,0
Neg_1582,-1.26988,0
Neg_1061,0.80572,0
Neg_2183,0.90356,0
Neg_1543,-0.78068,0
Neg_1964,0.87094,0
Neg_1330,0.22567,0
Neg_2411,1.38809,0
Neg_25,0.65663,0
Neg_1463,0.9548,0
Neg_1738,-0.33807,0
Neg_2261,0.71254,0
Neg_1416,-0.28216,0
Neg_2389,1.09923,0
Neg_2905,-0.9717,0
Neg_1488,1.19241,0
Neg_180,0.95713,0
Neg_557,0.74515,0
Neg_1595,1.17844,0
Neg_1103,-0.51744,0
Neg_510,0.98742,0
Neg_2472,0.74981,0
Neg_122,0.83367,0
Neg_2290,0.88725,0
Neg_2696,0.836,0
Neg_1289,-1.67055,0
Neg_1936,1.19474,0
Neg_2265,-0.58733,0
Neg_2555,1.02236,0
Neg_1580,1.01304,0
Neg_2082,0.09289,0
Neg_1591,0.95015,0
Neg_1470,0.90356,0
Neg_1509,0.72884,0
Neg_77,0.12317,0
Neg_1247,1.28094,0
Neg_2122,0.86861,0
Neg_1953,1.20639,0
Neg_2894,1.1994,0
Neg_1260,1.24366,0
Neg_2719,0.34913,0
Neg_2111,0.94549,0
Neg_1531,0.66827,0
Neg_1519,0.94549,0
Neg_2540,0.38407,0
Neg_2113,-0.182,0
Neg_1965,0.30487,0
Neg_48,0.41436,0
Neg_625,1.27395,0
Neg_2721,0.45163,0
Neg_2716,0.22101,0
Neg_1116,1.0806,0
Neg_2714,0.99906,0
Neg_729,0.64265,0
Neg_770,-1.57038,0
Neg_1441,0.48657,0
Neg_1629,0.99208,0
Neg_65,-0.59432,0
Neg_2121,0.2047,0
Neg_271,1.17844,0
Neg_2572,0.64731,0
Neg_2089,0.79174,0
Neg_655,0.65197,0
Neg_806,-0.27052,0
Neg_1034,0.98509,0
Neg_2211,1.26929,0
Neg_393,0.57277,0
Neg_2684,0.68225,0
Neg_2028,0.30254,0
Neg_1695,0.8127,0
Neg_1024,-1.90816,0
Neg_881,0.65663,0
Neg_2862,0.3701,0
Neg_632,0.62401,0
Neg_665,0.93617,0
Neg_1699,1.12253,0
Neg_1752,0.07192,0
Neg_1536,1.02702,0
Neg_1132,1.07594,0
Neg_692,1.39042,0
Neg_2046,0.73117,0
Neg_866,1.09225,0
Neg_719,1.06429,0
