,Gravy,y
Neg_2665,-0.4357,0
Neg_2357,-0.63166,0
Neg_1937,-0.81637,0
Neg_2673,0.14353,0
Neg_693,-0.6281,0
Neg_769,-0.14744,0
Neg_2833,0.21179,0
Neg_2773,0.6851,0
Neg_1447,-0.36172,0
Neg_29,-1.32572,0
Neg_489,-1.35109,0
Neg_2545,-0.77392,0
Neg_1306,-1.02665,0
Neg_617,1.81797,0
Neg_1372,-1.12664,0
Neg_2481,-0.27936,0
Neg_1908,-1.09831,0
Neg_1981,1.17301,0
Neg_906,-0.50634,0
Neg_1425,-0.43047,0
Neg_846,-0.00832,0
Neg_2611,0.12132,0
Neg_1230,2.65583,0
Neg_1906,-0.86982,0
Neg_2554,0.07496,0
Neg_348,-1.47427,0
Neg_477,1.29882,0
Neg_67,-0.27213,0
Neg_2639,-1.11526,0
Neg_2012,-1.11025,0
Neg_1028,-0.92576,0
Neg_1874,-0.48759,0
Neg_1109,-0.93089,0
Neg_2529,0.89307,0
Neg_2141,-0.55394,0
Neg_2462,-0.45193,0
Neg_2011,-1.15996,0
Neg_377,-0.43228,0
Neg_90,0.16933,0
Neg_1506,1.37828,0
Neg_767,0.78759,0
Neg_434,0.45069,0
Neg_1460,-0.0925,0
Neg_1666,-0.38221,0
Neg_126,-0.05168,0
Neg_2668,-0.97307,0
Neg_1674,0.03634,0
Neg_2140,-1.26314,0
Neg_323,1.5775,0
Neg_2514,-0.48312,0
Neg_598,-0.20196,0
Neg_2337,-1.41008,0
Neg_497,-0.80233,0
Neg_2693,-0.40095,0
Neg_1651,-0.82786,0
Neg_2347,-0.78538,0
Neg_68,-0.45078,0
Neg_318,1.16048,0
Neg_2441,2.23835,0
Neg_2136,-0.99325,0
Neg_870,-1.03676,0
Neg_699,-0.71603,0
Neg_1726,-1.0602,0
Neg_1325,-0.9046,0
Neg_2002,0.22742,0
Neg_519,-0.71599,0
Neg_199,-0.42817,0
Neg_471,-1.03905,0
Neg_1673,-0.36284,0
Neg_272,-0.51602,0
Neg_118,-0.36351,0
Neg_135,-0.43204,0
Neg_2502,-1.17838,0
Neg_2787,0.43694,0
Neg_546,-0.1556,0
Neg_127,0.07944,0
Neg_1784,-0.78961,0
Neg_439,0.99208,0
Neg_535,-0.64965,0
Neg_227,-1.18006,0
Neg_2299,-0.50595,0
Neg_2627,1.09047,0
Neg_1982,0.77379,0
Neg_1382,0.02589,0
Neg_2090,-0.11237,0
Neg_1532,-0.73152,0
Neg_527,-1.35308,0
Neg_11,0.89078,0
Neg_1246,0.07942,0
Neg_2525,-0.46897,0
Neg_2818,-0.97944,0
Neg_1920,1.53127,0
Neg_918,-0.81868,0
Neg_102,-0.05978,0
Neg_2621,0.81845,0
Neg_1585,-0.77384,0
Neg_266,-0.46887,0
Neg_710,-0.49135,0
Neg_712,1.14938,0
Neg_24,0.99743,0
Neg_170,-0.6247,0
Neg_721,-0.3923,0
Neg_1365,0.58757,0
Neg_1735,-0.96841,0
Neg_954,0.16179,0
Neg_1993,-0.23077,0
Neg_1652,-1.15875,0
Neg_2306,-0.69187,0
Neg_2479,-1.10463,0
Neg_423,-1.22269,0
Neg_2799,-0.17105,0
Neg_822,-0.66762,0
Neg_931,-0.38518,0
Neg_2497,-0.37197,0
Neg_2925,-0.07045,0
Neg_267,-1.3125,0
Neg_242,-0.54403,0
Neg_233,0.11735,0
Neg_1868,-1.17279,0
Neg_2032,-0.7686,0
Neg_2720,0.2846,0
Neg_2343,-0.79506,0
Neg_2055,-0.95386,0
Neg_2624,-0.60185,0
Neg_745,-0.48973,0
Neg_2850,0.01438,0
Neg_1483,2.02305,0
Neg_2708,0.51939,0
Neg_2131,-0.56966,0
Neg_440,0.23852,0
Neg_793,-1.32771,0
Neg_2000,-0.89972,0
Neg_328,0.47806,0
Neg_2022,-0.73181,0
Neg_1676,0.33469,0
Neg_47,-0.04116,0
Neg_889,-1.16389,0
Neg_2715,-0.62503,0
Neg_2214,-0.45138,0
Neg_1579,-0.32927,0
Neg_878,2.36939,0
Neg_2103,-0.68687,0
Neg_1114,0.65033,0
Neg_681,-0.28293,0
Neg_346,-0.86018,0
Neg_2532,-0.84535,0
Neg_1669,0.25651,0
Neg_949,-0.57666,0
Neg_1081,-0.58472,0
Neg_501,-0.41627,0
Neg_2079,-1.24389,0
Neg_2360,-1.05053,0
Neg_1492,0.07099,0
Neg_1400,3.41674,0
Neg_840,0.40291,0
Neg_1343,-0.33749,0
Neg_1169,0.03097,0
Neg_1095,-0.9246,0
Neg_2160,0.31282,0
Neg_1886,-1.13869,0
Neg_462,0.33215,0
Neg_1618,-0.09473,0
Neg_1638,-0.91713,0
Neg_335,-0.86421,0
Neg_2543,1.05577,0
Neg_1503,0.57979,0
Neg_2634,-0.49534,0
Neg_1295,-0.56771,0
Neg_1778,1.14247,0
Neg_1420,-1.3633,0
Neg_2915,-0.43261,0
Neg_823,-0.30633,0
Neg_1675,-1.29376,0
Neg_589,-0.27671,0
Neg_1481,-1.34541,0
Neg_2342,0.00979,0
Neg_1054,-0.52387,0
Neg_2098,-0.76293,0
Neg_2847,-1.18549,0
Neg_2645,-0.31036,0
Neg_1236,0.62238,0
Neg_1108,-1.03303,0
Neg_2375,1.47898,0
Neg_1516,-0.56055,0
Neg_1038,-1.13254,0
Neg_2217,0.32767,0
Neg_2728,-0.41993,0
Neg_1386,1.26027,0
Neg_1513,-0.72963,0
Neg_816,-0.56417,0
Neg_2754,-0.23989,0
Neg_363,-1.17733,0
Neg_2326,1.30051,0
Neg_2442,-0.56246,0
Neg_2080,0.44491,0
Neg_1213,-1.16908,0
Neg_2687,-0.20719,0
Neg_1636,2.62024,0
Neg_1037,0.55201,0
Neg_36,-1.20234,0
Neg_1469,0.51597,0
Neg_1928,-1.16184,0
Neg_916,-1.20178,0
Neg_1155,-1.0864,0
Neg_2793,-0.74089,0
Neg_2052,0.72655,0
Neg_1029,-0.91881,0
Neg_2685,-0.4413,0
Neg_280,0.55253,0
Neg_2924,0.03638,0
Neg_1552,0.51849,0
Neg_2150,0.31028,0
Neg_1454,-0.75286,0
Neg_1438,-0.16438,0
Neg_2910,0.30332,0
Neg_2210,-0.72064,0
Neg_284,0.07134,0
Neg_2162,-0.51582,0
Neg_740,-0.69789,0
Neg_1850,0.94135,0
Neg_2864,0.61707,0
Neg_2319,-1.19966,0
Neg_2530,-0.63883,0
Neg_2094,0.45285,0
Neg_321,0.36609,0
Neg_2126,0.15357,0
Neg_15,-0.7328,0
Neg_1360,-0.26037,0
Neg_2640,-0.89839,0
Neg_1251,-0.47357,0
Neg_830,-0.31772,0
Neg_782,-0.58564,0
Neg_2913,-1.04352,0
Neg_794,-1.28434,0
Neg_1435,-0.76936,0
Neg_520,-0.22183,0
Neg_4,-1.11788,0
Neg_228,-1.48798,0
Neg_977,-0.32124,0
Neg_618,-0.48494,0
Neg_1278,-1.00706,0
Neg_1858,-0.85286,0
Neg_479,-1.06626,0
Neg_957,0.04801,0
Neg_2917,-0.95403,0
Neg_1765,-0.84392,0
Neg_1991,-0.26541,0
Neg_526,0.56387,0
Neg_1715,-1.082,0
Neg_722,-0.06739,0
Neg_747,1.02645,0
Neg_2498,-0.38939,0
Neg_2636,0.19807,0
Neg_1015,2.32706,0
Neg_785,-1.48756,0
Neg_560,0.24565,0
Neg_1254,-0.18729,0
Neg_1430,1.60126,0
Neg_1253,-0.47186,0
Neg_2909,0.2903,0
Neg_1540,-0.96514,0
Neg_997,0.15181,0
Neg_2812,1.02092,0
Neg_2694,0.68978,0
Neg_420,-1.02819,0
Neg_92,-0.02954,0
Neg_1822,-1.03071,0
Neg_678,-0.57939,0
Neg_952,-0.82028,0
Neg_1067,-0.87435,0
Neg_1023,0.88111,0
Neg_94,-0.59014,0
Neg_1575,0.70802,0
Neg_2350,0.06001,0
Neg_2445,-0.90138,0
Neg_2226,0.35396,0
Neg_568,-0.78575,0
Neg_2515,-1.2466,0
Neg_1334,-0.79527,0
Neg_930,0.55385,0
Neg_354,1.12186,0
Neg_2604,-0.83925,0
Neg_69,-0.57498,0
Neg_2782,-0.65319,0
Neg_1205,-0.48079,0
Neg_1269,-0.40692,0
Neg_1188,-0.20744,0
Neg_2705,-0.16818,0
Neg_2896,-0.43245,0
Neg_2890,-0.8904,0
Neg_2813,-1.0298,0
Neg_483,0.57197,0
Neg_2333,1.25632,0
Neg_1243,-0.17082,0
Neg_2268,0.36871,0
Neg_2001,-0.27752,0
Neg_783,-0.23947,0
Neg_1611,-0.96294,0
Neg_2424,1.56695,0
Neg_472,0.31451,0
Neg_1791,-0.34583,0
Neg_645,0.61788,0
Neg_1781,-1.21734,0
Neg_205,-1.34185,0
Neg_2771,0.22337,0
Neg_1957,-0.31276,0
Neg_2408,1.74357,0
Neg_2298,0.53723,0
Neg_2301,-0.09107,0
Neg_2235,-0.78606,0
Neg_2056,-1.17047,0
Neg_803,0.46791,0
Neg_2461,0.53409,0
Neg_1185,-1.0562,0
Neg_1794,-1.32174,0
Neg_970,0.86078,0
Neg_1479,-1.06371,0
Neg_775,-0.42761,0
Neg_748,-0.0153,0
Neg_1293,-0.23674,0
Neg_2907,-0.7579,0
Neg_626,-0.34128,0
Neg_1211,-0.9056,0
Neg_2029,-1.01731,0
Neg_2484,-0.44142,0
Neg_737,-1.21861,0
Neg_2637,-1.16172,0
Neg_493,-0.97711,0
Neg_1851,1.05652,0
Neg_275,-1.36358,0
Neg_606,-0.04224,0
Neg_1681,1.17032,0
Neg_861,-1.0629,0
Neg_2800,-0.16553,0
Neg_390,-1.13856,0
Neg_950,1.68059,0
Neg_2285,2.88278,0
Neg_1066,-0.84164,0
Neg_1485,-0.68887,0
Neg_2718,0.12511,0
Neg_107,0.90955,0
Neg_2560,-0.96229,0
Neg_1520,0.81202,0
Neg_951,-0.49781,0
Neg_2753,0.4799,0
Neg_2737,-0.63524,0
Neg_2449,-0.98115,0
Neg_1538,-0.75783,0
Neg_1588,0.03875,0
Neg_1070,-1.12101,0
Neg_1907,-1.41314,0
Neg_1444,0.84531,0
Neg_2536,-0.74664,0
Neg_1336,-0.28422,0
Neg_1125,-1.51797,0
Neg_1238,-0.2639,0
Neg_2438,-0.1593,0
Neg_2869,0.09835,0
Neg_734,-0.24207,0
Neg_2747,-0.21035,0
Neg_2767,-0.56966,0
Neg_347,-1.02244,0
Neg_1890,-1.11547,0
Neg_2457,-0.75766,0
Neg_2919,-0.55042,0
Neg_2764,-0.75597,0
Neg_834,-1.10506,0
Neg_1570,0.65012,0
Neg_2750,-0.54308,0
Neg_290,-0.49363,0
Neg_862,-0.87224,0
Neg_2654,-0.47258,0
Neg_597,-0.77267,0
Neg_353,0.65816,0
Neg_2500,-1.17329,0
Neg_1446,0.20749,0
Neg_842,-0.58325,0
Neg_53,0.17701,0
Neg_291,-0.23049,0
Neg_1687,-1.05658,0
Neg_809,-0.80172,0
Neg_2858,-0.36986,0
Neg_1779,-0.96902,0
Neg_2114,-0.53566,0
Neg_327,1.70123,0
Neg_249,-0.5732,0
Neg_514,-0.02163,0
Neg_894,1.44916,0
Neg_1154,0.74194,0
Neg_1974,-1.02778,0
Neg_607,0.61931,0
Neg_1464,-1.02243,0
Neg_2840,-0.34515,0
Neg_2251,-0.19345,0
Neg_2517,-0.50403,0
Neg_1853,-0.39647,0
Neg_1312,-0.56979,0
Neg_2838,1.99389,0
Neg_1722,-0.28283,0
Neg_2116,-0.31613,0
Neg_2327,-1.23239,0
Neg_1128,-0.92768,0
Neg_1231,-0.89828,0
Neg_2384,0.32814,0
Neg_713,-1.1428,0
Neg_2475,-1.03413,0
Neg_545,-0.98449,0
Neg_1732,-1.34778,0
Neg_1703,-1.10751,0
Neg_2537,-1.22025,0
Neg_1601,1.00447,0
Neg_238,0.07947,0
Neg_2704,2.22164,0
Neg_2652,-0.83136,0
Neg_1700,-0.62821,0
Neg_2744,0.72679,0
Neg_43,-0.58043,0
Neg_235,-0.55104,0
Neg_1433,-0.47686,0
Neg_1473,-1.0055,0
Neg_1047,-1.10068,0
Neg_2221,-0.95266,0
Neg_691,2.38348,0
Neg_128,0.13049,0
Neg_1952,-0.77547,0
Neg_2059,-0.81375,0
Neg_661,-0.06332,0
Neg_1100,1.31903,0
Neg_2458,-0.99184,0
Neg_983,-0.21219,0
Neg_2250,0.81127,0
Neg_674,-0.36201,0
Neg_2825,-0.47312,0
Neg_445,1.47167,0
Neg_640,-0.83996,0
Neg_1903,-0.91893,0
Neg_671,-0.77742,0
Neg_2147,-0.92142,0
Neg_475,1.496,0
Neg_1302,-0.66849,0
Neg_2077,-0.20677,0
Neg_2040,0.23616,0
Neg_2660,1.03121,0
Neg_2166,-1.54237,0
Neg_2376,-1.09403,0
Neg_1962,-1.22181,0
Neg_1000,-1.0918,0
Neg_250,-1.4502,0
Neg_1718,-0.70296,0
Neg_750,-0.94142,0
Neg_1014,-0.09007,0
Neg_2399,-0.40082,0
Neg_561,-0.56607,0
Neg_1762,-0.53004,0
Neg_1449,-0.70983,0
Neg_237,-1.28689,0
Neg_345,-1.26443,0
Neg_2511,-0.99366,0
Neg_2097,-1.09061,0
Neg_1966,0.71222,0
Neg_255,1.06747,0
Neg_2365,0.84196,0
Neg_1987,3.03463,0
Neg_2805,0.86223,0
Neg_2904,-1.23169,0
Neg_2872,-1.30337,0
Neg_2355,-0.46073,0
Neg_576,0.55574,0
Neg_2459,0.01425,0
Neg_971,-0.94648,0
Neg_898,0.05043,0
Neg_928,-0.56467,0
Neg_2823,-0.69479,0
Neg_2364,-0.63562,0
Neg_2806,0.97845,0
Neg_1871,-0.35972,0
Neg_50,0.237,0
Neg_2496,0.26719,0
Neg_1030,-0.03176,0
Neg_1978,-0.46328,0
Neg_669,0.0776,0
Neg_1341,1.39141,0
Neg_843,-0.33555,0
Neg_761,0.20392,0
Neg_988,1.83614,0
Neg_2255,-1.01533,0
Neg_2557,-0.69726,0
Neg_2677,2.23592,0
Neg_18,-0.27287,0
Neg_315,-0.84593,0
Neg_1741,0.84001,0
Neg_2578,-0.86268,0
Neg_389,0.61654,0
Neg_210,-0.57374,0
Neg_2427,-0.02181,0
Neg_2323,-1.02713,0
Neg_2007,-0.81192,0
Neg_891,-1.13453,0
Neg_387,-0.2639,0
Neg_741,-0.10976,0
Neg_362,-0.32692,0
Neg_1212,1.26647,0
Neg_2057,-0.63665,0
Neg_468,-0.23304,0
Neg_2468,0.23582,0
Neg_873,0.16922,0
Neg_1079,-1.35897,0
Neg_1710,-1.13491,0
Neg_482,3.11234,0
Neg_121,-1.10775,0
Neg_2172,-0.61278,0
Neg_1897,-0.59403,0
Neg_2690,-0.82112,0
Neg_42,-1.16514,0
Neg_1748,-0.93792,0
Neg_620,1.64976,0
Neg_2881,-0.14474,0
Neg_188,-1.34184,0
Neg_184,-1.25462,0
Neg_584,0.24725,0
Neg_2423,-0.7191,0
Neg_2699,-1.01553,0
Neg_147,-1.09997,0
Neg_1376,0.06957,0
Neg_2589,-0.9631,0
Neg_2501,-0.37168,0
Neg_288,-1.17273,0
Neg_982,-1.36533,0
Neg_511,-0.75551,0
Neg_1308,0.04909,0
Neg_125,-0.93727,0
Neg_564,0.09819,0
Neg_2039,-0.51317,0
Neg_1237,-1.14038,0
Neg_749,-1.082,0
Neg_189,0.16107,0
Neg_2815,1.79027,0
Neg_2573,-0.47587,0
Neg_911,0.66921,0
Neg_2225,-0.68637,0
Neg_591,-0.51456,0
Neg_428,-0.18615,0
Neg_739,-0.20426,0
Neg_449,1.89243,0
Neg_1358,-0.57851,0
Neg_707,0.69855,0
Neg_1196,0.25872,0
Neg_1113,-1.26381,0
Neg_1437,-1.11306,0
Neg_996,0.70479,0
Neg_2480,-0.21406,0
Neg_2324,0.53263,0
Neg_2391,0.24234,0
Neg_1084,-0.97739,0
Neg_1194,-0.46011,0
Neg_908,-0.60991,0
Neg_638,-1.5121,0
Neg_2741,-0.38821,0
Neg_1368,-1.00145,0
Neg_1005,0.35526,0
Neg_2790,-0.82029,0
Neg_1572,-0.68125,0
Neg_1734,1.10091,0
Neg_435,-1.1366,0
Neg_409,1.14654,0
Neg_436,-0.70447,0
Neg_1409,0.15329,0
Neg_1603,-0.00594,0
Neg_2900,1.2965,0
Neg_469,0.47122,0
Neg_395,0.02458,0
Neg_2006,-0.67915,0
Neg_2138,-0.01345,0
Neg_1534,0.27481,0
Neg_726,-0.22401,0
Neg_2658,-0.54972,0
Neg_885,-0.57373,0
Neg_1364,-1.36778,0
Neg_2867,-0.22434,0
Neg_1869,-0.97533,0
Neg_429,-0.99886,0
Neg_1518,0.13636,0
Neg_2431,-1.10952,0
Neg_788,0.29571,0
Neg_2574,-1.2511,0
Neg_1548,-0.73053,0
Neg_1959,-0.19033,0
Neg_1124,-0.24688,0
Neg_1324,0.48639,0
Neg_1533,0.3777,0
Neg_2429,0.50805,0
Neg_2123,0.10099,0
Neg_384,1.09063,0
Neg_2551,0.49295,0
Neg_380,-0.86497,0
Neg_1697,0.08212,0
Neg_2382,0.32644,0
Neg_193,0.16737,0
Neg_392,-0.75316,0
Neg_1136,-0.69511,0
Neg_2371,-0.09345,0
Neg_910,-0.69,0
Neg_656,-0.41923,0
Neg_718,-1.20128,0
Neg_400,-0.18992,0
Neg_742,1.61289,0
Neg_1273,-1.0907,0
Neg_2830,-0.86761,0
Neg_567,-1.41562,0
Neg_588,-0.87423,0
Neg_183,-0.18165,0
Neg_2770,-0.13012,0
Neg_864,0.22722,0
Neg_2883,2.13772,0
Neg_2689,-0.32058,0
Neg_1381,-0.09673,0
Neg_829,1.24403,0
Neg_2495,0.58175,0
Neg_1148,-1.24601,0
Neg_819,1.29327,0
Neg_2683,0.25503,0
Neg_1304,-0.37106,0
Neg_932,-0.12805,0
Neg_2003,-1.38891,0
Neg_1512,-0.96286,0
Neg_789,-0.68462,0
Neg_1705,0.19903,0
Neg_360,0.65516,0
Neg_2473,0.0322,0
Neg_1567,0.33833,0
Neg_2582,1.15287,0
Neg_980,0.53797,0
Neg_2740,-0.38828,0
Neg_1041,-0.60153,0
Neg_2713,-0.68649,0
Neg_593,0.02414,0
Neg_1882,1.49908,0
Neg_2760,0.94724,0
Neg_1296,-1.49607,0
Neg_784,0.65601,0
Neg_2205,2.56992,0
Neg_981,0.17843,0
Neg_115,-0.17037,0
Neg_499,-0.25998,0
Neg_877,-0.26346,0
Neg_594,-0.46115,0
Neg_596,-0.21294,0
Neg_156,-0.57488,0
Neg_1199,1.19194,0
Neg_1091,-0.44119,0
Neg_2380,-1.25572,0
Neg_1193,-0.3954,0
Neg_2038,0.04626,0
Neg_796,-0.2667,0
Neg_583,-0.32838,0
Neg_1399,-0.10684,0
Neg_773,-1.00063,0
Neg_2320,0.13771,0
Neg_2170,-0.40027,0
Neg_1443,-1.13013,0
Neg_1969,-0.01258,0
Neg_1220,-0.98494,0
Neg_1111,-0.81786,0
Neg_2065,-1.17022,0
Neg_1451,-1.17349,0
Neg_1328,-0.70027,0
Neg_140,0.08154,0
Neg_258,-0.65044,0
Neg_175,-0.98184,0
Neg_2922,2.04601,0
Neg_577,-0.44509,0
Neg_1641,-0.83123,0
Neg_758,-0.45692,0
Neg_2195,-0.16983,0
Neg_157,-0.90637,0
Neg_2325,-0.90354,0
Neg_181,-1.34916,0
Neg_2641,-0.52944,0
Neg_1505,-0.5812,0
Neg_2608,-1.09372,0
Neg_2181,-1.07107,0
Neg_2798,-0.94207,0
Neg_924,-0.96832,0
Neg_1138,-1.26112,0
Neg_2880,-0.58663,0
Neg_2670,-0.92453,0
Neg_925,-0.64454,0
Neg_230,-0.74314,0
Neg_2071,0.18483,0
Neg_2650,-0.73434,0
Neg_841,0.07664,0
Neg_2054,0.61313,0
Neg_146,-1.26908,0
Neg_162,0.53417,0
Neg_990,0.01231,0
Neg_2024,0.06189,0
Neg_155,-0.49854,0
Neg_1412,-0.9607,0
Neg_619,-0.42071,0
Neg_154,-0.90616,0
Neg_264,-1.17452,0
Neg_457,-0.48131,0
Neg_1529,-1.03739,0
Neg_1725,0.85971,0
Neg_582,-0.18889,0
Neg_2293,-1.20395,0
Neg_2023,-0.70461,0
Neg_1192,0.87854,0
Neg_1702,-0.64119,0
Neg_989,-0.83488,0
Neg_856,-0.01236,0
Neg_2460,0.06518,0
Neg_1967,-0.86327,0
Neg_1584,-0.63777,0
Neg_909,0.18327,0
Neg_517,-0.63926,0
Neg_2302,-0.18284,0
Neg_1633,1.82005,0
Neg_2563,0.16457,0
Neg_2911,-0.43241,0
Neg_1261,3.27685,0
Neg_2493,-1.21192,0
Neg_1707,-1.40843,0
Neg_2035,-0.92678,0
Neg_2507,0.05519,0
Neg_2843,-0.24517,0
Neg_2279,-0.01072,0
Neg_633,-0.11068,0
Neg_1442,-0.66655,0
Neg_1910,-0.37758,0
Neg_2307,-1.00559,0
Neg_1627,-0.5437,0
Neg_1043,-0.48446,0
Neg_851,0.54146,0
Neg_1342,-1.43493,0
Neg_507,-0.75943,0
Neg_2892,-0.38351,0
Neg_887,-1.31779,0
Neg_2177,1.13655,0
Neg_2875,-0.40089,0
Neg_187,0.01683,0
Neg_731,-0.33751,0
Neg_2878,-0.12826,0
Neg_1195,0.33835,0
Neg_2134,-0.67315,0
Neg_209,-1.27755,0
Neg_2339,-0.75791,0
Neg_1950,-0.80915,0
Neg_1521,-0.74628,0
Neg_2328,0.73468,0
Neg_504,-0.39717,0
Neg_1415,-0.73239,0
Neg_1244,-0.17508,0
Neg_2317,-0.74953,0
Neg_1759,-0.1246,0
Neg_1105,-0.39931,0
Neg_1599,0.35309,0
Neg_349,0.69644,0
Neg_2091,-0.48174,0
Neg_2417,-0.34574,0
Neg_100,0.34054,0
Neg_2420,-0.77547,0
Neg_1970,-1.20448,0
Neg_893,-0.56641,0
Neg_2534,0.16073,0
Neg_481,-0.42577,0
Neg_1894,-0.7343,0
Neg_627,-0.30264,0
Neg_2523,-0.26582,0
Neg_1173,-0.94487,0
Neg_2625,-0.62169,0
Neg_2452,-1.21728,0
Neg_754,-1.31277,0
Neg_2294,1.09379,0
Neg_2466,-0.614,0
Neg_1017,-1.30954,0
Neg_539,-0.52864,0
Neg_2199,-0.58845,0
Neg_1739,-1.16104,0
Neg_1318,0.8128,0
Neg_2842,-0.40204,0
Neg_1817,-0.09572,0
Neg_1427,0.32074,0
Neg_60,0.04579,0
Neg_1202,-1.09327,0
Neg_1417,0.39556,0
Neg_1392,-0.98557,0
Neg_1245,0.11634,0
Neg_1621,-0.88609,0
Neg_2101,-0.65233,0
Neg_1662,0.44719,0
Neg_967,-0.72214,0
Neg_1576,-0.93437,0
Neg_1044,-0.00188,0
Neg_2674,-0.56418,0
Neg_81,-0.15624,0
Neg_1408,-0.33591,0
Neg_1528,0.11683,0
Neg_2218,-0.66388,0
Neg_913,-0.75916,0
Neg_1553,0.70374,0
Neg_1203,2.74083,0
Neg_2776,-0.27481,0
Neg_2133,-0.21172,0
Neg_1961,-0.01193,0
Neg_1895,0.76163,0
Neg_2043,-0.76659,0
Neg_334,-1.06036,0
Neg_2174,-1.39917,0
Neg_1792,0.59684,0
Neg_1052,-0.7645,0
Neg_1327,-1.10148,0
Neg_2663,-0.29658,0
Neg_644,-0.27955,0
Neg_2092,-1.0471,0
Neg_559,-0.2894,0
Neg_487,-0.91216,0
Neg_2018,-0.21696,0
Neg_1474,0.15395,0
Neg_1264,-0.56968,0
Neg_884,0.24229,0
Neg_1191,0.13426,0
Neg_1852,-0.75844,0
Neg_786,-1.21101,0
Neg_1686,0.17514,0
Neg_2755,-1.16685,0
Neg_2143,-0.43617,0
Neg_2619,0.91079,0
Neg_1600,-0.65782,0
Neg_725,-0.81696,0
Neg_70,-1.25685,0
Neg_2340,-0.84949,0
Neg_1366,1.12546,0
Neg_458,-1.10077,0
Neg_744,-1.01269,0
Neg_2839,-1.07305,0
Neg_575,0.74503,0
Neg_1839,-0.7993,0
Neg_2678,-0.76001,0
Neg_1204,-0.74957,0
Neg_2351,0.55686,0
Neg_2899,-0.41228,0
Neg_2474,-0.70087,0
Neg_1760,-0.85421,0
Neg_369,-0.24126,0
Neg_2710,0.13347,0
Neg_2852,-0.83273,0
Neg_1373,-1.24563,0
Neg_2807,-0.5919,0
Neg_543,-0.82346,0
Neg_1453,0.08146,0
Neg_860,-0.05335,0
Neg_223,0.65272,0
Neg_1842,-0.76807,0
Neg_1769,-1.02145,0
Neg_2295,0.20714,0
Neg_1598,-0.66941,0
Neg_642,-0.69355,0
Neg_2592,0.06863,0
Neg_2426,-1.46228,0
Neg_1004,-0.51192,0
Neg_2066,0.62321,0
Neg_1482,0.02367,0
Neg_111,-0.79456,0
Neg_2546,-0.59182,0
Neg_2168,-0.66035,0
Neg_1605,-1.04494,0
Neg_2512,-0.1438,0
Neg_93,0.63195,0
Neg_772,-0.79331,0
Neg_206,0.3214,0
Neg_723,-1.19948,0
Neg_1946,-0.66514,0
Neg_2284,-0.53629,0
Neg_2267,-0.92482,0
Neg_778,-0.15891,0
Neg_87,-0.60561,0
Neg_2746,1.22203,0
Neg_1171,-1.24367,0
Neg_1671,-0.56808,0
Neg_2416,1.25966,0
Neg_1935,-0.82927,0
Neg_2891,-0.61019,0
Neg_1354,-0.22842,0
Neg_763,0.79852,0
Neg_1222,-0.9953,0
Neg_371,-1.09829,0
Neg_1955,-0.3774,0
Neg_2848,-0.47931,0
Neg_2766,-1.16494,0
Neg_2233,-0.44394,0
Neg_1833,-0.95217,0
Neg_1123,-0.83404,0
Neg_2809,-1.30496,0
Neg_2194,-0.49161,0
Neg_2144,0.25037,0
Neg_27,-0.45091,0
Neg_2559,0.16172,0
Neg_2373,0.63789,0
Neg_2161,-0.84035,0
Neg_1954,-0.73642,0
Neg_23,0.57319,0
Neg_1075,-0.37575,0
Neg_2385,-0.98933,0
Neg_1821,-0.52037,0
Neg_2256,-0.86915,0
Neg_2171,-0.56931,0
Neg_921,-0.6011,0
Neg_832,-0.05592,0
Neg_552,-0.58701,0
Neg_1002,-0.94655,0
Neg_123,-1.4261,0
Neg_204,-0.22611,0
Neg_375,1.16051,0
Neg_372,-1.46176,0
Neg_1287,-0.78252,0
Neg_2125,0.70928,0
Neg_74,-0.41061,0
Neg_871,-0.06675,0
Neg_694,-0.78518,0
Neg_824,-0.78377,0
Neg_2063,-0.4553,0
Neg_1031,-0.83373,0
Neg_332,-0.48351,0
Neg_1165,0.44216,0
Neg_2186,0.49866,0
Neg_1986,-0.85646,0
Neg_2394,0.28729,0
Neg_1379,-0.26316,0
Neg_2522,0.90369,0
Neg_1899,0.39415,0
Neg_1322,-1.0723,0
Neg_2414,-0.35161,0
Neg_26,0.77159,0
Neg_1284,-0.3207,0
Neg_820,-1.37668,0
Neg_863,-1.1805,0
Neg_268,-0.40926,0
Neg_2153,-0.41021,0
Neg_63,0.05831,0
Neg_687,-1.11097,0
Neg_1297,0.68379,0
Neg_1556,-0.91156,0
Neg_2455,-0.62094,0
Neg_1016,0.32261,0
Neg_366,-1.1939,0
Neg_641,0.5078,0
Neg_2874,-0.49777,0
Neg_948,-0.43009,0
Neg_2780,-0.14295,0
Neg_760,-0.69871,0
Neg_1782,-0.8295,0
Neg_2735,0.39815,0
Neg_705,-0.93367,0
Neg_764,-0.94719,0
Neg_1582,1.43773,0
Neg_1061,-0.65038,0
Neg_2183,0.02869,0
Neg_1543,0.18073,0
Neg_1964,-0.45336,0
Neg_1330,0.51794,0
Neg_2411,-0.97049,0
Neg_25,-1.00184,0
Neg_1463,-0.64497,0
Neg_1738,0.36002,0
Neg_2261,-0.97928,0
Neg_1416,-0.80683,0
Neg_2389,-1.02143,0
Neg_2905,0.09919,0
Neg_1488,-1.09348,0
Neg_180,-1.00975,0
Neg_557,-0.79554,0
Neg_1595,-0.37437,0
Neg_1103,-0.108,0
Neg_510,-0.29617,0
