,Eisenberg,y
Neg_2859,-0.90001,0
Neg_106,-0.75146,0
Neg_453,-1.34213,0
Neg_1396,0.07891,0
Neg_2665,-0.68358,0
Neg_2357,-0.49678,0
Neg_1937,-0.81477,0
Neg_2673,-0.32815,0
Neg_693,-0.56082,0
Neg_769,-0.34975,0
Neg_2833,-0.01402,0
Neg_2773,1.05049,0
Neg_1447,-0.73171,0
Neg_29,-0.6738,0
Neg_489,-1.27872,0
Neg_2545,-0.91913,0
Neg_1306,-0.53605,0
Neg_617,2.45836,0
Neg_1372,-1.33649,0
Neg_2481,-0.33451,0
Neg_1908,-1.08307,0
Neg_1981,1.36839,0
Neg_906,-0.64829,0
Neg_1425,-0.41838,0
Neg_846,-0.17009,0
Neg_2611,-0.22453,0
Neg_1230,2.88434,0
Neg_1906,-0.86543,0
Neg_2554,0.18838,0
Neg_348,-1.27902,0
Neg_477,0.60949,0
Neg_67,-0.84827,0
Neg_2639,-0.43884,0
Neg_2012,-0.82075,0
Neg_1028,-1.02197,0
Neg_1874,-0.56083,0
Neg_1109,-0.22638,0
Neg_2529,0.68924,0
Neg_2141,-1.25362,0
Neg_2462,-1.01636,0
Neg_2011,-1.3675,0
Neg_377,-0.32341,0
Neg_90,-1.0061,0
Neg_1506,1.13361,0
Neg_767,0.74611,0
Neg_434,0.83909,0
Neg_1460,-0.10962,0
Neg_1666,-0.28299,0
Neg_126,-0.43829,0
Neg_2668,-0.55364,0
Neg_1674,-0.52372,0
Neg_2140,-1.06375,0
Neg_323,2.22381,0
Neg_2514,-0.48719,0
Neg_598,-0.59165,0
Neg_2337,-1.26688,0
Neg_497,-0.49275,0
Neg_2693,-1.04578,0
Neg_1651,-1.03282,0
Neg_2347,-0.71169,0
Neg_68,-0.32624,0
Neg_318,-0.27055,0
Neg_2441,0.88541,0
Neg_2136,-0.89165,0
Neg_870,-0.94353,0
Neg_699,-0.70307,0
Neg_1726,-0.24022,0
Neg_1325,-0.76633,0
Neg_2002,-0.58859,0
Neg_519,-0.12713,0
Neg_199,-0.27219,0
Neg_471,-0.7819,0
Neg_1673,-0.29734,0
Neg_272,-0.6284,0
Neg_118,0.21552,0
Neg_135,0.29704,0
Neg_2502,-1.15792,0
Neg_2787,0.43025,0
Neg_546,0.21734,0
Neg_127,-0.56037,0
Neg_1784,0.00311,0
Neg_439,0.22984,0
Neg_535,-0.46102,0
Neg_227,-0.96029,0
Neg_2299,-0.71749,0
Neg_2627,0.93392,0
Neg_1982,0.2868,0
Neg_1382,-0.21836,0
Neg_2090,-0.58701,0
Neg_1532,-0.38394,0
Neg_527,-1.32469,0
Neg_11,0.61713,0
Neg_1246,-0.35027,0
Neg_2525,-0.45091,0
Neg_2818,-0.94612,0
Neg_1920,1.06253,0
Neg_918,-0.94468,0
Neg_102,-0.16945,0
Neg_2621,0.746,0
Neg_1585,-0.52496,0
Neg_266,-0.39632,0
Neg_710,-0.94832,0
Neg_712,0.04521,0
Neg_24,1.02432,0
Neg_170,-0.40678,0
Neg_721,-0.98548,0
Neg_1365,-0.46288,0
Neg_1735,-0.92176,0
Neg_954,-0.10137,0
Neg_1993,-0.67463,0
Neg_1652,-0.55883,0
Neg_2306,-1.18935,0
Neg_2479,-1.13903,0
Neg_423,-0.90724,0
Neg_2799,-0.04353,0
Neg_822,-0.3977,0
Neg_931,0.00028,0
Neg_2497,-0.11499,0
Neg_2925,0.04467,0
Neg_267,-1.20188,0
Neg_242,-0.35533,0
Neg_233,-0.11697,0
Neg_1868,-1.18155,0
Neg_2032,-0.60925,0
Neg_2720,-0.04449,0
Neg_2343,-1.08366,0
Neg_2055,-0.80976,0
Neg_2624,-0.67581,0
Neg_745,-0.28581,0
Neg_2850,-0.58925,0
Neg_1483,1.37733,0
Neg_2708,0.06168,0
Neg_2131,-0.37853,0
Neg_440,0.11982,0
Neg_793,-1.45861,0
Neg_2000,-0.69271,0
Neg_328,0.2886,0
Neg_2022,-0.72838,0
Neg_1676,-0.79229,0
Neg_47,-0.81868,0
Neg_889,-1.16993,0
Neg_2715,0.11283,0
Neg_2214,-0.58558,0
Neg_1579,-0.30877,0
Neg_878,2.54092,0
Neg_2103,-0.85591,0
Neg_1114,0.33316,0
Neg_681,-0.19551,0
Neg_346,-0.70447,0
Neg_2532,-1.21714,0
Neg_1669,-0.40778,0
Neg_949,-0.49361,0
Neg_1081,-0.57851,0
Neg_501,-0.59975,0
Neg_2079,-1.26798,0
Neg_2360,-0.48322,0
Neg_1492,0.24993,0
Neg_1400,2.44694,0
Neg_840,0.71571,0
Neg_1343,-0.54805,0
Neg_1169,0.04368,0
Neg_1095,-0.34329,0
Neg_2160,0.28954,0
Neg_1886,-1.2035,0
Neg_462,0.719,0
Neg_1618,0.14115,0
Neg_1638,-0.77483,0
Neg_335,-1.18516,0
Neg_2543,0.86259,0
Neg_1503,0.7023,0
Neg_2634,-0.21872,0
Neg_1295,-0.3996,0
Neg_1778,0.09458,0
Neg_1420,-1.08237,0
Neg_2915,-0.78544,0
Neg_823,-0.6259,0
Neg_1675,-0.87573,0
Neg_589,-0.9733,0
Neg_1481,-1.41642,0
Neg_2342,0.13611,0
Neg_1054,-0.80373,0
Neg_2098,-0.939,0
Neg_2847,-1.0646,0
Neg_2645,-0.59776,0
Neg_1236,0.46123,0
Neg_1108,-0.68453,0
Neg_2375,2.11398,0
Neg_1516,-0.74677,0
Neg_1038,-0.47503,0
Neg_2217,0.91948,0
Neg_2728,-0.43468,0
Neg_1386,1.28446,0
Neg_1513,-0.50772,0
Neg_816,-0.86772,0
Neg_2754,-0.90403,0
Neg_363,-1.26352,0
Neg_2326,0.31475,0
Neg_2442,-0.36974,0
Neg_2080,-0.15777,0
Neg_1213,-0.95487,0
Neg_2687,-0.82968,0
Neg_1636,2.22211,0
Neg_1037,0.11408,0
Neg_36,-1.05146,0
Neg_1469,0.11745,0
Neg_1928,-0.08924,0
Neg_916,-0.97781,0
Neg_1155,-0.98445,0
Neg_2793,-0.6973,0
Neg_2052,1.32359,0
Neg_1029,-0.61529,0
Neg_2685,-0.46085,0
Neg_280,0.12962,0
Neg_2924,-0.01701,0
Neg_1552,-0.0993,0
Neg_2150,0.1158,0
Neg_1454,-0.83498,0
Neg_1438,-0.05286,0
Neg_2910,0.03712,0
Neg_2210,-0.77622,0
Neg_284,0.25018,0
Neg_2162,-0.5378,0
Neg_740,-0.84745,0
Neg_1850,1.73391,0
Neg_2864,0.22566,0
Neg_2319,-1.35551,0
Neg_2530,-0.9291,0
Neg_2094,0.71854,0
Neg_321,0.20722,0
Neg_2126,0.10509,0
Neg_15,-0.79852,0
Neg_1360,-0.35606,0
Neg_2640,-0.95526,0
Neg_1251,0.29117,0
Neg_830,-0.26904,0
Neg_782,-1.25337,0
Neg_2913,-0.51033,0
Neg_794,-1.14735,0
Neg_1435,-0.99695,0
Neg_520,-0.03182,0
Neg_4,-1.10683,0
Neg_228,-1.23792,0
Neg_977,-0.47864,0
Neg_618,-0.69994,0
Neg_1278,-0.71448,0
Neg_1858,-0.49137,0
Neg_479,-0.65495,0
Neg_957,0.3904,0
Neg_2917,-0.81066,0
Neg_1765,-0.491,0
Neg_1991,-0.52117,0
Neg_526,0.2446,0
Neg_1715,-0.86802,0
Neg_722,-0.20648,0
Neg_747,1.37569,0
Neg_2498,-0.49268,0
Neg_2636,-0.46267,0
Neg_1015,2.16344,0
Neg_785,-1.30537,0
Neg_560,1.24398,0
Neg_1254,0.13682,0
Neg_1430,0.65606,0
Neg_1253,-0.7232,0
Neg_2909,-0.04035,0
Neg_1540,-1.00104,0
Neg_997,0.11991,0
Neg_2812,0.44339,0
Neg_2694,-0.48037,0
Neg_420,-0.88408,0
Neg_92,0.03486,0
Neg_1822,-0.49264,0
Neg_678,-0.95068,0
Neg_952,-0.42006,0
Neg_1067,-0.55994,0
Neg_1023,1.3788,0
Neg_94,-0.38618,0
Neg_1575,1.22156,0
Neg_2350,-0.48683,0
Neg_2445,-0.87007,0
Neg_2226,0.34792,0
Neg_568,-1.14824,0
Neg_2515,-1.16609,0
Neg_1334,-0.78431,0
Neg_930,0.93158,0
Neg_354,1.53821,0
Neg_2604,-0.38548,0
Neg_69,-0.28949,0
Neg_2782,-1.12063,0
Neg_1205,0.1685,0
Neg_1269,-0.16457,0
Neg_1188,-0.29506,0
Neg_2705,-0.1386,0
Neg_2896,-0.70168,0
Neg_2890,-0.95166,0
Neg_2813,-0.68624,0
Neg_483,0.3903,0
Neg_2333,1.35444,0
Neg_1243,-0.34921,0
Neg_2268,0.79207,0
Neg_2001,-0.41005,0
Neg_783,-0.53011,0
Neg_1611,-0.54637,0
Neg_2424,1.03812,0
Neg_472,0.08446,0
Neg_1791,-1.00691,0
Neg_645,-0.27832,0
Neg_1781,-1.22651,0
Neg_205,-1.18257,0
Neg_2771,0.12177,0
Neg_1957,-0.66909,0
Neg_2408,0.91391,0
Neg_2298,0.19504,0
Neg_2301,-0.61786,0
Neg_2235,-0.72639,0
Neg_2056,-1.25168,0
Neg_803,0.64681,0
Neg_2461,1.10271,0
Neg_1185,-1.30628,0
Neg_1794,-1.26228,0
Neg_970,0.60662,0
Neg_1479,-1.22406,0
Neg_775,-0.26487,0
Neg_748,-0.435,0
Neg_1293,-0.1147,0
Neg_2907,-0.5216,0
Neg_626,-0.30311,0
Neg_1211,-0.74528,0
Neg_2029,-0.7998,0
Neg_2484,-0.71422,0
Neg_737,-1.4186,0
Neg_2637,-1.13549,0
Neg_493,-0.50842,0
Neg_1851,1.92172,0
Neg_275,-1.31386,0
Neg_606,-0.39042,0
Neg_1681,1.33267,0
Neg_861,-1.212,0
Neg_2800,-0.00911,0
Neg_390,-0.05316,0
Neg_950,1.01081,0
Neg_2285,2.01577,0
Neg_1066,-0.8161,0
Neg_1485,-0.52553,0
Neg_2718,0.47043,0
Neg_107,1.41429,0
Neg_2560,-1.17039,0
Neg_1520,1.05485,0
Neg_951,-0.57564,0
Neg_2753,0.23153,0
Neg_2737,-0.85413,0
Neg_2449,-0.99712,0
Neg_1538,-0.42074,0
Neg_1588,-0.20283,0
Neg_1070,-1.14107,0
Neg_1907,-1.42475,0
Neg_1444,0.94241,0
Neg_2536,-0.92803,0
Neg_1336,-0.22365,0
Neg_1125,-1.25838,0
Neg_1238,-0.37432,0
Neg_2438,-0.93112,0
Neg_2869,-0.27551,0
Neg_734,-0.64596,0
Neg_2747,-0.13397,0
Neg_2767,-1.05115,0
Neg_347,-0.5853,0
Neg_1890,-0.98847,0
Neg_2457,-1.00414,0
Neg_2919,-0.8249,0
Neg_2764,-0.85725,0
Neg_834,-1.42559,0
Neg_1570,0.2458,0
Neg_2750,-0.23611,0
Neg_290,-1.36446,0
Neg_862,-1.28534,0
Neg_2654,0.44364,0
Neg_597,-0.54355,0
Neg_353,0.54806,0
Neg_2500,-1.03883,0
Neg_1446,0.08639,0
Neg_842,-0.2995,0
Neg_53,-0.33505,0
Neg_291,-0.34399,0
Neg_1687,-0.76901,0
Neg_809,-0.69869,0
Neg_2858,-0.76684,0
Neg_1779,-0.98139,0
Neg_2114,-0.51958,0
Neg_327,1.43912,0
Neg_249,-0.55003,0
Neg_514,-0.1327,0
Neg_894,0.97313,0
Neg_1154,0.07502,0
Neg_1974,-1.31209,0
Neg_607,0.32702,0
Neg_1464,-1.14864,0
Neg_2840,-0.28143,0
Neg_2251,-0.48682,0
Neg_2517,-0.15432,0
Neg_1853,-0.74914,0
Neg_1312,-0.79511,0
Neg_2838,3.21917,0
Neg_1722,-0.08993,0
Neg_2116,-0.7497,0
Neg_2327,-0.91189,0
Neg_1128,-0.80578,0
Neg_1231,-1.12565,0
Neg_2384,0.11547,0
Neg_713,-1.13386,0
Neg_2475,-1.2255,0
Neg_545,-1.35553,0
Neg_1732,-0.99622,0
Neg_1703,-1.0207,0
Neg_2537,-1.18112,0
Neg_1601,0.66114,0
Neg_238,0.584,0
Neg_2704,2.25472,0
Neg_2652,-0.6347,0
Neg_1700,-0.75125,0
Neg_2744,-0.03585,0
Neg_43,-0.26032,0
Neg_235,-1.40732,0
Neg_1433,0.37167,0
Neg_1473,-1.13013,0
Neg_1047,-0.97704,0
Neg_2221,-0.88213,0
Neg_691,0.78298,0
Neg_128,-0.69756,0
Neg_1952,-0.67854,0
Neg_2059,-0.39677,0
Neg_661,-0.01845,0
Neg_1100,0.93451,0
Neg_2458,-1.14095,0
Neg_983,0.06732,0
Neg_2250,0.61456,0
Neg_674,-0.29589,0
Neg_2825,-0.48244,0
Neg_445,1.77008,0
Neg_640,-1.34401,0
Neg_1903,-1.18436,0
Neg_671,-0.58569,0
Neg_2147,-0.65623,0
Neg_475,2.28774,0
Neg_1302,-0.99327,0
Neg_2077,-0.75781,0
Neg_2040,-0.41654,0
Neg_2660,0.77985,0
Neg_2166,-0.93076,0
Neg_2376,-0.64234,0
Neg_1962,-1.44003,0
Neg_1000,-0.49155,0
Neg_250,-1.13047,0
Neg_1718,0.3032,0
Neg_750,-1.1285,0
Neg_1014,-0.12445,0
Neg_2399,-0.69979,0
Neg_561,-0.54994,0
Neg_1762,-0.77605,0
Neg_1449,-0.75127,0
Neg_237,-0.58296,0
Neg_345,0.08835,0
Neg_2511,-0.62951,0
Neg_2097,-1.06388,0
Neg_1966,0.00913,0
Neg_255,1.19841,0
Neg_2365,0.75708,0
Neg_1987,1.64095,0
Neg_2805,0.04885,0
Neg_2904,-1.22338,0
Neg_2872,-1.2089,0
Neg_2355,-0.64782,0
Neg_576,0.43841,0
Neg_2459,0.07392,0
Neg_971,-0.74489,0
Neg_898,0.18124,0
Neg_928,0.02674,0
Neg_2823,-0.69652,0
Neg_2364,-0.8872,0
Neg_2806,-0.25156,0
Neg_1871,-0.64977,0
Neg_50,-0.1784,0
Neg_2496,-0.099,0
Neg_1030,0.3198,0
Neg_1978,-0.51668,0
Neg_669,-0.02952,0
Neg_1341,0.55628,0
Neg_843,0.29034,0
Neg_761,0.07965,0
Neg_988,1.39823,0
Neg_2255,-0.81714,0
Neg_2557,-0.23191,0
Neg_2677,0.83553,0
Neg_18,1.21705,0
Neg_315,-0.68597,0
Neg_1741,-0.00087,0
Neg_2578,-1.17821,0
Neg_389,0.28107,0
Neg_210,-0.93309,0
Neg_2427,1.07217,0
Neg_2323,-0.58721,0
Neg_2007,-0.75658,0
Neg_891,-0.83714,0
Neg_387,-0.26494,0
Neg_741,-0.38785,0
Neg_362,-0.60151,0
Neg_1212,-1.22072,0
Neg_2057,-1.02608,0
Neg_468,-0.74697,0
Neg_2468,-0.19754,0
Neg_873,-0.55437,0
Neg_1079,-1.18302,0
Neg_1710,-1.02775,0
Neg_482,2.26978,0
Neg_121,-1.17685,0
Neg_2172,0.37415,0
Neg_1897,-1.28541,0
Neg_2690,-0.91295,0
Neg_42,-1.28713,0
Neg_1748,-0.48282,0
Neg_620,1.05938,0
Neg_2881,-0.57228,0
Neg_188,-0.90726,0
Neg_184,-0.99199,0
Neg_584,-0.73514,0
Neg_2423,-1.28699,0
Neg_2699,-1.291,0
Neg_147,-1.14006,0
Neg_1376,0.47399,0
Neg_2589,-0.16107,0
Neg_2501,0.42063,0
Neg_288,-0.4217,0
Neg_982,-1.36251,0
Neg_511,-0.90569,0
Neg_1308,0.39607,0
Neg_125,-0.86147,0
Neg_564,-0.23435,0
Neg_2039,-0.46035,0
Neg_1237,-0.86446,0
Neg_749,-0.78133,0
Neg_189,-0.0661,0
Neg_2815,1.60114,0
Neg_2573,0.10583,0
Neg_911,1.35118,0
Neg_2225,-0.73088,0
Neg_591,-0.64644,0
Neg_428,0.01116,0
Neg_739,-0.08328,0
Neg_449,1.46648,0
Neg_1358,-0.79833,0
Neg_707,0.42063,0
Neg_1196,0.35859,0
Neg_1113,-1.3654,0
Neg_1437,-0.92753,0
Neg_996,0.73947,0
Neg_2480,0.12469,0
Neg_2324,0.63803,0
Neg_2391,-0.09779,0
Neg_1084,-1.07055,0
Neg_1194,0.06604,0
Neg_908,-0.83437,0
Neg_638,-1.30195,0
Neg_2741,-0.05094,0
Neg_1368,-0.55842,0
Neg_1005,0.1109,0
Neg_2790,-0.68596,0
Neg_1572,-0.7899,0
Neg_1734,0.54492,0
Neg_435,-1.41851,0
Neg_409,1.20458,0
Neg_436,-0.17878,0
Neg_1409,-0.30707,0
Neg_1603,0.4653,0
Neg_2900,0.46335,0
Neg_469,0.60777,0
Neg_395,-0.20524,0
Neg_2006,-0.45193,0
Neg_2138,-0.66578,0
Neg_1534,0.99979,0
Neg_726,-0.451,0
Neg_2658,-0.93089,0
Neg_885,-0.94584,0
Neg_1364,-1.37155,0
Neg_2867,0.10897,0
Neg_1869,-1.12455,0
Neg_429,-0.74166,0
Neg_1518,0.25866,0
Neg_2431,-1.00412,0
Neg_788,0.1242,0
Neg_2574,-0.64078,0
Neg_1548,-0.36541,0
Neg_1959,-0.02484,0
Neg_1124,-0.28387,0
Neg_1324,0.10436,0
Neg_1533,1.01557,0
Neg_2429,0.64342,0
Neg_2123,-0.17838,0
Neg_384,0.60961,0
Neg_2551,0.31155,0
Neg_380,-0.87113,0
Neg_1697,0.8254,0
Neg_2382,-0.00455,0
Neg_193,-0.12452,0
Neg_392,-1.07544,0
Neg_1136,-0.41593,0
Neg_2371,0.34525,0
Neg_910,-0.41803,0
Neg_656,-0.76076,0
Neg_718,-0.6266,0
Neg_400,0.02205,0
Neg_742,2.05685,0
Neg_1273,-0.92736,0
Neg_2830,-1.29365,0
Neg_567,-1.02383,0
Neg_588,-1.29728,0
Neg_183,0.1727,0
Neg_2770,-0.33636,0
Neg_864,-0.2238,0
Neg_2883,1.76314,0
Neg_2689,-0.49616,0
Neg_1381,0.10335,0
Neg_829,1.24628,0
Neg_2495,-0.38507,0
Neg_1148,-1.00898,0
Neg_819,1.86361,0
Neg_2683,0.50954,0
Neg_1304,-0.61143,0
Neg_932,-0.24996,0
Neg_2003,-0.96401,0
Neg_1512,-0.75186,0
Neg_789,-0.82741,0
Neg_1705,0.04174,0
Neg_360,0.15425,0
Neg_2473,-0.23779,0
Neg_1567,-0.01048,0
Neg_2582,0.78497,0
Neg_980,-0.28826,0
Neg_2740,-0.67307,0
Neg_1041,-1.03334,0
Neg_2713,-0.32437,0
Neg_593,-0.44711,0
Neg_1882,0.65579,0
Neg_2760,0.33675,0
Neg_1296,-0.53082,0
Neg_784,1.34498,0
Neg_2205,2.53308,0
Neg_981,-0.61678,0
Neg_115,-0.04041,0
Neg_499,-0.43915,0
Neg_877,0.17337,0
Neg_594,-0.6174,0
Neg_596,-0.46644,0
Neg_156,-1.11853,0
Neg_1199,0.60727,0
Neg_1091,-0.10878,0
Neg_2380,-1.26968,0
Neg_1193,-0.05799,0
Neg_2038,-0.24406,0
Neg_796,-0.60014,0
Neg_583,-0.60092,0
Neg_1399,0.25696,0
Neg_773,-1.42581,0
Neg_2320,0.5123,0
Neg_2170,-0.59925,0
Neg_1443,-0.97179,0
Neg_1969,-0.30555,0
Neg_1220,-1.20868,0
Neg_1111,-0.78309,0
Neg_2065,-1.10277,0
Neg_1451,-0.73523,0
Neg_1328,-0.72469,0
Neg_140,-0.07578,0
Neg_258,-1.16631,0
Neg_175,-1.35614,0
Neg_2922,3.42086,0
Neg_577,-0.17898,0
Neg_1641,-0.60673,0
Neg_758,-0.76949,0
Neg_2195,-0.04482,0
Neg_157,-1.1544,0
Neg_2325,-0.98439,0
Neg_181,-1.02594,0
Neg_2641,-0.82795,0
Neg_1505,-0.45663,0
Neg_2608,-0.64634,0
Neg_2181,-1.09474,0
Neg_2798,-1.31479,0
Neg_924,0.88646,0
Neg_1138,-1.3873,0
Neg_2880,0.24683,0
Neg_2670,-1.04682,0
Neg_925,-0.21383,0
Neg_230,-0.8535,0
Neg_2071,0.7437,0
Neg_2650,-0.10889,0
Neg_841,-0.23827,0
Neg_2054,0.72515,0
Neg_146,-0.92742,0
Neg_162,0.71356,0
Neg_990,-0.42494,0
Neg_2024,-0.48618,0
Neg_155,-0.27386,0
Neg_1412,-0.99101,0
Neg_619,-0.63833,0
Neg_154,-0.90549,0
Neg_264,-1.00941,0
Neg_457,-0.89071,0
Neg_1529,-0.59936,0
Neg_1725,0.28183,0
Neg_582,-0.38741,0
Neg_2293,-1.03078,0
Neg_2023,-0.7277,0
Neg_1192,0.61208,0
Neg_1702,-1.10439,0
Neg_989,-0.91889,0
Neg_856,-0.20261,0
Neg_2460,0.69522,0
Neg_1967,-0.80063,0
Neg_1584,-1.07084,0
Neg_909,-0.256,0
Neg_517,-0.41447,0
Neg_2302,-0.55383,0
Neg_1633,1.26593,0
Neg_2563,0.77503,0
Neg_2911,-0.3879,0
Neg_1261,3.6645,0
Neg_2493,-1.35584,0
Neg_1707,-1.08483,0
Neg_2035,-1.37175,0
Neg_2507,-0.33893,0
Neg_2843,-0.61278,0
Neg_2279,-0.43563,0
Neg_633,-0.21642,0
Neg_1442,-0.96453,0
Neg_1910,0.10856,0
Neg_2307,-0.84373,0
Neg_1627,-0.68598,0
Neg_1043,-0.63806,0
Neg_851,0.51575,0
Neg_1342,-0.89014,0
Neg_507,-0.87372,0
Neg_2892,-0.84005,0
Neg_887,-1.16881,0
Neg_2177,1.3007,0
Neg_2875,-0.46155,0
Neg_187,-0.37865,0
Neg_731,-0.55092,0
Neg_2878,-0.21988,0
Neg_1195,-0.04981,0
Neg_2134,-0.69743,0
Neg_209,-1.43399,0
Neg_2339,-0.81275,0
Neg_1950,-0.66125,0
Neg_1521,-0.18305,0
Neg_2328,1.76963,0
Neg_504,-0.69989,0
Neg_1415,-1.17441,0
Neg_1244,-0.65727,0
Neg_2317,0.54465,0
Neg_1759,-0.42815,0
Neg_1105,-0.42812,0
Neg_1599,0.54138,0
Neg_349,0.35566,0
Neg_2091,-0.81791,0
Neg_2417,0.15337,0
Neg_100,0.57407,0
Neg_2420,-0.37594,0
Neg_1970,-0.96709,0
Neg_893,-0.93278,0
Neg_2534,0.63919,0
Neg_481,-0.74191,0
Neg_1894,-0.38113,0
Neg_627,-0.24279,0
Neg_2523,-0.39413,0
Neg_1173,-1.01597,0
Neg_2625,-0.43059,0
Neg_2452,-0.89472,0
Neg_754,-1.34282,0
Neg_2294,1.03928,0
Neg_2466,-0.09453,0
Neg_1017,-1.32141,0
Neg_539,-0.66368,0
Neg_2199,-0.21445,0
Neg_1739,-1.45001,0
Neg_1318,0.58505,0
Neg_2842,-0.38158,0
Neg_1817,-0.08722,0
Neg_1427,0.12798,0
Neg_60,-0.01911,0
Neg_1202,-1.23558,0
Neg_1417,0.49659,0
Neg_1392,-0.00902,0
Neg_1245,0.02598,0
Neg_1621,-0.4072,0
Neg_2101,-1.24641,0
Neg_1662,0.20683,0
Neg_967,-0.88061,0
Neg_1576,-0.56359,0
Neg_1044,0.40162,0
Neg_2674,-0.72169,0
Neg_81,-0.46103,0
Neg_1408,-0.32363,0
Neg_1528,0.95059,0
Neg_2218,-1.11369,0
Neg_913,-0.62146,0
Neg_1553,0.75201,0
Neg_1203,2.37606,0
Neg_2776,-0.27429,0
Neg_2133,-0.22293,0
Neg_1961,-1.18177,0
Neg_1895,0.18201,0
Neg_2043,-0.36876,0
Neg_334,-1.1422,0
Neg_2174,-1.43087,0
Neg_1792,1.05024,0
Neg_1052,-0.50105,0
Neg_1327,-1.23098,0
Neg_2663,-0.03408,0
Neg_644,-0.04072,0
Neg_2092,-0.62333,0
Neg_559,-0.51326,0
Neg_487,-0.93074,0
Neg_2018,-0.64903,0
Neg_1474,0.75576,0
Neg_1264,-0.94448,0
Neg_884,0.96432,0
Neg_1191,0.33619,0
Neg_1852,-0.9474,0
Neg_786,-1.29239,0
Neg_1686,-0.96022,0
Neg_2755,-1.19796,0
Neg_2143,-0.68526,0
Neg_2619,1.65415,0
Neg_1600,-0.43091,0
Neg_725,-0.72022,0
Neg_70,-0.98537,0
Neg_2340,-0.54822,0
Neg_1366,0.3812,0
Neg_458,-1.06165,0
Neg_744,-1.16931,0
Neg_2839,-0.9533,0
Neg_575,-0.06294,0
Neg_1839,-0.70109,0
Neg_2678,-0.77298,0
Neg_1204,-1.20141,0
Neg_2351,-0.89252,0
Neg_2899,-0.82264,0
Neg_2474,-0.76326,0
Neg_1760,-0.71541,0
Neg_369,-0.04999,0
Neg_2710,-0.00167,0
Neg_2852,-1.06896,0
Neg_1373,-0.76933,0
Neg_2807,-0.53438,0
Neg_543,-0.40071,0
Neg_1453,-0.08041,0
Neg_860,0.6703,0
Neg_223,0.37253,0
Neg_1842,-0.6249,0
Neg_1769,-0.69185,0
Neg_2295,-0.19415,0
Neg_1598,-0.3602,0
Neg_642,-0.50796,0
Neg_2592,-0.19057,0
Neg_2426,-0.71796,0
Neg_1004,-0.48802,0
Neg_2066,0.66873,0
Neg_1482,-0.61856,0
Neg_111,-1.09818,0
Neg_2546,-0.62645,0
Neg_2168,-0.36762,0
Neg_1605,-0.99225,0
Neg_2512,-0.22584,0
Neg_93,-0.41653,0
Neg_772,-1.19209,0
Neg_206,-0.63267,0
Neg_723,-1.10271,0
Neg_1946,-1.22526,0
Neg_2284,0.11977,0
Neg_2267,-1.14535,0
Neg_778,-0.3813,0
Neg_87,-0.80858,0
Neg_2746,1.86056,0
Neg_1171,0.11668,0
Neg_1671,-0.63379,0
Neg_2416,1.00422,0
Neg_1935,-0.20958,0
Neg_2891,-0.23485,0
Neg_1354,-0.53435,0
Neg_763,0.27838,0
Neg_1222,-0.99739,0
Neg_371,-0.57395,0
Neg_1955,-1.25872,0
Neg_2848,-0.37448,0
Neg_2766,-1.32019,0
Neg_2233,-0.19111,0
Neg_1833,-1.16516,0
Neg_1123,-1.06694,0
Neg_2809,-1.29277,0
Neg_2194,-0.71311,0
Neg_2144,-0.23238,0
Neg_27,-0.79952,0
Neg_2559,1.18912,0
Neg_2373,0.09122,0
Neg_2161,-1.06226,0
Neg_1954,-0.8132,0
Neg_23,0.08617,0
Neg_1075,-0.26528,0
Neg_2385,-0.27794,0
Neg_1821,-0.65448,0
Neg_2256,-1.2106,0
Neg_2171,-0.36235,0
Neg_921,-0.15098,0
Neg_832,-0.66922,0
Neg_552,-0.78852,0
Neg_1002,-0.24595,0
Neg_123,-1.30586,0
Neg_204,-0.58731,0
Neg_375,0.57598,0
Neg_372,-0.78736,0
Neg_1287,-0.70442,0
Neg_2125,-0.37469,0
Neg_74,-0.67605,0
Neg_871,-0.45121,0
Neg_694,-1.05863,0
Neg_824,-1.18651,0
Neg_2063,-1.01175,0
Neg_1031,-0.89286,0
Neg_332,-0.79135,0
Neg_1165,-0.03821,0
Neg_2186,0.42789,0
Neg_1986,-0.97119,0
Neg_2394,-0.30301,0
Neg_1379,-0.5245,0
Neg_2522,1.29539,0
Neg_1899,-0.0909,0
Neg_1322,-0.9588,0
Neg_2414,0.177,0
Neg_26,0.60687,0
Neg_1284,-0.59593,0
Neg_820,-1.2834,0
Neg_863,-1.10686,0
Neg_268,-0.15438,0
Neg_2153,0.04169,0
Neg_63,-0.05773,0
Neg_687,-1.15422,0
Neg_1297,0.58684,0
Neg_1556,-1.02561,0
Neg_2455,-0.77121,0
Neg_1016,0.18498,0
Neg_366,-1.45322,0
Neg_641,1.12543,0
Neg_2874,-0.00328,0
Neg_948,-0.62171,0
Neg_2780,-0.64742,0
Neg_760,-0.73419,0
Neg_1782,-0.61846,0
Neg_2735,-0.1756,0
Neg_705,-0.89192,0
Neg_764,-1.40005,0
Neg_1582,2.11194,0
Neg_1061,-0.77124,0
Neg_2183,-0.13521,0
Neg_1543,-0.23961,0
Neg_1964,-1.21124,0
Neg_1330,0.7578,0
Neg_2411,-1.07769,0
Neg_25,-0.29823,0
Neg_1463,-1.01209,0
Neg_1738,0.58319,0
Neg_2261,-0.60916,0
Neg_1416,-1.03991,0
Neg_2389,-1.21642,0
Neg_2905,0.09301,0
