,Aliphatic_Index,y
Neg_1230,0.99247,0
Neg_1906,0.10603,0
Neg_2554,0.34245,0
Neg_348,-0.8189,0
Neg_477,0.10097,0
Neg_67,0.19692,0
Neg_2639,-0.04056,0
Neg_2012,-0.30424,0
Neg_1028,1.41787,0
Neg_1874,-0.11614,0
Neg_1109,1.4349,0
Neg_2529,1.28977,0
Neg_2141,1.48065,0
Neg_2462,1.70269,0
Neg_2011,-0.56994,0
Neg_377,0.29084,0
Neg_90,-0.03097,0
Neg_1506,-0.02619,0
Neg_767,0.27543,0
Neg_434,0.76517,0
Neg_1460,-0.00311,0
Neg_1666,-0.13456,0
Neg_126,-0.03097,0
Neg_2668,-2.35373,0
Neg_1674,0.77925,0
Neg_2140,-0.59939,0
Neg_323,0.1762,0
Neg_2514,-0.38141,0
Neg_598,0.49999,0
Neg_2337,0.99704,0
Neg_497,2.06851,0
Neg_2693,-1.10598,0
Neg_1651,-0.35866,0
Neg_2347,0.27269,0
Neg_68,-0.31785,0
Neg_318,1.82224,0
Neg_2441,1.15453,0
Neg_2136,0.90822,0
Neg_870,0.57777,0
Neg_699,-0.8673,0
Neg_1726,-2.12002,0
Neg_1325,-0.56293,0
Neg_2002,-0.20085,0
Neg_519,-1.58579,0
Neg_199,0.11236,0
Neg_471,0.73073,0
Neg_1673,-1.14127,0
Neg_272,1.11135,0
Neg_118,-0.69334,0
Neg_135,-0.73902,0
Neg_2502,-0.33947,0
Neg_2787,0.49999,0
Neg_546,0.21873,0
Neg_127,-0.15967,0
Neg_1784,1.07082,0
Neg_439,1.32948,0
Neg_535,-0.68574,0
Neg_227,0.41901,0
Neg_2299,1.15941,0
Neg_2627,-1.85223,0
Neg_1982,2.70512,0
Neg_1382,-1.20549,0
Neg_2090,1.09146,0
Neg_1532,-1.00326,0
Neg_527,1.88069,0
Neg_11,2.43727,0
Neg_1246,2.30707,0
Neg_2525,-0.60253,0
Neg_2818,0.71869,0
Neg_1920,1.02562,0
Neg_918,-0.21105,0
Neg_102,-0.34905,0
Neg_2621,0.70135,0
Neg_1585,-0.51908,0
Neg_266,0.24664,0
Neg_710,1.50408,0
Neg_712,-0.2779,0
Neg_24,-0.25294,0
Neg_170,1.67143,0
Neg_721,0.0496,0
Neg_1365,0.54723,0
Neg_1735,0.99046,0
Neg_954,-0.56732,0
Neg_1993,1.38524,0
Neg_1652,0.46372,0
Neg_2306,1.54758,0
Neg_2479,-1.26159,0
Neg_423,1.43997,0
Neg_2799,0.02936,0
Neg_822,0.05404,0
Neg_931,-0.87837,0
Neg_2497,1.18383,0
Neg_2925,-0.92643,0
Neg_267,-0.75788,0
Neg_242,-1.57788,0
Neg_233,-0.72649,0
Neg_1868,2.47975,0
Neg_2032,1.14352,0
Neg_2720,-0.53323,0
Neg_2343,-1.05733,0
Neg_2055,-0.66137,0
Neg_2624,0.29074,0
Neg_745,0.87645,0
Neg_2850,-0.45025,0
Neg_1483,-0.10442,0
Neg_2708,-0.0086,0
Neg_2131,0.70855,0
Neg_440,0.23638,0
Neg_793,0.27706,0
Neg_2000,0.56101,0
Neg_328,-0.99641,0
Neg_2022,-0.13456,0
Neg_1676,2.37916,0
Neg_47,0.4894,0
Neg_889,-0.48613,0
Neg_2715,0.6168,0
Neg_2214,0.84262,0
Neg_1579,1.22073,0
Neg_878,-0.69205,0
Neg_2103,1.04166,0
Neg_1114,1.01055,0
Neg_681,-0.75985,0
Neg_346,0.27288,0
Neg_2532,0.10311,0
Neg_1669,0.60007,0
Neg_949,0.85159,0
Neg_1081,1.64912,0
Neg_501,2.28524,0
Neg_2079,1.27818,0
Neg_2360,0.3944,0
Neg_1492,-0.11614,0
Neg_1400,-0.15034,0
Neg_840,1.34735,0
Neg_1343,0.01686,0
Neg_1169,-0.45097,0
Neg_1095,1.10297,0
Neg_2160,-0.3075,0
Neg_1886,0.24135,0
Neg_462,1.01948,0
Neg_1618,0.99994,0
Neg_1638,0.86827,0
Neg_335,2.00118,0
Neg_2543,1.36866,0
Neg_1503,1.58499,0
Neg_2634,0.70429,0
Neg_1295,0.16109,0
Neg_1778,-1.64279,0
Neg_1420,1.19136,0
Neg_2915,2.02206,0
Neg_823,0.07565,0
Neg_1675,-0.40994,0
Neg_589,0.43696,0
Neg_1481,1.57279,0
Neg_2342,-0.75806,0
Neg_1054,-1.8302,0
Neg_2098,0.229,0
Neg_2847,-0.91707,0
Neg_2645,-0.09872,0
Neg_1236,0.13062,0
Neg_1108,0.52078,0
Neg_2375,-0.93401,0
Neg_1516,-0.99964,0
Neg_1038,-0.95051,0
Neg_2217,-1.53151,0
Neg_2728,0.47998,0
Neg_1386,0.10918,0
Neg_1513,1.70974,0
Neg_816,1.93617,0
Neg_2754,0.26006,0
Neg_363,0.45968,0
Neg_2326,0.4723,0
Neg_2442,0.228,0
Neg_2080,-1.73303,0
Neg_1213,-0.23884,0
Neg_2687,2.66539,0
Neg_1636,1.26786,0
Neg_1037,0.20087,0
Neg_36,-0.14809,0
Neg_1469,0.90538,0
Neg_1928,-1.86729,0
Neg_916,-0.5195,0
Neg_1155,0.67629,0
Neg_2793,0.34868,0
Neg_2052,-0.21105,0
Neg_1029,0.57652,0
Neg_2685,-0.0542,0
Neg_280,0.19692,0
Neg_2924,-0.51245,0
Neg_1552,0.41475,0
Neg_2150,0.00261,0
Neg_1454,0.64773,0
Neg_1438,-0.40711,0
Neg_2910,0.07993,0
Neg_2210,0.70978,0
Neg_284,0.61843,0
Neg_2162,0.77341,0
Neg_740,0.65839,0
Neg_1850,0.40091,0
Neg_2864,-0.18191,0
Neg_2319,0.00937,0
Neg_2530,-0.18403,0
Neg_2094,-0.74518,0
Neg_321,-2.08661,0
Neg_2126,-0.51908,0
Neg_15,0.34056,0
Neg_1360,-1.06586,0
Neg_2640,0.173,0
Neg_1251,-1.129,0
Neg_830,-1.22371,0
Neg_782,-1.59307,0
Neg_2913,-1.72566,0
Neg_794,0.13394,0
Neg_1435,0.59397,0
Neg_520,1.0509,0
Neg_4,0.56443,0
Neg_228,-0.51162,0
Neg_977,0.31531,0
Neg_618,0.56155,0
Neg_1278,1.26074,0
Neg_1858,-1.32469,0
Neg_479,1.55166,0
Neg_957,-1.59307,0
Neg_2917,-0.85335,0
Neg_1765,0.4876,0
Neg_1991,-0.50093,0
Neg_526,-0.28561,0
Neg_1715,-0.7791,0
Neg_722,0.01656,0
Neg_747,0.5369,0
Neg_2498,1.94472,0
Neg_2636,-0.12228,0
Neg_1015,-0.03097,0
Neg_785,0.84262,0
Neg_560,-0.11614,0
Neg_1254,-0.17753,0
Neg_1430,0.4621,0
Neg_1253,0.76912,0
Neg_2909,1.19679,0
Neg_1540,-0.02179,0
Neg_997,1.00194,0
Neg_2812,0.67204,0
Neg_2694,-0.79752,0
Neg_420,-1.09075,0
Neg_92,-0.055,0
Neg_1822,-0.31785,0
Neg_678,0.56984,0
Neg_952,-0.51024,0
Neg_1067,0.32524,0
Neg_1023,0.25963,0
Neg_94,0.31531,0
Neg_1575,-0.84172,0
Neg_2350,-0.06935,0
Neg_2445,0.40252,0
Neg_2226,0.47766,0
Neg_568,0.33445,0
Neg_2515,-0.28972,0
Neg_1334,0.04302,0
Neg_930,1.30975,0
Neg_354,-1.53151,0
Neg_2604,-0.46604,0
Neg_69,0.0075,0
Neg_2782,-0.13833,0
Neg_1205,-0.45629,0
Neg_1269,-1.43976,0
Neg_1188,-0.08421,0
Neg_2705,0.20284,0
Neg_2896,1.06473,0
Neg_2890,1.10147,0
Neg_2813,2.23835,0
Neg_483,0.08073,0
Neg_2333,0.91292,0
Neg_1243,-0.02867,0
Neg_2268,2.39297,0
Neg_2001,0.28603,0
Neg_783,0.10918,0
Neg_1611,0.78454,0
Neg_2424,-0.07931,0
Neg_472,-1.11185,0
Neg_1791,0.19692,0
Neg_645,-1.69446,0
Neg_1781,1.05487,0
Neg_205,-0.9159,0
Neg_2771,0.64246,0
Neg_1957,-0.38473,0
Neg_2408,0.55208,0
Neg_2298,0.82305,0
Neg_2301,2.66921,0
Neg_2235,0.99388,0
Neg_2056,0.85297,0
Neg_803,1.09855,0
Neg_2461,0.77857,0
Neg_1185,-0.5173,0
Neg_1794,1.32027,0
Neg_970,0.66345,0
Neg_1479,-0.93312,0
Neg_775,-0.8942,0
Neg_748,0.32951,0
Neg_1293,1.54806,0
Neg_2907,-0.01179,0
Neg_626,0.30741,0
Neg_1211,0.31143,0
Neg_2029,-0.87118,0
Neg_2484,1.06548,0
Neg_737,-0.41693,0
Neg_2637,-1.43448,0
Neg_493,-1.26327,0
Neg_1851,-2.03789,0
Neg_275,0.93052,0
Neg_606,0.76844,0
Neg_1681,0.56483,0
Neg_861,0.03118,0
Neg_2800,0.20091,0
Neg_390,-0.70793,0
Neg_950,-0.73902,0
Neg_2285,1.30185,0
Neg_1066,0.12077,0
Neg_1485,1.79983,0
Neg_2718,-0.97746,0
Neg_107,0.6807,0
Neg_2560,0.04056,0
Neg_1520,0.82418,0
Neg_951,0.53443,0
Neg_2753,-0.43141,0
Neg_2737,0.34991,0
Neg_2449,-1.01253,0
Neg_1538,-0.67367,0
Neg_1588,-0.52028,0
Neg_1070,1.45426,0
Neg_1907,-0.38996,0
Neg_1444,0.44722,0
Neg_2536,0.69973,0
Neg_1336,2.20237,0
Neg_1125,2.41329,0
Neg_1238,0.03717,0
Neg_2438,0.20667,0
Neg_2869,0.04123,0
Neg_734,0.19692,0
Neg_2747,0.77968,0
Neg_2767,-0.65019,0
Neg_347,-0.00197,0
Neg_1890,-0.04585,0
Neg_2457,0.77356,0
Neg_2919,1.73795,0
Neg_2764,-0.11966,0
Neg_834,0.27979,0
Neg_1570,1.44484,0
Neg_2750,-0.60109,0
Neg_290,-0.46604,0
Neg_862,0.9717,0
Neg_2654,-1.30449,0
Neg_597,0.88274,0
Neg_353,0.46813,0
Neg_2500,-0.27064,0
Neg_1446,1.0072,0
Neg_842,-0.1213,0
Neg_53,0.38918,0
Neg_291,-0.61709,0
Neg_1687,-0.33137,0
Neg_809,0.23007,0
Neg_2858,0.94947,0
Neg_1779,-0.55549,0
Neg_2114,0.49157,0
Neg_327,0.23836,0
Neg_249,-0.69846,0
Neg_514,0.45968,0
Neg_894,1.50777,0
Neg_1154,0.97037,0
Neg_1974,-0.02647,0
Neg_607,0.6618,0
Neg_1464,-1.37208,0
Neg_2840,-0.3003,0
Neg_2251,0.41653,0
Neg_2517,-0.6152,0
Neg_1853,-0.53312,0
Neg_1312,-0.89696,0
Neg_2838,0.64314,0
Neg_1722,1.05877,0
Neg_2116,1.72173,0
Neg_2327,0.17004,0
Neg_1128,0.19692,0
Neg_1231,1.34735,0
Neg_2384,3.72266,0
Neg_713,-0.13456,0
Neg_2475,1.66017,0
Neg_545,0.87518,0
Neg_1732,0.49197,0
Neg_1703,2.53604,0
Neg_2537,0.15792,0
Neg_1601,-0.28476,0
Neg_238,1.34053,0
Neg_2704,2.03847,0
Neg_2652,1.77782,0
Neg_1700,0.52177,0
Neg_2744,0.10936,0
Neg_43,-0.8942,0
Neg_235,1.85432,0
Neg_1433,0.10024,0
Neg_1473,-0.35074,0
Neg_1047,-0.68702,0
Neg_2221,0.35291,0
Neg_691,1.37217,0
Neg_128,1.20577,0
Neg_1952,0.9163,0
Neg_2059,-1.36364,0
Neg_661,0.30875,0
Neg_1100,1.12157,0
Neg_2458,-1.64463,0
Neg_983,0.35161,0
Neg_2250,3.39777,0
Neg_674,0.10167,0
Neg_2825,-0.0625,0
Neg_445,0.96712,0
Neg_640,-0.16063,0
Neg_1903,0.58605,0
Neg_671,-1.43976,0
Neg_2147,1.65153,0
Neg_475,-1.1511,0
Neg_1302,0.89262,0
Neg_2077,-1.078,0
Neg_2040,0.70795,0
Neg_2660,1.16768,0
Neg_2166,0.36266,0
Neg_2376,-0.35853,0
Neg_1962,0.21494,0
Neg_1000,0.71782,0
Neg_250,-0.20182,0
Neg_1718,0.77701,0
Neg_750,0.28235,0
Neg_1014,0.77569,0
Neg_2399,0.30627,0
Neg_561,0.81313,0
Neg_1762,-0.34973,0
Neg_1449,-0.04932,0
Neg_237,-0.11054,0
Neg_345,-0.15034,0
Neg_2511,0.61956,0
Neg_2097,-0.73663,0
Neg_1966,-0.76692,0
Neg_255,-0.3698,0
Neg_2365,0.69888,0
Neg_1987,-0.17356,0
Neg_2805,-0.46604,0
Neg_2904,0.05486,0
Neg_2872,1.10637,0
Neg_2355,1.49522,0
Neg_576,0.29514,0
Neg_2459,0.17206,0
Neg_971,0.66886,0
Neg_898,-0.65019,0
Neg_928,-1.27264,0
Neg_2823,-0.11765,0
Neg_2364,0.65862,0
Neg_2806,2.23552,0
Neg_1871,1.13611,0
Neg_50,0.92302,0
Neg_2496,1.03906,0
Neg_1030,-0.25389,0
Neg_1978,0.01803,0
Neg_669,-0.77296,0
Neg_1341,0.51514,0
Neg_843,0.11405,0
Neg_761,0.78137,0
Neg_988,0.24428,0
Neg_2255,0.69635,0
Neg_2557,-1.48503,0
Neg_2677,0.19692,0
Neg_18,0.5505,0
Neg_315,0.11045,0
Neg_1741,0.29636,0
Neg_2578,1.85432,0
Neg_389,1.12427,0
Neg_210,-0.2428,0
Neg_2427,0.69839,0
Neg_2323,0.77306,0
Neg_2007,1.13439,0
Neg_891,0.63387,0
Neg_387,1.31369,0
Neg_741,1.43208,0
Neg_362,-2.12344,0
Neg_1212,-2.45492,0
Neg_2057,0.5869,0
Neg_468,2.63566,0
Neg_2468,-0.60218,0
Neg_873,0.61127,0
Neg_1079,0.0583,0
Neg_1710,-0.77296,0
Neg_482,0.56984,0
Neg_121,0.84607,0
Neg_2172,-0.01956,0
Neg_1897,2.56005,0
Neg_2690,-1.10747,0
Neg_42,1.53941,0
Neg_1748,0.50946,0
Neg_620,0.88314,0
Neg_2881,-0.38317,0
Neg_188,-0.13456,0
Neg_184,0.16709,0
Neg_584,2.51728,0
Neg_2423,-0.6799,0
Neg_2699,0.30202,0
Neg_147,-0.21955,0
Neg_1376,0.77194,0
Neg_2589,-0.26822,0
Neg_2501,-0.90561,0
Neg_288,0.914,0
Neg_982,0.45139,0
Neg_511,0.73157,0
Neg_1308,-0.09312,0
Neg_125,1.38846,0
Neg_564,0.25097,0
Neg_2039,0.38862,0
Neg_1237,1.62372,0
Neg_749,0.8313,0
Neg_189,0.77701,0
Neg_2815,0.09224,0
Neg_2573,-0.16218,0
Neg_911,-0.98536,0
Neg_2225,-0.09556,0
Neg_591,0.69414,0
Neg_428,0.67572,0
Neg_739,1.0206,0
Neg_449,0.56984,0
Neg_1358,0.81154,0
Neg_707,-1.51941,0
Neg_1196,0.89626,0
Neg_1113,1.69306,0
Neg_1437,-0.86532,0
Neg_996,0.36266,0
Neg_2480,-0.11614,0
Neg_2324,0.98419,0
Neg_2391,-1.3684,0
Neg_1084,-0.8725,0
Neg_1194,-0.19483,0
Neg_908,-0.65756,0
Neg_638,-0.413,0
Neg_2741,0.43696,0
Neg_1368,-0.75272,0
Neg_1005,1.07082,0
Neg_2790,1.01378,0
Neg_1572,-0.09224,0
Neg_1734,0.39261,0
Neg_435,0.04722,0
Neg_409,-1.129,0
Neg_436,0.91753,0
Neg_1409,0.43216,0
Neg_1603,0.35545,0
Neg_2900,-0.4137,0
Neg_469,0.22501,0
Neg_395,-1.60005,0
Neg_2006,-0.35041,0
Neg_2138,0.00245,0
Neg_1534,-0.83895,0
Neg_726,-0.95712,0
Neg_2658,0.76999,0
Neg_885,-0.33345,0
Neg_1364,0.14628,0
Neg_2867,-1.05534,0
Neg_1869,1.27108,0
Neg_429,-1.57694,0
Neg_1518,1.01349,0
Neg_2431,0.27441,0
Neg_788,-1.02541,0
Neg_2574,0.18266,0
Neg_1548,0.84303,0
Neg_1959,-0.73613,0
Neg_1124,0.95524,0
Neg_1324,1.00194,0
Neg_1533,-0.6081,0
Neg_2429,1.24986,0
Neg_2123,0.31143,0
Neg_384,2.19906,0
Neg_2551,0.77701,0
Neg_380,1.08319,0
Neg_1697,1.45305,0
Neg_2382,-0.3003,0
Neg_193,0.86993,0
Neg_392,-0.37053,0
Neg_1136,0.31746,0
Neg_2371,1.13611,0
Neg_910,-0.9421,0
Neg_656,-0.25886,0
Neg_718,-1.92949,0
Neg_400,0.21484,0
Neg_742,1.07082,0
Neg_1273,0.67723,0
Neg_2830,-0.05971,0
Neg_567,1.21019,0
Neg_588,0.82145,0
Neg_183,1.80848,0
Neg_2770,-0.57428,0
Neg_864,1.91282,0
Neg_2883,1.45305,0
Neg_2689,-1.91626,0
Neg_1381,1.07203,0
Neg_829,0.35545,0
Neg_2495,-1.03577,0
Neg_1148,2.51728,0
Neg_819,0.99247,0
Neg_2683,-0.65019,0
Neg_1304,-0.13456,0
Neg_932,-0.12938,0
Neg_2003,-1.01976,0
Neg_1512,0.21978,0
Neg_789,2.41457,0
Neg_1705,0.70952,0
Neg_360,-0.51466,0
Neg_2473,0.48165,0
Neg_1567,-0.2076,0
Neg_2582,-0.1117,0
Neg_980,0.35731,0
Neg_2740,0.63387,0
Neg_1041,-0.17935,0
Neg_2713,0.89741,0
Neg_593,0.23989,0
Neg_1882,0.04499,0
Neg_2760,0.0075,0
Neg_1296,-1.45012,0
Neg_784,-0.50093,0
Neg_2205,1.31566,0
Neg_981,-0.03985,0
Neg_115,-0.13982,0
Neg_499,1.03921,0
Neg_877,0.51262,0
Neg_594,-0.17356,0
Neg_596,0.41511,0
Neg_156,1.92535,0
Neg_1199,1.54446,0
Neg_1091,-0.69707,0
Neg_2380,-0.80915,0
Neg_1193,0.23942,0
Neg_2038,0.08868,0
Neg_796,0.998,0
Neg_583,0.30239,0
Neg_1399,-0.68875,0
Neg_773,-1.0185,0
Neg_2320,-1.39562,0
Neg_2170,1.37495,0
Neg_1443,0.01009,0
Neg_1969,0.93638,0
Neg_1220,-0.1097,0
Neg_1111,0.83999,0
Neg_2065,-0.78705,0
Neg_1451,0.60345,0
Neg_1328,0.1523,0
Neg_140,0.44066,0
Neg_258,-0.50093,0
Neg_175,-0.0542,0
Neg_2922,0.4621,0
Neg_577,-0.10873,0
Neg_1641,0.69046,0
Neg_758,-0.08044,0
Neg_2195,-0.11614,0
Neg_157,-0.04956,0
Neg_2325,1.44283,0
Neg_181,0.16901,0
Neg_2641,0.40356,0
Neg_1505,-1.2297,0
Neg_2608,0.35451,0
Neg_2181,0.33473,0
Neg_2798,-0.39683,0
Neg_924,-0.54137,0
Neg_1138,0.01493,0
Neg_2880,-0.10442,0
Neg_2670,-0.09773,0
Neg_925,-0.38648,0
Neg_230,0.37302,0
Neg_2071,-0.45025,0
Neg_2650,-0.48972,0
Neg_841,1.99191,0
Neg_2054,0.55854,0
Neg_146,-0.39716,0
Neg_162,-0.38777,0
Neg_990,1.36475,0
Neg_2024,1.41511,0
Neg_155,2.06794,0
Neg_1412,-0.42342,0
Neg_619,0.19692,0
Neg_154,0.29811,0
Neg_264,-0.37698,0
Neg_457,-0.3003,0
Neg_1529,-0.06935,0
Neg_1725,-0.03511,0
Neg_582,2.19616,0
Neg_2293,0.09493,0
Neg_2023,-0.47957,0
Neg_1192,0.12187,0
Neg_1702,0.00261,0
Neg_989,-0.0609,0
Neg_856,-0.32338,0
Neg_2460,0.7823,0
Neg_1967,-0.05254,0
Neg_1584,-0.62073,0
Neg_909,-0.15201,0
Neg_517,1.1398,0
Neg_2302,1.06548,0
Neg_1633,2.1603,0
Neg_2563,0.13062,0
Neg_2911,-0.1879,0
Neg_1261,2.05689,0
Neg_2493,0.40491,0
Neg_1707,0.71326,0
Neg_2035,1.35029,0
Neg_2507,1.1861,0
Neg_2843,-0.80377,0
Neg_2279,0.57691,0
Neg_633,0.42985,0
Neg_1442,1.03943,0
Neg_1910,-0.9723,0
Neg_2307,0.77177,0
Neg_1627,1.06114,0
Neg_1043,0.39191,0
Neg_851,-0.3427,0
Neg_1342,0.12984,0
Neg_507,-0.89573,0
Neg_2892,0.77877,0
Neg_887,-0.86901,0
Neg_2177,0.17482,0
Neg_2875,-2.12344,0
Neg_187,1.18307,0
Neg_731,1.73155,0
Neg_2878,0.04722,0
Neg_1195,0.42641,0
Neg_2134,0.49351,0
Neg_209,1.5581,0
Neg_2339,-1.09305,0
Neg_1950,-1.14084,0
Neg_1521,0.77903,0
Neg_2328,0.17237,0
Neg_504,-0.00277,0
Neg_1415,-0.21476,0
Neg_1244,0.62706,0
Neg_2317,-0.3003,0
Neg_1759,1.95226,0
Neg_1105,-0.43289,0
Neg_1599,-0.234,0
Neg_349,-0.6509,0
Neg_2091,-0.46604,0
Neg_2417,0.62464,0
Neg_100,1.00194,0
Neg_2420,1.25766,0
Neg_1970,0.03431,0
Neg_893,2.19115,0
Neg_2534,-0.67913,0
Neg_481,2.29159,0
Neg_1894,-0.71815,0
Neg_627,1.1057,0
Neg_2523,-0.08986,0
Neg_1173,1.08087,0
Neg_2625,0.08046,0
Neg_2452,-1.15662,0
Neg_754,-1.03922,0
Neg_2294,0.64773,0
Neg_2466,0.83662,0
Neg_1017,0.16329,0
Neg_539,-0.09872,0
Neg_2199,-1.0139,0
Neg_1739,-2.45492,0
Neg_1318,0.49958,0
Neg_2842,0.20848,0
Neg_1817,-0.31664,0
Neg_1427,-0.10442,0
Neg_60,0.57283,0
Neg_1202,1.38023,0
Neg_1417,0.04809,0
Neg_1392,-1.32789,0
Neg_1245,-0.66861,0
Neg_1621,-0.10442,0
Neg_2101,0.54531,0
Neg_1662,-0.62035,0
Neg_967,-1.01171,0
Neg_1576,0.00245,0
Neg_1044,1.60857,0
Neg_2674,0.30741,0
Neg_81,-0.31305,0
Neg_1408,1.22782,0
Neg_1528,-0.66247,0
Neg_2218,0.96158,0
Neg_913,0.0653,0
Neg_1553,0.41791,0
Neg_1203,0.31531,0
Neg_2776,0.26322,0
Neg_2133,-0.75608,0
Neg_1961,-0.38104,0
Neg_1895,0.5869,0
Neg_2043,-0.0625,0
Neg_334,-0.60134,0
Neg_2174,-0.26986,0
Neg_1792,-1.39315,0
Neg_1052,0.0075,0
Neg_1327,-2.12344,0
Neg_2663,0.77903,0
Neg_644,1.14647,0
Neg_2092,-1.00193,0
Neg_559,0.87997,0
Neg_487,0.11991,0
Neg_2018,1.17519,0
Neg_1474,0.84818,0
Neg_1264,0.604,0
Neg_884,0.78096,0
Neg_1191,0.74212,0
Neg_1852,0.12468,0
Neg_786,0.77341,0
Neg_1686,0.67993,0
Neg_2755,1.29362,0
Neg_2143,0.47661,0
Neg_2619,-0.12535,0
Neg_1600,0.30271,0
Neg_725,-0.55483,0
Neg_70,-0.30355,0
Neg_2340,0.15088,0
Neg_1366,-0.09036,0
Neg_458,-0.50033,0
Neg_744,0.48019,0
Neg_2839,-1.19788,0
Neg_575,0.91753,0
Neg_1839,0.43369,0
Neg_2678,0.31411,0
Neg_1204,0.69809,0
Neg_2351,0.15867,0
Neg_2899,-0.19483,0
Neg_2474,-0.06895,0
Neg_1760,1.01378,0
Neg_369,-0.13456,0
Neg_2710,-0.28895,0
Neg_2852,-0.56469,0
Neg_1373,0.32441,0
Neg_2807,0.51753,0
Neg_543,-1.08668,0
Neg_1453,-0.76069,0
Neg_860,0.06801,0
Neg_223,-0.23966,0
Neg_1842,1.11135,0
Neg_1769,2.86533,0
Neg_2295,0.31192,0
Neg_1598,0.06187,0
Neg_642,0.10484,0
Neg_2592,1.46759,0
Neg_2426,0.14372,0
Neg_1004,-0.42626,0
Neg_2066,1.57809,0
Neg_1482,-0.07931,0
Neg_111,1.45936,0
Neg_2546,-0.3455,0
Neg_2168,0.03328,0
Neg_1605,-0.82302,0
Neg_2512,0.13062,0
Neg_93,-1.29474,0
Neg_772,0.91881,0
Neg_206,0.24212,0
Neg_723,-0.57653,0
Neg_1946,-0.17223,0
Neg_2284,-0.4137,0
Neg_2267,0.77815,0
Neg_778,0.02281,0
Neg_87,0.34316,0
Neg_2746,2.93715,0
Neg_1171,1.12157,0
Neg_1671,0.39296,0
Neg_2416,-0.03511,0
Neg_1935,-1.39121,0
Neg_2891,0.57914,0
Neg_1354,0.03118,0
Neg_763,-0.03097,0
Neg_1222,1.64438,0
Neg_371,-0.97833,0
Neg_1955,-0.17356,0
Neg_2848,0.94827,0
Neg_2766,0.63258,0
Neg_2233,0.40133,0
Neg_1833,0.67405,0
Neg_1123,-0.3003,0
Neg_2809,-1.6895,0
Neg_2194,-1.0838,0
Neg_2144,0.05486,0
Neg_27,1.16792,0
Neg_2559,-0.03097,0
Neg_2373,-0.73122,0
Neg_2161,0.01753,0
Neg_1954,0.48789,0
Neg_23,1.15282,0
Neg_1075,-0.15272,0
Neg_2385,-1.08102,0
Neg_1821,1.41816,0
Neg_2256,-0.36168,0
Neg_2171,0.38918,0
Neg_921,0.9163,0
Neg_832,1.77782,0
Neg_552,0.60325,0
Neg_1002,-0.64453,0
Neg_123,0.22282,0
Neg_204,0.18831,0
Neg_375,2.47584,0
Neg_372,0.24296,0
Neg_1287,-0.51576,0
Neg_2125,-1.06981,0
Neg_74,1.24206,0
Neg_871,0.64616,0
Neg_694,-0.59662,0
Neg_824,-0.07241,0
Neg_2063,2.29304,0
Neg_1031,1.23987,0
Neg_332,1.14896,0
Neg_1165,0.8806,0
Neg_2186,1.14036,0
Neg_1986,-0.19985,0
Neg_2394,0.55787,0
Neg_1379,0.06756,0
Neg_2522,-1.05962,0
Neg_1899,1.45426,0
Neg_1322,-0.49872,0
Neg_2414,0.02397,0
Neg_26,0.78137,0
Neg_1284,0.53196,0
Neg_820,0.09493,0
Neg_863,-0.81148,0
Neg_268,2.6557,0
Neg_2153,-1.11283,0
Neg_63,1.10849,0
Neg_687,-1.05366,0
Neg_1297,1.23057,0
Neg_1556,-0.50604,0
Neg_2455,0.50345,0
Neg_1016,-0.10141,0
Neg_366,0.4816,0
Neg_641,-0.62457,0
Neg_2874,-0.72386,0
Neg_948,-0.083,0
Neg_2780,0.23836,0
Neg_760,1.08238,0
Neg_1782,0.3092,0
Neg_2735,0.09421,0
Neg_705,-0.03007,0
Neg_764,0.17102,0
Neg_1582,0.13062,0
Neg_1061,-0.22326,0
Neg_2183,0.49982,0
Neg_1543,-1.64279,0
Neg_1964,0.35965,0
Neg_1330,-1.42559,0
Neg_2411,-0.32757,0
Neg_25,1.45909,0
Neg_1463,1.476,0
Neg_1738,0.35161,0
Neg_2261,0.20284,0
Neg_1416,1.71927,0
Neg_2389,0.95299,0
Neg_2905,0.5869,0
Neg_1488,-0.57653,0
Neg_180,0.73834,0
Neg_557,-0.09853,0
Neg_1595,0.25937,0
Neg_1103,0.6781,0
Neg_510,-0.3003,0
Neg_2472,1.12789,0
Neg_122,1.22819,0
Neg_2290,-0.6081,0
Neg_2696,1.17629,0
Neg_1289,0.77701,0
Neg_1936,0.51697,0
Neg_2265,0.39735,0
Neg_2555,0.71782,0
Neg_1580,0.69414,0
Neg_2082,0.92302,0
Neg_1591,-0.61463,0
Neg_1470,1.15724,0
Neg_1509,1.77145,0
Neg_77,1.32027,0
Neg_1247,0.333,0
Neg_2122,1.32852,0
Neg_1953,1.05948,0
Neg_2894,0.21701,0
Neg_1260,0.46921,0
Neg_2719,-1.17635,0
Neg_2111,-0.33435,0
Neg_1531,0.7787,0
Neg_1519,0.18623,0
Neg_2540,1.25766,0
Neg_2113,2.06426,0
Neg_1965,0.46304,0
Neg_48,-0.27662,0
Neg_625,0.93737,0
Neg_2721,-0.55996,0
Neg_2716,-1.01653,0
Neg_1116,1.23871,0
Neg_2714,0.20227,0
Neg_729,0.37981,0
Neg_770,0.79961,0
Neg_1441,1.17755,0
Neg_1629,0.72176,0
Neg_65,-1.59307,0
Neg_2121,0.63387,0
Neg_271,-0.62865,0
Neg_2572,-1.01201,0
Neg_2089,-0.74748,0
Neg_655,1.79845,0
Neg_806,0.51514,0
