,Instability_index,y
Neg_1306,1.74851,0
Neg_617,1.06069,0
Neg_1372,-0.29806,0
Neg_2481,-0.1513,0
Neg_1908,0.90725,0
Neg_1981,-0.87226,0
Neg_906,1.06228,0
Neg_1425,0.30385,0
Neg_846,-0.10797,0
Neg_2611,0.57141,0
Neg_1230,-1.18665,0
Neg_1906,0.12095,0
Neg_2554,0.13466,0
Neg_348,1.89427,0
Neg_477,0.55868,0
Neg_67,-1.41626,0
Neg_2639,-0.16831,0
Neg_2012,0.59983,0
Neg_1028,-0.62259,0
Neg_1874,0.29136,0
Neg_1109,0.41642,0
Neg_2529,-0.68974,0
Neg_2141,-0.3442,0
Neg_2462,-0.19442,0
Neg_2011,1.10904,0
Neg_377,-0.18378,0
Neg_90,1.61986,0
Neg_1506,0.07584,0
Neg_767,-0.72892,0
Neg_434,-1.2742,0
Neg_1460,0.69617,0
Neg_1666,0.42073,0
Neg_126,-0.13605,0
Neg_2668,5.31476,0
Neg_1674,-0.06835,0
Neg_2140,-0.11749,0
Neg_323,-1.27172,0
Neg_2514,-0.02416,0
Neg_598,-0.21561,0
Neg_2337,-0.40014,0
Neg_497,-0.37857,0
Neg_2693,1.52781,0
Neg_1651,1.02217,0
Neg_2347,0.20264,0
Neg_68,0.22469,0
Neg_318,0.13452,0
Neg_2441,-1.49175,0
Neg_2136,-0.09287,0
Neg_870,0.63301,0
Neg_699,2.06305,0
Neg_1726,-0.55851,0
Neg_1325,-0.76077,0
Neg_2002,-0.07231,0
Neg_519,-0.70771,0
Neg_199,0.21731,0
Neg_471,-0.60167,0
Neg_1673,0.56902,0
Neg_272,-0.29143,0
Neg_118,1.03266,0
Neg_135,1.05166,0
Neg_2502,-0.36396,0
Neg_2787,-0.56267,0
Neg_546,-0.86742,0
Neg_127,0.55193,0
Neg_1784,-1.8918,0
Neg_439,-1.15433,0
Neg_535,0.69647,0
Neg_227,-0.1117,0
Neg_2299,-0.0456,0
Neg_2627,2.85996,0
Neg_1982,-0.40587,0
Neg_1382,-0.13883,0
Neg_2090,-0.11027,0
Neg_1532,0.38864,0
Neg_527,0.03551,0
Neg_11,-0.32646,0
Neg_1246,-0.19548,0
Neg_2525,-0.89513,0
Neg_2818,-0.45374,0
Neg_1920,0.37998,0
Neg_918,0.48139,0
Neg_102,-0.01993,0
Neg_2621,-0.84281,0
Neg_1585,0.62649,0
Neg_266,0.52578,0
Neg_710,-0.61367,0
Neg_712,-0.99906,0
Neg_24,-0.14037,0
Neg_170,-1.98515,0
Neg_721,-0.69732,0
Neg_1365,0.01829,0
Neg_1735,1.52572,0
Neg_954,0.34358,0
Neg_1993,1.38416,0
Neg_1652,-0.27115,0
Neg_2306,-0.40799,0
Neg_2479,-0.38876,0
Neg_423,0.13453,0
Neg_2799,-0.58022,0
Neg_822,0.00207,0
Neg_931,0.13649,0
Neg_2497,0.10398,0
Neg_2925,1.30599,0
Neg_267,0.92792,0
Neg_242,1.31763,0
Neg_233,-1.01978,0
Neg_1868,-1.26735,0
Neg_2032,-1.18024,0
Neg_2720,0.45134,0
Neg_2343,-0.29811,0
Neg_2055,-0.51638,0
Neg_2624,0.32794,0
Neg_745,0.01153,0
Neg_2850,-0.05382,0
Neg_1483,-0.61056,0
Neg_2708,-0.07226,0
Neg_2131,-0.24849,0
Neg_440,-0.14808,0
Neg_793,-0.82877,0
Neg_2000,0.41301,0
Neg_328,-0.29958,0
Neg_2022,1.27505,0
Neg_1676,-2.36508,0
Neg_47,-0.65667,0
Neg_889,-0.25433,0
Neg_2715,-0.33934,0
Neg_2214,-0.3446,0
Neg_1579,-0.62774,0
Neg_878,-0.88264,0
Neg_2103,-0.78566,0
Neg_1114,-1.09545,0
Neg_681,-0.94492,0
Neg_346,0.60192,0
Neg_2532,-0.61298,0
Neg_1669,-0.04996,0
Neg_949,0.107,0
Neg_1081,-0.82635,0
Neg_501,0.29248,0
Neg_2079,0.30282,0
Neg_2360,-0.23696,0
Neg_1492,-1.6938,0
Neg_1400,-1.5649,0
Neg_840,-0.77665,0
Neg_1343,-1.17915,0
Neg_1169,-0.08575,0
Neg_1095,0.89824,0
Neg_2160,1.41899,0
Neg_1886,-0.28467,0
Neg_462,0.36257,0
Neg_1618,-0.30818,0
Neg_1638,-0.80642,0
Neg_335,-0.01246,0
Neg_2543,-0.67706,0
Neg_1503,-0.85496,0
Neg_2634,-0.23096,0
Neg_1295,0.16324,0
Neg_1778,-1.88603,0
Neg_1420,0.85635,0
Neg_2915,-0.99049,0
Neg_823,1.97926,0
Neg_1675,-0.48777,0
Neg_589,-0.97697,0
Neg_1481,-0.16976,0
Neg_2342,-0.16773,0
Neg_1054,-0.02865,0
Neg_2098,-0.72159,0
Neg_2847,-0.69122,0
Neg_2645,1.34409,0
Neg_1236,-0.08477,0
Neg_1108,-0.52067,0
Neg_2375,2.82638,0
Neg_1516,-0.70329,0
Neg_1038,1.40341,0
Neg_2217,0.51442,0
Neg_2728,0.06621,0
Neg_1386,-1.25057,0
Neg_1513,-0.12864,0
Neg_816,0.49549,0
Neg_2754,0.09218,0
Neg_363,-0.23635,0
Neg_2326,-1.8181,0
Neg_2442,-0.0769,0
Neg_2080,-0.19903,0
Neg_1213,1.0672,0
Neg_2687,-0.49693,0
Neg_1636,-2.76555,0
Neg_1037,-0.3152,0
Neg_36,0.14921,0
Neg_1469,-0.2627,0
Neg_1928,1.82253,0
Neg_916,1.3991,0
Neg_1155,0.03375,0
Neg_2793,-0.48002,0
Neg_2052,-1.34482,0
Neg_1029,-0.75214,0
Neg_2685,-0.20072,0
Neg_280,-0.19324,0
Neg_2924,-0.10665,0
Neg_1552,-2.03371,0
Neg_2150,-0.11627,0
Neg_1454,-1.51023,0
Neg_1438,0.66575,0
Neg_2910,-0.75462,0
Neg_2210,-0.36543,0
Neg_284,0.04794,0
Neg_2162,0.47348,0
Neg_740,-0.77924,0
Neg_1850,-0.71523,0
Neg_2864,0.0741,0
Neg_2319,-0.7682,0
Neg_2530,0.71832,0
Neg_2094,1.40829,0
Neg_321,-1.05575,0
Neg_2126,0.87046,0
Neg_15,1.17753,0
Neg_1360,1.63845,0
Neg_2640,0.14665,0
Neg_1251,0.60781,0
Neg_830,-0.43624,0
Neg_782,3.78465,0
Neg_2913,2.61939,0
Neg_794,0.02415,0
Neg_1435,0.01681,0
Neg_520,-0.74462,0
Neg_4,1.03168,0
Neg_228,0.52675,0
Neg_977,0.96262,0
Neg_618,-0.73638,0
Neg_1278,-0.24494,0
Neg_1858,-0.26072,0
Neg_479,0.37811,0
Neg_957,-0.18073,0
Neg_2917,1.21293,0
Neg_1765,-0.74804,0
Neg_1991,1.62473,0
Neg_526,0.04043,0
Neg_1715,-0.92891,0
Neg_722,1.56184,0
Neg_747,-0.5731,0
Neg_2498,0.61446,0
Neg_2636,-0.78107,0
Neg_1015,-0.18049,0
Neg_785,0.04251,0
Neg_560,1.34827,0
Neg_1254,0.75684,0
Neg_1430,2.48078,0
Neg_1253,-0.64798,0
Neg_2909,-0.36709,0
Neg_1540,0.36056,0
Neg_997,-0.35167,0
Neg_2812,1.1396,0
Neg_2694,0.55526,0
Neg_420,0.84925,0
Neg_92,-0.33964,0
Neg_1822,0.05798,0
Neg_678,0.37831,0
Neg_952,0.85586,0
Neg_1067,-0.63217,0
Neg_1023,0.17224,0
Neg_94,-0.32527,0
Neg_1575,1.10912,0
Neg_2350,1.25813,0
Neg_2445,-0.46059,0
Neg_2226,-0.40057,0
Neg_568,0.58575,0
Neg_2515,-0.38129,0
Neg_1334,-0.24808,0
Neg_930,-0.69097,0
Neg_354,0.31031,0
Neg_2604,0.78374,0
Neg_69,-0.104,0
Neg_2782,0.69163,0
Neg_1205,-0.65279,0
Neg_1269,0.29698,0
Neg_1188,-0.65664,0
Neg_2705,0.3256,0
Neg_2896,0.14428,0
Neg_2890,-0.52299,0
Neg_2813,-0.76487,0
Neg_483,0.01735,0
Neg_2333,-0.20507,0
Neg_1243,0.31888,0
Neg_2268,-0.90778,0
Neg_2001,-0.1906,0
Neg_783,-1.12617,0
Neg_1611,-1.57116,0
Neg_2424,1.57634,0
Neg_472,0.08875,0
Neg_1791,0.10346,0
Neg_645,-0.06707,0
Neg_1781,-0.26399,0
Neg_205,0.14915,0
Neg_2771,0.1702,0
Neg_1957,0.70293,0
Neg_2408,-0.221,0
Neg_2298,1.66694,0
Neg_2301,-0.49301,0
Neg_2235,-0.72775,0
Neg_2056,-0.61733,0
Neg_803,-0.8968,0
Neg_2461,-0.26291,0
Neg_1185,0.41472,0
Neg_1794,-0.57149,0
Neg_970,-1.42786,0
Neg_1479,0.31234,0
Neg_775,0.14309,0
Neg_748,-1.26878,0
Neg_1293,-0.99504,0
Neg_2907,-0.13979,0
Neg_626,-0.19011,0
Neg_1211,-0.11616,0
Neg_2029,1.0361,0
Neg_2484,0.89158,0
Neg_737,2.60452,0
Neg_2637,-1.14985,0
Neg_493,0.11356,0
Neg_1851,-0.40379,0
Neg_275,-0.88975,0
Neg_606,-0.20383,0
Neg_1681,-0.3621,0
Neg_861,1.34487,0
Neg_2800,-0.03123,0
Neg_390,-1.99801,0
Neg_950,-0.17468,0
Neg_2285,-1.0151,0
Neg_1066,0.47834,0
Neg_1485,0.39625,0
Neg_2718,1.32881,0
Neg_107,-0.65455,0
Neg_2560,0.6796,0
Neg_1520,0.84397,0
Neg_951,-0.22646,0
Neg_2753,-0.79625,0
Neg_2737,-0.19605,0
Neg_2449,0.37337,0
Neg_1538,-0.17988,0
Neg_1588,-0.01491,0
Neg_1070,0.39949,0
Neg_1907,0.61401,0
Neg_1444,1.12039,0
Neg_2536,-0.24462,0
Neg_1336,-0.53575,0
Neg_1125,-1.05049,0
Neg_1238,0.17071,0
Neg_2438,0.655,0
Neg_2869,0.18145,0
Neg_734,-1.02885,0
Neg_2747,0.01107,0
Neg_2767,-0.2458,0
Neg_347,-0.67289,0
Neg_1890,-0.21058,0
Neg_2457,-0.40813,0
Neg_2919,-0.51717,0
Neg_2764,1.30313,0
Neg_834,-0.77613,0
Neg_1570,-0.16192,0
Neg_2750,-0.29113,0
Neg_290,0.15994,0
Neg_862,-0.74579,0
Neg_2654,1.4354,0
Neg_597,-0.09848,0
Neg_353,-0.86135,0
Neg_2500,0.67201,0
Neg_1446,0.77743,0
Neg_842,0.07007,0
Neg_53,0.20979,0
Neg_291,-0.01107,0
Neg_1687,0.28852,0
Neg_809,-0.09499,0
Neg_2858,0.90805,0
Neg_1779,-0.38735,0
Neg_2114,0.33036,0
Neg_327,-0.14748,0
Neg_249,1.61088,0
Neg_514,-0.98586,0
Neg_894,-0.90526,0
Neg_1154,-1.24652,0
Neg_1974,0.38953,0
Neg_607,0.83893,0
Neg_1464,0.74823,0
Neg_2840,-0.62579,0
Neg_2251,-0.52757,0
Neg_2517,-0.25033,0
Neg_1853,0.36066,0
Neg_1312,-0.33818,0
Neg_2838,1.87786,0
Neg_1722,-0.73971,0
Neg_2116,0.35966,0
Neg_2327,0.71345,0
Neg_1128,0.71013,0
Neg_1231,-0.64644,0
Neg_2384,0.33307,0
Neg_713,-0.28738,0
Neg_2475,-0.28502,0
Neg_545,-0.5628,0
Neg_1732,-0.22761,0
Neg_1703,-0.56197,0
Neg_2537,-0.8473,0
Neg_1601,-0.583,0
Neg_238,-1.11229,0
Neg_2704,-0.89761,0
Neg_2652,-0.04174,0
Neg_1700,0.50063,0
Neg_2744,-1.87008,0
Neg_43,-0.26613,0
Neg_235,-2.16568,0
Neg_1433,-0.41785,0
Neg_1473,0.14483,0
Neg_1047,0.54412,0
Neg_2221,1.30282,0
Neg_691,-0.55834,0
Neg_128,-0.27737,0
Neg_1952,-0.27274,0
Neg_2059,0.00743,0
Neg_661,1.56739,0
Neg_1100,-0.25424,0
Neg_2458,0.95028,0
Neg_983,3.99442,0
Neg_2250,-0.09485,0
Neg_674,-0.14104,0
Neg_2825,-0.13976,0
Neg_445,0.18292,0
Neg_640,0.16969,0
Neg_1903,-0.69229,0
Neg_671,0.78718,0
Neg_2147,-0.17997,0
Neg_475,0.21417,0
Neg_1302,-0.78089,0
Neg_2077,1.52492,0
Neg_2040,-0.39559,0
Neg_2660,-0.9355,0
Neg_2166,1.33413,0
Neg_2376,-0.01782,0
Neg_1962,1.26489,0
Neg_1000,-0.22289,0
Neg_250,-0.10493,0
Neg_1718,1.244,0
Neg_750,-0.61656,0
Neg_1014,-0.38491,0
Neg_2399,-0.56737,0
Neg_561,-0.59243,0
Neg_1762,0.18231,0
Neg_1449,0.18508,0
Neg_237,0.04864,0
Neg_345,0.52949,0
Neg_2511,-0.16229,0
Neg_2097,1.18991,0
Neg_1966,1.33363,0
Neg_255,-0.83399,0
Neg_2365,0.40838,0
Neg_1987,-0.69659,0
Neg_2805,-0.2773,0
Neg_2904,1.10221,0
Neg_2872,-0.41099,0
Neg_2355,-1.02668,0
Neg_576,0.52268,0
Neg_2459,-0.07543,0
Neg_971,-0.99032,0
Neg_898,0.107,0
Neg_928,-0.06304,0
Neg_2823,1.55945,0
Neg_2364,-0.36264,0
Neg_2806,0.34693,0
Neg_1871,2.09121,0
Neg_50,0.21956,0
Neg_2496,-0.10761,0
Neg_1030,0.63147,0
Neg_1978,-0.28642,0
Neg_669,1.61584,0
Neg_1341,-0.78111,0
Neg_843,0.01617,0
Neg_761,-0.14467,0
Neg_988,0.43454,0
Neg_2255,-0.79072,0
Neg_2557,0.4079,0
Neg_2677,-2.30158,0
Neg_18,-0.02536,0
Neg_315,-0.44185,0
Neg_1741,-1.27044,0
Neg_2578,-0.18649,0
Neg_389,0.21823,0
Neg_210,0.58282,0
Neg_2427,0.64396,0
Neg_2323,-0.4795,0
Neg_2007,-0.90961,0
Neg_891,1.44817,0
Neg_387,-1.52696,0
Neg_741,-0.43316,0
Neg_362,-0.45362,0
Neg_1212,-0.36143,0
Neg_2057,-0.96773,0
Neg_468,-0.14425,0
Neg_2468,-0.13239,0
Neg_873,-0.65631,0
Neg_1079,-0.75472,0
Neg_1710,-0.91035,0
Neg_482,-0.25435,0
Neg_121,0.15841,0
Neg_2172,-0.33087,0
Neg_1897,-0.93726,0
Neg_2690,0.39218,0
Neg_42,-0.07127,0
Neg_1748,-0.19554,0
Neg_620,0.35235,0
Neg_2881,0.46554,0
Neg_188,0.53887,0
Neg_184,-0.25022,0
Neg_584,0.78149,0
Neg_2423,-0.193,0
Neg_2699,0.52387,0
Neg_147,-0.51724,0
Neg_1376,-0.60116,0
Neg_2589,-0.30512,0
Neg_2501,2.24115,0
Neg_288,0.0132,0
Neg_982,-0.80222,0
Neg_511,0.16096,0
Neg_1308,0.10612,0
Neg_125,0.23473,0
Neg_564,0.25471,0
Neg_2039,0.02445,0
Neg_1237,-1.1787,0
Neg_749,-0.72016,0
Neg_189,-0.5291,0
Neg_2815,0.17655,0
Neg_2573,0.65859,0
Neg_911,1.82288,0
Neg_2225,0.19499,0
Neg_591,-0.47771,0
Neg_428,0.73223,0
Neg_739,0.01593,0
Neg_449,-0.25435,0
Neg_1358,-0.52594,0
Neg_707,-0.00218,0
Neg_1196,0.41803,0
Neg_1113,0.55226,0
Neg_1437,0.64211,0
Neg_996,1.33733,0
Neg_2480,-0.71304,0
Neg_2324,-0.64264,0
Neg_2391,0.66378,0
Neg_1084,-0.45045,0
Neg_1194,-0.26752,0
Neg_908,0.68534,0
Neg_638,1.51462,0
Neg_2741,-0.17595,0
Neg_1368,0.02084,0
Neg_1005,1.14676,0
Neg_2790,-0.32997,0
Neg_1572,-0.75974,0
Neg_1734,-0.30418,0
Neg_435,0.12693,0
Neg_409,1.39903,0
Neg_436,-0.2928,0
Neg_1409,0.53423,0
Neg_1603,1.66307,0
Neg_2900,0.75038,0
Neg_469,-0.29546,0
Neg_395,-0.62734,0
Neg_2006,2.38704,0
Neg_2138,-0.80682,0
Neg_1534,-0.47525,0
Neg_726,0.37903,0
Neg_2658,0.75021,0
Neg_885,0.53318,0
Neg_1364,1.65053,0
Neg_2867,-0.31078,0
Neg_1869,-0.42224,0
Neg_429,0.08304,0
Neg_1518,-0.46337,0
Neg_2431,-0.17441,0
Neg_788,0.06374,0
Neg_2574,-0.64661,0
Neg_1548,-0.74177,0
Neg_1959,1.4478,0
Neg_1124,-0.05153,0
Neg_1324,-0.76264,0
Neg_1533,-0.43294,0
Neg_2429,-1.42372,0
Neg_2123,0.99983,0
Neg_384,0.24203,0
Neg_2551,-0.7739,0
Neg_380,-0.23591,0
Neg_1697,-1.10828,0
Neg_2382,-1.97739,0
Neg_193,1.76898,0
Neg_392,1.5614,0
Neg_1136,1.27813,0
Neg_2371,-1.29814,0
Neg_910,-0.51254,0
Neg_656,0.05164,0
Neg_718,3.21688,0
Neg_400,-0.04269,0
Neg_742,2.65639,0
Neg_1273,-0.87734,0
Neg_2830,0.28879,0
Neg_567,-0.01987,0
Neg_588,-0.38957,0
Neg_183,-0.22283,0
Neg_2770,0.58386,0
Neg_864,0.06293,0
Neg_2883,-1.23422,0
Neg_2689,1.77269,0
Neg_1381,-0.50812,0
Neg_829,2.32609,0
Neg_2495,-1.26554,0
Neg_1148,-0.20582,0
Neg_819,1.23961,0
Neg_2683,-1.59908,0
Neg_1304,0.44728,0
Neg_932,0.44345,0
Neg_2003,0.67463,0
Neg_1512,0.49746,0
Neg_789,-1.02582,0
Neg_1705,-1.56136,0
Neg_360,0.16779,0
Neg_2473,0.18877,0
Neg_1567,1.96703,0
Neg_2582,0.22009,0
Neg_980,-0.04995,0
Neg_2740,-1.28372,0
Neg_1041,0.08542,0
Neg_2713,0.12375,0
Neg_593,-0.07791,0
Neg_1882,0.19431,0
Neg_2760,-0.3122,0
Neg_1296,-0.1719,0
Neg_784,0.07505,0
Neg_2205,1.81614,0
Neg_981,0.30665,0
Neg_115,0.53704,0
Neg_499,-0.17617,0
Neg_877,0.12864,0
Neg_594,-0.01864,0
Neg_596,0.54006,0
Neg_156,-1.13843,0
Neg_1199,-0.1377,0
Neg_1091,-0.35931,0
Neg_2380,0.59074,0
Neg_1193,-0.01261,0
Neg_2038,0.40372,0
Neg_796,0.49986,0
Neg_583,-0.90991,0
Neg_1399,-1.10336,0
Neg_773,0.81053,0
Neg_2320,1.48537,0
Neg_2170,-0.83659,0
Neg_1443,-0.77827,0
Neg_1969,0.51507,0
Neg_1220,0.74866,0
Neg_1111,0.36138,0
Neg_2065,1.41917,0
Neg_1451,0.48583,0
Neg_1328,-1.34947,0
Neg_140,-0.89632,0
Neg_258,-0.76791,0
Neg_175,-0.00936,0
Neg_2922,0.37565,0
Neg_577,0.26142,0
Neg_1641,-2.329,0
Neg_758,0.24289,0
Neg_2195,0.72343,0
Neg_157,-0.57085,0
Neg_2325,0.13799,0
Neg_181,0.32161,0
Neg_2641,0.33635,0
Neg_1505,0.71114,0
Neg_2608,-0.50684,0
Neg_2181,0.49758,0
Neg_2798,-0.04121,0
Neg_924,1.24095,0
Neg_1138,-0.33939,0
Neg_2880,-0.32152,0
Neg_2670,-1.11713,0
Neg_925,-0.08394,0
Neg_230,-0.47822,0
Neg_2071,0.08277,0
Neg_2650,0.80777,0
Neg_841,-0.02668,0
Neg_2054,0.62703,0
Neg_146,0.7937,0
Neg_162,0.81612,0
Neg_990,0.7556,0
Neg_2024,-0.66537,0
Neg_155,-0.75142,0
Neg_1412,0.67943,0
Neg_619,-1.49454,0
Neg_154,1.47139,0
Neg_264,1.26457,0
Neg_457,0.11776,0
Neg_1529,0.11953,0
Neg_1725,1.54097,0
Neg_582,-0.96369,0
Neg_2293,-0.65592,0
Neg_2023,-0.09029,0
Neg_1192,1.26204,0
Neg_1702,-0.39043,0
Neg_989,0.04392,0
Neg_856,-0.22574,0
Neg_2460,1.02411,0
Neg_1967,-0.67295,0
Neg_1584,0.49956,0
Neg_909,-1.23836,0
Neg_517,-0.5664,0
Neg_2302,-0.23264,0
Neg_1633,-0.58943,0
Neg_2563,1.51743,0
Neg_2911,-0.5009,0
Neg_1261,0.40593,0
Neg_2493,0.43211,0
Neg_1707,-0.24916,0
Neg_2035,-0.5602,0
Neg_2507,-0.92252,0
Neg_2843,1.59809,0
Neg_2279,0.30475,0
Neg_633,-0.20471,0
Neg_1442,-1.31517,0
Neg_1910,-0.2357,0
Neg_2307,-0.24144,0
Neg_1627,-0.78209,0
Neg_1043,0.10899,0
Neg_851,-1.45204,0
Neg_1342,0.59365,0
Neg_507,-0.54298,0
Neg_2892,-0.49035,0
Neg_887,0.62007,0
Neg_2177,-0.99088,0
Neg_2875,2.77562,0
Neg_187,0.69465,0
Neg_731,-0.44609,0
Neg_2878,0.4958,0
Neg_1195,0.90521,0
Neg_2134,0.24168,0
Neg_209,0.02117,0
Neg_2339,0.24693,0
Neg_1950,2.37129,0
Neg_1521,0.33959,0
Neg_2328,-1.3517,0
Neg_504,-0.51762,0
Neg_1415,0.83689,0
Neg_1244,-0.59689,0
Neg_2317,-0.78541,0
Neg_1759,-0.99731,0
Neg_1105,-0.2789,0
Neg_1599,-1.45563,0
Neg_349,0.06514,0
Neg_2091,-1.14725,0
Neg_2417,0.51285,0
Neg_100,-0.74512,0
Neg_2420,-1.63942,0
Neg_1970,-1.00799,0
Neg_893,-0.54371,0
Neg_2534,1.06855,0
Neg_481,0.02075,0
Neg_1894,1.15636,0
Neg_627,0.21795,0
Neg_2523,0.70814,0
Neg_1173,-0.14615,0
Neg_2625,-0.40248,0
Neg_2452,0.59639,0
Neg_754,0.2668,0
Neg_2294,0.00226,0
Neg_2466,-0.00179,0
Neg_1017,0.67413,0
Neg_539,-0.7339,0
Neg_2199,1.27134,0
Neg_1739,2.47155,0
Neg_1318,-1.64813,0
Neg_2842,-0.54432,0
Neg_1817,0.13602,0
Neg_1427,0.47981,0
Neg_60,-0.75062,0
Neg_1202,-0.27804,0
Neg_1417,-0.20983,0
Neg_1392,0.55328,0
Neg_1245,-0.37623,0
Neg_1621,0.08128,0
Neg_2101,0.46174,0
Neg_1662,1.48987,0
Neg_967,-0.29278,0
Neg_1576,-0.16268,0
Neg_1044,-0.56554,0
Neg_2674,-0.46624,0
Neg_81,0.14025,0
Neg_1408,-0.92157,0
Neg_1528,0.18363,0
Neg_2218,-0.60536,0
Neg_913,0.00299,0
Neg_1553,0.03846,0
Neg_1203,-1.21069,0
Neg_2776,0.59034,0
Neg_2133,-0.18021,0
Neg_1961,0.54367,0
Neg_1895,0.70558,0
Neg_2043,-0.41369,0
Neg_334,1.3071,0
Neg_2174,-0.27801,0
Neg_1792,1.80308,0
Neg_1052,0.68649,0
Neg_1327,1.57554,0
Neg_2663,-0.16978,0
Neg_644,-0.41312,0
Neg_2092,0.62298,0
Neg_559,-0.61976,0
Neg_487,0.97077,0
Neg_2018,-0.89743,0
Neg_1474,-0.33024,0
Neg_1264,-0.65959,0
Neg_884,-0.0256,0
Neg_1191,0.2591,0
Neg_1852,0.79505,0
Neg_786,-0.16018,0
Neg_1686,0.68696,0
Neg_2755,-1.03761,0
Neg_2143,-0.58078,0
Neg_2619,0.05754,0
Neg_1600,0.73117,0
Neg_725,-0.45026,0
Neg_70,-1.08334,0
Neg_2340,-0.21707,0
Neg_1366,4.08565,0
Neg_458,2.10171,0
Neg_744,-0.80148,0
Neg_2839,-1.70838,0
Neg_575,-0.01139,0
Neg_1839,-0.32971,0
Neg_2678,0.55947,0
Neg_1204,-1.22577,0
Neg_2351,0.06634,0
Neg_2899,1.1553,0
Neg_2474,0.09061,0
Neg_1760,-0.24412,0
Neg_369,1.54358,0
Neg_2710,-1.0404,0
Neg_2852,1.04446,0
Neg_1373,-0.10154,0
Neg_2807,0.86268,0
Neg_543,-0.17543,0
Neg_1453,-0.28595,0
Neg_860,0.78136,0
Neg_223,1.88922,0
Neg_1842,-1.09102,0
Neg_1769,0.81269,0
Neg_2295,0.48593,0
Neg_1598,-0.88094,0
Neg_642,0.07405,0
Neg_2592,0.07402,0
Neg_2426,-0.34603,0
Neg_1004,1.78291,0
Neg_2066,-1.72358,0
Neg_1482,1.2079,0
Neg_111,0.25884,0
Neg_2546,0.00751,0
Neg_2168,-0.05289,0
Neg_1605,0.58349,0
Neg_2512,-1.17299,0
Neg_93,-0.58583,0
Neg_772,-0.2685,0
Neg_206,-0.30594,0
Neg_723,0.76063,0
Neg_1946,0.84172,0
Neg_2284,0.30343,0
Neg_2267,-0.95058,0
Neg_778,0.64396,0
Neg_87,-1.32988,0
Neg_2746,-1.12031,0
Neg_1171,-0.54694,0
Neg_1671,-1.12052,0
Neg_2416,0.89538,0
Neg_1935,0.98355,0
Neg_2891,-0.0957,0
Neg_1354,-0.01629,0
Neg_763,0.25068,0
Neg_1222,-1.09055,0
Neg_371,1.24667,0
Neg_1955,0.15397,0
Neg_2848,-0.31025,0
Neg_2766,0.27294,0
Neg_2233,-0.39514,0
Neg_1833,0.7744,0
Neg_1123,-0.29493,0
Neg_2809,-0.16066,0
Neg_2194,1.07869,0
Neg_2144,-0.40327,0
Neg_27,0.01572,0
Neg_2559,0.4997,0
Neg_2373,-0.12861,0
Neg_2161,0.52028,0
Neg_1954,-0.13959,0
Neg_23,0.02913,0
Neg_1075,-0.57203,0
Neg_2385,-0.43415,0
Neg_1821,-0.55508,0
Neg_2256,-0.51987,0
Neg_2171,0.63088,0
Neg_921,-0.01864,0
Neg_832,-0.69215,0
Neg_552,-0.28998,0
Neg_1002,1.21794,0
Neg_123,-0.13304,0
Neg_204,-0.05357,0
Neg_375,-1.0178,0
Neg_372,0.44293,0
Neg_1287,1.23552,0
Neg_2125,1.70824,0
Neg_74,0.52613,0
Neg_871,0.98724,0
Neg_694,1.58655,0
Neg_824,0.08249,0
Neg_2063,1.7238,0
Neg_1031,-0.89725,0
Neg_332,-0.47068,0
Neg_1165,-1.0754,0
Neg_2186,-1.9025,0
Neg_1986,0.07385,0
Neg_2394,-0.42205,0
Neg_1379,1.89163,0
Neg_2522,-0.00593,0
Neg_1899,-0.39219,0
Neg_1322,0.56956,0
Neg_2414,-1.1428,0
Neg_26,-0.75617,0
Neg_1284,-0.15267,0
Neg_820,1.21829,0
Neg_863,0.74919,0
Neg_268,-0.92073,0
Neg_2153,1.26964,0
Neg_63,0.51221,0
Neg_687,0.67741,0
Neg_1297,1.21276,0
Neg_1556,-1.33956,0
Neg_2455,0.45527,0
Neg_1016,-0.16308,0
Neg_366,0.30841,0
Neg_641,1.00496,0
Neg_2874,-0.24147,0
Neg_948,-0.44872,0
Neg_2780,0.46935,0
Neg_760,0.78423,0
Neg_1782,-0.33846,0
Neg_2735,0.58023,0
Neg_705,-0.3781,0
Neg_764,-0.0498,0
Neg_1582,0.71177,0
Neg_1061,-0.12225,0
Neg_2183,-0.59355,0
Neg_1543,1.61067,0
Neg_1964,0.97788,0
Neg_1330,0.02363,0
Neg_2411,0.39612,0
Neg_25,-1.34475,0
Neg_1463,-0.71185,0
Neg_1738,-1.23178,0
Neg_2261,0.5007,0
Neg_1416,-0.5343,0
Neg_2389,-0.18657,0
Neg_2905,-1.04503,0
Neg_1488,-0.11847,0
Neg_180,-0.13235,0
Neg_557,0.82985,0
Neg_1595,0.29786,0
Neg_1103,-0.00416,0
Neg_510,0.05276,0
Neg_2472,-0.51157,0
Neg_122,1.09481,0
Neg_2290,-0.0328,0
Neg_2696,-0.24277,0
Neg_1289,-0.31696,0
Neg_1936,-0.02261,0
Neg_2265,1.14203,0
Neg_2555,-0.06034,0
Neg_1580,-0.72938,0
Neg_2082,0.12685,0
Neg_1591,-0.67493,0
Neg_1470,0.40502,0
Neg_1509,-0.20347,0
Neg_77,-0.54433,0
Neg_1247,0.24643,0
Neg_2122,-0.60831,0
Neg_1953,0.33878,0
Neg_2894,-0.87643,0
Neg_1260,-0.07451,0
Neg_2719,0.40544,0
Neg_2111,-0.03789,0
Neg_1531,-0.5657,0
