,Kytedoolittle,y
Neg_1396,-0.26688,0
Neg_2665,-0.46547,0
Neg_2357,-0.63366,0
Neg_1937,-0.86226,0
Neg_2673,0.16521,0
Neg_693,-0.6394,0
Neg_769,-0.09027,0
Neg_2833,0.22618,0
Neg_2773,0.62811,0
Neg_1447,-0.34,0
Neg_29,-1.32557,0
Neg_489,-1.30611,0
Neg_2545,-0.76209,0
Neg_1306,-1.00026,0
Neg_617,1.81182,0
Neg_1372,-1.16641,0
Neg_2481,-0.26442,0
Neg_1908,-1.10979,0
Neg_1981,1.16035,0
Neg_906,-0.50088,0
Neg_1425,-0.4487,0
Neg_846,-0.03395,0
Neg_2611,0.12836,0
Neg_1230,2.58755,0
Neg_1906,-0.89367,0
Neg_2554,0.07884,0
Neg_348,-1.45506,0
Neg_477,1.32165,0
Neg_67,-0.25377,0
Neg_2639,-1.14534,0
Neg_2012,-1.10779,0
Neg_1028,-0.90823,0
Neg_1874,-0.48448,0
Neg_1109,-0.9343,0
Neg_2529,0.88904,0
Neg_2141,-0.53433,0
Neg_2462,-0.43275,0
Neg_2011,-1.1937,0
Neg_377,-0.40491,0
Neg_90,0.04281,0
Neg_1506,1.36267,0
Neg_767,0.71877,0
Neg_434,0.41074,0
Neg_1460,-0.10531,0
Neg_1666,-0.39049,0
Neg_126,-0.0073,0
Neg_2668,-0.95994,0
Neg_1674,0.0379,0
Neg_2140,-1.25757,0
Neg_323,1.70514,0
Neg_2514,-0.46047,0
Neg_598,-0.20179,0
Neg_2337,-1.39013,0
Neg_497,-0.83682,0
Neg_2693,-0.38111,0
Neg_1651,-0.80469,0
Neg_2347,-0.82112,0
Neg_68,-0.43185,0
Neg_318,1.22326,0
Neg_2441,2.27929,0
Neg_2136,-1.01247,0
Neg_870,-1.03524,0
Neg_699,-0.71328,0
Neg_1726,-1.06911,0
Neg_1325,-0.9182,0
Neg_2002,0.20609,0
Neg_519,-0.73034,0
Neg_199,-0.43539,0
Neg_471,-1.08219,0
Neg_1673,-0.41871,0
Neg_272,-0.52219,0
Neg_118,-0.33468,0
Neg_135,-0.49224,0
Neg_2502,-1.14221,0
Neg_2787,0.42751,0
Neg_546,-0.12386,0
Neg_127,0.0867,0
Neg_1784,-0.82828,0
Neg_439,1.07887,0
Neg_535,-0.66373,0
Neg_227,-1.14605,0
Neg_2299,-0.49391,0
Neg_2627,1.13303,0
Neg_1982,0.68781,0
Neg_1382,0.18921,0
Neg_2090,-0.14498,0
Neg_1532,-0.72416,0
Neg_527,-1.33258,0
Neg_11,0.95728,0
Neg_1246,0.09058,0
Neg_2525,-0.45639,0
Neg_2818,-0.95576,0
Neg_1920,1.43973,0
Neg_918,-0.83268,0
Neg_102,-0.13867,0
Neg_2621,0.83266,0
Neg_1585,-0.80226,0
Neg_266,-0.46246,0
Neg_710,-0.45363,0
Neg_712,1.21512,0
Neg_24,1.00118,0
Neg_170,-0.56948,0
Neg_721,-0.37584,0
Neg_1365,0.60313,0
Neg_1735,-1.00417,0
Neg_954,0.17952,0
Neg_1993,-0.29321,0
Neg_1652,-1.10361,0
Neg_2306,-0.67879,0
Neg_2479,-1.11086,0
Neg_423,-1.2052,0
Neg_2799,-0.18302,0
Neg_822,-0.68911,0
Neg_931,-0.43977,0
Neg_2497,-0.37248,0
Neg_2925,-0.07194,0
Neg_267,-1.29999,0
Neg_242,-0.60639,0
Neg_233,0.12976,0
Neg_1868,-1.1596,0
Neg_2032,-0.76643,0
Neg_2720,0.32079,0
Neg_2343,-0.78147,0
Neg_2055,-0.92884,0
Neg_2624,-0.58238,0
Neg_745,-0.49432,0
Neg_2850,0.01127,0
Neg_1483,2.02658,0
Neg_2708,0.55195,0
Neg_2131,-0.56544,0
Neg_440,0.21478,0
Neg_793,-1.34186,0
Neg_2000,-0.88822,0
Neg_328,0.44846,0
Neg_2022,-0.75392,0
Neg_1676,0.34607,0
Neg_47,-0.01869,0
Neg_889,-1.18895,0
Neg_2715,-0.60501,0
Neg_2214,-0.45833,0
Neg_1579,-0.30083,0
Neg_878,2.3715,0
Neg_2103,-0.6839,0
Neg_1114,0.65353,0
Neg_681,-0.29607,0
Neg_346,-0.8882,0
Neg_2532,-0.85224,0
Neg_1669,0.23268,0
Neg_949,-0.56463,0
Neg_1081,-0.56233,0
Neg_501,-0.39694,0
Neg_2079,-1.23868,0
Neg_2360,-1.03051,0
Neg_1492,0.08505,0
Neg_1400,3.43671,0
Neg_840,0.44852,0
Neg_1343,-0.36556,0
Neg_1169,0.04427,0
Neg_1095,-0.91294,0
Neg_2160,0.3185,0
Neg_1886,-1.13407,0
Neg_462,0.29871,0
Neg_1618,-0.07627,0
Neg_1638,-0.92346,0
Neg_335,-0.83791,0
Neg_2543,1.0609,0
Neg_1503,0.60767,0
Neg_2634,-0.49341,0
Neg_1295,-0.5332,0
Neg_1778,1.14944,0
Neg_1420,-1.3728,0
Neg_2915,-0.45045,0
Neg_823,-0.26185,0
Neg_1675,-1.28757,0
Neg_589,-0.23979,0
Neg_1481,-1.27979,0
Neg_2342,0.01352,0
Neg_1054,-0.45806,0
Neg_2098,-0.77044,0
Neg_2847,-1.17945,0
Neg_2645,-0.31761,0
Neg_1236,0.62901,0
Neg_1108,-1.02962,0
Neg_2375,1.3561,0
Neg_1516,-0.54466,0
Neg_1038,-1.13468,0
Neg_2217,0.30034,0
Neg_2728,-0.41179,0
Neg_1386,1.15732,0
Neg_1513,-0.75754,0
Neg_816,-0.54793,0
Neg_2754,-0.1861,0
Neg_363,-1.18546,0
Neg_2326,1.34571,0
Neg_2442,-0.57416,0
Neg_2080,0.47681,0
Neg_1213,-1.18872,0
Neg_2687,-0.18821,0
Neg_1636,2.77228,0
Neg_1037,0.55935,0
Neg_36,-1.1929,0
Neg_1469,0.48707,0
Neg_1928,-1.20425,0
Neg_916,-1.19725,0
Neg_1155,-1.10105,0
Neg_2793,-0.73255,0
Neg_2052,0.87027,0
Neg_1029,-0.92835,0
Neg_2685,-0.41971,0
Neg_280,0.5435,0
Neg_2924,0.04649,0
Neg_1552,0.5485,0
Neg_2150,0.27652,0
Neg_1454,-0.77381,0
Neg_1438,-0.1513,0
Neg_2910,0.28871,0
Neg_2210,-0.71555,0
Neg_284,0.06472,0
Neg_2162,-0.49584,0
Neg_740,-0.70246,0
Neg_1850,0.90433,0
Neg_2864,0.62565,0
Neg_2319,-1.21544,0
Neg_2530,-0.64724,0
Neg_2094,0.40799,0
Neg_321,0.35814,0
Neg_2126,0.16193,0
Neg_15,-0.7233,0
Neg_1360,-0.26791,0
Neg_2640,-0.89075,0
Neg_1251,-0.50087,0
Neg_830,-0.31279,0
Neg_782,-0.5083,0
Neg_2913,-1.0476,0
Neg_794,-1.27762,0
Neg_1435,-0.74575,0
Neg_520,-0.25163,0
Neg_4,-1.11358,0
Neg_228,-1.45004,0
Neg_977,-0.35079,0
Neg_618,-0.49043,0
Neg_1278,-1.01027,0
Neg_1858,-0.86692,0
Neg_479,-1.02559,0
Neg_957,0.08403,0
Neg_2917,-0.97161,0
Neg_1765,-0.83155,0
Neg_1991,-0.31987,0
Neg_526,0.57557,0
Neg_1715,-1.09954,0
Neg_722,-0.04867,0
Neg_747,0.99185,0
Neg_2498,-0.3728,0
Neg_2636,0.20683,0
Neg_1015,2.34012,0
Neg_785,-1.50886,0
Neg_560,0.24545,0
Neg_1254,-0.18889,0
Neg_1430,1.56388,0
Neg_1253,-0.45308,0
Neg_2909,0.28038,0
Neg_1540,-0.94466,0
Neg_997,0.13635,0
Neg_2812,1.11233,0
Neg_2694,0.76065,0
Neg_420,-1.05615,0
Neg_92,-0.03738,0
Neg_1822,-1.01592,0
Neg_678,-0.55594,0
Neg_952,-0.81627,0
Neg_1067,-0.89918,0
Neg_1023,0.80791,0
Neg_94,-0.59579,0
Neg_1575,0.72381,0
Neg_2350,0.04689,0
Neg_2445,-0.90476,0
Neg_2226,0.32857,0
Neg_568,-0.787,0
Neg_2515,-1.23213,0
Neg_1334,-0.8068,0
Neg_930,0.54216,0
Neg_354,1.07164,0
Neg_2604,-0.80538,0
Neg_69,-0.63061,0
Neg_2782,-0.67351,0
Neg_1205,-0.5663,0
Neg_1269,-0.50696,0
Neg_1188,-0.19768,0
Neg_2705,-0.14186,0
Neg_2896,-0.45012,0
Neg_2890,-0.88354,0
Neg_2813,-0.9904,0
Neg_483,0.58204,0
Neg_2333,1.26042,0
Neg_1243,-0.17352,0
Neg_2268,0.32993,0
Neg_2001,-0.26888,0
Neg_783,-0.20231,0
Neg_1611,-0.93826,0
Neg_2424,1.5893,0
Neg_472,0.29828,0
Neg_1791,-0.35209,0
Neg_645,0.6667,0
Neg_1781,-1.27219,0
Neg_205,-1.37363,0
Neg_2771,0.23308,0
Neg_1957,-0.31127,0
Neg_2408,1.75771,0
Neg_2298,0.52562,0
Neg_2301,-0.13529,0
Neg_2235,-0.78353,0
Neg_2056,-1.15253,0
Neg_803,0.42396,0
Neg_2461,0.487,0
Neg_1185,-1.05063,0
Neg_1794,-1.31729,0
Neg_970,0.85939,0
Neg_1479,-1.06121,0
Neg_775,-0.47482,0
Neg_748,0.02107,0
Neg_1293,-0.23958,0
Neg_2907,-0.79486,0
Neg_626,-0.4372,0
Neg_1211,-0.91845,0
Neg_2029,-1.0556,0
Neg_2484,-0.43886,0
Neg_737,-1.19895,0
Neg_2637,-1.18653,0
Neg_493,-0.99849,0
Neg_1851,1.03593,0
Neg_275,-1.36875,0
Neg_606,-0.05186,0
Neg_1681,1.14526,0
Neg_861,-1.08142,0
Neg_2800,-0.17163,0
Neg_390,-1.12664,0
Neg_950,1.73902,0
Neg_2285,2.90072,0
Neg_1066,-0.888,0
Neg_1485,-0.70399,0
Neg_2718,0.08854,0
Neg_107,0.86501,0
Neg_2560,-0.94739,0
Neg_1520,0.80931,0
Neg_951,-0.48664,0
Neg_2753,0.51168,0
Neg_2737,-0.63967,0
Neg_2449,-0.96982,0
Neg_1538,-0.7711,0
Neg_1588,0.04243,0
Neg_1070,-1.11081,0
Neg_1907,-1.39828,0
Neg_1444,0.82715,0
Neg_2536,-0.71777,0
Neg_1336,-0.35133,0
Neg_1125,-1.52381,0
Neg_1238,-0.25083,0
Neg_2438,-0.14295,0
Neg_2869,0.12587,0
Neg_734,-0.26315,0
Neg_2747,-0.20592,0
Neg_2767,-0.62881,0
Neg_347,-1.02979,0
Neg_1890,-1.08361,0
Neg_2457,-0.73914,0
Neg_2919,-0.55508,0
Neg_2764,-0.75666,0
Neg_834,-1.10982,0
Neg_1570,0.66585,0
Neg_2750,-0.55053,0
Neg_290,-0.51111,0
Neg_862,-0.85923,0
Neg_2654,-0.59283,0
Neg_597,-0.77517,0
Neg_353,0.65535,0
Neg_2500,-1.18231,0
Neg_1446,0.17796,0
Neg_842,-0.58197,0
Neg_53,0.19757,0
Neg_291,-0.22887,0
Neg_1687,-1.06303,0
Neg_809,-0.7612,0
Neg_2858,-0.35216,0
Neg_1779,-0.94936,0
Neg_2114,-0.49486,0
Neg_327,1.72469,0
Neg_249,-0.58348,0
Neg_514,0.00987,0
Neg_894,1.4279,0
Neg_1154,0.75693,0
Neg_1974,-1.04321,0
Neg_607,0.62398,0
Neg_1464,-1.02109,0
Neg_2840,-0.34011,0
Neg_2251,-0.17784,0
Neg_2517,-0.52662,0
Neg_1853,-0.36161,0
Neg_1312,-0.56189,0
Neg_2838,2.03198,0
Neg_1722,-0.3386,0
Neg_2116,-0.33052,0
Neg_2327,-1.24293,0
Neg_1128,-0.94078,0
Neg_1231,-0.83466,0
Neg_2384,0.32559,0
Neg_713,-1.17092,0
Neg_2475,-1.00567,0
Neg_545,-0.9782,0
Neg_1732,-1.31771,0
Neg_1703,-1.10667,0
Neg_2537,-1.19742,0
Neg_1601,0.9966,0
Neg_238,0.09235,0
Neg_2704,2.22896,0
Neg_2652,-0.67402,0
Neg_1700,-0.63951,0
Neg_2744,0.72615,0
Neg_43,-0.59443,0
Neg_235,-0.63484,0
Neg_1433,-0.41494,0
Neg_1473,-1.03866,0
Neg_1047,-1.10644,0
Neg_2221,-0.94419,0
Neg_691,2.38708,0
Neg_128,0.19138,0
Neg_1952,-0.77522,0
Neg_2059,-0.83616,0
Neg_661,-0.06224,0
Neg_1100,1.31715,0
Neg_2458,-0.97669,0
Neg_983,-0.20021,0
Neg_2250,0.74323,0
Neg_674,-0.34959,0
Neg_2825,-0.54999,0
Neg_445,1.51405,0
Neg_640,-0.84844,0
Neg_1903,-0.91366,0
Neg_671,-0.81,0
Neg_2147,-0.90911,0
Neg_475,1.44561,0
Neg_1302,-0.70575,0
Neg_2077,-0.13557,0
Neg_2040,0.21101,0
Neg_2660,0.98889,0
Neg_2166,-1.53761,0
Neg_2376,-1.12284,0
Neg_1962,-1.23445,0
Neg_1000,-1.06915,0
Neg_250,-1.47309,0
Neg_1718,-0.78762,0
Neg_750,-0.92875,0
Neg_1014,-0.0747,0
Neg_2399,-0.40292,0
Neg_561,-0.59782,0
Neg_1762,-0.5557,0
Neg_1449,-0.71258,0
Neg_237,-1.31989,0
Neg_345,-1.32999,0
Neg_2511,-0.98675,0
Neg_2097,-1.0619,0
Neg_1966,0.7228,0
Neg_255,1.10961,0
Neg_2365,0.76234,0
Neg_1987,3.04446,0
Neg_2805,0.90998,0
Neg_2904,-1.22985,0
Neg_2872,-1.30707,0
Neg_2355,-0.45577,0
Neg_576,0.63226,0
Neg_2459,0.01721,0
Neg_971,-0.92974,0
Neg_898,0.04545,0
Neg_928,-0.64787,0
Neg_2823,-0.69999,0
Neg_2364,-0.65252,0
Neg_2806,1.07872,0
Neg_1871,-0.34416,0
Neg_50,0.29753,0
Neg_2496,0.25993,0
Neg_1030,-0.02501,0
Neg_1978,-0.45674,0
Neg_669,0.07352,0
Neg_1341,1.47492,0
Neg_843,-0.32445,0
Neg_761,0.141,0
Neg_988,1.79986,0
Neg_2255,-1.0406,0
Neg_2557,-0.79566,0
Neg_2677,2.22129,0
Neg_18,-0.29245,0
Neg_315,-0.87002,0
Neg_1741,0.91618,0
Neg_2578,-0.84997,0
Neg_389,0.58632,0
Neg_210,-0.6013,0
Neg_2427,-0.09122,0
Neg_2323,-1.01374,0
Neg_2007,-0.80794,0
Neg_891,-1.1708,0
Neg_387,-0.25879,0
Neg_741,-0.15276,0
Neg_362,-0.43671,0
Neg_1212,1.27027,0
Neg_2057,-0.65018,0
Neg_468,-0.22926,0
Neg_2468,0.23468,0
Neg_873,0.17771,0
Neg_1079,-1.34954,0
Neg_1710,-1.18951,0
Neg_482,3.27086,0
Neg_121,-1.04756,0
Neg_2172,-0.68527,0
Neg_1897,-0.59647,0
Neg_2690,-0.83452,0
Neg_42,-1.16292,0
Neg_1748,-0.91885,0
Neg_620,1.67503,0
Neg_2881,-0.11633,0
Neg_188,-1.31702,0
Neg_184,-1.25844,0
Neg_584,0.11141,0
Neg_2423,-0.62826,0
Neg_2699,-0.97639,0
Neg_147,-1.09748,0
Neg_1376,0.09829,0
Neg_2589,-0.95822,0
Neg_2501,-0.37663,0
Neg_288,-1.21444,0
Neg_982,-1.35145,0
Neg_511,-0.7343,0
Neg_1308,0.04727,0
Neg_125,-0.9726,0
Neg_564,0.12209,0
Neg_2039,-0.52497,0
Neg_1237,-1.02076,0
Neg_749,-1.0939,0
Neg_189,0.13027,0
Neg_2815,1.70798,0
Neg_2573,-0.57102,0
Neg_911,0.64343,0
Neg_2225,-0.69748,0
Neg_591,-0.44968,0
Neg_428,-0.1896,0
Neg_739,-0.19943,0
Neg_449,1.75186,0
Neg_1358,-0.58807,0
Neg_707,0.66002,0
Neg_1196,0.22622,0
Neg_1113,-1.25025,0
Neg_1437,-1.13633,0
Neg_996,0.65947,0
Neg_2480,-0.23959,0
Neg_2324,0.6563,0
Neg_2391,0.24166,0
Neg_1084,-0.94171,0
Neg_1194,-0.46992,0
Neg_908,-0.59613,0
Neg_638,-1.52228,0
Neg_2741,-0.42878,0
Neg_1368,-0.98545,0
Neg_1005,0.40593,0
Neg_2790,-0.83538,0
Neg_1572,-0.69464,0
Neg_1734,1.11283,0
Neg_435,-1.16337,0
Neg_409,1.1652,0
Neg_436,-0.722,0
Neg_1409,0.17081,0
Neg_1603,-0.11383,0
Neg_2900,1.40559,0
Neg_469,0.52578,0
Neg_395,0.06293,0
Neg_2006,-0.6588,0
Neg_2138,0.00617,0
Neg_1534,0.38614,0
Neg_726,-0.19838,0
Neg_2658,-0.58685,0
Neg_885,-0.55291,0
Neg_1364,-1.38174,0
Neg_2867,-0.23329,0
Neg_1869,-0.96865,0
Neg_429,-0.97232,0
Neg_1518,0.15226,0
Neg_2431,-1.13274,0
Neg_788,0.42057,0
Neg_2574,-1.26794,0
Neg_1548,-0.73858,0
Neg_1959,-0.20296,0
Neg_1124,-0.2601,0
Neg_1324,0.48677,0
Neg_1533,0.41399,0
Neg_2429,0.55623,0
Neg_2123,0.12059,0
Neg_384,1.14463,0
Neg_2551,0.47593,0
Neg_380,-0.85864,0
Neg_1697,0.19824,0
Neg_2382,0.43096,0
Neg_193,0.17644,0
Neg_392,-0.7167,0
Neg_1136,-0.69771,0
Neg_2371,-0.12151,0
Neg_910,-0.69557,0
Neg_656,-0.41342,0
Neg_718,-1.21857,0
Neg_400,-0.20468,0
Neg_742,1.63588,0
Neg_1273,-1.09112,0
Neg_2830,-0.85036,0
Neg_567,-1.44237,0
Neg_588,-0.89887,0
Neg_183,-0.20715,0
Neg_2770,-0.11691,0
Neg_864,0.3087,0
Neg_2883,2.14126,0
Neg_2689,-0.37519,0
Neg_1381,-0.11033,0
Neg_829,1.26987,0
Neg_2495,0.5653,0
Neg_1148,-1.20622,0
Neg_819,1.18955,0
Neg_2683,0.24519,0
Neg_1304,-0.41251,0
Neg_932,-0.14654,0
Neg_2003,-1.39198,0
Neg_1512,-0.97035,0
Neg_789,-0.71861,0
Neg_1705,0.1819,0
Neg_360,0.65171,0
Neg_2473,-0.01023,0
Neg_1567,0.39115,0
Neg_2582,1.10434,0
Neg_980,0.46259,0
Neg_2740,-0.33011,0
Neg_1041,-0.65099,0
Neg_2713,-0.68811,0
Neg_593,0.01935,0
Neg_1882,1.45693,0
Neg_2760,0.92597,0
Neg_1296,-1.51898,0
Neg_784,0.56226,0
Neg_2205,2.50463,0
Neg_981,0.12866,0
Neg_115,-0.21018,0
Neg_499,-0.25228,0
Neg_877,-0.30987,0
Neg_594,-0.45408,0
Neg_596,-0.20281,0
Neg_156,-0.56617,0
Neg_1199,1.14908,0
Neg_1091,-0.42427,0
Neg_2380,-1.25154,0
Neg_1193,-0.3864,0
Neg_2038,0.02919,0
Neg_796,-0.30824,0
Neg_583,-0.31131,0
Neg_1399,-0.12014,0
Neg_773,-0.96336,0
Neg_2320,0.14311,0
Neg_2170,-0.41652,0
Neg_1443,-1.12977,0
Neg_1969,-0.00692,0
Neg_1220,-0.98923,0
Neg_1111,-0.78137,0
Neg_2065,-1.13278,0
Neg_1451,-1.21723,0
Neg_1328,-0.67403,0
Neg_140,0.122,0
Neg_258,-0.57072,0
Neg_175,-0.93708,0
Neg_2922,1.8987,0
Neg_577,-0.46212,0
Neg_1641,-0.82163,0
Neg_758,-0.43759,0
Neg_2195,-0.16756,0
Neg_157,-0.93586,0
Neg_2325,-0.89776,0
Neg_181,-1.36063,0
Neg_2641,-0.50018,0
Neg_1505,-0.57993,0
Neg_2608,-1.11103,0
Neg_2181,-1.07876,0
Neg_2798,-0.94673,0
Neg_924,-0.96583,0
Neg_1138,-1.23449,0
Neg_2880,-0.63502,0
Neg_2670,-0.95339,0
Neg_925,-0.65753,0
Neg_230,-0.69954,0
Neg_2071,0.15703,0
Neg_2650,-0.78804,0
Neg_841,0.12863,0
Neg_2054,0.59117,0
Neg_146,-1.26595,0
Neg_162,0.51045,0
Neg_990,0.01215,0
Neg_2024,0.04663,0
Neg_155,-0.53925,0
Neg_1412,-0.96588,0
Neg_619,-0.35249,0
Neg_154,-0.89305,0
Neg_264,-1.17612,0
Neg_457,-0.50766,0
Neg_1529,-1.06073,0
Neg_1725,0.77332,0
Neg_582,-0.17898,0
Neg_2293,-1.23052,0
Neg_2023,-0.70518,0
Neg_1192,0.83952,0
Neg_1702,-0.64824,0
Neg_989,-0.83092,0
Neg_856,-0.00806,0
Neg_2460,0.01509,0
Neg_1967,-0.86189,0
Neg_1584,-0.56689,0
Neg_909,0.15294,0
Neg_517,-0.66271,0
Neg_2302,-0.16905,0
Neg_1633,1.80356,0
Neg_2563,0.19226,0
Neg_2911,-0.41889,0
Neg_1261,3.22489,0
Neg_2493,-1.21436,0
Neg_1707,-1.40288,0
Neg_2035,-0.90132,0
Neg_2507,0.03149,0
Neg_2843,-0.22976,0
Neg_2279,-0.02163,0
Neg_633,-0.14662,0
Neg_1442,-0.69953,0
Neg_1910,-0.41934,0
Neg_2307,-1.00317,0
Neg_1627,-0.57261,0
Neg_1043,-0.42311,0
Neg_851,0.54452,0
Neg_1342,-1.43824,0
Neg_507,-0.72818,0
Neg_2892,-0.38788,0
Neg_887,-1.30827,0
Neg_2177,1.1305,0
Neg_2875,-0.39853,0
Neg_187,0.04405,0
Neg_731,-0.34741,0
Neg_2878,-0.12976,0
Neg_1195,0.33072,0
Neg_2134,-0.65869,0
Neg_209,-1.27337,0
Neg_2339,-0.76001,0
Neg_1950,-0.78671,0
Neg_1521,-0.7234,0
Neg_2328,0.76208,0
Neg_504,-0.40182,0
Neg_1415,-0.71863,0
Neg_1244,-0.1667,0
Neg_2317,-0.73188,0
Neg_1759,-0.12669,0
Neg_1105,-0.37235,0
Neg_1599,0.3134,0
Neg_349,0.74771,0
Neg_2091,-0.54975,0
Neg_2417,-0.37244,0
Neg_100,0.34057,0
Neg_2420,-0.84515,0
Neg_1970,-1.21709,0
Neg_893,-0.57512,0
Neg_2534,0.17047,0
Neg_481,-0.40545,0
Neg_1894,-0.72774,0
Neg_627,-0.31111,0
Neg_2523,-0.28307,0
Neg_1173,-0.93561,0
Neg_2625,-0.6423,0
Neg_2452,-1.18833,0
Neg_754,-1.23881,0
Neg_2294,1.0668,0
Neg_2466,-0.61688,0
Neg_1017,-1.33178,0
Neg_539,-0.5448,0
Neg_2199,-0.61265,0
Neg_1739,-1.11736,0
Neg_1318,0.81954,0
Neg_2842,-0.3944,0
Neg_1817,-0.08621,0
Neg_1427,0.31015,0
Neg_60,0.03832,0
Neg_1202,-1.08808,0
Neg_1417,0.40901,0
Neg_1392,-1.06949,0
Neg_1245,0.1052,0
Neg_1621,-0.88785,0
Neg_2101,-0.64732,0
Neg_1662,0.46337,0
Neg_967,-0.7119,0
Neg_1576,-0.91272,0
Neg_1044,-0.00408,0
Neg_2674,-0.57066,0
Neg_81,-0.13192,0
Neg_1408,-0.32643,0
Neg_1528,0.02275,0
Neg_2218,-0.66892,0
Neg_913,-0.76002,0
Neg_1553,0.65391,0
Neg_1203,2.62581,0
Neg_2776,-0.27049,0
Neg_2133,-0.22335,0
Neg_1961,0.01154,0
Neg_1895,0.73195,0
Neg_2043,-0.77835,0
Neg_334,-1.05982,0
Neg_2174,-1.4217,0
Neg_1792,0.56247,0
Neg_1052,-0.78098,0
Neg_1327,-1.07831,0
Neg_2663,-0.317,0
Neg_644,-0.27578,0
Neg_2092,-1.05329,0
Neg_559,-0.29661,0
Neg_487,-0.9127,0
Neg_2018,-0.20714,0
Neg_1474,0.14876,0
Neg_1264,-0.57114,0
Neg_884,0.22626,0
Neg_1191,0.14466,0
Neg_1852,-0.75759,0
Neg_786,-1.21772,0
Neg_1686,0.21992,0
Neg_2755,-1.16102,0
Neg_2143,-0.38713,0
Neg_2619,0.85654,0
Neg_1600,-0.65382,0
Neg_725,-0.78305,0
Neg_70,-1.24782,0
Neg_2340,-0.84221,0
Neg_1366,1.14732,0
Neg_458,-1.09608,0
Neg_744,-1.03959,0
Neg_2839,-1.04354,0
Neg_575,0.81824,0
Neg_1839,-0.86644,0
Neg_2678,-0.75515,0
Neg_1204,-0.70077,0
Neg_2351,0.63212,0
Neg_2899,-0.41192,0
Neg_2474,-0.72601,0
Neg_1760,-0.86559,0
Neg_369,-0.21079,0
Neg_2710,0.11742,0
Neg_2852,-0.82143,0
Neg_1373,-1.22039,0
Neg_2807,-0.59961,0
Neg_543,-0.79706,0
Neg_1453,0.06175,0
Neg_860,-0.04864,0
Neg_223,0.71333,0
Neg_1842,-0.78848,0
Neg_1769,-1.04568,0
Neg_2295,0.2425,0
Neg_1598,-0.68025,0
Neg_642,-0.71761,0
Neg_2592,0.08946,0
Neg_2426,-1.45983,0
Neg_1004,-0.52529,0
Neg_2066,0.43392,0
Neg_1482,-0.002,0
Neg_111,-0.77784,0
Neg_2546,-0.6251,0
Neg_2168,-0.669,0
Neg_1605,-1.07041,0
Neg_2512,-0.10533,0
Neg_93,0.67807,0
Neg_772,-0.76572,0
Neg_206,0.31878,0
Neg_723,-1.19816,0
Neg_1946,-0.68399,0
Neg_2284,-0.48964,0
Neg_2267,-0.94861,0
Neg_778,-0.18377,0
Neg_87,-0.61693,0
Neg_2746,1.12633,0
Neg_1171,-1.23313,0
Neg_1671,-0.55341,0
Neg_2416,1.16773,0
Neg_1935,-0.85314,0
Neg_2891,-0.65483,0
Neg_1354,-0.18969,0
Neg_763,0.79465,0
Neg_1222,-1.01014,0
Neg_371,-1.09886,0
Neg_1955,-0.40285,0
Neg_2848,-0.46049,0
Neg_2766,-1.15408,0
Neg_2233,-0.44957,0
Neg_1833,-0.92007,0
Neg_1123,-0.84256,0
Neg_2809,-1.29326,0
Neg_2194,-0.44969,0
Neg_2144,0.23398,0
Neg_27,-0.43482,0
Neg_2559,0.11872,0
Neg_2373,0.65679,0
Neg_2161,-0.83102,0
Neg_1954,-0.71247,0
Neg_23,0.5579,0
Neg_1075,-0.35798,0
Neg_2385,-0.98881,0
Neg_1821,-0.50158,0
Neg_2256,-0.83911,0
Neg_2171,-0.57027,0
Neg_921,-0.61135,0
Neg_832,0.02194,0
Neg_552,-0.5915,0
Neg_1002,-1.0015,0
Neg_123,-1.43743,0
Neg_204,-0.18189,0
Neg_375,1.18475,0
Neg_372,-1.45872,0
Neg_1287,-0.77687,0
Neg_2125,0.66621,0
Neg_74,-0.39259,0
Neg_871,-0.04609,0
Neg_694,-0.77532,0
Neg_824,-0.73897,0
Neg_2063,-0.3613,0
Neg_1031,-0.75455,0
Neg_332,-0.47318,0
Neg_1165,0.39276,0
Neg_2186,0.53308,0
Neg_1986,-0.81936,0
Neg_2394,0.26271,0
Neg_1379,-0.298,0
Neg_2522,0.86093,0
Neg_1899,0.36812,0
Neg_1322,-1.10251,0
Neg_2414,-0.39045,0
Neg_26,0.74313,0
Neg_1284,-0.33275,0
Neg_820,-1.41477,0
Neg_863,-1.18138,0
Neg_268,-0.40462,0
Neg_2153,-0.4759,0
Neg_63,0.05373,0
Neg_687,-1.08814,0
Neg_1297,0.66541,0
Neg_1556,-0.8677,0
Neg_2455,-0.62563,0
Neg_1016,0.32746,0
Neg_366,-1.16062,0
Neg_641,0.43539,0
Neg_2874,-0.50453,0
Neg_948,-0.46646,0
Neg_2780,-0.13775,0
Neg_760,-0.68745,0
Neg_1782,-0.82116,0
Neg_2735,0.38872,0
Neg_705,-0.90779,0
Neg_764,-0.96128,0
Neg_1582,1.41475,0
Neg_1061,-0.64285,0
Neg_2183,0.04792,0
Neg_1543,0.08404,0
Neg_1964,-0.39865,0
Neg_1330,0.41262,0
Neg_2411,-0.97521,0
Neg_25,-1.01787,0
Neg_1463,-0.61265,0
Neg_1738,0.24415,0
Neg_2261,-0.96308,0
Neg_1416,-0.835,0
Neg_2389,-1.02521,0
Neg_2905,0.05715,0
Neg_1488,-1.12492,0
Neg_180,-0.97972,0
Neg_557,-0.7913,0
Neg_1595,-0.38225,0
Neg_1103,-0.12099,0
