,Polarity,y
Neg_2665,-0.36027,0
Neg_2357,-0.42859,0
Neg_1937,-0.87201,0
Neg_2673,0.05063,0
Neg_693,-0.62284,0
Neg_769,-0.72906,0
Neg_2833,-0.29805,0
Neg_2773,0.39007,0
Neg_1447,-0.53296,0
Neg_29,-0.81257,0
Neg_489,-0.99195,0
Neg_2545,-0.20677,0
Neg_1306,-1.20142,0
Neg_617,1.66956,0
Neg_1372,0.69351,0
Neg_2481,-0.43323,0
Neg_1908,-1.13638,0
Neg_1981,3.20948,0
Neg_906,-0.58551,0
Neg_1425,-0.44807,0
Neg_846,0.59549,0
Neg_2611,-0.1629,0
Neg_1230,2.12045,0
Neg_1906,-0.784,0
Neg_2554,0.24213,0
Neg_348,-0.90255,0
Neg_477,0.99463,0
Neg_67,-0.30682,0
Neg_2639,-0.87922,0
Neg_2012,-1.18246,0
Neg_1028,-0.52846,0
Neg_1874,0.00085,0
Neg_1109,-0.70271,0
Neg_2529,0.97811,0
Neg_2141,-0.89308,0
Neg_2462,-0.38397,0
Neg_2011,-0.81805,0
Neg_377,-0.56801,0
Neg_90,0.75981,0
Neg_1506,0.59027,0
Neg_767,0.89531,0
Neg_434,1.39925,0
Neg_1460,0.51011,0
Neg_1666,-0.73514,0
Neg_126,-0.78232,0
Neg_2668,-1.1435,0
Neg_1674,-0.22827,0
Neg_2140,-1.08042,0
Neg_323,0.58287,0
Neg_2514,-0.55838,0
Neg_598,0.49643,0
Neg_2337,-1.08427,0
Neg_497,-1.37914,0
Neg_2693,-1.16802,0
Neg_1651,-1.20131,0
Neg_2347,-0.22762,0
Neg_68,-0.27494,0
Neg_318,0.79005,0
Neg_2441,0.46449,0
Neg_2136,-0.71713,0
Neg_870,-1.12199,0
Neg_699,-0.83609,0
Neg_1726,-1.2973,0
Neg_1325,-0.57319,0
Neg_2002,0.08647,0
Neg_519,-0.85357,0
Neg_199,-0.07213,0
Neg_471,-0.53519,0
Neg_1673,0.43595,0
Neg_272,-0.69711,0
Neg_118,-0.79248,0
Neg_135,-0.6391,0
Neg_2502,-1.34448,0
Neg_2787,0.7068,0
Neg_546,-0.22553,0
Neg_127,-0.17785,0
Neg_1784,0.40633,0
Neg_439,-0.50349,0
Neg_535,-0.50833,0
Neg_227,-0.98129,0
Neg_2299,-0.2761,0
Neg_2627,0.68222,0
Neg_1982,1.23405,0
Neg_1382,0.50428,0
Neg_2090,-0.78103,0
Neg_1532,-0.52245,0
Neg_527,-1.06488,0
Neg_11,0.00429,0
Neg_1246,-0.47487,0
Neg_2525,-0.33458,0
Neg_2818,-0.94404,0
Neg_1920,2.01955,0
Neg_918,-0.5692,0
Neg_102,0.52196,0
Neg_2621,0.95753,0
Neg_1585,-0.85702,0
Neg_266,-0.90404,0
Neg_710,-0.44072,0
Neg_712,0.00899,0
Neg_24,0.74138,0
Neg_170,0.08786,0
Neg_721,-0.66643,0
Neg_1365,0.36506,0
Neg_1735,-1.30448,0
Neg_954,-0.28422,0
Neg_1993,-0.03266,0
Neg_1652,-1.1922,0
Neg_2306,-0.6101,0
Neg_2479,-1.16393,0
Neg_423,-0.61059,0
Neg_2799,-0.22463,0
Neg_822,-0.91457,0
Neg_931,-0.38363,0
Neg_2497,-0.71961,0
Neg_2925,0.15589,0
Neg_267,-1.27603,0
Neg_242,-1.08586,0
Neg_233,-0.08768,0
Neg_1868,-1.44054,0
Neg_2032,-0.8533,0
Neg_2720,-0.15417,0
Neg_2343,-0.56618,0
Neg_2055,-0.77832,0
Neg_2624,-0.26461,0
Neg_745,-1.17428,0
Neg_2850,0.70207,0
Neg_1483,2.84602,0
Neg_2708,0.42834,0
Neg_2131,-0.61782,0
Neg_440,0.50819,0
Neg_793,-1.04467,0
Neg_2000,-0.95743,0
Neg_328,-0.02312,0
Neg_2022,0.01906,0
Neg_1676,1.27499,0
Neg_47,-0.48549,0
Neg_889,-0.42031,0
Neg_2715,-0.48887,0
Neg_2214,-0.39078,0
Neg_1579,-0.51295,0
Neg_878,1.49014,0
Neg_2103,-0.57231,0
Neg_1114,-0.09394,0
Neg_681,0.0374,0
Neg_346,-0.87168,0
Neg_2532,-0.39433,0
Neg_1669,0.12584,0
Neg_949,-0.16601,0
Neg_1081,-1.099,0
Neg_501,-1.19814,0
Neg_2079,-0.71488,0
Neg_2360,-0.66252,0
Neg_1492,0.20062,0
Neg_1400,2.6637,0
Neg_840,0.15264,0
Neg_1343,0.04203,0
Neg_1169,-0.00458,0
Neg_1095,-0.88806,0
Neg_2160,0.15404,0
Neg_1886,-0.82409,0
Neg_462,0.4702,0
Neg_1618,0.33139,0
Neg_1638,-0.9094,0
Neg_335,-1.50973,0
Neg_2543,0.94717,0
Neg_1503,0.65006,0
Neg_2634,-0.16505,0
Neg_1295,-0.91626,0
Neg_1778,-0.38044,0
Neg_1420,-0.75537,0
Neg_2915,-0.51751,0
Neg_823,-0.59795,0
Neg_1675,-0.83001,0
Neg_589,-0.69372,0
Neg_1481,-1.02775,0
Neg_2342,0.29834,0
Neg_1054,-0.56669,0
Neg_2098,-0.54688,0
Neg_2847,-0.52993,0
Neg_2645,-0.0418,0
Neg_1236,1.16918,0
Neg_1108,-0.48968,0
Neg_2375,0.39571,0
Neg_1516,-0.62946,0
Neg_1038,-0.76224,0
Neg_2217,-0.37783,0
Neg_2728,-0.0723,0
Neg_1386,1.2814,0
Neg_1513,-0.68786,0
Neg_816,-0.56717,0
Neg_2754,-0.72282,0
Neg_363,-0.99548,0
Neg_2326,0.66726,0
Neg_2442,-0.55635,0
Neg_2080,0.42843,0
Neg_1213,-1.27682,0
Neg_2687,-0.1884,0
Neg_1636,1.31724,0
Neg_1037,0.83115,0
Neg_36,-1.11118,0
Neg_1469,0.60689,0
Neg_1928,-1.35962,0
Neg_916,-1.35182,0
Neg_1155,-0.83198,0
Neg_2793,-0.64567,0
Neg_2052,-0.32122,0
Neg_1029,-0.83861,0
Neg_2685,-0.32912,0
Neg_280,0.03137,0
Neg_2924,-0.32298,0
Neg_1552,0.45807,0
Neg_2150,0.12153,0
Neg_1454,-0.59457,0
Neg_1438,-0.3212,0
Neg_2910,0.32445,0
Neg_2210,-0.60766,0
Neg_284,-0.25653,0
Neg_2162,-0.93378,0
Neg_740,-1.22871,0
Neg_1850,1.21244,0
Neg_2864,0.66494,0
Neg_2319,-0.69145,0
Neg_2530,-1.06531,0
Neg_2094,1.26778,0
Neg_321,0.69683,0
Neg_2126,-0.18934,0
Neg_15,-0.78389,0
Neg_1360,-0.13728,0
Neg_2640,-0.72249,0
Neg_1251,-0.41053,0
Neg_830,-0.89255,0
Neg_782,-0.79498,0
Neg_2913,-1.14558,0
Neg_794,-0.97899,0
Neg_1435,-0.98711,0
Neg_520,0.27253,0
Neg_4,-0.81972,0
Neg_228,-1.19541,0
Neg_977,-0.26971,0
Neg_618,-0.18293,0
Neg_1278,-0.97852,0
Neg_1858,-0.61435,0
Neg_479,-0.9434,0
Neg_957,0.05096,0
Neg_2917,-0.59377,0
Neg_1765,-0.90225,0
Neg_1991,0.28244,0
Neg_526,0.63333,0
Neg_1715,-1.0449,0
Neg_722,-0.3221,0
Neg_747,0.9567,0
Neg_2498,0.10794,0
Neg_2636,0.43947,0
Neg_1015,1.8335,0
Neg_785,-1.35693,0
Neg_560,1.01326,0
Neg_1254,0.61925,0
Neg_1430,2.40189,0
Neg_1253,-0.69945,0
Neg_2909,-0.05825,0
Neg_1540,-0.68698,0
Neg_997,-0.02968,0
Neg_2812,0.21215,0
Neg_2694,0.0478,0
Neg_420,-0.43719,0
Neg_92,-0.41969,0
Neg_1822,-0.5553,0
Neg_678,-0.77375,0
Neg_952,-1.26917,0
Neg_1067,0.13325,0
Neg_1023,1.0725,0
Neg_94,-0.37294,0
Neg_1575,0.33215,0
Neg_2350,0.20535,0
Neg_2445,-0.4653,0
Neg_2226,-0.27031,0
Neg_568,-1.35758,0
Neg_2515,-1.01939,0
Neg_1334,-0.73387,0
Neg_930,0.8845,0
Neg_354,2.35574,0
Neg_2604,-0.30775,0
Neg_69,-0.86738,0
Neg_2782,-0.66975,0
Neg_1205,-0.04928,0
Neg_1269,0.10868,0
Neg_1188,-0.54952,0
Neg_2705,-0.61339,0
Neg_2896,-0.23406,0
Neg_2890,-0.44442,0
Neg_2813,-1.35577,0
Neg_483,0.56772,0
Neg_2333,1.58468,0
Neg_1243,-0.07456,0
Neg_2268,0.54382,0
Neg_2001,-0.40813,0
Neg_783,-1.08935,0
Neg_1611,-0.11301,0
Neg_2424,1.15632,0
Neg_472,-0.04881,0
Neg_1791,-0.44742,0
Neg_645,0.68376,0
Neg_1781,-0.57461,0
Neg_205,-0.85273,0
Neg_2771,0.01612,0
Neg_1957,-0.37725,0
Neg_2408,2.09588,0
Neg_2298,0.44313,0
Neg_2301,0.47334,0
Neg_2235,-0.54518,0
Neg_2056,-0.80936,0
Neg_803,0.24551,0
Neg_2461,0.92483,0
Neg_1185,-1.39448,0
Neg_1794,-1.11772,0
Neg_970,0.29693,0
Neg_1479,-0.45109,0
Neg_775,0.37013,0
Neg_748,-0.70031,0
Neg_1293,-0.58463,0
Neg_2907,-0.04367,0
Neg_626,-0.1159,0
Neg_1211,-0.66186,0
Neg_2029,-0.99828,0
Neg_2484,-0.82477,0
Neg_737,-0.99944,0
Neg_2637,-0.93403,0
Neg_493,-0.95711,0
Neg_1851,0.97645,0
Neg_275,-1.09291,0
Neg_606,-0.59169,0
Neg_1681,1.40342,0
Neg_861,-0.83642,0
Neg_2800,-0.71573,0
Neg_390,-0.33804,0
Neg_950,0.4729,0
Neg_2285,2.17342,0
Neg_1066,-0.65081,0
Neg_1485,-0.35355,0
Neg_2718,-0.6975,0
Neg_107,0.93197,0
Neg_2560,-0.60465,0
Neg_1520,0.21065,0
Neg_951,-0.42845,0
Neg_2753,-0.60421,0
Neg_2737,-0.41567,0
Neg_2449,-1.06957,0
Neg_1538,-0.85577,0
Neg_1588,-0.54547,0
Neg_1070,-1.13826,0
Neg_1907,-1.22583,0
Neg_1444,0.9866,0
Neg_2536,-0.79236,0
Neg_1336,0.96652,0
Neg_1125,-0.91724,0
Neg_1238,-0.68138,0
Neg_2438,0.08738,0
Neg_2869,-0.34632,0
Neg_734,-0.50964,0
Neg_2747,-0.73215,0
Neg_2767,-0.63613,0
Neg_347,-0.50711,0
Neg_1890,-0.70877,0
Neg_2457,-0.88665,0
Neg_2919,-0.6258,0
Neg_2764,-0.99734,0
Neg_834,-1.04141,0
Neg_1570,0.54166,0
Neg_2750,-0.56377,0
Neg_290,-0.81911,0
Neg_862,-1.26299,0
Neg_2654,-0.14624,0
Neg_597,-1.08114,0
Neg_353,0.59904,0
Neg_2500,-0.74947,0
Neg_1446,-0.17833,0
Neg_842,-0.20451,0
Neg_53,-0.04467,0
Neg_291,-0.11866,0
Neg_1687,-0.63093,0
Neg_809,-1.04311,0
Neg_2858,-0.06889,0
Neg_1779,-1.18705,0
Neg_2114,-0.57854,0
Neg_327,1.72909,0
Neg_249,-0.65505,0
Neg_514,-0.28174,0
Neg_894,1.40191,0
Neg_1154,0.97812,0
Neg_1974,-0.61271,0
Neg_607,0.83484,0
Neg_1464,-0.96526,0
Neg_2840,-0.12952,0
Neg_2251,-0.50177,0
Neg_2517,0.18553,0
Neg_1853,-0.51944,0
Neg_1312,-0.68356,0
Neg_2838,1.4681,0
Neg_1722,1.04088,0
Neg_2116,-0.46745,0
Neg_2327,-0.983,0
Neg_1128,-0.89307,0
Neg_1231,-1.07931,0
Neg_2384,0.54387,0
Neg_713,-1.24549,0
Neg_2475,-0.79277,0
Neg_545,-0.4824,0
Neg_1732,-1.01489,0
Neg_1703,-1.48733,0
Neg_2537,-0.85547,0
Neg_1601,1.30682,0
Neg_238,0.09695,0
Neg_2704,1.54875,0
Neg_2652,-1.46242,0
Neg_1700,-0.74021,0
Neg_2744,-0.44786,0
Neg_43,-1.20039,0
Neg_235,0.12285,0
Neg_1433,-0.81955,0
Neg_1473,0.09217,0
Neg_1047,-1.16928,0
Neg_2221,-1.03251,0
Neg_691,0.95978,0
Neg_128,-0.07629,0
Neg_1952,-0.91105,0
Neg_2059,-0.54303,0
Neg_661,-0.11458,0
Neg_1100,1.2038,0
Neg_2458,-0.59495,0
Neg_983,-0.26611,0
Neg_2250,1.25405,0
Neg_674,-0.48306,0
Neg_2825,0.42103,0
Neg_445,0.55118,0
Neg_640,-0.68416,0
Neg_1903,-0.40513,0
Neg_671,-0.43144,0
Neg_2147,-1.38736,0
Neg_475,1.46316,0
Neg_1302,-0.83249,0
Neg_2077,-0.47836,0
Neg_2040,0.16232,0
Neg_2660,1.83222,0
Neg_2166,-1.48521,0
Neg_2376,-1.1838,0
Neg_1962,-0.93855,0
Neg_1000,-1.14615,0
Neg_250,-0.90621,0
Neg_1718,0.5024,0
Neg_750,-1.29535,0
Neg_1014,-0.32759,0
Neg_2399,-0.45097,0
Neg_561,-0.36206,0
Neg_1762,-0.46941,0
Neg_1449,-0.60495,0
Neg_237,-1.31466,0
Neg_345,-0.44105,0
Neg_2511,-1.44932,0
Neg_2097,-1.33694,0
Neg_1966,0.00253,0
Neg_255,0.25816,0
Neg_2365,0.74832,0
Neg_1987,3.23723,0
Neg_2805,1.06117,0
Neg_2904,-1.07869,0
Neg_2872,-1.20483,0
Neg_2355,-0.03946,0
Neg_576,0.33353,0
Neg_2459,-0.05726,0
Neg_971,-0.94125,0
Neg_898,0.70726,0
Neg_928,0.02966,0
Neg_2823,-0.37781,0
Neg_2364,-0.56763,0
Neg_2806,0.39069,0
Neg_1871,0.38185,0
Neg_50,0.01571,0
Neg_2496,-0.01795,0
Neg_1030,-0.13227,0
Neg_1978,-0.85491,0
Neg_669,0.23833,0
Neg_1341,1.00865,0
Neg_843,-0.32535,0
Neg_761,0.55876,0
Neg_988,2.48524,0
Neg_2255,-0.51615,0
Neg_2557,-0.46514,0
Neg_2677,2.15414,0
Neg_18,-0.17594,0
Neg_315,-1.31273,0
Neg_1741,1.07182,0
Neg_2578,-0.99787,0
Neg_389,0.70003,0
Neg_210,-0.57929,0
Neg_2427,-0.1495,0
Neg_2323,-1.44872,0
Neg_2007,-0.9181,0
Neg_891,-1.43427,0
Neg_387,-0.35939,0
Neg_741,0.08236,0
Neg_362,0.8398,0
Neg_1212,1.24475,0
Neg_2057,-0.4513,0
Neg_468,-0.89133,0
Neg_2468,0.4485,0
Neg_873,-0.22621,0
Neg_1079,-0.92576,0
Neg_1710,-0.56722,0
Neg_482,2.04418,0
Neg_121,-0.28681,0
Neg_2172,-0.25722,0
Neg_1897,-0.34535,0
Neg_2690,-0.69146,0
Neg_42,-1.29105,0
Neg_1748,-0.97548,0
Neg_620,0.60936,0
Neg_2881,-0.28066,0
Neg_188,-0.80532,0
Neg_184,-0.87557,0
Neg_584,1.12291,0
Neg_2423,-0.76862,0
Neg_2699,-1.0334,0
Neg_147,-1.01778,0
Neg_1376,-0.43472,0
Neg_2589,-1.04472,0
Neg_2501,-0.56386,0
Neg_288,-0.84055,0
Neg_982,-0.77718,0
Neg_511,-1.11823,0
Neg_1308,0.26197,0
Neg_125,-1.28629,0
Neg_564,-0.39897,0
Neg_2039,-0.63434,0
Neg_1237,-0.62331,0
Neg_749,-1.06146,0
Neg_189,-0.09679,0
Neg_2815,1.92834,0
Neg_2573,0.27313,0
Neg_911,-0.11054,0
Neg_2225,-0.48275,0
Neg_591,-0.62715,0
Neg_428,-0.08621,0
Neg_739,-0.53507,0
Neg_449,3.12288,0
Neg_1358,-0.87125,0
Neg_707,0.59274,0
Neg_1196,0.08417,0
Neg_1113,-1.13119,0
Neg_1437,-1.41293,0
Neg_996,0.44056,0
Neg_2480,-0.10975,0
Neg_2324,-0.67384,0
Neg_2391,0.52761,0
Neg_1084,-0.83911,0
Neg_1194,-0.50638,0
Neg_908,-0.6528,0
Neg_638,-1.44812,0
Neg_2741,-0.35784,0
Neg_1368,-0.76964,0
Neg_1005,0.27295,0
Neg_2790,-0.79015,0
Neg_1572,-0.58997,0
Neg_1734,1.29123,0
Neg_435,-0.91151,0
Neg_409,1.46556,0
Neg_436,-0.32358,0
Neg_1409,0.30678,0
Neg_1603,-0.24732,0
Neg_2900,1.17881,0
Neg_469,-0.3697,0
Neg_395,0.14411,0
Neg_2006,-0.86119,0
Neg_2138,0.02786,0
Neg_1534,-0.86934,0
Neg_726,-0.31042,0
Neg_2658,-0.39055,0
Neg_885,-0.41672,0
Neg_1364,-1.28866,0
Neg_2867,-0.35931,0
Neg_1869,-0.86097,0
Neg_429,-0.98036,0
Neg_1518,0.23147,0
Neg_2431,-0.5675,0
Neg_788,-0.99515,0
Neg_2574,-1.20628,0
Neg_1548,-0.59748,0
Neg_1959,-0.3166,0
Neg_1124,0.4575,0
Neg_1324,0.41314,0
Neg_1533,1.39809,0
Neg_2429,0.06934,0
Neg_2123,-1.13106,0
Neg_384,0.30909,0
Neg_2551,0.3165,0
Neg_380,-0.73691,0
Neg_1697,-0.85209,0
Neg_2382,-1.39957,0
Neg_193,-0.09188,0
Neg_392,-1.02754,0
Neg_1136,-0.78112,0
Neg_2371,-0.15544,0
Neg_910,-0.64588,0
Neg_656,-0.46529,0
Neg_718,-1.30933,0
Neg_400,-0.15122,0
Neg_742,0.97922,0
Neg_1273,-1.18227,0
Neg_2830,0.03719,0
Neg_567,-1.19716,0
Neg_588,-0.72263,0
Neg_183,-0.16201,0
Neg_2770,-0.13398,0
Neg_864,-0.8463,0
Neg_2883,1.77653,0
Neg_2689,-0.61994,0
Neg_1381,0.29328,0
Neg_829,-0.08654,0
Neg_2495,1.30919,0
Neg_1148,-1.07666,0
Neg_819,1.17789,0
Neg_2683,0.30154,0
Neg_1304,-0.28336,0
Neg_932,-0.48738,0
Neg_2003,-0.73173,0
Neg_1512,-0.90443,0
Neg_789,-0.11901,0
Neg_1705,0.27946,0
Neg_360,0.61615,0
Neg_2473,-0.08509,0
Neg_1567,-0.24006,0
Neg_2582,1.34761,0
Neg_980,1.31762,0
Neg_2740,-0.52878,0
Neg_1041,0.20767,0
Neg_2713,-0.45178,0
Neg_593,-0.56229,0
Neg_1882,1.37919,0
Neg_2760,0.45514,0
Neg_1296,-1.35874,0
Neg_784,0.91859,0
Neg_2205,1.90998,0
Neg_981,0.43335,0
Neg_115,0.06623,0
Neg_499,-0.75681,0
Neg_877,0.00628,0
Neg_594,-0.8059,0
Neg_596,0.28269,0
Neg_156,-0.65214,0
Neg_1199,1.52141,0
Neg_1091,-1.31401,0
Neg_2380,-1.08345,0
Neg_1193,-0.94603,0
Neg_2038,0.11777,0
Neg_796,0.42286,0
Neg_583,-0.3845,0
Neg_1399,0.09601,0
Neg_773,-1.16803,0
Neg_2320,-0.32135,0
Neg_2170,-0.49465,0
Neg_1443,-1.30699,0
Neg_1969,-0.67105,0
Neg_1220,-1.00821,0
Neg_1111,-0.74741,0
Neg_2065,-0.76562,0
Neg_1451,-0.87262,0
Neg_1328,-0.835,0
Neg_140,-0.80642,0
Neg_258,-0.99151,0
Neg_175,-0.58997,0
Neg_2922,1.81339,0
Neg_577,-0.74706,0
Neg_1641,-0.99979,0
Neg_758,-1.07152,0
Neg_2195,-0.0153,0
Neg_157,-0.10719,0
Neg_2325,-0.73361,0
Neg_181,-0.87553,0
Neg_2641,-0.73937,0
Neg_1505,-0.77749,0
Neg_2608,-1.01235,0
Neg_2181,-0.96765,0
Neg_2798,-1.25841,0
Neg_924,-0.41268,0
Neg_1138,-0.69076,0
Neg_2880,0.00247,0
Neg_2670,-0.87674,0
Neg_925,-0.46701,0
Neg_230,-0.21728,0
Neg_2071,0.63561,0
Neg_2650,-0.94156,0
Neg_841,0.00814,0
Neg_2054,0.05644,0
Neg_146,-1.18953,0
Neg_162,0.34664,0
Neg_990,0.37566,0
Neg_2024,-0.68998,0
Neg_155,-0.52595,0
Neg_1412,-0.3827,0
Neg_619,-0.52979,0
Neg_154,-0.58945,0
Neg_264,-1.14186,0
Neg_457,-0.19273,0
Neg_1529,-0.99437,0
Neg_1725,1.60155,0
Neg_582,-0.31684,0
Neg_2293,-0.54002,0
Neg_2023,-1.49001,0
Neg_1192,1.07886,0
Neg_1702,-1.05581,0
Neg_989,-0.29344,0
Neg_856,0.1623,0
Neg_2460,0.06047,0
Neg_1967,-0.77007,0
Neg_1584,-1.22514,0
Neg_909,0.23991,0
Neg_517,-0.81182,0
Neg_2302,-0.54948,0
Neg_1633,1.65769,0
Neg_2563,0.30113,0
Neg_2911,-1.10318,0
Neg_1261,1.44911,0
Neg_2493,-0.73093,0
Neg_1707,-0.75448,0
Neg_2035,-0.90858,0
Neg_2507,-0.09063,0
Neg_2843,-0.89446,0
Neg_2279,-0.25966,0
Neg_633,0.21597,0
Neg_1442,0.75582,0
Neg_1910,-0.12931,0
Neg_2307,-0.9653,0
Neg_1627,-0.34088,0
Neg_1043,-0.92133,0
Neg_851,1.09849,0
Neg_1342,-1.32715,0
Neg_507,-0.64653,0
Neg_2892,-0.80148,0
Neg_887,-1.41034,0
Neg_2177,1.20702,0
Neg_2875,-0.51328,0
Neg_187,-0.05274,0
Neg_731,-0.69955,0
Neg_2878,-0.15246,0
Neg_1195,0.08539,0
Neg_2134,-0.59168,0
Neg_209,-1.30173,0
Neg_2339,-1.16299,0
Neg_1950,-1.12054,0
Neg_1521,-0.868,0
Neg_2328,-0.50274,0
Neg_504,-0.60239,0
Neg_1415,-0.5874,0
Neg_1244,-0.38261,0
Neg_2317,0.50584,0
Neg_1759,0.10939,0
Neg_1105,0.22837,0
Neg_1599,0.07988,0
Neg_349,0.57417,0
Neg_2091,0.282,0
Neg_2417,-0.15065,0
Neg_100,0.20016,0
Neg_2420,0.99442,0
Neg_1970,-0.72294,0
Neg_893,-0.43075,0
Neg_2534,-0.63005,0
Neg_481,-0.47006,0
Neg_1894,-1.18858,0
Neg_627,-0.16429,0
Neg_2523,-0.81547,0
Neg_1173,-0.66639,0
Neg_2625,-0.97608,0
Neg_2452,-1.21618,0
Neg_754,-1.02975,0
Neg_2294,1.4101,0
Neg_2466,-1.11322,0
Neg_1017,-0.66511,0
Neg_539,-0.68742,0
Neg_2199,-0.73715,0
Neg_1739,-0.84686,0
Neg_1318,0.75036,0
Neg_2842,-0.60263,0
Neg_1817,-0.85582,0
Neg_1427,0.23731,0
Neg_60,-0.19007,0
Neg_1202,-1.15252,0
Neg_1417,0.1537,0
Neg_1392,-0.25646,0
Neg_1245,0.71744,0
Neg_1621,0.62548,0
Neg_2101,-0.93587,0
Neg_1662,0.36925,0
Neg_967,-0.55093,0
Neg_1576,-1.07445,0
Neg_1044,-0.14891,0
Neg_2674,-0.83703,0
Neg_81,-0.06967,0
Neg_1408,-0.52052,0
Neg_1528,1.13527,0
Neg_2218,-0.53671,0
Neg_913,-1.04861,0
Neg_1553,0.94033,0
Neg_1203,2.86375,0
Neg_2776,-0.28705,0
Neg_2133,-0.00838,0
Neg_1961,0.12585,0
Neg_1895,0.98459,0
Neg_2043,-1.04408,0
Neg_334,-1.08031,0
Neg_2174,-0.6238,0
Neg_1792,0.37485,0
Neg_1052,-0.22193,0
Neg_1327,-0.79439,0
Neg_2663,0.26851,0
Neg_644,-0.47828,0
Neg_2092,-0.52863,0
Neg_559,-0.32655,0
Neg_487,-0.74499,0
Neg_2018,-0.12514,0
Neg_1474,-0.22399,0
Neg_1264,-1.42291,0
Neg_884,-0.18821,0
Neg_1191,-0.40529,0
Neg_1852,-0.56554,0
Neg_786,-0.54891,0
Neg_1686,0.11275,0
Neg_2755,-1.43688,0
Neg_2143,-0.16945,0
Neg_2619,1.19567,0
Neg_1600,-0.6728,0
Neg_725,-1.16283,0
Neg_70,-0.95511,0
Neg_2340,-0.90831,0
Neg_1366,1.00241,0
Neg_458,-1.20008,0
Neg_744,-0.43141,0
Neg_2839,-1.38607,0
Neg_575,0.8487,0
Neg_1839,-0.38425,0
Neg_2678,-0.87522,0
Neg_1204,-1.24022,0
Neg_2351,0.86137,0
Neg_2899,-1.00666,0
Neg_2474,-0.59429,0
Neg_1760,-0.6419,0
Neg_369,-0.22016,0
Neg_2710,0.79459,0
Neg_2852,-0.91413,0
Neg_1373,-1.43931,0
Neg_2807,-0.26408,0
Neg_543,-0.88056,0
Neg_1453,-0.25529,0
Neg_860,0.33867,0
Neg_223,-0.48177,0
Neg_1842,-0.4161,0
Neg_1769,-1.03865,0
Neg_2295,0.14123,0
Neg_1598,-0.99831,0
Neg_642,-0.99074,0
Neg_2592,-0.79828,0
Neg_2426,-1.14728,0
Neg_1004,-0.8174,0
Neg_2066,2.34372,0
Neg_1482,-0.44525,0
Neg_111,-0.81792,0
Neg_2546,-0.18409,0
Neg_2168,-0.46498,0
Neg_1605,-0.85347,0
Neg_2512,-0.21243,0
Neg_93,0.83225,0
Neg_772,-0.62598,0
Neg_206,0.94951,0
Neg_723,-0.48202,0
Neg_1946,-0.57247,0
Neg_2284,-0.54295,0
Neg_2267,-0.85763,0
Neg_778,-0.03564,0
Neg_87,-1.08726,0
Neg_2746,1.16747,0
Neg_1171,-0.74552,0
Neg_1671,-0.84024,0
Neg_2416,1.03313,0
Neg_1935,-0.30745,0
Neg_2891,-0.61272,0
Neg_1354,-0.5087,0
Neg_763,0.82105,0
Neg_1222,-0.2388,0
Neg_371,-1.00634,0
Neg_1955,0.83986,0
Neg_2848,-1.51258,0
Neg_2766,-0.49315,0
Neg_2233,-1.1573,0
Neg_1833,-0.94435,0
Neg_1123,-0.19724,0
Neg_2809,-0.74789,0
Neg_2194,-0.49427,0
Neg_2144,0.29209,0
Neg_27,-0.18514,0
Neg_2559,0.79097,0
Neg_2373,0.65279,0
Neg_2161,-1.17579,0
Neg_1954,-0.75372,0
Neg_23,0.19094,0
Neg_1075,-0.67746,0
Neg_2385,-1.0164,0
Neg_1821,-1.02872,0
Neg_2256,-1.05411,0
Neg_2171,-0.96392,0
Neg_921,0.22198,0
Neg_832,-0.77176,0
Neg_552,-0.89422,0
Neg_1002,-0.95149,0
Neg_123,-1.43788,0
Neg_204,-0.46255,0
Neg_375,0.77046,0
Neg_372,-0.97871,0
Neg_1287,-0.51866,0
Neg_2125,0.34232,0
Neg_74,-0.54047,0
Neg_871,-0.72156,0
Neg_694,-0.79136,0
Neg_824,-0.86751,0
Neg_2063,-1.48501,0
Neg_1031,-1.11024,0
Neg_332,-0.51519,0
Neg_1165,0.4897,0
Neg_2186,0.00532,0
Neg_1986,-1.08435,0
Neg_2394,0.5451,0
Neg_1379,-0.05456,0
Neg_2522,0.82564,0
Neg_1899,0.37873,0
Neg_1322,-0.07713,0
Neg_2414,-0.24918,0
Neg_26,0.6327,0
Neg_1284,-0.45873,0
Neg_820,-0.9957,0
Neg_863,-1.37689,0
Neg_268,-0.50939,0
Neg_2153,-0.46749,0
Neg_63,0.05313,0
Neg_687,-1.29507,0
Neg_1297,0.47072,0
Neg_1556,-0.85488,0
Neg_2455,-0.37393,0
Neg_1016,-0.09313,0
Neg_366,-1.13101,0
Neg_641,1.60978,0
Neg_2874,-0.28694,0
Neg_948,-0.62089,0
Neg_2780,-0.38341,0
Neg_760,-0.39018,0
Neg_1782,-0.80948,0
Neg_2735,1.02911,0
Neg_705,-1.52571,0
Neg_764,-0.33637,0
Neg_1582,1.63051,0
Neg_1061,-0.67572,0
Neg_2183,-0.53781,0
Neg_1543,0.26129,0
Neg_1964,-0.09977,0
Neg_1330,1.13596,0
Neg_2411,-0.98881,0
Neg_25,-0.60948,0
Neg_1463,-1.12351,0
Neg_1738,-0.13934,0
Neg_2261,-0.58916,0
Neg_1416,-0.93047,0
Neg_2389,-0.81762,0
Neg_2905,-0.20363,0
Neg_1488,-0.58272,0
Neg_180,-0.90203,0
Neg_557,-0.75975,0
Neg_1595,-0.82909,0
Neg_1103,-0.49806,0
