,Aliphatic_Index,y
peptide_pm_404,2.17827,1
peptide_pm_405,0.82385,1
peptide_pm_406,1.56556,1
peptide_pm_407,1.4294,1
peptide_pm_408,0.66691,1
peptide_pm_409,-1.78166,1
peptide_pm_410,1.57577,1
peptide_pm_411,0.98688,1
peptide_pm_412,1.32419,1
peptide_pm_413,-0.49627,1
peptide_pm_414,0.76374,1
peptide_pm_415,-0.25281,1
peptide_pm_416,-0.78317,1
peptide_pm_417,-0.2896,1
peptide_pm_418,-0.54785,1
peptide_pm_419,1.50986,1
peptide_pm_420,2.23397,1
peptide_pm_421,-1.78166,1
peptide_pm_422,-0.61297,1
peptide_pm_423,0.23801,1
peptide_pm_424,-0.27258,1
peptide_pm_425,-0.16602,1
peptide_pm_426,-0.45412,1
peptide_pm_427,-1.26459,1
peptide_pm_428,0.54437,1
peptide_pm_429,-0.4598,1
peptide_pm_430,3.19945,1
peptide_pm_431,0.24245,1
peptide_pm_432,-0.32023,1
peptide_pm_433,-0.59119,1
peptide_pm_434,1.02092,1
peptide_pm_435,0.37417,1
peptide_pm_436,2.66844,1
peptide_pm_437,0.64649,1
peptide_pm_438,0.37205,1
peptide_pm_439,-0.41554,1
peptide_pm_440,-0.04478,1
peptide_pm_441,-0.22842,1
peptide_pm_442,0.23801,1
