,Janin,y
Neg_75,0.0612215134279888,0
Neg_1927,0.1484644249630466,0
Neg_396,0.054443490786829,0
Neg_2062,0.0222450034250081,0
Neg_1758,0.1236875519097207,0
Neg_1696,0.1297768472411852,0
Neg_1938,0.1215346758130156,0
Neg_2212,0.0735735151834861,0
Neg_491,0.1669834260094825,0
Neg_857,0.1272621028655003,0
Neg_2686,0.1286796866922638,0
Neg_2549,0.0283436438840009,0
Neg_465,0.1201111288279288,0
Neg_214,0.1950708346983624,0
Neg_1450,0.0394023021418779,0
Neg_2311,0.0635117093188365,0
Neg_566,0.0634476792650328,0
Neg_1468,0.0266234525088729,0
Neg_324,0.0466078486464506,0
Neg_1106,0.0139868136880961,0
Neg_1455,0.1576775068237502,0
Neg_1775,0.1228426129301462,0
Neg_2533,0.0718912544564463,0
Neg_84,0.0552766081987263,0
Neg_2087,0.2750580162782199,0
Neg_454,0.0968306577292069,0
Neg_1320,0.1155797482392526,0
Neg_534,0.0744605699584074,0
Neg_2600,0.1058013903990007,0
Neg_2303,0.1112105677373656,0
Neg_1332,0.1339236076068836,0
Neg_1096,0.1515462817299591,0
Neg_278,0.0381538898640655,0
Neg_2916,0.1349999168814011,0
Neg_365,0.1196794549609801,0
Neg_929,0.0563760557548861,0
Neg_955,0.1217604464609498,0
Neg_1510,0.1747002934999855,0
Neg_974,0.1103929838585474,0
Neg_2768,0.2299574110270416,0
Neg_1142,0.2707846662124833,0
Neg_1174,0.1932079208845842,0
Neg_848,0.0528135698721918,0
Neg_991,0.1064482252219779,0
Neg_565,0.0581893995473312,0
Neg_1973,0.1280572395642633,0
Neg_1172,0.1635612025188734,0
Neg_2450,0.0940866593483336,0
Neg_2795,0.0268756791294094,0
Neg_33,0.0441016330247426,0
Neg_2216,0.1290184497354295,0
Neg_2359,0.6032364831902702,0
Neg_515,0.0806393981511738,0
Neg_208,0.0366862184518446,0
Neg_2503,0.0773219646982132,0
Neg_2396,0.0548530360488709,0
Neg_1670,0.3016899741349211,0
Neg_8,0.0382794333870485,0
Neg_1802,0.0687343946961887,0
Neg_1617,0.0749380688336831,0
Neg_1353,0.0793912822462359,0
Neg_917,0.1083246489473412,0
Neg_1912,0.0919318023711064,0
Neg_2647,0.1234209980548987,0
Neg_2682,0.1047121913987337,0
Neg_1130,0.2532266424631074,0
Neg_1914,0.1439612506231463,0
Neg_1659,0.1662881764373992,0
Neg_1233,0.0726731905097437,0
Neg_2379,0.1041547713414291,0
Neg_1832,0.0632548445542196,0
Neg_1156,0.1019577066497787,0
Neg_2258,0.0753085672414456,0
Neg_461,0.2544022854155117,0
Neg_1432,0.0899977245817529,0
Neg_1840,0.141035908512404,0
Neg_51,0.1007632980425932,0
Neg_2078,0.0704695258062401,0
Neg_1658,0.0732396823931294,0
Neg_1291,0.0936055576889185,0
Neg_2421,0.0382059218553735,0
Neg_1107,0.0756942444137368,0
Neg_57,0.1193391206524378,0
Neg_56,0.1025382923656309,0
Neg_1535,0.2059611700576462,0
Neg_728,0.1573474339305044,0
Neg_612,0.1235157537789886,0
Neg_1789,0.1439399723426475,0
Neg_2923,0.2461620468388686,0
Neg_998,0.059464567142466,0
Neg_2027,0.237975016640701,0
Neg_1120,0.0487347341628653,0
Neg_938,0.1556038134672157,0
Neg_1639,0.101662619835231,0
Neg_1380,0.1242842651587252,0
Neg_995,0.0391070700262499,0
Neg_274,0.2181799060660987,0
Neg_1731,0.2335897952219648,0
Neg_1423,0.1659714223463637,0
Neg_1720,0.1083205134900891,0
Neg_1176,0.0147239571812885,0
Neg_298,0.1989060153276094,0
Neg_1494,0.0784352315009802,0
Neg_2041,0.2663659862970959,0
Neg_2033,0.1301923143856621,0
Neg_1010,0.0829959796521945,0
Neg_964,0.1065841437959774,0
Neg_735,0.1364454806969307,0
Neg_245,0.1142199744838451,0
Neg_317,0.0577101945227144,0
Neg_1277,0.1640749901200897,0
Neg_213,0.1261458521011303,0
Neg_109,0.2201576959800512,0
Neg_1604,0.2215265590711123,0
Neg_2004,0.0791438354328529,0
Neg_1848,0.1567369659218506,0
Neg_1998,0.0787839121262747,0
Neg_968,0.2010140677432402,0
Neg_1860,0.0618502622592849,0
Neg_854,0.0824698465335611,0
Neg_229,0.0729479723746811,0
Neg_397,0.0274860087074937,0
Neg_1864,0.086133803834907,0
Neg_2553,0.16494025954988,0
Neg_1504,0.1308255012808042,0
Neg_2824,0.0912005783106304,0
Neg_20,0.1833976968077408,0
Neg_1594,0.1613705004204061,0
Neg_2657,0.1161564513195975,0
Neg_1823,0.0910479389555727,0
Neg_2352,0.0312705002001204,0
Neg_675,0.220718698988125,0
Neg_38,0.1109061100667142,0
Neg_2630,0.3146699716169874,0
Neg_1313,0.0559175973599664,0
Neg_2083,0.1465181991242059,0
Neg_224,0.1224231291541643,0
Neg_1271,0.070852315136139,0
Neg_2404,0.1672827694602755,0
Neg_91,0.1244558174569973,0
Neg_2318,0.0871386574217188,0
Neg_2034,0.1838189374031256,0
Neg_2914,0.1505950921050546,0
Neg_2749,0.098380344670821,0
Neg_1143,0.1857987562027306,0
Neg_80,0.0281614224199684,0
Neg_289,0.2563092445145033,0
Neg_1262,0.2074494142529232,0
Neg_2269,0.1852940142630172,0
Neg_922,0.0316208407006039,0
Neg_1843,0.1006641712652934,0
Neg_40,0.2419724043920335,0
Neg_1771,0.1829758142857963,0
Neg_1068,0.1123283995006549,0
Neg_1857,0.072254801501692,0
Neg_635,0.0528395755108972,0
Neg_2908,0.1836558521154857,0
Neg_2651,0.0905714457823549,0
Neg_781,0.0549459957713609,0
Neg_574,0.2332218518474547,0
Neg_151,0.0380546451652338,0
Neg_356,0.2633697802298699,0
Neg_1012,0.049754894636819,0
Neg_455,0.1126230654748095,0
Neg_2395,0.121129477753766,0
Neg_173,0.0803630994556914,0
Neg_1744,0.0319819258362343,0
Neg_1127,0.1056035589430652,0
Neg_872,0.0413835253920812,0
Neg_556,0.1252792251455187,0
Neg_1872,0.0656556685957033,0
Neg_1175,0.0482949295976872,0
Neg_2738,0.0806669868463449,0
Neg_2341,0.3668161714538696,0
Neg_2539,0.1023755251977114,0
Neg_2859,0.2463057019561924,0
Neg_106,0.1011197028794518,0
Neg_453,0.0824472592559854,0
Neg_1396,0.1851094234027975,0
Neg_2665,0.089631911552714,0
Neg_2357,0.1137699236523871,0
Neg_1937,0.123412968025285,0
Neg_2673,0.0936323427097101,0
Neg_693,0.0923603985460768,0
Neg_769,0.110559547702141,0
Neg_2833,0.1506414577949022,0
Neg_2773,0.4002409500104312,0
Neg_1447,0.1442452063934127,0
Neg_29,0.0518165596173362,0
Neg_489,0.0381986027106463,0
Neg_2545,0.0864107562834028,0
Neg_1306,0.2236345321165489,0
Neg_617,0.3994307085604783,0
Neg_1372,0.0552382823346417,0
Neg_2481,0.1305481772439104,0
Neg_1908,0.0670205617001846,0
Neg_1981,0.303355580766701,0
Neg_906,0.0959040940548418,0
Neg_1425,0.1011797954710406,0
Neg_846,0.1484247109232936,0
Neg_2611,0.1516023802200959,0
Neg_1230,0.4849344325349073,0
Neg_1906,0.092166810679789,0
Neg_2554,0.1521221630394531,0
Neg_348,0.0192722476100485,0
Neg_477,0.2192909780742134,0
Neg_67,0.091505476532563,0
Neg_2639,0.1124798027406349,0
Neg_2012,0.1080712087383609,0
Neg_1028,0.0798072166005714,0
Neg_1874,0.1034080536250235,0
Neg_1109,0.1102286402772936,0
Neg_2529,0.2180049415142463,0
Neg_2141,0.0123980022545553,0
Neg_2462,0.0797788621797985,0
Neg_2011,0.0773302993568374,0
Neg_377,0.1248979982316985,0
Neg_90,0.1328137151646836,0
Neg_1506,0.388729804001326,0
Neg_767,0.2502887887316946,0
Neg_434,0.1288732631848943,0
Neg_1460,0.1381964906966035,0
Neg_1666,0.1264756116912,0
Neg_126,0.0992265460371624,0
Neg_2668,0.0754173739065115,0
Neg_1674,0.1217017305710985,0
Neg_2140,0.0781703121458548,0
Neg_323,0.3290667646856772,0
Neg_2514,0.1557208461824278,0
Neg_598,0.1052806249335935,0
Neg_2337,0.0313229633756084,0
Neg_497,0.0814328510033068,0
Neg_2693,0.0498216756337496,0
Neg_1651,0.0394622755830787,0
Neg_2347,0.0960618053008113,0
Neg_68,0.1023236666461629,0
Neg_318,0.1383356916523733,0
Neg_2441,0.3388696144840111,0
Neg_2136,0.086151820144553,0
Neg_870,0.0340183819336326,0
Neg_699,0.102116392604255,0
Neg_1726,0.1009731691763774,0
Neg_1325,0.0774095307537317,0
Neg_2002,0.1202202392154981,0
Neg_519,0.1638745931676292,0
Neg_199,0.0828171746194198,0
Neg_471,0.0198053203179148,0
Neg_1673,0.1315031174042434,0
Neg_272,0.0994411486709517,0
Neg_118,0.1982297470145943,0
Neg_135,0.0708495528426187,0
Neg_2502,0.0829126159375229,0
Neg_2787,0.1479017698119803,0
Neg_546,0.1558092680083355,0
Neg_127,0.1058173282112452,0
Neg_1784,0.0376617458599351,0
Neg_439,0.1300020306398775,0
Neg_535,0.155415205639174,0
Neg_227,0.0465815202104768,0
Neg_2299,0.0918216685492584,0
Neg_2627,0.2546627768586015,0
Neg_1982,0.1331515982638142,0
Neg_1382,0.0713460515075669,0
Neg_2090,0.101491054181848,0
Neg_1532,0.1338988430082026,0
Neg_527,0.0231583763822167,0
Neg_11,0.2303297535985844,0
Neg_1246,0.1408227460039296,0
Neg_2525,0.0664623606594508,0
Neg_2818,0.0732548016055574,0
Neg_1920,0.2782045725000704,0
Neg_918,0.0844077525143109,0
Neg_102,0.0726670225922485,0
Neg_2621,0.212413711988652,0
Neg_1585,0.1200326333365727,0
Neg_266,0.1062095617366728,0
Neg_710,0.0492983446498039,0
Neg_712,0.2378018411619655,0
Neg_24,0.3182086504541042,0
Neg_170,0.1365106723499298,0
Neg_721,0.0662224060777171,0
Neg_1365,0.1155352901229068,0
Neg_1735,0.0891283287210861,0
Neg_954,0.1272572982090748,0
Neg_1993,0.1389000842758783,0
Neg_1652,0.0091304893914763,0
Neg_2306,0.089710047149249,0
Neg_2479,0.0276555407805751,0
Neg_423,0.1219190527252615,0
Neg_2799,0.1448833026140489,0
Neg_822,0.1100823210176308,0
Neg_931,0.194101466253453,0
Neg_2497,0.0968096479237012,0
Neg_2925,0.1568286554368634,0
Neg_267,0.0285340619188115,0
Neg_242,0.2036535525879974,0
Neg_233,0.1262562920197071,0
Neg_1868,0.0335985250409555,0
Neg_2032,0.1162391739552832,0
Neg_2720,0.1573316928086909,0
Neg_2343,0.0494630610738192,0
Neg_2055,0.0759201942241205,0
Neg_2624,0.098426862430843,0
Neg_745,0.1201604727468489,0
Neg_2850,0.0548483004663783,0
Neg_1483,0.2509458186453464,0
Neg_2708,0.169655860360472,0
Neg_2131,0.1269329993687291,0
Neg_440,0.1968224944062378,0
Neg_793,0.0217630045018601,0
Neg_2000,0.1003569449447805,0
Neg_328,0.3793324222027993,0
Neg_2022,0.0826451039682083,0
Neg_1676,0.0729710081153483,0
Neg_47,0.0959784172127758,0
Neg_889,0.054566685054486,0
Neg_2715,0.086377131952816,0
Neg_2214,0.1038843879479065,0
Neg_1579,0.0799133050406798,0
Neg_878,0.3710775999048229,0
Neg_2103,0.0336008702878363,0
Neg_1114,0.2201677158586816,0
Neg_681,0.1248176851253737,0
Neg_346,0.0745477206900764,0
Neg_2532,0.0469200128708771,0
Neg_1669,0.1500386553374042,0
Neg_949,0.1343439235424585,0
Neg_1081,0.0593719585497828,0
Neg_501,0.1052398960850389,0
Neg_2079,0.0396375657304286,0
Neg_2360,0.0582034240046714,0
Neg_1492,0.1948377266312748,0
Neg_1400,0.4856563965869803,0
Neg_840,0.2244617327973376,0
Neg_1343,0.1353951596292219,0
Neg_1169,0.2409451309176109,0
Neg_1095,0.1328515637001334,0
Neg_2160,0.1346686018294798,0
Neg_1886,0.0221871986119581,0
Neg_462,0.2412056557643623,0
Neg_1618,0.1536443349739581,0
Neg_1638,0.1306582540602594,0
Neg_335,0.0710800823457479,0
Neg_2543,0.1779561948106942,0
Neg_1503,0.2664105664313445,0
Neg_2634,0.0997684244963265,0
Neg_1295,0.0869054422170473,0
Neg_1778,0.1643254136339148,0
Neg_1420,0.064713248304842,0
Neg_2915,0.0675243366456764,0
Neg_823,0.1175978066228778,0
Neg_1675,0.0532719015959151,0
Neg_589,0.0855756447468566,0
Neg_1481,0.036652212151756,0
Neg_2342,0.1633763936908051,0
Neg_1054,0.0459724524029913,0
Neg_2098,0.04710830983447,0
Neg_2847,0.0154779785824108,0
Neg_2645,0.0844384468370557,0
Neg_1236,0.307152094066587,0
Neg_1108,0.0508929065564727,0
Neg_2375,0.4466640369503672,0
Neg_1516,0.0932136378639884,0
Neg_1038,0.0590970604564528,0
Neg_2217,0.2449273477271233,0
Neg_2728,0.0578083427610274,0
Neg_1386,0.3253303565069746,0
Neg_1513,0.0865200565576873,0
Neg_816,0.0636340538607881,0
Neg_2754,0.0482946551822955,0
Neg_363,0.0339042172795561,0
Neg_2326,0.2111193019375235,0
Neg_2442,0.1324448421887518,0
Neg_2080,0.1915355219389441,0
Neg_1213,0.0789436879731353,0
Neg_2687,0.0562379773308698,0
Neg_1636,0.5221158832308771,0
Neg_1037,0.1912323217186765,0
Neg_36,0.0255094803327707,0
Neg_1469,0.1740907113855455,0
Neg_1928,0.1171535816189567,0
Neg_916,0.0483445345798059,0
Neg_1155,0.059554977943602,0
Neg_2793,0.0931294663736251,0
Neg_2052,0.2546496058668058,0
Neg_1029,0.1185174269309398,0
Neg_2685,0.1120122677881825,0
Neg_280,0.1194300409494895,0
Neg_2924,0.1540061935437428,0
Neg_1552,0.1137037161770122,0
Neg_2150,0.1710104746786486,0
Neg_1454,0.1317252224560985,0
Neg_1438,0.172155196441688,0
Neg_2910,0.191174037573121,0
Neg_2210,0.1103507203933045,0
Neg_284,0.1795050183314095,0
Neg_2162,0.1017714525053638,0
Neg_740,0.109306956092612,0
Neg_1850,0.4523014310879656,0
Neg_2864,0.2254339355226215,0
Neg_2319,0.0174128505564697,0
Neg_2530,0.0655643431722841,0
Neg_2094,0.1945109152622796,0
Neg_321,0.1904253806131746,0
Neg_2126,0.1252328705504856,0
Neg_15,0.1369060462746581,0
Neg_1360,0.1298472029071555,0
Neg_2640,0.0838338406774949,0
Neg_1251,0.1042094984754313,0
Neg_830,0.1034536535678155,0
Neg_782,0.0507798642380046,0
Neg_2913,0.0804442401802119,0
Neg_794,0.0550470081827552,0
Neg_1435,0.0198590705215755,0
Neg_520,0.1824305513854699,0
Neg_4,0.0410455919762044,0
Neg_228,0.1002844846382434,0
Neg_977,0.1313345048591593,0
Neg_618,0.0809301500749503,0
Neg_1278,0.0804637445310492,0
Neg_1858,0.1239964317528657,0
Neg_479,0.1049521605045422,0
Neg_957,0.2202512670908459,0
Neg_2917,0.0835234916924004,0
Neg_1765,0.0308765358001634,0
Neg_1991,0.166557661823795,0
Neg_526,0.1933835114996715,0
Neg_1715,0.1255087264422596,0
Neg_722,0.1598969141479078,0
Neg_747,0.2037614679428296,0
Neg_2498,0.0417373403886341,0
Neg_2636,0.1120963485759913,0
Neg_1015,0.3440523213877813,0
Neg_785,0.0416988683588777,0
Neg_560,0.1924290919193818,0
Neg_1254,0.1808138279059495,0
Neg_1430,0.2315750833094514,0
Neg_1253,0.0799652555993572,0
Neg_2909,0.16993887140965,0
Neg_1540,0.0263486868499659,0
Neg_997,0.1353227488283813,0
Neg_2812,0.1924241673710618,0
Neg_2694,0.1402143568326491,0
Neg_420,0.1109611481423146,0
Neg_92,0.2023303397319911,0
Neg_1822,0.0893262498901515,0
Neg_678,0.0853948127330149,0
Neg_952,0.1073545896644101,0
Neg_1067,0.1060871750229141,0
Neg_1023,0.309407370060122,0
Neg_94,0.1814473896364832,0
Neg_1575,0.2528671391452949,0
Neg_2350,0.176045226618431,0
Neg_2445,0.0207914308928494,0
Neg_2226,0.2370521001152872,0
Neg_568,0.0686745972970809,0
Neg_2515,0.0666765300025926,0
Neg_1334,0.0810247116015055,0
Neg_930,0.2687514469551587,0
Neg_354,0.4349307827901178,0
Neg_2604,0.0857051764212831,0
Neg_69,0.0941252197123424,0
Neg_2782,0.0720130075778586,0
Neg_1205,0.1053164458917147,0
Neg_1269,0.137391093954164,0
Neg_1188,0.1067527001655534,0
Neg_2705,0.1305723955813611,0
Neg_2896,0.108167398393769,0
Neg_2890,0.0381227563305141,0
Neg_2813,0.0503483197403286,0
Neg_483,0.1911625040312189,0
Neg_2333,0.2823997705432481,0
Neg_1243,0.1304466584984183,0
Neg_2268,0.2548845689432621,0
Neg_2001,0.1148312298937467,0
Neg_783,0.1321377747079329,0
Neg_1611,0.1155184475713302,0
Neg_2424,0.2947960751935844,0
Neg_472,0.2199699091334143,0
Neg_1791,0.0846911381686714,0
Neg_645,0.2286667756276967,0
Neg_1781,0.0301700096951609,0
Neg_205,0.0496013856504616,0
Neg_2771,0.1330268767587099,0
Neg_1957,0.1264331228512695,0
Neg_2408,0.238017296503527,0
Neg_2298,0.2093480857803254,0
Neg_2301,0.0823603187404396,0
Neg_2235,0.0738912356616457,0
Neg_2056,0.0659369925586349,0
Neg_803,0.187450780792528,0
Neg_2461,0.2322960849542147,0
Neg_1185,0.0384871875551347,0
Neg_1794,0.0361578532062611,0
Neg_970,0.2411561335047148,0
Neg_1479,0.1114986945675655,0
Neg_775,0.1293137643264018,0
Neg_748,0.1309606686880697,0
Neg_1293,0.1774100265120707,0
Neg_2907,0.1127527649329189,0
Neg_626,0.1300792510971451,0
Neg_1211,0.1194861849763817,0
Neg_2029,0.0689485269698468,0
Neg_2484,0.0855937742883293,0
Neg_737,0.0282007454830807,0
Neg_2637,0.0439982056992653,0
Neg_493,0.0857467293333173,0
Neg_1851,0.2652711764019739,0
Neg_275,0.0301246423236979,0
Neg_606,0.1478238526025666,0
Neg_1681,0.2625062775250958,0
Neg_861,0.0719976958019102,0
Neg_2800,0.155876467388028,0
Neg_390,0.2350894995586776,0
Neg_950,0.3316074028740954,0
Neg_2285,0.3763658459990094,0
Neg_1066,0.1170989457460062,0
Neg_1485,0.0575609508013943,0
Neg_2718,0.1549488108109559,0
Neg_107,0.3699609895639114,0
Neg_2560,0.0272982277168132,0
Neg_1520,0.2599885886749376,0
Neg_951,0.1093691811997703,0
Neg_2753,0.2049616351635232,0
Neg_2737,0.0658753597216025,0
Neg_2449,0.0606418988078265,0
Neg_1538,0.0820541727129235,0
Neg_1588,0.1836548409561396,0
Neg_1070,0.0200978791877892,0
Neg_1907,0.017921248666031,0
Neg_1444,0.2210295152220636,0
Neg_2536,0.0552081976043348,0
Neg_1336,0.1197625069124254,0
Neg_1125,0.0735732626913627,0
Neg_1238,0.1445504441748871,0
Neg_2438,0.0860737325544677,0
Neg_2869,0.2505903851360931,0
Neg_734,0.0841724045271197,0
Neg_2747,0.1841993300873802,0
Neg_2767,0.1210812873044871,0
Neg_347,0.1369683941464072,0
Neg_1890,0.0275945127280926,0
Neg_2457,0.0660738853550325,0
Neg_2919,0.093473622180654,0
Neg_2764,0.0570391894902709,0
Neg_834,0.0377991213964872,0
Neg_1570,0.1063400027567287,0
Neg_2750,0.0961199474864051,0
Neg_290,0.0260720393944611,0
Neg_862,0.0372406674266196,0
Neg_2654,0.2171459335046549,0
Neg_597,0.1203892837066896,0
Neg_353,0.1495224321907245,0
Neg_2500,0.0260891571567312,0
Neg_1446,0.1720417412674011,0
Neg_842,0.0993715275585548,0
Neg_53,0.1172169900821455,0
Neg_291,0.0921251774407432,0
Neg_1687,0.0311114199761534,0
Neg_809,0.1808108515548875,0
Neg_2858,0.1293114243055022,0
Neg_1779,0.0837556389815551,0
Neg_2114,0.1059129434516967,0
Neg_327,0.289061389832035,0
Neg_249,0.0720740006692526,0
Neg_514,0.1501493800611564,0
Neg_894,0.3546175705946268,0
Neg_1154,0.2135435881412637,0
Neg_1974,0.0113860225234756,0
Neg_607,0.2086972807244057,0
Neg_1464,0.0270818512039911,0
Neg_2840,0.129585257175434,0
Neg_2251,0.0978343372999063,0
Neg_2517,0.0931692191620585,0
Neg_1853,0.0596410082994468,0
Neg_1312,0.0541326738522342,0
Neg_2838,0.4632956576723396,0
Neg_1722,0.1628408844775371,0
Neg_2116,0.1171790452327999,0
Neg_2327,0.0717643064493321,0
Neg_1128,0.022559599645352,0
Neg_1231,0.0370345985223479,0
Neg_2384,0.1363881889856814,0
Neg_713,0.0714901659371178,0
Neg_2475,0.0294295401446092,0
Neg_545,0.025380736328846,0
Neg_1732,0.0249284000535828,0
Neg_1703,0.064144946308998,0
Neg_2537,0.0598565803147407,0
Neg_1601,0.1840094569133847,0
Neg_238,0.1717303802560927,0
Neg_2704,0.4255815430819073,0
Neg_2652,0.1240051177754267,0
Neg_1700,0.0635369927502178,0
Neg_2744,0.2596451963909012,0
Neg_43,0.1216856343814083,0
Neg_235,0.0525916329511337,0
Neg_1433,0.0978599479382777,0
Neg_1473,0.0450722370988782,0
Neg_1047,0.0592693298968751,0
Neg_2221,0.04227244343954,0
Neg_691,0.3249235940146389,0
Neg_128,0.064581954374974,0
Neg_1952,0.1058996386224992,0
Neg_2059,0.098798019168649,0
Neg_661,0.1272343499042189,0
Neg_1100,0.2768500006699541,0
Neg_2458,0.0412680569261376,0
Neg_983,0.1284406344738828,0
Neg_2250,0.1785336027609254,0
Neg_674,0.1088626281974996,0
Neg_2825,0.2489790545423901,0
Neg_445,0.3182752651755047,0
Neg_640,0.0139669556929344,0
Neg_1903,0.0447512395889271,0
Neg_671,0.0998445766217788,0
Neg_2147,0.0488591146054195,0
Neg_475,0.4450985435696241,0
Neg_1302,0.0757912496270142,0
Neg_2077,0.1663437335327311,0
Neg_2040,0.1193593695081933,0
Neg_2660,0.1941826641936246,0
Neg_2166,0.0487019698150235,0
Neg_2376,0.0637201302784087,0
Neg_1962,0.0344824440325181,0
Neg_1000,0.04571125163705,0
Neg_250,0.0140278505186512,0
Neg_1718,0.1686103426787218,0
Neg_750,0.0876940677732912,0
Neg_1014,0.1094619614414465,0
Neg_2399,0.1262908967299816,0
Neg_561,0.0930599592786457,0
Neg_1762,0.0911555940327475,0
Neg_1449,0.2267372429412645,0
Neg_237,0.0630298602769471,0
Neg_345,0.1155673624984317,0
Neg_2511,0.0705308246861996,0
Neg_2097,0.0095572055725291,0
Neg_1966,0.2044566604536096,0
Neg_255,0.2851279789442803,0
Neg_2365,0.2404292449461873,0
Neg_1987,0.4416541356916847,0
Neg_2805,0.1991452745387877,0
Neg_2904,0.0236656937113752,0
Neg_2872,0.0664704991777538,0
Neg_2355,0.1025126458980379,0
Neg_576,0.2038977454338393,0
Neg_2459,0.1688683676064549,0
Neg_971,0.0218780777897228,0
Neg_898,0.1508763773786762,0
Neg_928,0.1718530972264678,0
Neg_2823,0.0613630760852919,0
Neg_2364,0.0654102674305204,0
Neg_2806,0.1884260539704778,0
Neg_1871,0.1524711797446676,0
Neg_50,0.2092130396968309,0
Neg_2496,0.1677149581255352,0
Neg_1030,0.1389919632617672,0
Neg_1978,0.0774663410348772,0
Neg_669,0.144210013917359,0
Neg_1341,0.1832364085843859,0
Neg_843,0.1278866407894028,0
Neg_761,0.1682832565484205,0
Neg_988,0.3615768446431337,0
Neg_2255,0.0880192830894555,0
Neg_2557,0.2243516247116492,0
Neg_2677,0.4020209413715871,0
Neg_18,0.287312348717443,0
Neg_315,0.0723693474884154,0
Neg_1741,0.1550012134235643,0
Neg_2578,0.0505942190996547,0
Neg_389,0.1849240150008949,0
Neg_210,0.1337967267841911,0
Neg_2427,0.2959837880162623,0
Neg_2323,0.1076567595020922,0
Neg_2007,0.0768204800167451,0
Neg_891,0.058229078399005,0
Neg_387,0.1251160382056643,0
Neg_741,0.1554147041524446,0
Neg_362,0.2016780880902661,0
Neg_1212,0.2447229132335327,0
Neg_2057,0.0627621958478798,0
Neg_468,0.055963026114378,0
Neg_2468,0.1289507943689013,0
Neg_873,0.1120048644203873,0
Neg_1079,0.055968850292305,0
Neg_1710,0.0235541500606208,0
Neg_482,0.3853854368031826,0
Neg_121,0.0422285167475603,0
Neg_2172,0.1687837016342765,0
Neg_1897,0.1172869574979203,0
Neg_2690,0.092915448556175,0
Neg_42,0.0904408246866768,0
Neg_1748,0.1323485652841503,0
Neg_620,0.291103193763672,0
Neg_2881,0.0992755267574769,0
Neg_188,0.0684687736223258,0
Neg_184,0.0760235510580096,0
Neg_584,0.1090110220054679,0
Neg_2423,0.0334434164918324,0
Neg_2699,0.0367477298706184,0
Neg_147,0.049843683069492,0
Neg_1376,0.1898103299458945,0
Neg_2589,0.1366482206752289,0
Neg_2501,0.2132484720555799,0
Neg_288,0.069201407771236,0
Neg_982,0.0482661808584762,0
Neg_511,0.0492797735218693,0
Neg_1308,0.173667181743954,0
Neg_125,0.0759860147557828,0
Neg_564,0.1106504705640502,0
Neg_2039,0.0790558503048382,0
Neg_1237,0.0122787892345154,0
Neg_749,0.0827943898881139,0
Neg_189,0.1001485299651198,0
Neg_2815,0.2519303308075766,0
Neg_2573,0.1792599600457432,0
Neg_911,0.263244814799285,0
Neg_2225,0.1103563958577146,0
Neg_591,0.0860884817028541,0
Neg_428,0.1774002122740022,0
Neg_739,0.1851971936806787,0
Neg_449,0.3206284332260004,0
Neg_1358,0.0308954348084915,0
Neg_707,0.2127672814421821,0
Neg_1196,0.1523049620327345,0
Neg_1113,0.0168098595637807,0
Neg_1437,0.1253400462800984,0
Neg_996,0.2423166634833758,0
Neg_2480,0.1949728629515155,0
Neg_2324,0.2782339381970685,0
Neg_2391,0.145435781073439,0
Neg_1084,0.0504518538696632,0
Neg_1194,0.1343246161448502,0
Neg_908,0.1173608842905692,0
Neg_638,0.0136974975556072,0
Neg_2741,0.1735791394743576,0
Neg_1368,0.1250372135053035,0
Neg_1005,0.1437561617815922,0
Neg_2790,0.1201076141360824,0
Neg_1572,0.0707046635409969,0
Neg_1734,0.2205003620226393,0
Neg_435,0.0166007793776199,0
Neg_409,0.2535760109228933,0
Neg_436,0.1525818360558635,0
Neg_1409,0.0975787102300867,0
Neg_1603,0.2209961609204893,0
Neg_2900,0.1459309268146176,0
Neg_469,0.204374128474854,0
Neg_395,0.1290958962014711,0
Neg_2006,0.0686843874526234,0
Neg_2138,0.1053935608047264,0
Neg_1534,0.2369255629855885,0
Neg_726,0.1250505307827864,0
Neg_2658,0.0447741758659638,0
Neg_885,0.0129935332363086,0
Neg_1364,0.0523207370276645,0
Neg_2867,0.1886833001928102,0
Neg_1869,0.0385148004348508,0
Neg_429,0.1061741886287891,0
Neg_1518,0.2276413956717379,0
Neg_2431,0.0062872005792242,0
Neg_788,0.2595449317221676,0
Neg_2574,0.047752893881849,0
Neg_1548,0.0638405869125327,0
Neg_1959,0.1810113932438682,0
Neg_1124,0.1161533481259228,0
Neg_1324,0.2415648861866317,0
Neg_1533,0.2188879407793124,0
Neg_2429,0.2561737866245537,0
Neg_2123,0.1076617403909675,0
Neg_384,0.1443382022377694,0
Neg_2551,0.1795581779602104,0
Neg_380,0.0460882606822226,0
Neg_1697,0.241616342910004,0
Neg_2382,0.2109440425769611,0
Neg_193,0.1077166793926427,0
Neg_392,0.0839535331493522,0
Neg_1136,0.1514503346824905,0
Neg_2371,0.2157554231966736,0
Neg_910,0.154358336368994,0
Neg_656,0.0938681964094609,0
Neg_718,0.0723128889083501,0
Neg_400,0.1746569182352897,0
Neg_742,0.3230966237211061,0
Neg_1273,0.0592066680665277,0
Neg_2830,0.0585619861044067,0
Neg_567,0.0647576608799371,0
Neg_588,0.0414034750234792,0
Neg_183,0.1606596046341173,0
Neg_2770,0.0917488640921065,0
Neg_864,0.1086705661358831,0
Neg_2883,0.2976510283623533,0
Neg_2689,0.1127568525274716,0
Neg_1381,0.1625868310790502,0
Neg_829,0.281416463080511,0
Neg_2495,0.2645481902899491,0
