,Calculate_mw,Calculate_charge,y
Neg_130,9878.88,-6.729,0
Neg_2784,11270.88,10.42,0
Neg_2759,2798.54,5.027,0
Neg_2148,3199.61,3.092,0
Neg_2886,10171.7,9.323,0
Neg_903,7443.610000000001,-3.408,0
Neg_2844,7393.200000000001,4.098,0
Neg_1071,5796.570000000001,-0.896,0
Neg_2491,8929.43,7.257,0
Neg_2731,8379.48,10.034,0
Neg_1497,3781.41,6.097,0
Neg_2096,4779.6,-0.802,0
Neg_2234,9881.08,-17.867,0
Neg_263,10030.55,-0.199,0
Neg_2409,4422.070000000001,-0.068,0
Neg_171,9600.71,-4.893,0
Neg_2185,10348.24,4.524,0
Neg_1630,7567.660000000001,0.93,0
Neg_239,7685.75,-0.037,0
Neg_933,10878.24,-2.662,0
Neg_2276,8983.01,1.293,0
Neg_2707,9460.02,-0.072,0
Neg_1971,1645.86,-0.002,0
Neg_293,3119.7,5.095,0
Neg_766,9538.19,4.03,0
Neg_1208,8389.59,3.227,0
Neg_1076,8665.07,4.23,0
Neg_2860,4300.84,-0.972,0
Neg_2048,1413.55,1.196,0
Neg_837,3019.42,-1.003,0
Neg_2085,2693.13,1.997,0
Neg_1812,4367.3,3.861,0
Neg_659,7226.200000000001,3.0,0
Neg_2775,7127.1,-4.863,0
Neg_807,8898.890000000001,2.031,0
Neg_379,11186.46,-4.069,0
Neg_683,7134.120000000001,2.006,0
Neg_2124,2844.27,1.029,0
Neg_1239,5663.31,1.295,0
Neg_1478,5604.38,-1.998,0
Neg_711,2173.44,2.094,0
Neg_1422,6141.740000000001,3.028,0
Neg_2642,4157.71,5.091,0
Neg_2243,10468.11,4.052,0
Neg_419,3383.9,-2.9,0
Neg_2335,8287.45,1.03,0
Neg_708,2913.17,-0.803,0
Neg_2224,8683.9,4.132,0
Neg_75,10141.15,5.789,0
Neg_1927,9538.64,-2.932,0
Neg_396,2571.69,-5.066,0
Neg_2062,7793.110000000001,2.094,0
Neg_1758,4959.9400000000005,7.194,0
Neg_1696,7346.860000000001,4.158,0
Neg_1938,11177.99,-0.075,0
Neg_2212,5528.070000000001,-1.704,0
Neg_491,8369.36,0.003,0
Neg_857,2689.9,1.998,0
Neg_2686,2085.19,-2.998,0
Neg_2549,6425.030000000001,-4.863,0
Neg_465,8384.640000000001,4.291,0
Neg_214,4677.34,1.0,0
Neg_1450,3523.03,2.194,0
Neg_2311,7317.610000000001,-2.004,0
Neg_566,9697.09,6.198,0
Neg_1468,3801.29,-4.992,0
Neg_324,5753.450000000001,3.959,0
Neg_1106,11578.23,3.689,0
Neg_1455,5074.660000000001,5.226,0
Neg_1775,11142.68,2.157,0
Neg_2533,5530.400000000001,1.999,0
Neg_84,6262.1,0.298,0
Neg_2087,6876.76,0.001,0
Neg_454,10693.45,-11.467,0
Neg_1320,8219.1,0.212,0
Neg_534,1984.37,0.929,0
Neg_2600,9818.17,0.01,0
Neg_2303,5012.410000000001,-5.868,0
Neg_1332,1846.05,-0.003,0
Neg_1096,5431.040000000001,0.13,0
Neg_278,3075.56,2.001,0
Neg_2916,2443.69,2.196,0
Neg_365,8993.15,10.23,0
Neg_929,6462.85,3.93,0
Neg_955,10831.32,4.068,0
Neg_1510,5496.25,-3.895,0
Neg_974,8975.960000000001,4.0,0
Neg_2768,4083.65,3.93,0
Neg_1142,2098.21,-4.001,0
Neg_1174,9510.86,7.22,0
Neg_848,4503.4400000000005,1.003,0
Neg_991,5836.42,-0.799,0
Neg_565,4099.620000000001,1.997,0
Neg_1973,9106.09,-9.123,0
Neg_1172,8880.08,-5.563,0
Neg_2450,2850.29,2.095,0
Neg_2795,6052.02,8.099,0
Neg_33,10828.6,-11.731,0
Neg_2216,1428.55,-2.135,0
Neg_2359,1650.89,1.097,0
Neg_515,5025.52,-3.035,0
Neg_208,9138.6,-1.149,0
Neg_2503,10141.35,5.263,0
Neg_2396,2806.11,0.999,0
Neg_1670,2199.52,2.997,0
Neg_8,9111.55,4.228,0
Neg_1802,7938.02,4.452,0
Neg_1617,10789.24,1.167,0
Neg_1353,6543.56,1.756,0
Neg_917,7146.27,-7.5,0
Neg_1912,8414.68,1.196,0
Neg_2647,7286.290000000001,-0.176,0
Neg_2682,2604.89,2.1,0
Neg_1130,4389.0,2.098,0
Neg_1914,1304.54,-0.003,0
Neg_1659,3312.46,-5.059,0
Neg_1233,3317.05,0.997,0
Neg_2379,5470.530000000001,8.096,0
Neg_1832,10936.92,-6.788,0
Neg_1156,9632.33,0.926,0
Neg_2258,9793.33,4.032,0
Neg_461,3710.22,5.06,0
Neg_1432,6458.22,1.031,0
Neg_1840,3324.59,1.195,0
Neg_51,1747.78,-4.997,0
Neg_2078,8792.68,1.126,0
Neg_1658,7534.320000000001,-2.102,0
Neg_1291,8299.710000000001,3.326,0
Neg_2421,7417.35,-3.574,0
Neg_1107,9939.37,1.923,0
Neg_57,6547.59,2.928,0
Neg_56,1620.87,3.193,0
Neg_1535,2794.09,-3.903,0
Neg_728,5762.51,-0.965,0
Neg_612,7154.0,0.134,0
Neg_1789,2492.83,0.098,0
Neg_2923,10323.89,3.361,0
Neg_998,5903.43,1.996,0
Neg_2027,1569.82,1.028,0
Neg_1120,11346.01,5.127,0
Neg_938,7103.31,-4.8,0
Neg_1639,6080.22,-4.899,0
Neg_1380,2500.82,3.091,0
Neg_995,9492.4,-0.866,0
Neg_274,2046.34,2.995,0
Neg_1731,5832.540000000001,-1.169,0
Neg_1423,2080.54,1.995,0
Neg_1720,4893.51,0.934,0
Neg_1176,6606.780000000001,7.961,0
Neg_298,1325.46,0.028,0
Neg_1494,6349.5,0.062,0
Neg_2041,6956.030000000001,-0.573,0
Neg_2033,4762.4400000000005,0.202,0
Neg_1010,8626.79,-5.87,0
Neg_964,10074.2,-6.993,0
Neg_735,9158.34,0.963,0
Neg_245,8937.130000000001,1.257,0
Neg_317,10302.45,-4.965,0
Neg_1277,4770.81,4.726,0
Neg_213,6370.410000000001,2.865,0
Neg_109,2949.46,-0.003,0
Neg_1604,4087.87,3.098,0
Neg_2004,2995.46,0.0,0
Neg_1848,3050.31,-0.903,0
Neg_1998,5492.31,-0.873,0
Neg_968,7996.25,3.23,0
Neg_1860,4023.55,-4.133,0
Neg_854,1698.12,6.996,0
Neg_229,2494.9,1.029,0
Neg_397,9672.2,-0.162,0
Neg_1864,7032.6900000000005,-3.062,0
Neg_2553,9091.64,7.895,0
Neg_1504,9752.1,-0.864,0
Neg_2824,9078.32,2.135,0
Neg_20,4108.040000000001,5.589,0
Neg_1594,5779.52,-3.87,0
Neg_2657,8973.220000000001,8.289,0
Neg_1823,5058.650000000001,-1.903,0
Neg_2352,9178.7,6.889,0
Neg_675,1920.93,-3.07,0
Neg_38,2438.79,0.93,0
Neg_2630,3369.88,1.93,0
Neg_1313,5667.42,0.865,0
Neg_2083,9340.51,-2.865,0
Neg_224,10654.45,7.455,0
Neg_1271,5425.42,3.728,0
Neg_2404,5735.46,3.963,0
Neg_91,9144.35,-1.031,0
Neg_2318,11142.66,0.826,0
Neg_2034,6330.34,1.131,0
Neg_2914,5901.51,0.996,0
Neg_2749,8926.890000000001,-4.986,0
Neg_1143,3754.14,-1.071,0
Neg_80,8154.110000000001,-2.969,0
Neg_289,6533.64,7.996,0
Neg_1262,4017.57,2.998,0
Neg_2269,6626.400000000001,-5.06,0
Neg_922,2758.09,2.029,0
Neg_1843,9654.01,-0.94,0
Neg_40,1699.78,-0.002,0
Neg_1771,8970.140000000001,-0.935,0
Neg_1068,8926.83,-3.788,0
Neg_1857,6137.21,9.824,0
Neg_635,9796.16,2.973,0
Neg_2908,4534.360000000001,1.792,0
Neg_2651,10146.45,13.323,0
Neg_781,9314.9,3.089,0
Neg_574,1976.22,-0.97,0
Neg_151,9709.0,-1.995,0
Neg_356,2482.89,4.997,0
Neg_1012,11090.8,4.035,0
Neg_455,9777.16,8.097,0
Neg_2395,4496.17,0.799,0
Neg_173,8099.69,-1.959,0
Neg_1744,1131.41,0.996,0
Neg_1127,10049.77,11.159,0
Neg_872,1955.15,1.996,0
Neg_556,11162.25,13.826,0
Neg_1872,7404.77,3.391,0
Neg_1175,9916.27,3.037,0
Neg_2738,10160.59,-0.534,0
Neg_2341,8510.550000000001,1.209,0
Neg_2539,5432.02,-4.863,0
Neg_2859,1588.83,-0.002,0
Neg_106,4359.84,-5.13,0
Neg_453,5007.610000000001,-3.063,0
Neg_1396,7685.490000000001,-3.862,0
Neg_2665,2598.99,3.793,0
Neg_2357,7314.080000000001,3.13,0
Neg_1937,6434.450000000001,2.929,0
Neg_2673,3557.94,1.96,0
Neg_693,10967.58,1.13,0
Neg_769,5648.360000000001,4.398,0
Neg_2833,6205.05,-1.006,0
Neg_2773,2377.68,-1.0,0
Neg_1447,4635.5,-0.138,0
Neg_29,6095.860000000001,2.199,0
Neg_489,6658.6900000000005,5.023,0
Neg_2545,6929.530000000001,-6.862,0
Neg_1306,3039.26,-0.038,0
Neg_617,5528.35,4.03,0
Neg_1372,4419.84,-0.898,0
Neg_2481,4960.820000000001,-3.064,0
Neg_1908,9891.69,-6.884,0
Neg_1981,1678.85,-1.97,0
Neg_906,5953.55,-1.865,0
Neg_1425,9290.18,2.168,0
Neg_846,8076.46,8.229,0
Neg_2611,9344.79,1.059,0
Neg_1230,1665.02,2.995,0
Neg_1906,6478.080000000001,-2.869,0
Neg_2554,9895.53,8.763,0
Neg_348,5708.35,0.998,0
Neg_477,4481.92,1.201,0
Neg_67,5038.55,-6.994,0
Neg_2639,7787.610000000001,-0.031,0
Neg_2012,9836.13,-1.062,0
Neg_1028,6750.110000000001,1.958,0
Neg_1874,5691.370000000001,2.931,0
Neg_1109,5283.1900000000005,2.861,0
Neg_2529,6685.620000000001,-0.997,0
Neg_2141,5923.97,3.861,0
Neg_2462,10721.74,10.324,0
Neg_2011,6948.330000000001,-9.955,0
Neg_377,6905.96,3.93,0
Neg_90,1770.11,0.96,0
Neg_1506,6020.910000000001,4.258,0
Neg_767,4125.67,3.159,0
Neg_434,1545.83,-0.071,0
Neg_1460,6875.09,0.87,0
Neg_1666,10811.2,3.067,0
Neg_126,5813.63,0.458,0
Neg_2668,12077.28,41.119,0
Neg_1674,4207.040000000001,5.996,0
Neg_2140,9786.78,2.097,0
Neg_323,1813.03,1.996,0
Neg_2514,5272.02,1.06,0
Neg_598,8245.25,-4.991,0
Neg_2337,6745.780000000001,2.03,0
Neg_497,7613.860000000001,-0.605,0
Neg_2693,8064.72,-5.994,0
Neg_1651,7419.34,0.192,0
Neg_2347,7842.76,0.101,0
Neg_68,9823.85,3.024,0
Neg_318,3497.98,-2.967,0
Neg_2441,2104.52,1.993,0
Neg_2136,10933.89,-2.034,0
Neg_870,5160.76,1.131,0
Neg_699,6777.530000000001,12.299,0
Neg_1726,9158.43,6.027,0
Neg_1325,7104.72,-0.936,0
Neg_2002,3059.47,3.928,0
Neg_519,9261.93,4.294,0
Neg_199,11724.47,10.965,0
Neg_471,9064.44,0.399,0
Neg_1673,3109.43,2.863,0
Neg_272,9874.4,-1.965,0
Neg_118,3550.95,4.096,0
Neg_135,2182.51,1.102,0
Neg_2502,5625.160000000001,4.097,0
Neg_2787,4098.7300000000005,4.196,0
Neg_546,9004.18,5.028,0
Neg_127,7576.52,3.062,0
Neg_1784,1385.64,-0.07,0
Neg_439,1221.48,0.996,0
Neg_535,9232.21,5.198,0
Neg_227,11959.64,2.228,0
Neg_2299,9311.75,3.098,0
Neg_2627,1121.03,-4.997,0
Neg_1982,3401.11,1.126,0
Neg_1382,1530.85,3.093,0
Neg_2090,8377.37,-6.797,0
Neg_1532,3276.79,4.06,0
Neg_527,9520.52,0.024,0
Neg_11,3205.82,-1.002,0
Neg_1246,9601.29,-2.197,0
Neg_2525,7927.950000000001,3.06,0
Neg_2818,5959.040000000001,5.925,0
Neg_1920,4589.1900000000005,1.098,0
Neg_918,9406.31,-9.964,0
Neg_102,1600.79,1.995,0
Neg_2621,5326.200000000001,2.035,0
Neg_1585,5727.72,8.088,0
Neg_266,6405.27,4.097,0
Neg_710,5892.72,1.1,0
Neg_712,3889.2,-0.97,0
Neg_24,3053.4,2.1,0
Neg_170,3142.67,3.096,0
Neg_721,2964.59,4.86,0
Neg_1365,10020.31,1.3,0
Neg_1735,3215.87,1.794,0
Neg_954,8330.35,1.793,0
Neg_1993,6399.620000000001,3.062,0
Neg_1652,4704.450000000001,2.863,0
Neg_2306,7783.14,-0.204,0
Neg_2479,6946.360000000001,5.201,0
Neg_423,2005.33,-1.136,0
Neg_2799,10172.21,-3.606,0
Neg_822,6755.870000000001,4.024,0
Neg_931,4692.280000000001,2.001,0
Neg_2497,9694.02,-0.101,0
Neg_2925,3878.17,-2.802,0
Neg_267,9467.53,7.034,0
Neg_242,5106.610000000001,3.102,0
Neg_233,3157.68,1.059,0
Neg_1868,6022.160000000001,0.225,0
Neg_2032,11042.69,2.065,0
Neg_2720,8091.72,-0.697,0
Neg_2343,7547.96,-3.865,0
Neg_2055,6334.88,-4.033,0
Neg_2624,6018.64,-2.898,0
Neg_745,11183.14,1.653,0
Neg_2850,2515.79,-2.135,0
Neg_1483,1220.3,-0.004,0
Neg_2708,5871.72,-0.133,0
Neg_2131,5080.85,-1.998,0
Neg_440,4755.450000000001,1.0,0
Neg_793,10306.51,-2.73,0
Neg_2000,6923.820000000001,-1.063,0
Neg_328,2434.85,4.059,0
Neg_2022,4635.160000000001,2.033,0
Neg_1676,1432.73,-0.004,0
Neg_47,3947.56,2.929,0
Neg_889,3937.65,2.999,0
Neg_2715,6894.92,4.13,0
Neg_2214,10761.56,2.931,0
Neg_1579,9011.71,2.897,0
Neg_878,2329.46,2.095,0
Neg_2103,7177.31,-1.207,0
Neg_1114,5922.75,-0.898,0
Neg_681,5126.68,5.389,0
Neg_346,10159.2,2.398,0
Neg_2532,6219.080000000001,5.197,0
Neg_1669,4009.62,-1.067,0
Neg_949,4477.910000000001,-3.971,0
Neg_1081,6906.18,5.894,0
Neg_501,3331.87,-1.901,0
Neg_2079,8707.19,2.798,0
Neg_2360,10962.18,-3.536,0
Neg_1492,1675.81,-0.004,0
Neg_1400,2589.1,2.027,0
Neg_840,3959.77,7.093,0
Neg_1343,9010.33,1.929,0
Neg_1169,7838.67,-2.19,0
Neg_1095,3071.64,3.995,0
Neg_2160,8405.1,0.101,0
Neg_1886,11159.57,-3.608,0
Neg_462,6437.820000000001,4.933,0
Neg_1618,8145.740000000001,3.961,0
Neg_1638,8598.710000000001,-0.734,0
Neg_335,8703.29,-0.245,0
Neg_2543,4829.790000000001,2.196,0
Neg_1503,3628.15,-0.002,0
Neg_2634,5689.52,2.003,0
Neg_1295,4155.63,0.196,0
Neg_1778,2257.41,2.093,0
Neg_1420,5294.01,-0.872,0
Neg_2915,9341.94,-0.843,0
Neg_823,4140.740000000001,3.997,0
Neg_1675,7586.59,4.259,0
Neg_589,3200.58,0.999,0
Neg_1481,8170.280000000001,-3.837,0
Neg_2342,9129.37,6.025,0
Neg_1054,2249.46,0.996,0
Neg_2098,10117.78,2.998,0
Neg_2847,7167.200000000001,8.186,0
Neg_2645,8417.310000000001,-8.051,0
Neg_1236,6007.780000000001,-2.063,0
Neg_1108,9534.77,1.032,0
Neg_2375,2022.33,7.094,0
Neg_1516,9633.63,-2.574,0
Neg_1038,5507.88,-4.998,0
Neg_2217,2923.09,1.998,0
Neg_2728,10333.67,3.038,0
Neg_1386,4268.910000000001,0.0,0
Neg_1513,10245.93,7.199,0
Neg_816,9388.45,5.086,0
Neg_2754,7008.6900000000005,-4.603,0
Neg_363,9815.89,-10.931,0
Neg_2326,6428.240000000001,2.1,0
Neg_2442,6727.81,0.896,0
Neg_2080,5130.740000000001,3.124,0
Neg_1213,9609.88,-3.967,0
Neg_2687,10331.45,3.126,0
Neg_1636,1316.56,1.996,0
Neg_1037,9521.98,5.866,0
Neg_36,10928.29,0.104,0
Neg_1469,5660.4400000000005,0.939,0
Neg_1928,2574.93,3.059,0
Neg_916,6150.540000000001,0.133,0
Neg_1155,7469.46,1.223,0
Neg_2793,9202.72,1.76,0
Neg_2052,1588.82,3.292,0
Neg_1029,6585.68,1.527,0
Neg_2685,7863.96,-2.599,0
Neg_280,8072.0,-2.169,0
Neg_2924,5219.77,4.028,0
Neg_1552,3523.99,-0.805,0
Neg_2150,3083.48,2.294,0
Neg_1454,2727.07,-1.069,0
Neg_1438,10708.79,-4.748,0
Neg_2910,5920.67,3.994,0
Neg_2210,5816.64,-2.033,0
Neg_284,8805.0,2.801,0
Neg_2162,5049.89,1.126,0
Neg_740,5296.96,-0.971,0
Neg_1850,2841.3,2.0,0
Neg_2864,9412.57,1.194,0
Neg_2319,9118.13,-6.762,0
Neg_2530,7535.490000000001,2.222,0
Neg_2094,4394.76,-4.962,0
Neg_321,1763.75,-1.0,0
Neg_2126,2742.05,0.194,0
Neg_15,3293.71,2.997,0
Neg_1360,2300.64,1.996,0
Neg_2640,10624.83,-4.901,0
Neg_1251,2381.57,-2.068,0
Neg_830,2413.59,-0.972,0
Neg_782,1721.98,2.193,0
Neg_2913,4167.63,6.997,0
Neg_794,10908.26,2.092,0
Neg_1435,11071.51,-1.851,0
Neg_520,6589.570000000001,-1.865,0
Neg_4,5303.860000000001,-6.892,0
Neg_228,9558.97,9.106,0
Neg_977,7944.820000000001,-0.894,0
Neg_618,10271.76,-1.197,0
Neg_1278,9903.75,1.823,0
Neg_1858,8018.820000000001,1.8,0
Neg_479,5659.860000000001,2.023,0
Neg_957,1550.7,-1.001,0
Neg_2917,10392.17,-9.894,0
Neg_1765,6948.950000000001,3.957,0
Neg_1991,4131.790000000001,2.159,0
Neg_526,9082.85,-10.885,0
Neg_1715,5956.63,1.093,0
Neg_722,7537.280000000001,-5.89,0
Neg_747,4327.900000000001,1.131,0
Neg_2498,1149.5,0.928,0
Neg_2636,6201.72,-4.836,0
Neg_1015,3789.25,-0.068,0
Neg_785,10827.35,0.067,0
Neg_560,2202.5,-0.068,0
Neg_1254,6033.88,3.226,0
Neg_1430,3347.77,-1.065,0
Neg_1253,9199.64,4.091,0
Neg_2909,6972.860000000001,-0.7,0
Neg_1540,11286.83,6.86,0
Neg_997,7472.96,3.086,0
Neg_2812,3215.51,-7.894,0
Neg_2694,3582.12,3.857,0
Neg_420,5567.39,-2.573,0
Neg_92,4963.52,1.028,0
Neg_1822,9734.68,-4.202,0
Neg_678,11213.86,-3.994,0
Neg_952,5822.52,5.998,0
Neg_1067,10434.82,3.959,0
Neg_1023,4122.88,6.125,0
Neg_94,9442.71,-0.89,0
Neg_1575,3434.9,4.996,0
Neg_2350,7134.09,5.231,0
Neg_2445,9079.17,-3.889,0
Neg_2226,11292.55,11.653,0
Neg_568,10361.76,-1.966,0
Neg_2515,10192.1,-9.036,0
Neg_1334,9549.83,2.295,0
Neg_930,4772.52,1.998,0
Neg_354,1572.75,-0.001,0
Neg_2604,2997.36,-0.039,0
Neg_69,2103.24,-3.998,0
Neg_2782,9814.95,4.429,0
Neg_1205,3629.04,1.929,0
Neg_1269,1774.87,-1.999,0
Neg_1188,9365.57,-0.835,0
Neg_2705,6046.650000000001,-1.899,0
Neg_2896,10274.94,7.01,0
Neg_2890,6299.25,2.198,0
Neg_2813,8886.61,3.194,0
Neg_483,10678.05,-3.093,0
Neg_2333,2866.37,-0.002,0
Neg_1243,7968.39,7.824,0
Neg_2268,3804.61,2.793,0
Neg_2001,10551.95,-1.639,0
Neg_783,3779.1,-0.999,0
Neg_1611,2473.83,0.098,0
Neg_2424,3589.08,1.002,0
Neg_472,6606.63,7.895,0
Neg_1791,3089.35,0.997,0
Neg_645,1857.08,0.863,0
Neg_1781,3538.02,0.996,0
Neg_205,4967.450000000001,0.231,0
Neg_2771,10527.64,-4.976,0
Neg_1957,6227.96,1.101,0
Neg_2408,1472.68,1.027,0
Neg_2298,8459.79,6.135,0
Neg_2301,2420.92,0.096,0
Neg_2235,4948.59,-2.039,0
Neg_2056,5373.1900000000005,-0.067,0
Neg_803,5701.47,1.097,0
Neg_2461,6166.02,0.329,0
Neg_1185,10267.4,-0.741,0
Neg_1794,10009.79,-0.177,0
Neg_970,5598.410000000001,-0.002,0
Neg_1479,7336.52,12.931,0
Neg_775,5196.660000000001,-1.133,0
Neg_748,8494.84,13.997,0
Neg_1293,10201.87,-1.733,0
Neg_2907,8557.79,11.028,0
Neg_626,3332.86,2.028,0
Neg_1211,6311.14,-4.963,0
Neg_2029,4486.620000000001,-2.996,0
Neg_2484,8867.59,9.188,0
Neg_737,5960.81,5.793,0
Neg_2637,5141.63,7.095,0
Neg_493,8139.030000000001,4.058,0
Neg_1851,3726.08,2.129,0
Neg_275,6762.900000000001,3.027,0
Neg_606,3340.89,1.193,0
Neg_1681,10272.62,-0.703,0
Neg_861,9423.83,14.228,0
Neg_2800,8304.460000000001,1.0,0
Neg_390,4153.68,5.093,0
Neg_950,1695.95,1.996,0
Neg_2285,2014.3,1.096,0
Neg_1066,8465.68,0.105,0
Neg_1485,8123.570000000001,3.135,0
Neg_2718,3974.52,1.761,0
Neg_107,4445.25,4.998,0
Neg_2560,6010.360000000001,-6.893,0
Neg_1520,7391.400000000001,1.929,0
Neg_951,6592.64,3.096,0
Neg_2753,8072.280000000001,8.198,0
Neg_2737,10322.1,-4.171,0
Neg_2449,8453.26,1.298,0
Neg_1538,9827.07,7.431,0
Neg_1588,6422.0,-1.597,0
Neg_1070,3338.93,-0.905,0
Neg_1907,6420.02,3.0,0
Neg_1444,5405.080000000001,-3.128,0
Neg_2536,10081.38,3.163,0
Neg_1336,2099.4,-1.004,0
Neg_1125,5586.6900000000005,-0.204,0
Neg_1238,9617.06,0.996,0
Neg_2438,3855.26,1.096,0
Neg_2869,7584.620000000001,5.192,0
Neg_734,4138.35,-4.0,0
Neg_2747,6896.740000000001,-3.061,0
Neg_2767,2936.37,2.959,0
Neg_347,5627.52,0.002,0
Neg_1890,8100.110000000001,1.231,0
Neg_2457,11339.89,-2.764,0
Neg_2919,9979.64,1.064,0
Neg_2764,8960.11,7.827,0
Neg_834,9912.45,4.103,0
Neg_1570,7509.56,0.104,0
Neg_2750,6247.0,0.19,0
Neg_290,11013.31,1.332,0
Neg_862,9245.6,-4.964,0
Neg_2654,1877.05,-0.003,0
Neg_597,6776.68,-3.965,0
Neg_353,1188.3,0.095,0
Neg_2500,9518.74,2.132,0
Neg_1446,3135.64,-0.004,0
Neg_842,2967.32,3.297,0
Neg_53,11241.68,1.939,0
Neg_291,9154.09,0.032,0
Neg_1687,10139.29,-0.476,0
Neg_809,3285.78,2.061,0
Neg_2858,4314.14,0.923,0
Neg_1779,6856.580000000001,-3.066,0
Neg_2114,4458.120000000001,1.096,0
Neg_327,5435.0,-2.065,0
Neg_249,8716.33,-7.053,0
Neg_514,9189.4,2.06,0
Neg_894,2346.73,-0.069,0
Neg_1154,3572.07,-2.001,0
Neg_1974,10048.24,-1.903,0
Neg_607,9624.17,3.23,0
Neg_1464,9487.25,7.264,0
Neg_2840,8086.46,-1.946,0
Neg_2251,8775.11,6.095,0
Neg_2517,12080.75,0.306,0
Neg_1853,9619.59,2.262,0
Neg_1312,6404.030000000001,1.002,0
Neg_2838,3176.74,3.999,0
Neg_1722,5258.93,-5.899,0
Neg_2116,7453.85,-0.838,0
Neg_2327,7645.75,2.188,0
Neg_1128,5541.43,4.963,0
Neg_1231,3760.31,0.995,0
Neg_2384,1228.53,0.996,0
Neg_713,6861.72,0.16,0
Neg_2475,7789.080000000001,0.998,0
Neg_545,6885.77,-4.963,0
Neg_1732,10141.7,-0.002,0
Neg_1703,5811.0,0.195,0
Neg_2537,8199.18,-3.864,0
Neg_1601,6985.580000000001,-1.773,0
Neg_238,4678.290000000001,2.095,0
Neg_2704,2151.74,4.928,0
Neg_2652,1454.74,0.096,0
Neg_1700,11485.86,-1.932,0
Neg_2744,5993.9800000000005,5.058,0
Neg_43,10940.42,-12.997,0
Neg_235,1370.71,0.995,0
Neg_1433,2920.26,2.291,0
Neg_1473,2352.61,-0.004,0
Neg_1047,9917.93,4.6,0
Neg_2221,7737.13,2.899,0
Neg_691,1325.52,0.095,0
Neg_128,2581.05,2.096,0
Neg_1952,10092.45,0.933,0
Neg_2059,10006.92,0.03,0
Neg_661,9224.23,-2.958,0
Neg_1100,4192.72,-2.897,0
Neg_2458,3844.01,-3.994,0
Neg_983,1840.24,6.996,0
Neg_2250,3886.81,2.094,0
Neg_674,9834.8,-6.368,0
Neg_2825,2636.16,4.995,0
Neg_445,3975.59,1.997,0
Neg_640,10055.35,12.301,0
Neg_1903,8000.93,-0.805,0
Neg_671,5447.320000000001,7.827,0
Neg_2147,9435.99,-2.006,0
Neg_475,1756.97,1.998,0
Neg_1302,9248.9,6.093,0
Neg_2077,2606.02,-1.068,0
Neg_2040,5492.2300000000005,1.296,0
Neg_2660,4824.31,-5.896,0
Neg_2166,7270.31,1.001,0
Neg_2376,8422.49,6.355,0
Neg_1962,10244.54,9.3,0
Neg_1000,6144.9800000000005,1.06,0
Neg_250,7542.47,2.202,0
Neg_1718,2809.22,1.001,0
Neg_750,10586.45,5.925,0
Neg_1014,7262.13,-4.963,0
Neg_2399,11167.56,-5.927,0
Neg_561,8459.82,8.29,0
Neg_1762,6074.93,0.093,0
Neg_1449,3955.6,3.998,0
Neg_237,7656.740000000001,1.801,0
Neg_345,2433.78,2.095,0
Neg_2511,4816.530000000001,0.03,0
Neg_2097,5451.7300000000005,-3.992,0
Neg_1966,7327.0,-4.127,0
Neg_255,3438.86,-0.903,0
Neg_2365,3703.27,3.959,0
Neg_1987,1832.08,1.06,0
Neg_2805,3103.59,3.997,0
Neg_2904,10216.22,-6.123,0
Neg_2872,8471.86,-0.898,0
Neg_2355,3984.57,-1.136,0
Neg_576,3105.42,-2.998,0
Neg_2459,8985.550000000001,6.061,0
Neg_971,6368.35,2.031,0
Neg_898,6004.89,4.999,0
Neg_928,3553.92,1.125,0
Neg_2823,11340.8,-1.029,0
Neg_2364,6417.330000000001,2.003,0
Neg_2806,2218.65,-0.069,0
Neg_1871,2047.39,2.03,0
Neg_50,2551.81,-2.902,0
Neg_2496,8473.880000000001,3.897,0
Neg_1030,2658.91,-1.868,0
Neg_1978,6389.070000000001,-1.967,0
Neg_669,5659.030000000001,-7.99,0
Neg_1341,2593.86,-1.804,0
Neg_843,5228.89,3.0,0
Neg_761,4148.7300000000005,-5.168,0
Neg_988,5003.6,0.005,0
Neg_2255,8162.69,7.254,0
Neg_2557,3070.44,3.16,0
Neg_2677,1254.49,3.096,0
Neg_18,1773.01,2.096,0
Neg_315,9800.93,1.898,0
Neg_1741,2060.32,-0.042,0
Neg_2578,4463.4400000000005,0.224,0
Neg_389,9114.17,-6.86,0
Neg_210,10714.3,1.499,0
Neg_2427,4336.05,5.931,0
Neg_2323,9302.57,0.042,0
Neg_2007,6716.67,0.256,0
Neg_891,2412.84,1.863,0
Neg_387,9701.04,0.425,0
Neg_741,8809.140000000001,-3.131,0
Neg_362,2179.38,1.93,0
Neg_1212,1088.25,0.892,0
Neg_2057,9590.96,-1.101,0
Neg_468,4342.330000000001,-1.137,0
Neg_2468,6652.4400000000005,-1.997,0
Neg_873,2171.42,-0.002,0
Neg_1079,6338.25,5.057,0
Neg_1710,2752.0,2.026,0
Neg_482,1705.9,-0.002,0
Neg_121,5502.39,-4.006,0
Neg_2172,5647.56,3.96,0
Neg_1897,3268.05,4.997,0
Neg_2690,8146.620000000001,-10.494,0
Neg_42,9092.48,-0.736,0
Neg_1748,4122.89,4.193,0
Neg_620,6449.4800000000005,-1.868,0
Neg_2881,7653.35,-2.794,0
Neg_188,7771.98,0.967,0
Neg_184,11703.24,-4.0,0
Neg_584,1239.54,0.928,0
Neg_2423,3399.78,2.991,0
Neg_2699,4663.13,-4.127,0
