,Janin,y
peptide_pm_263,0.5725527956908414,1
peptide_pm_264,0.8014177998854422,1
peptide_pm_265,0.1290871643681695,1
peptide_pm_266,0.9769129849680864,1
peptide_pm_267,0.4157311226582335,1
peptide_pm_268,0.6896021993001976,1
peptide_pm_269,0.1402676295044818,1
peptide_pm_270,0.6913754520873214,1
peptide_pm_271,0.3214924795683905,1
peptide_pm_272,0.1879120658020288,1
peptide_pm_273,0.7356555833928062,1
peptide_pm_274,0.5496698521951501,1
peptide_pm_275,0.1111091619172402,1
peptide_pm_276,0.980846733110014,1
peptide_pm_277,0.719485671242435,1
peptide_pm_278,1.352727325183021e-16,1
peptide_pm_279,0.4235478760418975,1
peptide_pm_280,0.3445032361741361,1
peptide_pm_281,0.1375656409856167,1
peptide_pm_282,0.9238445484718943,1
peptide_pm_283,0.2596599760329069,1
peptide_pm_284,0.9645090825086168,1
peptide_pm_285,0.2229397724305024,1
peptide_pm_286,0.4269942337541382,1
peptide_pm_287,0.7868183467876961,1
peptide_pm_288,0.4299025164010234,1
peptide_pm_289,0.7967942100350194,1
peptide_pm_290,0.543115229824138,1
peptide_pm_291,0.3798763469431467,1
peptide_pm_292,1.0433354428398345,1
peptide_pm_293,0.4384560412399521,1
peptide_pm_294,0.3760496378607365,1
peptide_pm_295,0.2289749377456225,1
peptide_pm_296,0.4685991946347234,1
peptide_pm_297,0.3330874160079151,1
peptide_pm_298,0.934780417162634,1
peptide_pm_299,0.7817640889577537,1
peptide_pm_300,0.5828719217448263,1
peptide_pm_301,1.021721805357429,1
peptide_pm_302,0.4657697605146223,1
peptide_pm_303,0.5581208991448318,1
peptide_pm_304,0.2488137060570786,1
peptide_pm_305,0.2436181860266894,1
peptide_pm_306,0.230262799456225,1
peptide_pm_307,1.0819142703819102,1
peptide_pm_308,0.0594420258638934,1
peptide_pm_309,0.4976151205193344,1
peptide_pm_310,0.7047039947854544,1
peptide_pm_311,0.5715636931241153,1
peptide_pm_312,1.011649469532996,1
peptide_pm_313,0.5740786917164719,1
peptide_pm_314,0.6013227900343973,1
peptide_pm_315,0.6715205398249847,1
peptide_pm_316,0.548252109337385,1
peptide_pm_317,0.5369288681564462,1
peptide_pm_318,0.1671664787196248,1
peptide_pm_319,0.5657357518997878,1
peptide_pm_320,0.9393386331599104,1
peptide_pm_321,0.2676112680663101,1
peptide_pm_322,0.1240180067597847,1
peptide_pm_323,0.3582940462333602,1
peptide_pm_324,0.3055819509686644,1
peptide_pm_325,0.540039933707533,1
peptide_pm_326,0.3521498960310461,1
peptide_pm_327,0.5183260942144439,1
peptide_pm_328,0.4546205106998415,1
peptide_pm_329,0.4743794452529387,1
peptide_pm_330,0.9117321933266488,1
peptide_pm_331,0.6094773355115575,1
peptide_pm_332,0.8636332870497362,1
peptide_pm_333,0.4866318260104105,1
peptide_pm_334,0.0966994217422261,1
peptide_pm_335,0.3828341503312433,1
peptide_pm_336,0.3622728677113811,1
peptide_pm_337,0.2176271233117861,1
peptide_pm_338,0.3084787822231301,1
peptide_pm_339,0.5133601617098088,1
peptide_pm_340,0.3764039824406859,1
peptide_pm_341,0.5496698521951501,1
peptide_pm_342,0.4202029973039971,1
peptide_pm_343,0.4792738624372119,1
peptide_pm_344,0.2020342629445591,1
peptide_pm_345,0.6137385135846963,1
peptide_pm_346,0.9377235262796942,1
peptide_pm_347,0.5496698521951501,1
peptide_pm_348,0.0936174928644992,1
peptide_pm_349,1.008549533278847,1
peptide_pm_350,0.6289821470361965,1
peptide_pm_351,0.4451234642583469,1
peptide_pm_352,0.2182040266822614,1
peptide_pm_353,0.4707042587935787,1
peptide_pm_354,0.6115619887092473,1
peptide_pm_355,1.0424866654149825,1
peptide_pm_356,0.4125326680405861,1
peptide_pm_357,0.4069369278570393,1
peptide_pm_358,0.2858010915206358,1
peptide_pm_359,0.3863554404176733,1
peptide_pm_360,0.4839262296345709,1
peptide_pm_361,0.1378269223028315,1
peptide_pm_362,0.2563011058179107,1
peptide_pm_363,0.4290475659446118,1
peptide_pm_364,0.1303757555050302,1
peptide_pm_365,0.4778015440437264,1
peptide_pm_366,0.1689876477782243,1
peptide_pm_367,0.8789982700077059,1
peptide_pm_368,0.9003522727002192,1
peptide_pm_369,0.0473438793126622,1
peptide_pm_370,0.3518388805102648,1
peptide_pm_371,0.3730745317078023,1
peptide_pm_372,0.6891794809317998,1
peptide_pm_373,0.0348345205780356,1
peptide_pm_374,0.3411772989064376,1
peptide_pm_375,0.3895639736748062,1
peptide_pm_376,0.7479786825172708,1
peptide_pm_377,0.3113030205233768,1
peptide_pm_378,0.6643280267013412,1
peptide_pm_379,0.4044053918989679,1
peptide_pm_380,0.3664684088018841,1
peptide_pm_381,0.0843831450498905,1
peptide_pm_382,0.457227721977909,1
peptide_pm_383,0.4467821703942437,1
peptide_pm_384,0.2349820262563092,1
peptide_pm_385,0.8072115291849651,1
peptide_pm_386,0.4069369278570393,1
peptide_pm_387,0.5753971755697787,1
peptide_pm_388,0.6604846800250626,1
peptide_pm_389,0.5079616046647206,1
peptide_pm_390,0.5872004636091335,1
peptide_pm_391,0.1577643992114141,1
peptide_pm_392,0.5443517491010389,1
peptide_pm_393,0.4069369278570393,1
peptide_pm_394,0.4720449621601047,1
peptide_pm_395,0.4029580656493438,1
peptide_pm_396,0.243797932217031,1
peptide_pm_397,0.6409295331607229,1
peptide_pm_398,0.2944257966578005,1
peptide_pm_399,0.4707042587935787,1
peptide_pm_400,0.4106028318429404,1
peptide_pm_401,0.4896117242091176,1
peptide_pm_402,0.4531100049380834,1
peptide_pm_403,0.4535314602570131,1
peptide_pm_404,0.480993325994668,1
peptide_pm_405,0.505932627156983,1
peptide_pm_406,0.4752154877599034,1
peptide_pm_407,0.930543949016209,1
peptide_pm_408,0.6529454318640372,1
peptide_pm_409,0.1674221409169661,1
peptide_pm_410,0.4136836471744211,1
peptide_pm_411,0.8340063502831506,1
peptide_pm_412,1.0520061990825726,1
peptide_pm_413,0.7133128235601897,1
peptide_pm_414,0.39674436160984,1
peptide_pm_415,0.0373970483164158,1
peptide_pm_416,0.2613094041553844,1
peptide_pm_417,0.3024111518892974,1
peptide_pm_418,0.6636578021870417,1
peptide_pm_419,1.0126436509176333,1
peptide_pm_420,0.5778373913101009,1
peptide_pm_421,0.2776720430714289,1
peptide_pm_422,0.4215557902091262,1
peptide_pm_423,0.5823487321570318,1
peptide_pm_424,0.2120808310355574,1
peptide_pm_425,0.0786096575333463,1
peptide_pm_426,0.2889467747167502,1
peptide_pm_427,0.3441331444261594,1
peptide_pm_428,0.8635779461612829,1
peptide_pm_429,0.1505599271101385,1
peptide_pm_430,0.7938029240310037,1
peptide_pm_431,0.0857639230310442,1
peptide_pm_432,0.0479271639612896,1
peptide_pm_433,0.4069369278570393,1
peptide_pm_434,0.2597298881129015,1
peptide_pm_435,0.3127205578979368,1
peptide_pm_436,1.0156753501263804,1
peptide_pm_437,0.3420991803567656,1
peptide_pm_438,0.5074231808201289,1
peptide_pm_439,0.6208101466096292,1
peptide_pm_440,0.5591217249414865,1
peptide_pm_441,0.2299103328699799,1
peptide_pm_442,0.5496698521951501,1
