,Bulkiness,y
peptide_pm_262,0.0834543655439323,1
peptide_pm_263,0.2248306671084745,1
peptide_pm_264,0.0762204696527132,1
peptide_pm_265,0.0309036696548828,1
peptide_pm_266,0.0980830900096699,1
peptide_pm_267,0.1086644802044162,1
peptide_pm_268,0.2073102143135247,1
peptide_pm_269,0.1356955702592706,1
peptide_pm_270,0.1934964874207321,1
peptide_pm_271,0.1368680189532327,1
peptide_pm_272,0.0622269545505623,1
peptide_pm_273,0.059327698878325,1
peptide_pm_274,0.1088204643045171,1
peptide_pm_275,0.0056989753028953,1
peptide_pm_276,0.1229459922911115,1
peptide_pm_277,0.1705964877571748,1
peptide_pm_278,6.966252882000451e-17,1
peptide_pm_279,0.0960254772689171,1
peptide_pm_280,0.2393555800421472,1
peptide_pm_281,0.0737535335422472,1
peptide_pm_282,0.0486036909168461,1
peptide_pm_283,0.0806236373098587,1
peptide_pm_284,0.1217571369886973,1
peptide_pm_285,0.0225393461472825,1
peptide_pm_286,0.0482972734203534,1
peptide_pm_287,0.077004074307795,1
peptide_pm_288,0.1646564975595146,1
peptide_pm_289,0.0714197042717195,1
peptide_pm_290,0.0351687588720699,1
peptide_pm_291,0.2211885001910945,1
peptide_pm_292,0.0983575756582594,1
peptide_pm_293,0.209422706873245,1
peptide_pm_294,0.0447919959226761,1
peptide_pm_295,0.0741829478581241,1
peptide_pm_296,0.0702549260811489,1
peptide_pm_297,0.0990562640720008,1
peptide_pm_298,0.0902178369762934,1
peptide_pm_299,0.1064302388803453,1
peptide_pm_300,0.2118934342352746,1
peptide_pm_301,0.0982311583764668,1
peptide_pm_302,0.0271206046334103,1
peptide_pm_303,0.0814000389268283,1
peptide_pm_304,0.1066363769659334,1
peptide_pm_305,0.1019142481529301,1
peptide_pm_306,0.0537411661631049,1
peptide_pm_307,0.0859829716124165,1
peptide_pm_308,0.0798110401562783,1
peptide_pm_309,0.245926422909243,1
peptide_pm_310,0.2274028189667384,1
peptide_pm_311,0.1253711984051216,1
peptide_pm_312,0.1022325839036275,1
peptide_pm_313,0.077801295426978,1
peptide_pm_314,0.1042100928543695,1
peptide_pm_315,0.1131364121935805,1
peptide_pm_316,0.0472282321860474,1
peptide_pm_317,0.1112204342746448,1
peptide_pm_318,0.1059143547405022,1
peptide_pm_319,0.1001916310624791,1
peptide_pm_320,0.1640011808872863,1
peptide_pm_321,0.023642286483523,1
peptide_pm_322,0.0629255923327258,1
peptide_pm_323,0.1016494259045866,1
peptide_pm_324,0.0902627798515361,1
peptide_pm_325,0.0646391218080313,1
peptide_pm_326,0.1782311514517659,1
peptide_pm_327,0.2284588436030577,1
peptide_pm_328,0.1902909439778195,1
peptide_pm_329,0.0819556657594526,1
peptide_pm_330,0.0951098677920927,1
peptide_pm_331,0.0913066569941883,1
peptide_pm_332,0.2037717593217348,1
peptide_pm_333,0.0741588210353373,1
peptide_pm_334,0.0815947098802715,1
peptide_pm_335,0.1229209347941536,1
peptide_pm_336,0.0803205875363082,1
peptide_pm_337,0.0223951464026533,1
peptide_pm_338,0.0524902909961607,1
peptide_pm_339,0.0895970931561464,1
peptide_pm_340,0.11547005397996,1
peptide_pm_341,0.1060949757632944,1
peptide_pm_342,0.0248582082502762,1
peptide_pm_343,0.2099173211566934,1
peptide_pm_344,0.0175015436078691,1
peptide_pm_345,0.1198008402713804,1
peptide_pm_346,0.1802497269124705,1
peptide_pm_347,0.0935095243911391,1
peptide_pm_348,0.0537088361804389,1
peptide_pm_349,0.1298011988688687,1
peptide_pm_350,0.2066303708632926,1
peptide_pm_351,0.1256820719718648,1
peptide_pm_352,0.0241991695644029,1
peptide_pm_353,0.2159265633675086,1
peptide_pm_354,0.1089816600045485,1
peptide_pm_355,0.0989019320754056,1
peptide_pm_356,0.0420652248424372,1
peptide_pm_357,0.0314796934554371,1
peptide_pm_358,0.2047871400776781,1
peptide_pm_359,0.050279206111932,1
peptide_pm_360,0.122287031547496,1
peptide_pm_361,0.0891291397728443,1
peptide_pm_362,0.1061048506935556,1
peptide_pm_363,0.0968193629710793,1
peptide_pm_364,0.08255657976318,1
peptide_pm_365,0.219662274111414,1
peptide_pm_366,0.0769529132488708,1
peptide_pm_367,0.0407238263658236,1
peptide_pm_368,0.108836714951894,1
peptide_pm_369,0.0921646522199544,1
peptide_pm_370,0.1111347661040185,1
peptide_pm_371,0.0399959082371041,1
peptide_pm_372,0.1129961658023445,1
peptide_pm_373,0.0601583155756151,1
peptide_pm_374,0.0489242930170866,1
peptide_pm_375,0.0140486132603408,1
peptide_pm_376,0.0536000173761738,1
peptide_pm_377,0.1793463701313667,1
peptide_pm_378,0.1473468704640544,1
peptide_pm_379,0.0493863642126154,1
peptide_pm_380,0.1082579577898709,1
peptide_pm_381,0.0595767679939159,1
peptide_pm_382,0.2063427381786277,1
peptide_pm_383,0.1081347740352692,1
peptide_pm_384,0.1062982634069736,1
peptide_pm_385,0.1281479729525776,1
peptide_pm_386,0.0239198023677266,1
peptide_pm_387,0.0899747413796063,1
peptide_pm_388,0.1238245867916777,1
peptide_pm_389,0.1568626339286801,1
peptide_pm_390,0.194050948902557,1
peptide_pm_391,0.0791911651501127,1
peptide_pm_392,0.1010662660193792,1
peptide_pm_393,0.0254672909475648,1
peptide_pm_394,0.2196734198512539,1
peptide_pm_395,0.0428832584620387,1
peptide_pm_396,0.0753365403107341,1
peptide_pm_397,0.0325170085296468,1
peptide_pm_398,0.0874787518416038,1
peptide_pm_399,0.201262319843726,1
peptide_pm_400,0.0151075201688427,1
peptide_pm_401,0.0518734066251635,1
peptide_pm_402,0.0547701273677893,1
peptide_pm_403,0.1652010245128975,1
peptide_pm_404,0.2099173211566934,1
peptide_pm_405,0.0901635084372717,1
peptide_pm_406,0.2266696253247548,1
peptide_pm_407,0.1335168119849155,1
peptide_pm_408,0.0865763786958959,1
peptide_pm_409,0.0329720032553697,1
peptide_pm_410,0.1500686332666559,1
peptide_pm_411,0.0885862359763985,1
peptide_pm_412,0.0997930816700209,1
peptide_pm_413,0.0539841848001114,1
peptide_pm_414,0.0158790282819665,1
peptide_pm_415,0.0469976518395931,1
peptide_pm_416,0.1261607860935906,1
peptide_pm_417,0.1093695033718166,1
peptide_pm_418,0.0688831256390787,1
peptide_pm_419,0.1060206537390365,1
peptide_pm_420,0.1374664113290025,1
peptide_pm_421,0.0241684937473743,1
peptide_pm_422,0.0388127234409976,1
peptide_pm_423,0.1179031415990686,1
peptide_pm_424,0.0749458219005727,1
peptide_pm_425,0.0232193222442733,1
peptide_pm_426,0.1479590986259012,1
peptide_pm_427,0.0512444909518433,1
peptide_pm_428,0.2205084450134401,1
peptide_pm_429,0.0549871529978846,1
peptide_pm_430,0.0553718373746989,1
peptide_pm_431,0.1358286827853329,1
peptide_pm_432,0.0924365525350112,1
peptide_pm_433,0.0142436404970218,1
peptide_pm_434,0.1915182858281186,1
peptide_pm_435,0.1562697964977431,1
peptide_pm_436,0.1247585125646515,1
peptide_pm_437,0.0957336004186591,1
peptide_pm_438,0.1007238045336041,1
peptide_pm_439,0.1115715260219059,1
peptide_pm_440,0.0585049330537971,1
peptide_pm_441,0.0105017357845007,1
peptide_pm_442,0.0936989993267917,1
