,AASI,y
peptide_pm_262,0.535931099523643,1
peptide_pm_263,0.167609890604342,1
peptide_pm_264,0.1323442238342932,1
peptide_pm_265,0.1361568388982451,1
peptide_pm_266,0.20084009876556,1
peptide_pm_267,0.1769505180431137,1
peptide_pm_268,0.1564292286892857,1
peptide_pm_269,0.1242164468194673,1
peptide_pm_270,0.1401091064164354,1
peptide_pm_271,0.2563509962573455,1
peptide_pm_272,0.2297769335298545,1
peptide_pm_273,0.0973754525061813,1
peptide_pm_274,0.170069069091539,1
peptide_pm_275,0.0287900330826623,1
peptide_pm_276,0.123662836121265,1
peptide_pm_277,0.2595642405912496,1
peptide_pm_278,3.627153352468744e-16,1
peptide_pm_279,0.14329940187507,1
peptide_pm_280,0.1622495561417535,1
peptide_pm_281,0.2276742991359175,1
peptide_pm_282,0.2345266913824239,1
peptide_pm_283,0.5593027181652321,1
peptide_pm_284,0.0905510357647034,1
peptide_pm_285,0.1059793140986657,1
peptide_pm_286,0.0751758308691306,1
peptide_pm_287,0.118873587608342,1
peptide_pm_288,0.2156584006269201,1
peptide_pm_289,0.1083484732491377,1
peptide_pm_290,0.1342167285697913,1
peptide_pm_291,0.151589799068556,1
peptide_pm_292,0.1759276544086153,1
peptide_pm_293,0.2412201343599354,1
peptide_pm_294,0.1649579530033295,1
peptide_pm_295,0.5322790564165569,1
peptide_pm_296,0.2519168561125521,1
peptide_pm_297,0.1898894972426738,1
peptide_pm_298,0.1798859083886343,1
peptide_pm_299,0.2806545612151383,1
peptide_pm_300,0.1926035986729933,1
peptide_pm_301,0.1389163920567268,1
peptide_pm_302,0.1784415649447769,1
peptide_pm_303,0.0308981996794927,1
peptide_pm_304,0.1162721929295652,1
peptide_pm_305,0.1800972222521394,1
peptide_pm_306,0.2506606080501182,1
peptide_pm_307,0.2115413275623503,1
peptide_pm_308,0.0251466013740971,1
peptide_pm_309,0.0765125192328885,1
peptide_pm_310,0.075321603987478,1
peptide_pm_311,0.1000714661663439,1
peptide_pm_312,0.1362517658193967,1
peptide_pm_313,0.1506572875738733,1
peptide_pm_314,0.1783064538564321,1
peptide_pm_315,0.1316358121793642,1
peptide_pm_316,0.1598492857243093,1
peptide_pm_317,0.0466896481182092,1
peptide_pm_318,0.188551674297135,1
peptide_pm_319,0.1803870514807051,1
peptide_pm_320,0.1290298081578691,1
peptide_pm_321,0.1593490326276989,1
peptide_pm_322,0.2192457592218487,1
peptide_pm_323,0.0937110992484542,1
peptide_pm_324,0.0993223126335702,1
peptide_pm_325,0.1652880983873583,1
peptide_pm_326,0.1936478862830184,1
peptide_pm_327,0.0808511988901168,1
peptide_pm_328,0.2479763825016866,1
peptide_pm_329,0.1114253957186588,1
peptide_pm_330,0.0438742256054201,1
peptide_pm_331,0.1630796490814849,1
peptide_pm_332,0.0902898060577962,1
peptide_pm_333,0.1576200113817007,1
peptide_pm_334,0.4047481940684184,1
peptide_pm_335,0.0841894401459583,1
peptide_pm_336,0.5419857812945769,1
peptide_pm_337,0.0718164157944959,1
peptide_pm_338,0.0708714731360465,1
peptide_pm_339,0.1500183428346632,1
peptide_pm_340,0.1747898276342171,1
peptide_pm_341,0.1615690952560321,1
peptide_pm_342,0.0944039962132137,1
peptide_pm_343,0.1554873665513688,1
peptide_pm_344,0.1052486942978879,1
peptide_pm_345,0.2380348183783883,1
peptide_pm_346,0.1041090665341421,1
peptide_pm_347,0.1405798041998033,1
peptide_pm_348,0.0727742130888944,1
peptide_pm_349,0.2248612290282134,1
peptide_pm_350,0.1875337914686324,1
peptide_pm_351,0.1564558777540722,1
peptide_pm_352,0.0822006325037809,1
peptide_pm_353,0.2262919166882017,1
peptide_pm_354,0.1820542153311954,1
peptide_pm_355,0.1850362746022202,1
peptide_pm_356,0.0707100855939026,1
peptide_pm_357,0.1330645006906834,1
peptide_pm_358,0.1676430573484873,1
peptide_pm_359,0.1486078745548822,1
peptide_pm_360,0.2028949334747099,1
peptide_pm_361,0.0739880666423234,1
peptide_pm_362,0.0937453889099988,1
peptide_pm_363,0.1334324190467848,1
peptide_pm_364,0.529026440190979,1
peptide_pm_365,0.155414910891694,1
peptide_pm_366,0.1381152112518849,1
peptide_pm_367,0.2416526889874614,1
peptide_pm_368,0.0375349597335365,1
peptide_pm_369,0.0440838963812265,1
peptide_pm_370,0.1647618598010345,1
peptide_pm_371,0.0371287146621164,1
peptide_pm_372,0.0835305404270876,1
peptide_pm_373,0.0937283559572184,1
peptide_pm_374,0.1610690148628336,1
peptide_pm_375,0.0168554147771935,1
peptide_pm_376,0.1816637766342875,1
peptide_pm_377,0.0881545100469979,1
peptide_pm_378,0.0637452092935028,1
peptide_pm_379,0.0554234794720241,1
peptide_pm_380,0.1883840246913313,1
peptide_pm_381,0.0383031316717601,1
peptide_pm_382,0.1708425365490583,1
peptide_pm_383,0.1787176244136153,1
peptide_pm_384,0.0709838538823732,1
peptide_pm_385,0.0641598733068778,1
peptide_pm_386,0.1039877040309603,1
peptide_pm_387,0.1573841881878053,1
peptide_pm_388,0.2637404203834524,1
peptide_pm_389,0.2522678503349345,1
peptide_pm_390,0.1500589002185,1
peptide_pm_391,0.1310158713414168,1
peptide_pm_392,0.087170360792259,1
peptide_pm_393,0.1251322032226955,1
peptide_pm_394,0.1484648422944845,1
peptide_pm_395,0.0768879722490801,1
peptide_pm_396,0.5522552730265515,1
peptide_pm_397,0.2247354886721255,1
peptide_pm_398,0.1938311535242577,1
peptide_pm_399,0.2619677969943991,1
peptide_pm_400,0.0283889635009374,1
peptide_pm_401,0.1310366567886102,1
peptide_pm_402,0.0251145268801485,1
peptide_pm_403,0.2517099330347918,1
peptide_pm_404,0.157325518953054,1
peptide_pm_405,0.127207174428626,1
peptide_pm_406,0.2244580508684902,1
peptide_pm_407,0.3031264720335089,1
peptide_pm_408,0.1774571912614394,1
peptide_pm_409,0.0771871870702562,1
peptide_pm_410,0.2251152633557166,1
peptide_pm_411,0.0927118619805802,1
peptide_pm_412,0.1351791894605302,1
peptide_pm_413,0.2131537550302737,1
peptide_pm_414,0.0553851473694294,1
peptide_pm_415,0.015461140818976,1
peptide_pm_416,0.4417472858369786,1
peptide_pm_417,0.2563968391824844,1
peptide_pm_418,0.232776584475841,1
peptide_pm_419,0.1466351776534729,1
peptide_pm_420,0.1429187281460676,1
peptide_pm_421,0.0791837385021639,1
peptide_pm_422,0.270927501138149,1
peptide_pm_423,0.0504747326390766,1
peptide_pm_424,0.5487756648810045,1
peptide_pm_425,0.0342997159710964,1
peptide_pm_426,0.2561605436212366,1
peptide_pm_427,0.1473701435522993,1
peptide_pm_428,0.2176029036541865,1
peptide_pm_429,0.1722535443346374,1
peptide_pm_430,0.4043040757785178,1
peptide_pm_431,0.1074819232172608,1
peptide_pm_432,0.0990332959603721,1
peptide_pm_433,0.1046182953355155,1
peptide_pm_434,0.1965652647311612,1
peptide_pm_435,0.1258955954852024,1
peptide_pm_436,0.6298588018129321,1
peptide_pm_437,0.1826716304240247,1
peptide_pm_438,0.165403024282532,1
peptide_pm_439,0.1894026372751511,1
peptide_pm_440,0.0755344390222878,1
peptide_pm_441,0.0875967584469964,1
peptide_pm_442,0.1373668058328543,1
