,Isoelectric_point,y
peptide_pm_381,8.11962890625,1
peptide_pm_382,13.0,1
peptide_pm_383,13.078125,1
peptide_pm_384,10.771484375,1
peptide_pm_385,13.9140625,1
peptide_pm_386,11.19970703125,1
peptide_pm_387,13.56640625,1
peptide_pm_388,10.98681640625,1
peptide_pm_389,13.80078125,1
peptide_pm_390,13.55859375,1
peptide_pm_391,13.234375,1
peptide_pm_392,13.6015625,1
peptide_pm_393,11.19970703125,1
peptide_pm_394,13.0,1
peptide_pm_395,13.1875,1
peptide_pm_396,13.7109375,1
peptide_pm_397,13.1875,1
peptide_pm_398,12.84375,1
peptide_pm_399,13.55078125,1
peptide_pm_400,11.4365234375,1
peptide_pm_401,13.140625,1
peptide_pm_402,13.86328125,1
peptide_pm_403,4.31640625,1
peptide_pm_404,12.84375,1
peptide_pm_405,10.708984375,1
peptide_pm_406,13.55078125,1
peptide_pm_407,13.078125,1
peptide_pm_408,13.1875,1
peptide_pm_409,11.0654296875,1
peptide_pm_410,12.84375,1
peptide_pm_411,12.4462890625,1
peptide_pm_412,13.1875,1
peptide_pm_413,13.296875,1
peptide_pm_414,13.57421875,1
peptide_pm_415,8.120361328125,1
peptide_pm_416,13.078125,1
peptide_pm_417,12.10888671875,1
peptide_pm_418,13.296875,1
peptide_pm_419,13.1875,1
peptide_pm_420,13.55859375,1
peptide_pm_421,10.796142578125,1
peptide_pm_422,13.0,1
peptide_pm_423,13.6015625,1
peptide_pm_424,13.7109375,1
peptide_pm_425,10.38671875,1
peptide_pm_426,6.296875,1
peptide_pm_427,9.8056640625,1
peptide_pm_428,13.796875,1
peptide_pm_429,9.072265625,1
peptide_pm_430,13.078125,1
peptide_pm_431,13.55078125,1
peptide_pm_432,7.43310546875,1
peptide_pm_433,11.19970703125,1
peptide_pm_434,8.9306640625,1
peptide_pm_435,12.84375,1
peptide_pm_436,13.0,1
peptide_pm_437,13.71875,1
peptide_pm_438,11.5185546875,1
peptide_pm_439,13.265625,1
peptide_pm_440,13.81640625,1
peptide_pm_441,11.255859375,1
peptide_pm_442,13.7109375,1
