,Hydrophobic,y
peptide_pm_293,0.6923076923076923,1
peptide_pm_294,0.3076923076923077,1
peptide_pm_295,0.2307692307692307,1
peptide_pm_296,0.3846153846153846,1
peptide_pm_297,0.6666666666666666,1
peptide_pm_298,0.4545454545454545,1
peptide_pm_299,0.4375,1
peptide_pm_300,0.5384615384615384,1
peptide_pm_301,0.4545454545454545,1
peptide_pm_302,0.4,1
peptide_pm_303,0.3846153846153846,1
peptide_pm_304,0.5,1
peptide_pm_305,0.3333333333333333,1
peptide_pm_306,0.391304347826087,1
peptide_pm_307,0.4545454545454545,1
peptide_pm_308,0.5,1
peptide_pm_309,0.5384615384615384,1
peptide_pm_310,0.4615384615384615,1
peptide_pm_311,0.5555555555555556,1
peptide_pm_312,0.5454545454545454,1
peptide_pm_313,0.3846153846153846,1
peptide_pm_314,0.4,1
peptide_pm_315,0.3333333333333333,1
peptide_pm_316,0.4444444444444444,1
peptide_pm_317,0.2666666666666666,1
peptide_pm_318,0.46875,1
peptide_pm_319,0.4545454545454545,1
peptide_pm_320,0.4615384615384615,1
peptide_pm_321,0.45,1
peptide_pm_322,0.3448275862068966,1
peptide_pm_323,0.5714285714285714,1
peptide_pm_324,0.4761904761904761,1
peptide_pm_325,0.3513513513513513,1
peptide_pm_326,0.5238095238095238,1
peptide_pm_327,0.4615384615384615,1
peptide_pm_328,0.6153846153846154,1
peptide_pm_329,0.5652173913043478,1
peptide_pm_330,0.4444444444444444,1
peptide_pm_331,0.5,1
peptide_pm_332,0.5384615384615384,1
peptide_pm_333,0.4230769230769231,1
peptide_pm_334,0.1538461538461538,1
peptide_pm_335,0.4583333333333333,1
peptide_pm_336,0.2307692307692307,1
peptide_pm_337,0.4324324324324324,1
peptide_pm_338,0.4761904761904761,1
peptide_pm_339,0.4545454545454545,1
peptide_pm_340,0.625,1
peptide_pm_341,0.5454545454545454,1
peptide_pm_342,0.5172413793103449,1
peptide_pm_343,0.6153846153846154,1
peptide_pm_344,0.3448275862068966,1
peptide_pm_345,0.4230769230769231,1
peptide_pm_346,0.6153846153846154,1
peptide_pm_347,0.4545454545454545,1
peptide_pm_348,0.3409090909090909,1
peptide_pm_349,0.5384615384615384,1
peptide_pm_350,0.5384615384615384,1
peptide_pm_351,0.3928571428571428,1
peptide_pm_352,0.4324324324324324,1
peptide_pm_353,0.6153846153846154,1
peptide_pm_354,0.4,1
peptide_pm_355,0.4545454545454545,1
peptide_pm_356,0.6785714285714286,1
peptide_pm_357,0.48,1
peptide_pm_358,0.5238095238095238,1
peptide_pm_359,0.5714285714285714,1
peptide_pm_360,0.3809523809523809,1
peptide_pm_361,0.4571428571428571,1
peptide_pm_362,0.5,1
peptide_pm_363,0.4464285714285714,1
peptide_pm_364,0.2307692307692307,1
peptide_pm_365,0.5625,1
peptide_pm_366,0.5882352941176471,1
peptide_pm_367,0.6842105263157895,1
peptide_pm_368,0.1818181818181818,1
peptide_pm_369,0.4333333333333333,1
peptide_pm_370,0.6666666666666666,1
peptide_pm_371,0.5263157894736842,1
peptide_pm_372,0.3333333333333333,1
peptide_pm_373,0.4705882352941176,1
peptide_pm_374,0.4838709677419355,1
peptide_pm_375,0.52,1
peptide_pm_376,0.2631578947368421,1
peptide_pm_377,0.5454545454545454,1
peptide_pm_378,0.3157894736842105,1
peptide_pm_379,0.6428571428571429,1
peptide_pm_380,0.625,1
peptide_pm_381,0.4516129032258064,1
peptide_pm_382,0.5625,1
peptide_pm_383,0.5333333333333333,1
peptide_pm_384,0.4375,1
peptide_pm_385,0.6,1
peptide_pm_386,0.44,1
peptide_pm_387,0.4545454545454545,1
peptide_pm_388,0.6470588235294118,1
peptide_pm_389,0.4736842105263157,1
peptide_pm_390,0.5384615384615384,1
peptide_pm_391,0.5882352941176471,1
peptide_pm_392,0.4482758620689655,1
peptide_pm_393,0.56,1
peptide_pm_394,0.5,1
peptide_pm_395,0.6428571428571429,1
peptide_pm_396,0.2307692307692307,1
peptide_pm_397,0.5625,1
peptide_pm_398,0.75,1
peptide_pm_399,0.6923076923076923,1
peptide_pm_400,0.238095238095238,1
peptide_pm_401,0.6666666666666666,1
peptide_pm_402,0.3076923076923077,1
peptide_pm_403,0.3888888888888889,1
peptide_pm_404,0.6153846153846154,1
peptide_pm_405,0.5263157894736842,1
peptide_pm_406,0.6153846153846154,1
peptide_pm_407,0.4444444444444444,1
peptide_pm_408,0.4,1
peptide_pm_409,0.3888888888888889,1
peptide_pm_410,0.55,1
peptide_pm_411,0.3888888888888889,1
peptide_pm_412,0.5454545454545454,1
peptide_pm_413,0.3809523809523809,1
peptide_pm_414,0.4444444444444444,1
peptide_pm_415,0.4838709677419355,1
peptide_pm_416,0.3333333333333333,1
peptide_pm_417,0.3333333333333333,1
peptide_pm_418,0.3478260869565217,1
peptide_pm_419,0.4545454545454545,1
peptide_pm_420,0.5454545454545454,1
peptide_pm_421,0.3888888888888889,1
peptide_pm_422,0.25,1
peptide_pm_423,0.4285714285714285,1
peptide_pm_424,0.2307692307692307,1
peptide_pm_425,0.4130434782608695,1
peptide_pm_426,0.3333333333333333,1
peptide_pm_427,0.5,1
peptide_pm_428,0.5555555555555556,1
peptide_pm_429,0.6666666666666666,1
peptide_pm_430,0.6666666666666666,1
peptide_pm_431,0.6521739130434783,1
peptide_pm_432,0.5,1
peptide_pm_433,0.44,1
peptide_pm_434,0.5238095238095238,1
peptide_pm_435,0.4166666666666667,1
peptide_pm_436,0.6,1
peptide_pm_437,0.4230769230769231,1
peptide_pm_438,0.46875,1
peptide_pm_439,0.4,1
peptide_pm_440,0.4230769230769231,1
peptide_pm_441,0.4594594594594595,1
peptide_pm_442,0.5,1
