,Polarity,y
peptide_pm_264,0.1936146978316512,1
peptide_pm_265,0.0196483449455795,1
peptide_pm_266,0.2304490524445188,1
peptide_pm_267,0.0942834654356897,1
peptide_pm_268,0.1582098978822849,1
peptide_pm_269,0.0624424385604285,1
peptide_pm_270,0.1849829483861909,1
peptide_pm_271,0.0937368650694698,1
peptide_pm_272,0.1093860603569045,1
peptide_pm_273,0.1029126430013723,1
peptide_pm_274,0.1693009957774928,1
peptide_pm_275,0.0344014256757126,1
peptide_pm_276,0.2309805476128838,1
peptide_pm_277,0.1833656007462603,1
peptide_pm_278,9.359532978555691e-17,1
peptide_pm_279,0.1371098290824288,1
peptide_pm_280,0.1281017259075555,1
peptide_pm_281,0.070964001009169,1
peptide_pm_282,0.2323376373979814,1
peptide_pm_283,0.0699819664391697,1
peptide_pm_284,0.2267520382093915,1
peptide_pm_285,0.0601585352118733,1
peptide_pm_286,0.0797159694898015,1
peptide_pm_287,0.1903816237486083,1
peptide_pm_288,0.1220817425519069,1
peptide_pm_289,0.154757351175536,1
peptide_pm_290,0.1578167900077036,1
peptide_pm_291,0.1559378955427694,1
peptide_pm_292,0.2527504156563905,1
peptide_pm_293,0.1148090804557016,1
peptide_pm_294,0.0381255249409944,1
peptide_pm_295,0.0666307157318776,1
peptide_pm_296,0.1676026622674586,1
peptide_pm_297,0.0358815343597565,1
peptide_pm_298,0.2235051535281167,1
peptide_pm_299,0.2091564185792669,1
peptide_pm_300,0.1513647801982147,1
peptide_pm_301,0.2350405352421426,1
peptide_pm_302,0.1176915518007902,1
peptide_pm_303,0.1456575552219994,1
peptide_pm_304,0.0175510628640198,1
peptide_pm_305,0.1114327821892591,1
peptide_pm_306,0.1017007281872156,1
peptide_pm_307,0.2656458482097437,1
peptide_pm_308,0.035496738400757,1
peptide_pm_309,0.1434115170543087,1
peptide_pm_310,0.1704677273067356,1
peptide_pm_311,0.1578552504764139,1
peptide_pm_312,0.2284194785161514,1
peptide_pm_313,0.1564365209360563,1
peptide_pm_314,0.1587563980074019,1
peptide_pm_315,0.1845440539953367,1
peptide_pm_316,0.133683402928901,1
peptide_pm_317,0.0700368543889623,1
peptide_pm_318,0.0843842974469515,1
peptide_pm_319,0.1310625773141325,1
peptide_pm_320,0.2139217702961031,1
peptide_pm_321,0.0350240714988263,1
peptide_pm_322,0.0544045653276304,1
peptide_pm_323,0.0943825649713633,1
peptide_pm_324,0.0965964612072385,1
peptide_pm_325,0.1758251034120032,1
peptide_pm_326,0.1324073432800617,1
peptide_pm_327,0.160402489985938,1
peptide_pm_328,0.1017885537551339,1
peptide_pm_329,0.1362988470846826,1
peptide_pm_330,0.2266904823157483,1
peptide_pm_331,0.1518500744485521,1
peptide_pm_332,0.1903021122257154,1
peptide_pm_333,0.138984309068218,1
peptide_pm_334,0.0391445860876537,1
peptide_pm_335,0.091302748393736,1
peptide_pm_336,0.0858720765841407,1
peptide_pm_337,0.050798233256607,1
peptide_pm_338,0.0905293386748629,1
peptide_pm_339,0.1603577692465585,1
peptide_pm_340,0.072812835379477,1
peptide_pm_341,0.169575045057584,1
peptide_pm_342,0.0822384996237961,1
peptide_pm_343,0.1387058938774494,1
peptide_pm_344,0.0415766477952413,1
peptide_pm_345,0.2011393272358976,1
peptide_pm_346,0.1865144761801682,1
peptide_pm_347,0.1662607612973433,1
peptide_pm_348,0.0581558409435487,1
peptide_pm_349,0.2432935672287534,1
peptide_pm_350,0.1582098978822849,1
peptide_pm_351,0.1657600568743284,1
peptide_pm_352,0.0528322964644356,1
peptide_pm_353,0.1232757846462879,1
peptide_pm_354,0.1597353677361156,1
peptide_pm_355,0.2527504156563904,1
peptide_pm_356,0.0891164753981899,1
peptide_pm_357,0.097774536557632,1
peptide_pm_358,0.1147775906135442,1
peptide_pm_359,0.0853081146150468,1
peptide_pm_360,0.1431254468865327,1
peptide_pm_361,0.026857960166068,1
peptide_pm_362,0.0208538294581222,1
peptide_pm_363,0.0826022497621574,1
peptide_pm_364,0.0532338019987085,1
peptide_pm_365,0.1639763462125759,1
peptide_pm_366,0.0636458243414747,1
peptide_pm_367,0.222949880251233,1
peptide_pm_368,0.2208503013056334,1
peptide_pm_369,0.032321604491329,1
peptide_pm_370,0.0573788725073078,1
peptide_pm_371,0.0649806402586745,1
peptide_pm_372,0.1822425127921265,1
peptide_pm_373,0.0272129893091041,1
peptide_pm_374,0.0937090752432207,1
peptide_pm_375,0.0764879866159072,1
peptide_pm_376,0.1655952413692617,1
peptide_pm_377,0.1608213264009066,1
peptide_pm_378,0.1793884774629737,1
peptide_pm_379,0.0791242137414145,1
peptide_pm_380,0.0588653293059369,1
peptide_pm_381,0.0228343280686651,1
peptide_pm_382,0.1598522476711326,1
peptide_pm_383,0.1540912558989247,1
peptide_pm_384,0.0243379816990675,1
peptide_pm_385,0.1795160015253795,1
peptide_pm_386,0.0950938875710666,1
peptide_pm_387,0.1706372076146067,1
peptide_pm_388,0.2178989068126186,1
peptide_pm_389,0.1381904544105058,1
peptide_pm_390,0.1399875401293908,1
peptide_pm_391,0.040450513980937,1
peptide_pm_392,0.1593378976327628,1
peptide_pm_393,0.0962484917932763,1
peptide_pm_394,0.1541684478324042,1
peptide_pm_395,0.0804199874815145,1
peptide_pm_396,0.0698584337195045,1
peptide_pm_397,0.1822323445074088,1
peptide_pm_398,0.0925301575151445,1
peptide_pm_399,0.1199843743227288,1
peptide_pm_400,0.0989219754426663,1
peptide_pm_401,0.1005817998743515,1
peptide_pm_402,0.1411792051443885,1
peptide_pm_403,0.2192335812258636,1
peptide_pm_404,0.1386409237340846,1
peptide_pm_405,0.1332312244700163,1
peptide_pm_406,0.129267740452533,1
peptide_pm_407,0.2340719315181635,1
peptide_pm_408,0.1703010088244586,1
peptide_pm_409,0.0097259724238201,1
peptide_pm_410,0.1237315102015869,1
peptide_pm_411,0.2087528180042487,1
peptide_pm_412,0.2358827177066985,1
peptide_pm_413,0.1928333535620739,1
peptide_pm_414,0.1229925869404561,1
peptide_pm_415,0.0452742010419973,1
peptide_pm_416,0.1212811675257993,1
peptide_pm_417,0.0252046105461328,1
peptide_pm_418,0.1658792823012402,1
peptide_pm_419,0.2429691342112539,1
peptide_pm_420,0.1936364075109594,1
peptide_pm_421,0.0521041870644092,1
peptide_pm_422,0.1868836275338282,1
peptide_pm_423,0.153315562113321,1
peptide_pm_424,0.062633304535528,1
peptide_pm_425,0.0089355519116364,1
peptide_pm_426,0.1821922984646377,1
peptide_pm_427,0.0835687010820397,1
peptide_pm_428,0.1604931588682053,1
peptide_pm_429,0.0673403011250584,1
peptide_pm_430,0.2222611355697761,1
peptide_pm_431,0.0404719073649614,1
peptide_pm_432,0.0198052247614913,1
peptide_pm_433,0.093433055070268,1
peptide_pm_434,0.124691263083377,1
peptide_pm_435,0.1278268133608145,1
peptide_pm_436,0.2969428681683471,1
peptide_pm_437,0.1203340433885992,1
peptide_pm_438,0.131474377818384,1
peptide_pm_439,0.1735381001881054,1
peptide_pm_440,0.1505611408477314,1
peptide_pm_441,0.0454926836357228,1
peptide_pm_442,0.1666568668668388,1
