,Kytedoolittle,y
peptide_pm_261,0.4179103650680128,1
peptide_pm_262,0.0822761589242046,1
peptide_pm_263,0.6718025991153035,1
peptide_pm_264,0.6127047399735797,1
peptide_pm_265,0.0943928392964086,1
peptide_pm_266,0.6668521411715378,1
peptide_pm_267,0.3573107042706753,1
peptide_pm_268,0.7289383891013659,1
peptide_pm_269,0.0658729636122546,1
peptide_pm_270,0.6633501443294405,1
peptide_pm_271,0.385962174886605,1
peptide_pm_272,0.2332874577254444,1
peptide_pm_273,0.4656582637491484,1
peptide_pm_274,0.6781895669020623,1
peptide_pm_275,0.1012865158312257,1
peptide_pm_276,0.7715217282964689,1
peptide_pm_277,0.703259101420167,1
peptide_pm_278,8.684490065554794e-17,1
peptide_pm_279,0.4064053442101224,1
peptide_pm_280,0.569133644103985,1
peptide_pm_281,0.1122432685205157,1
peptide_pm_282,0.6743266811327892,1
peptide_pm_283,0.1388901760322776,1
peptide_pm_284,0.697092961844111,1
peptide_pm_285,0.1726121181010281,1
peptide_pm_286,0.2589495491324503,1
peptide_pm_287,0.5331124869863636,1
peptide_pm_288,0.5500161076454825,1
peptide_pm_289,0.4873655647114586,1
peptide_pm_290,0.5043737274336894,1
peptide_pm_291,0.5469634401366649,1
peptide_pm_292,0.7911004652687871,1
peptide_pm_293,0.5904647078194741,1
peptide_pm_294,0.2601599153912788,1
peptide_pm_295,0.186358204475008,1
peptide_pm_296,0.4676650034766559,1
peptide_pm_297,0.3681294771511189,1
peptide_pm_298,0.712077882258185,1
peptide_pm_299,0.5975283708523916,1
peptide_pm_300,0.7256463540641119,1
peptide_pm_301,0.7626346870960067,1
peptide_pm_302,0.3181832521203997,1
peptide_pm_303,0.4948301933077641,1
peptide_pm_304,0.2265901244118872,1
peptide_pm_305,0.3773191050735757,1
peptide_pm_306,0.1304526993895492,1
peptide_pm_307,0.7947662679761559,1
peptide_pm_308,0.0894132601404217,1
peptide_pm_309,0.5823305462748648,1
peptide_pm_310,0.6918975386727595,1
peptide_pm_311,0.5458245537286942,1
peptide_pm_312,0.7724092865782638,1
peptide_pm_313,0.4632911180852827,1
peptide_pm_314,0.53594286382483,1
peptide_pm_315,0.59115061682639,1
peptide_pm_316,0.5234318107140341,1
peptide_pm_317,0.2360344724331807,1
peptide_pm_318,0.2505694397618888,1
peptide_pm_319,0.5566148145015087,1
peptide_pm_320,0.6664364882792152,1
peptide_pm_321,0.1412837155184087,1
peptide_pm_322,0.033343846224414,1
peptide_pm_323,0.4074148576497009,1
peptide_pm_324,0.2594302930416464,1
peptide_pm_325,0.5457346234917323,1
peptide_pm_326,0.4328277355902649,1
peptide_pm_327,0.642105677606091,1
peptide_pm_328,0.6220002005355075,1
peptide_pm_329,0.469548391350208,1
peptide_pm_330,0.6737181226588378,1
peptide_pm_331,0.5468734811834258,1
peptide_pm_332,0.7790839301503374,1
peptide_pm_333,0.441941114856015,1
peptide_pm_334,0.0919919406230224,1
peptide_pm_335,0.3353378931975783,1
peptide_pm_336,0.1788243845294867,1
peptide_pm_337,0.1289266333880832,1
peptide_pm_338,0.262753062235124,1
peptide_pm_339,0.6505208111995687,1
peptide_pm_340,0.3822695228163289,1
peptide_pm_341,0.6812569952771027,1
peptide_pm_342,0.3074034194503171,1
peptide_pm_343,0.5933954148450117,1
peptide_pm_344,0.1524473726756381,1
peptide_pm_345,0.6721471439963816,1
peptide_pm_346,0.8694509413102179,1
peptide_pm_347,0.6588922416688665,1
peptide_pm_348,0.163949731766154,1
peptide_pm_349,0.7997498686616444,1
peptide_pm_350,0.7102878540685549,1
peptide_pm_351,0.4325810954699359,1
peptide_pm_352,0.1353033515452128,1
peptide_pm_353,0.6418327771901547,1
peptide_pm_354,0.5077195257745128,1
peptide_pm_355,0.7811343674592348,1
peptide_pm_356,0.2724592351408907,1
peptide_pm_357,0.3247246405012748,1
peptide_pm_358,0.3979648747653226,1
peptide_pm_359,0.3744367911133222,1
peptide_pm_360,0.4014018314717238,1
peptide_pm_361,0.065293842922005,1
peptide_pm_362,0.2318410983865128,1
peptide_pm_363,0.3129244696486374,1
peptide_pm_364,0.1267379492665548,1
peptide_pm_365,0.584736764670655,1
peptide_pm_366,0.1346667189917906,1
peptide_pm_367,0.6351691011844222,1
peptide_pm_368,0.6323083335462029,1
peptide_pm_369,0.0874758821218184,1
peptide_pm_370,0.3407663059299771,1
peptide_pm_371,0.2469707832382771,1
peptide_pm_372,0.5923220341927055,1
peptide_pm_373,0.1216406475546132,1
peptide_pm_374,0.2412301632610118,1
peptide_pm_375,0.2339107314102051,1
peptide_pm_376,0.3767143004033272,1
peptide_pm_377,0.51923917527213,1
peptide_pm_378,0.5583035303123963,1
peptide_pm_379,0.2577590894985777,1
peptide_pm_380,0.3241124860381142,1
peptide_pm_381,0.1037603186273226,1
peptide_pm_382,0.5725549262599808,1
peptide_pm_383,0.459729437682096,1
peptide_pm_384,0.1277964098668697,1
peptide_pm_385,0.7805062037323367,1
peptide_pm_386,0.3100997508110786,1
peptide_pm_387,0.6501663652569047,1
peptide_pm_388,0.6419057477715631,1
peptide_pm_389,0.5443937829476266,1
peptide_pm_390,0.6604668931990035,1
peptide_pm_391,0.1183791108054983,1
peptide_pm_392,0.6032644074998632,1
peptide_pm_393,0.3144505449906656,1
peptide_pm_394,0.5499583047762339,1
peptide_pm_395,0.2573889648683465,1
peptide_pm_396,0.1670117744319168,1
peptide_pm_397,0.4061574173213358,1
peptide_pm_398,0.2367216436679736,1
peptide_pm_399,0.6172420030197183,1
peptide_pm_400,0.284784001333004,1
peptide_pm_401,0.3699288997980899,1
peptide_pm_402,0.4293807963889282,1
peptide_pm_403,0.5954476108750418,1
peptide_pm_404,0.5943310946458666,1
peptide_pm_405,0.5252498745010075,1
peptide_pm_406,0.6502751072251225,1
peptide_pm_407,0.727135582523441,1
peptide_pm_408,0.4366782065750866,1
peptide_pm_409,0.1022973835707611,1
peptide_pm_410,0.4957567755925234,1
peptide_pm_411,0.7588591911926028,1
peptide_pm_412,0.7987018896031919,1
peptide_pm_413,0.4880710495383227,1
peptide_pm_414,0.4197133646539952,1
peptide_pm_415,0.1420634228745126,1
peptide_pm_416,0.1936570384633015,1
peptide_pm_417,0.3058407517051842,1
peptide_pm_418,0.4330981906918161,1
peptide_pm_419,0.7611559722981075,1
peptide_pm_420,0.6397616506089195,1
peptide_pm_421,0.195999115365423,1
peptide_pm_422,0.2132453542445534,1
peptide_pm_423,0.6477449485541981,1
peptide_pm_424,0.0556464597749141,1
peptide_pm_425,0.0551784883329487,1
peptide_pm_426,0.4465073563461185,1
peptide_pm_427,0.2448065050974577,1
peptide_pm_428,0.8977555231324585,1
peptide_pm_429,0.1244392619253865,1
peptide_pm_430,0.5002946678366335,1
peptide_pm_431,0.1590322094744976,1
peptide_pm_432,0.0188075449485458,1
peptide_pm_433,0.2967307609634846,1
peptide_pm_434,0.4341125557075552,1
peptide_pm_435,0.5154721264942747,1
peptide_pm_436,0.5962217736523187,1
peptide_pm_437,0.4075715983185831,1
peptide_pm_438,0.3931136424473667,1
peptide_pm_439,0.5293499829879931,1
peptide_pm_440,0.4564491798387177,1
peptide_pm_441,0.1180474121045989,1
peptide_pm_442,0.663356920559082,1
