,MSS,y
peptide_pm_270,3.393988263321253,1
peptide_pm_271,1.6247189186457347,1
peptide_pm_272,0.7918238979553901,1
peptide_pm_273,1.442216473289143,1
peptide_pm_274,1.137524786286903,1
peptide_pm_275,0.1839865522751206,1
peptide_pm_276,1.0050423393890395,1
peptide_pm_277,2.456554831102225,1
peptide_pm_278,2.2552616331528538e-15,1
peptide_pm_279,0.9874478108924278,1
peptide_pm_280,4.088427572389644,1
peptide_pm_281,0.922041534833379,1
peptide_pm_282,0.6455759370962095,1
peptide_pm_283,1.801636945129003,1
peptide_pm_284,1.130797500143351,1
peptide_pm_285,1.7580535112206614,1
peptide_pm_286,1.6442969466439066,1
peptide_pm_287,0.5302584178162469,1
peptide_pm_288,2.549146970205275,1
peptide_pm_289,1.6874911639924035,1
peptide_pm_290,0.9056364573850888,1
peptide_pm_291,3.013484403792884,1
peptide_pm_292,0.3201232265708896,1
peptide_pm_293,3.884290649768232,1
peptide_pm_294,1.9540507697512808,1
peptide_pm_295,1.916187184564201,1
peptide_pm_296,0.5179048366238048,1
peptide_pm_297,1.8175405497075887,1
peptide_pm_298,1.518560348252172,1
peptide_pm_299,1.8540295882332856,1
peptide_pm_300,3.943412544275823,1
peptide_pm_301,0.9915983538017374,1
peptide_pm_302,0.5853997369205597,1
peptide_pm_303,0.372683469178805,1
peptide_pm_304,2.7448495591991864,1
peptide_pm_305,0.3744228020723766,1
peptide_pm_306,1.80362973885925,1
peptide_pm_307,0.4644952982275755,1
peptide_pm_308,1.374657671263974,1
peptide_pm_309,4.199834907397173,1
peptide_pm_310,3.793515421512722,1
peptide_pm_311,2.311284182509843,1
peptide_pm_312,0.9864529406572112,1
peptide_pm_313,0.4585249207358263,1
peptide_pm_314,1.8443097351368385,1
peptide_pm_315,1.5710750734747985,1
peptide_pm_316,0.3510964484998766,1
peptide_pm_317,0.8135974854275361,1
peptide_pm_318,1.7681193212079624,1
peptide_pm_319,2.2590315832281487,1
peptide_pm_320,2.4184351629330747,1
peptide_pm_321,0.6546900050832306,1
peptide_pm_322,0.6238633537855854,1
peptide_pm_323,1.5756118534178836,1
peptide_pm_324,1.6391244419255455,1
peptide_pm_325,1.4381471266577404,1
peptide_pm_326,3.2797857936085717,1
peptide_pm_327,2.57703899852841,1
peptide_pm_328,2.999361483553203,1
peptide_pm_329,1.2506100304498198,1
peptide_pm_330,0.5885502346268685,1
peptide_pm_331,1.9923671560741136,1
peptide_pm_332,3.5502101262670327,1
peptide_pm_333,0.6929325124529518,1
peptide_pm_334,2.1443380104267984,1
peptide_pm_335,2.022685882015132,1
peptide_pm_336,1.6842991547001271,1
peptide_pm_337,0.8668773967735728,1
peptide_pm_338,1.6305547950401909,1
peptide_pm_339,0.2200976084255527,1
peptide_pm_340,1.657102180225406,1
peptide_pm_341,0.7141442304856938,1
peptide_pm_342,0.984004971463957,1
peptide_pm_343,3.277602304202804,1
peptide_pm_344,0.0861619449522343,1
peptide_pm_345,1.923440596640905,1
peptide_pm_346,2.815571812371903,1
peptide_pm_347,0.6092506443040688,1
peptide_pm_348,0.5045560757217888,1
peptide_pm_349,1.36656434313729,1
peptide_pm_350,3.9475041856298287,1
peptide_pm_351,2.816884728421696,1
peptide_pm_352,0.8091691030705622,1
peptide_pm_353,3.5644546377540527,1
peptide_pm_354,2.193140910546082,1
peptide_pm_355,1.0165039090633212,1
peptide_pm_356,1.6639893465463824,1
peptide_pm_357,0.4531596970712193,1
peptide_pm_358,4.000074269306983,1
peptide_pm_359,1.091908616230777,1
peptide_pm_360,2.770448455736996,1
peptide_pm_361,2.086005623127159,1
peptide_pm_362,2.809449843937996,1
peptide_pm_363,2.0384930264004937,1
peptide_pm_364,1.855584909049009,1
peptide_pm_365,3.641410791889112,1
peptide_pm_366,2.046567091156525,1
peptide_pm_367,0.8438204857292806,1
peptide_pm_368,1.0393327456128745,1
peptide_pm_369,1.6930818004075916,1
peptide_pm_370,1.3596404162776752,1
peptide_pm_371,1.440732242032318,1
peptide_pm_372,1.5411842727551393,1
peptide_pm_373,2.0581879650526345,1
peptide_pm_374,1.1741012040808196,1
peptide_pm_375,0.4294373999829768,1
peptide_pm_376,1.3132984233592335,1
peptide_pm_377,1.8677323224200852,1
peptide_pm_378,2.0259100402368864,1
peptide_pm_379,1.661556139732678,1
peptide_pm_380,0.9750877441759406,1
peptide_pm_381,1.1972995176691348,1
peptide_pm_382,2.5922902788700286,1
peptide_pm_383,0.9826941008655758,1
peptide_pm_384,2.990161230107684,1
peptide_pm_385,1.9756718915837097,1
peptide_pm_386,0.9013945017629535,1
peptide_pm_387,0.6107936987683044,1
peptide_pm_388,1.3342862263386803,1
peptide_pm_389,2.649783951686023,1
peptide_pm_390,4.000670678507138,1
peptide_pm_391,2.1268508033006306,1
peptide_pm_392,0.3862346187937168,1
peptide_pm_393,0.4824022679159587,1
peptide_pm_394,2.988602337044995,1
peptide_pm_395,1.737396708304842,1
peptide_pm_396,2.410609092029018,1
peptide_pm_397,1.12421297713567,1
peptide_pm_398,2.751934418985177,1
peptide_pm_399,3.1916834336431994,1
peptide_pm_400,0.6527011649496881,1
peptide_pm_401,2.332078020307149,1
peptide_pm_402,1.1397637616098342,1
peptide_pm_403,0.7985397696934035,1
peptide_pm_404,3.28939855707295,1
peptide_pm_405,1.1177365055871542,1
peptide_pm_406,3.69520648906223,1
peptide_pm_407,1.4253344432658146,1
peptide_pm_408,1.0649891469616273,1
peptide_pm_409,1.149549223555808,1
peptide_pm_410,1.6260232726594974,1
peptide_pm_411,1.2525374081684577,1
peptide_pm_412,1.001277638550207,1
peptide_pm_413,0.7370905112410713,1
peptide_pm_414,0.877263067485439,1
peptide_pm_415,0.7764357410950399,1
peptide_pm_416,4.235437919360972,1
peptide_pm_417,2.285057131751809,1
peptide_pm_418,1.5582881488833795,1
peptide_pm_419,0.5863020139584232,1
peptide_pm_420,0.3331780669295666,1
peptide_pm_421,1.015882748208891,1
peptide_pm_422,1.6613106058576312,1
peptide_pm_423,0.8649727830444711,1
peptide_pm_424,2.304353657477717,1
peptide_pm_425,1.098908656169813,1
peptide_pm_426,0.746892914357419,1
peptide_pm_427,1.3153494429498598,1
peptide_pm_428,4.443357705509129,1
peptide_pm_429,1.483620588550569,1
peptide_pm_430,2.654349758621976,1
peptide_pm_431,2.5111724539979714,1
peptide_pm_432,2.256510002450216,1
peptide_pm_433,0.7640409931185714,1
peptide_pm_434,3.218930732093998,1
peptide_pm_435,2.3280076340312283,1
peptide_pm_436,4.561571186091472,1
peptide_pm_437,0.5578382817192219,1
peptide_pm_438,1.8180513177190347,1
peptide_pm_439,2.0122096344497367,1
peptide_pm_440,0.9477344877537752,1
peptide_pm_441,0.9377886524442351,1
peptide_pm_442,0.2093175065141663,1
